geography_code,sex-001,sex-002
E00002660,50.5,49.5
E00002661,49.6,50.4
E00002662,50,50
E00002663,60.7,39.3
E00002664,45.6,54.4
E00002665,55,45
E00002667,51.9,48.1
E00002668,40.8,59.2
E00002669,42.4,57.6
E00002670,56.3,43.7
E00002672,55.3,44.7
E00002676,54.7,45.3
E00002677,52.3,47.7
E00002678,48.5,51.5
E00002679,46.2,53.8
E00002680,50.6,49.4
E00002681,55,45
E00002682,53.2,46.8
E00002807,53.8,46.2
E00002808,53.4,46.6
E00002810,49.1,50.9
E00002811,54.5,45.5
E00002815,51.1,48.9
E00002816,55.9,44.1
E00002821,53.5,46.5
E00002822,52.1,47.9
E00002827,55.8,44.2
E00002834,52,48
E00002837,56.7,43.3
E00002839,53.5,46.5
E00002840,56.3,43.7
E00002844,55.9,44.1
E00002845,53.2,46.8
E00002846,55.3,44.7
E00002847,53.3,46.7
E00002848,56.1,43.9
E00004610,53.7,46.3
E00004611,58.4,41.6
E00014139,62.6,37.4
E00014150,49.8,50.2
E00014151,49.2,50.8
E00014152,58.8,41.2
E00014153,49.8,50.2
E00014154,56.3,43.7
E00014155,53.2,46.8
E00014156,51.6,48.4
E00014157,58.1,41.9
E00014158,54,46
E00014159,46.5,53.5
E00014160,62.9,37.1
E00014161,56.7,43.3
E00014162,51.7,48.3
E00014163,49.4,50.6
E00014164,46.7,53.3
E00014165,54.5,45.5
E00014166,52.1,47.9
E00014167,49.7,50.3
E00014168,50.9,49.1
E00014169,47.9,52.1
E00014170,54,46
E00014171,47.6,52.4
E00014172,41.4,58.6
E00014173,50.3,49.7
E00014174,51.3,48.7
E00014175,49.5,50.5
E00014176,56.1,43.9
E00014177,58.6,41.4
E00014178,57.8,42.2
E00014179,57.7,42.3
E00014180,50.8,49.2
E00014181,51.9,48.1
E00014300,55.9,44.1
E00014301,53.5,46.5
E00014302,54.5,45.5
E00014303,50,50
E00014304,49.6,50.4
E00014305,48.9,51.1
E00014309,54.7,45.3
E00014310,45,55
E00014311,54.2,45.8
E00014312,54.8,45.2
E00014314,55.2,44.8
E00014315,54.7,45.3
E00014316,50.8,49.2
E00014321,60.3,39.7
E00014322,51.3,48.7
E00014323,48.2,51.8
E00014324,54.5,45.5
E00014325,56.9,43.1
E00014326,54.2,45.8
E00014327,48.9,51.1
E00014328,55.5,44.5
E00014329,53.4,46.6
E00014411,54.8,45.2
E00014412,47.5,52.5
E00014413,55.3,44.7
E00014414,54.1,45.9
E00014415,51.8,48.2
E00014416,53.4,46.6
E00014417,56.7,43.3
E00014418,50.5,49.5
E00014419,51.3,48.7
E00014420,60.4,39.6
E00014421,53.4,46.6
E00014422,51.2,48.8
E00014425,54.2,45.8
E00014431,52.3,47.7
E00014432,57.5,42.5
E00014433,53.9,46.1
E00014434,57.8,42.2
E00014435,51.6,48.4
E00014436,54.3,45.7
E00014437,54,46
E00014438,46.7,53.3
E00014439,54.9,45.1
E00014440,40.2,59.8
E00014441,51.2,48.8
E00014442,54.9,45.1
E00014447,53.8,46.2
E00014448,55.1,44.9
E00014449,47.2,52.8
E00014452,62,38
E00014454,48.8,51.2
E00014455,56,44
E00014457,46.9,53.1
E00014459,51.2,48.8
E00014461,47.1,52.9
E00014462,54.6,45.4
E00014463,50.6,49.4
E00014464,48.4,51.6
E00014465,50.2,49.8
E00014466,52.2,47.8
E00014468,58.3,41.7
E00014469,52.9,47.1
E00014470,63.2,36.8
E00014471,48.5,51.5
E00014473,52.7,47.3
E00014474,51.9,48.1
E00014475,53.3,46.7
E00014476,47.9,52.1
E00014477,56.7,43.3
E00014478,58.3,41.7
E00014479,53.8,46.2
E00014480,51.1,48.9
E00014481,53.5,46.5
E00014482,51,49
E00014483,53.5,46.5
E00014484,55.4,44.6
E00014485,54.8,45.2
E00014486,56.8,43.2
E00014487,56.5,43.5
E00014488,48.4,51.6
E00014489,51.6,48.4
E00014490,57.7,42.3
E00014491,50.6,49.4
E00014492,48.1,51.9
E00014493,52.4,47.6
E00014494,70.6,29.4
E00014495,61.8,38.2
E00014496,56.7,43.3
E00014497,51.7,48.3
E00014498,58.3,41.7
E00014499,57.2,42.8
E00014500,55.6,44.4
E00014501,51.6,48.4
E00014502,54.1,45.9
E00014505,57.8,42.2
E00014506,52.5,47.5
E00014614,49.5,50.5
E00014616,51.5,48.5
E00014617,53.4,46.6
E00014618,56,44
E00014621,49.2,50.8
E00014622,52.1,47.9
E00014623,53.8,46.2
E00014626,54.3,45.7
E00014628,56.5,43.5
E00014634,45.7,54.3
E00014639,52.1,47.9
E00014642,53.8,46.2
E00014644,51.2,48.8
E00023412,55.6,44.4
E00023413,56.3,43.7
E00023414,58,42
E00023415,51,49
E00023416,53,47
E00023419,52.8,47.2
E00023421,56.5,43.5
E00023422,53.8,46.2
E00023423,52.7,47.3
E00023424,51.4,48.6
E00023425,51.3,48.7
E00023426,52.9,47.1
E00023427,51.5,48.5
E00023428,52.1,47.9
E00023429,48.2,51.8
E00023430,54.5,45.5
E00023431,50.9,49.1
E00023445,48.7,51.3
E00023447,51,49
E00023448,52,48
E00023450,57.8,42.2
E00023451,56,44
E00023452,46.8,53.2
E00023453,54.1,45.9
E00023454,42.5,57.5
E00023455,51.7,48.3
E00023456,59.3,40.7
E00023458,56.1,43.9
E00023459,55.9,44.1
E00023460,55.8,44.2
E00023461,55.7,44.3
E00023462,41.4,58.6
E00023463,52,48
E00023464,48.7,51.3
E00023465,51.5,48.5
E00023466,50.6,49.4
E00023467,57.7,42.3
E00023468,57,43
E00023469,57.1,42.9
E00023470,52,48
E00023471,47.3,52.7
E00023472,30.8,69.2
E00023473,53.2,46.8
E00023474,56.6,43.4
E00023475,43.5,56.5
E00023476,49.9,50.1
E00023477,56.1,43.9
E00023478,53.2,46.8
E00023479,49.9,50.1
E00023480,57.5,42.5
E00023481,52.3,47.7
E00023482,46.8,53.2
E00023483,53.4,46.6
E00023484,52.6,47.4
E00023485,60.7,39.3
E00023585,57.9,42.1
E00023586,52.8,47.2
E00023587,58.7,41.3
E00023588,58.9,41.1
E00023589,54.5,45.5
E00023590,52.1,47.9
E00023591,61.9,38.1
E00023592,51.7,48.3
E00023593,48,52
E00023595,52.6,47.4
E00023596,46.4,53.6
E00023597,53.9,46.1
E00023598,51.9,48.1
E00023599,53.5,46.5
E00023600,48.7,51.3
E00023601,49,51
E00023602,53.6,46.4
E00023603,56.4,43.6
E00023604,50.5,49.5
E00023605,53.4,46.6
E00023606,56.4,43.6
E00023608,55.9,44.1
E00023609,52.7,47.3
E00023610,48.7,51.3
E00023611,53.6,46.4
E00023612,54.3,45.7
E00023613,55.8,44.2
E00023614,48.9,51.1
E00023615,51.5,48.5
E00023616,53.8,46.2
E00023618,48.1,51.9
E00023621,49.4,50.6
E00023626,50.7,49.3
E00023630,47.7,52.3
E00023635,51.1,48.9
E00023636,44.7,55.3
E00023638,48.9,51.1
E00023643,44.5,55.5
E00023653,50,50
E00023655,45.8,54.2
E00023691,49.6,50.4
E00023692,49.3,50.7
E00023694,53.4,46.6
E00023695,50.3,49.7
E00023696,51.8,48.2
E00023697,51.5,48.5
E00023698,55,45
E00023699,53.9,46.1
E00023700,51.2,48.8
E00023701,52,48
E00023702,55.1,44.9
E00023703,53.1,46.9
E00023704,52.6,47.4
E00023705,48.7,51.3
E00023706,56.4,43.6
E00023707,53.6,46.4
E00023708,50.6,49.4
E00023709,58.4,41.6
E00023710,50.5,49.5
E00023711,49.7,50.3
E00023712,57.6,42.4
E00023713,48,52
E00023714,48,52
E00023715,58.8,41.2
E00023717,62.5,37.5
E00023718,50.3,49.7
E00023719,46,54
E00023720,49.8,50.2
E00023721,48.8,51.2
E00023723,54.1,45.9
E00023724,51.3,48.8
E00023725,47.7,52.3
E00023726,50,50
E00023727,45.4,54.6
E00023728,49.6,50.4
E00023729,50.2,49.8
E00023730,48.9,51.1
E00023731,57.4,42.6
E00023732,49.4,50.6
E00023733,50.6,49.4
E00023734,51.3,48.7
E00023737,55.4,44.6
E00023738,49.6,50.4
E00023739,51.6,48.4
E00023740,54.6,45.4
E00023741,43.2,56.8
E00023744,51.5,48.5
E00023745,54.4,45.6
E00023746,53.5,46.5
E00023747,50,50
E00023748,53,47
E00023749,47.9,52.1
E00023750,47.3,52.7
E00023751,45.6,54.4
E00023752,45.1,54.9
E00023753,51.7,48.3
E00023755,53.3,46.7
E00023756,54.7,45.3
E00023758,51.3,48.8
E00023759,56.9,43.1
E00023761,53.1,46.9
E00023763,55.8,44.2
E00023764,50.7,49.3
E00023765,54.2,45.8
E00023766,45.3,54.7
E00023767,51,49
E00023768,48.5,51.5
E00023769,45.2,54.8
E00023770,45,55
E00023771,52.3,47.7
E00023772,53.7,46.3
E00023773,50,50
E00023774,50.3,49.7
E00023775,53.3,46.7
E00023776,56.3,43.8
E00023777,49.7,50.3
E00023778,53.3,46.7
E00023779,55.8,44.2
E00023780,53.8,46.2
E00023781,50.6,49.4
E00023782,47.7,52.3
E00023783,51.8,48.2
E00023784,53.2,46.8
E00023785,50,50
E00023786,43.4,56.6
E00023787,54.4,45.6
E00023788,61.7,38.3
E00023789,59.1,40.9
E00023790,54.4,45.6
E00023791,46.7,53.3
E00023792,40.5,59.5
E00023793,51.1,48.9
E00023794,57.1,42.9
E00023795,56.3,43.7
E00023796,51.7,48.3
E00023797,56.7,43.3
E00023798,54.3,45.7
E00023799,50.7,49.3
E00023800,49,51
E00023801,49.9,50.1
E00023802,56.7,43.3
E00023803,47.7,52.3
E00023804,55,45
E00023805,55.1,44.9
E00023806,54.1,45.9
E00023807,53.5,46.5
E00023808,57.1,42.9
E00023809,48.3,51.7
E00023810,47.5,52.5
E00023849,53.3,46.7
E00023851,50.8,49.2
E00023852,55.8,44.2
E00023853,50,50
E00023854,54.1,45.9
E00023855,54.3,45.7
E00023856,60,40
E00023857,55.2,44.8
E00023858,54,46
E00023859,49.8,50.2
E00023860,56,44
E00023861,53.7,46.3
E00023862,52.4,47.6
E00023863,52.5,47.5
E00023864,51.3,48.7
E00023865,51.5,48.5
E00023866,48.7,51.3
E00023867,58.6,41.4
E00023869,59.8,40.2
E00023870,55.1,44.9
E00023871,53.5,46.5
E00023872,49.3,50.7
E00023873,52.1,47.9
E00023874,48.1,51.9
E00023875,53.6,46.4
E00023876,54.2,45.8
E00023878,49.6,50.4
E00023879,53.7,46.3
E00023897,48.5,51.5
E00023898,51.6,48.4
E00023901,53.1,46.9
E00023905,58.7,41.3
E00023906,52.3,47.7
E00023908,53.6,46.4
E00023911,54.1,45.9
E00023913,52.1,47.9
E00023914,50.2,49.8
E00023918,49.8,50.2
E00024072,53,47
E00024073,54,46
E00024074,54.5,45.5
E00024075,54,46
E00024076,54.4,45.6
E00024077,52.9,47.1
E00024078,57.4,42.6
E00024079,57,43
E00024080,52.4,47.6
E00024081,50.4,49.6
E00024083,49.4,50.6
E00024084,47.7,52.3
E00024085,50,50
E00024086,58,42
E00024087,46.7,53.3
E00024088,52.5,47.5
E00024089,50,50
E00024090,51.1,48.9
E00024091,50.1,49.9
E00024093,52.5,47.5
E00024094,50.9,49.1
E00024095,54.6,45.4
E00024096,51.7,48.3
E00024097,53.5,46.5
E00024098,47.8,52.2
E00024099,52.7,47.3
E00024100,50.6,49.4
E00024101,50.9,49.1
E00024103,62.1,37.9
E00024104,49.6,50.4
E00024105,56.4,43.6
E00024106,57.3,42.7
E00024107,57.2,42.8
E00167284,52.6,47.4
E00175087,67,33
E00175095,58,42
E00175181,52.3,47.7
E00175182,53.5,46.5
E00175185,49.1,50.9
E00175186,61.1,38.9
E00175188,50.6,49.4
E00175197,50.9,49.1
E00175198,45.6,54.4
E00175199,48.6,51.4
E00175200,57.2,42.8
E00175201,50.5,49.5
E00175232,55.7,44.3
E00175233,48.2,51.8
E00175234,54.9,45.1
E00175235,54.9,45.1
E00175236,56.9,43.1
E00175237,46.4,53.6
E00175238,49.8,50.2
E00175242,51,49
E00175243,54.5,45.5
E00175244,50.2,49.8
E00175245,50.3,49.7
E00175246,55.1,44.9
E00175247,49.2,50.8
E00175259,57.9,42.1
E00175260,53.2,46.8
E00175261,48.6,51.4
E00175262,52.2,47.8
E00175264,48.9,51.1
E00175275,53.3,46.7
E00175276,51.2,48.8
E00175277,52.8,47.2
E00175279,55.1,44.9
E00178899,54.4,45.6
E00178926,49,51
E00178945,51.5,48.5
E00178969,51,49
E00178974,54.6,45.4
E00178982,56.5,43.5
E00179025,52,48
E00190370,55.5,44.5
E00190371,47.9,52.1
E00190372,46.2,53.8
E00190375,47.1,52.9
E00190382,50.2,49.8
E00190398,49.7,50.3
E00190399,54.5,45.5
E00190401,51.6,48.4
E00190402,46.8,53.2
E00190406,58.2,41.8
E00190411,50.8,49.2
E00190417,50,50
E00190424,54.1,45.9
E00190442,54.4,45.6
E00190443,51.6,48.4
E00190447,50.2,49.8
E00190448,41.6,58.4
E00190451,44.6,55.4
E00190460,48.6,51.4
