geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00002660,3.1,4.1,82.7,10.2
E00002661,3.8,11.3,54.4,30.6
E00002662,9.2,16.9,20.8,53.1
E00002663,4,17.9,45.7,32.5
E00002664,10,18.5,51.5,20
E00002665,3.5,7.9,67.5,21.1
E00002667,2.3,12.9,71.9,12.9
E00002668,12.6,18.7,38.3,30.4
E00002669,3,1,92.1,4
E00002670,3.5,11,64.3,21.1
E00002672,5.9,5.9,79,9.1
E00002676,6.3,35.9,43.9,13.9
E00002677,2.7,2.7,85.7,8.9
E00002678,1.7,0.9,84.5,12.9
E00002679,1.9,0,95,3.1
E00002680,5.9,17.8,61,15.3
E00002681,9.1,6.1,68.7,16.2
E00002682,5.7,13.4,26.8,54.1
E00002807,18.9,21.1,11.4,48.6
E00002808,2.7,8.2,54.8,34.2
E00002810,8.2,13.4,60.8,17.5
E00002811,19.8,15.9,11.9,52.4
E00002815,11.1,25.5,16.7,46.8
E00002816,20,25.6,23.2,31.2
E00002821,22,18.9,30.7,28.3
E00002822,15.2,23.2,12.5,49.1
E00002827,15.5,18.1,30.2,36.2
E00002834,46.2,30.8,4.2,18.9
E00002837,25.6,30.8,28.2,15.4
E00002839,29.3,34.4,8.3,28
E00002840,21.2,10.4,24.3,44.1
E00002844,32.8,37,5,25.2
E00002845,8.8,9.5,2,79.6
E00002846,15.9,35.4,24.4,24.4
E00002847,33.1,32.4,16.5,18
E00002848,14.4,24,20,41.6
E00004610,10.1,12.4,36.4,41.1
E00004611,2.5,0,89.8,7.6
E00014139,16,11.3,2.8,69.8
E00014150,12.6,6.3,61.5,19.6
E00014151,8.3,3.3,51.4,37
E00014152,12.5,16.5,26.7,44.3
E00014153,8.8,14,51.8,25.4
E00014154,9,7.2,57.7,26.1
E00014155,17.1,11,25.6,46.3
E00014156,20,13.3,5.3,61.3
E00014157,12.5,4.5,64.2,18.8
E00014158,32.9,14.1,7.1,45.9
E00014159,32.2,16.1,16.1,35.6
E00014160,22.4,20,27.1,30.6
E00014161,20.7,12.9,18.1,48.3
E00014162,10,22.7,32,35.3
E00014163,8.3,11.3,57.1,23.3
E00014164,6.2,2.3,76.9,14.6
E00014165,6.1,6.1,62.3,25.4
E00014166,1.1,6.7,71.9,20.2
E00014167,7.4,14.8,53.7,24.1
E00014168,15.9,9.5,50,24.6
E00014169,5.9,14.4,51,28.8
E00014170,10.6,5.3,56.6,27.4
E00014171,1.7,4.2,79.2,15
E00014172,11.4,13.6,35.7,39.3
E00014173,2.3,4.5,73.9,19.3
E00014174,17.9,19.5,29.3,33.3
E00014175,10.3,16.4,45.9,27.4
E00014176,5.6,9.7,63.9,20.8
E00014177,3.5,4.2,79.6,12.7
E00014178,9.5,1.6,77,11.9
E00014179,5.3,2.7,70.7,21.3
E00014180,10.5,11.3,45.2,33.1
E00014181,16.5,11.7,31.1,40.8
E00014300,6.6,11.4,50.6,31.3
E00014301,4.8,9.5,75.6,10.1
E00014302,11,3,52,34
E00014303,6.4,7.4,62.8,23.4
E00014304,1,8.7,83.7,6.7
E00014305,3.6,6.8,84.1,5.5
E00014309,5.7,4.7,82.4,7.3
E00014310,1.1,4.6,82.8,11.5
E00014311,1.1,0,96.6,2.2
E00014312,4.8,22,55.4,17.9
E00014314,7.8,12.6,66,13.6
E00014315,1.6,9.8,72.1,16.4
E00014316,5.2,9.3,44.3,41.2
E00014321,5.1,3,75.8,16.2
E00014322,17,9,23,51
E00014323,1.3,2.6,90.1,5.9
E00014324,13.4,10.9,63,12.6
E00014325,11,11.9,47.5,29.7
E00014326,7.4,8.3,33.1,51.2
E00014327,10.2,9.3,43.2,37.3
E00014328,4.2,5.7,62,28.1
E00014329,2.9,5.1,76.1,15.9
E00014411,25,14.4,21.2,39.4
E00014412,0.6,9.6,79.6,10.2
E00014413,26,16.7,36.5,20.8
E00014414,6.7,4.8,76.2,12.4
E00014415,3,13.3,67.9,15.8
E00014416,34.9,11,24.8,29.4
E00014417,50.7,16,2.7,30.7
E00014418,2.7,0.9,84.1,12.4
E00014419,5.1,11.8,70.6,12.5
E00014420,33.3,11.1,24.1,31.5
E00014421,45.3,25.5,5.7,23.6
E00014422,4.6,2.8,80.7,11.9
