geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00002660,64.6,28.3,7.1,0
E00002661,67.3,25.8,6.3,0.6
E00002662,64.7,32.9,1.9,0.5
E00002663,73.7,23.7,2.6,0
E00002664,60.8,31.5,6.9,0.8
E00002665,56.4,35,5.1,3.4
E00002667,53.9,37.8,6.5,1.8
E00002668,68.1,29.6,2.3,0
E00002669,68.3,24.8,6.9,0
E00002670,67.4,28.6,3.5,0.4
E00002672,64.2,33.7,2.1,0
E00002676,53.2,43.2,3.6,0
E00002677,52.2,42.5,4.4,0.9
E00002678,59.8,33.9,6.3,0
E00002679,74.8,20.8,3.8,0.6
E00002680,61.9,37.3,0.8,0
E00002681,48.5,41.4,8.1,2
E00002682,70.8,29.2,0,0
E00002807,52.2,42.2,5.6,0
E00002808,62.2,31.1,6.8,0
E00002810,64.6,28.1,6.3,1
E00002811,53.2,37.3,7.9,1.6
E00002815,62.8,32.1,3.3,1.9
E00002816,49.2,38.1,11.1,1.6
E00002821,51.6,38.1,7.1,3.2
E00002822,62.1,30.6,6.8,0.5
E00002827,59.5,31,8.6,0.9
E00002834,30.8,53.8,13.3,2.1
E00002837,28.8,56.8,11.9,2.5
E00002839,39.7,53.2,5.8,1.3
E00002840,49.5,45.9,4.6,0
E00002844,26.5,52.1,16.2,5.1
E00002845,74.8,21.1,2,2
E00002846,38,50.3,10.4,1.2
E00002847,31.9,52.5,15.6,0
E00002848,56.2,34.6,7.7,1.5
E00004610,69,25.6,4.7,0.8
E00004611,88,12,0,0
E00014139,88.6,9.5,1.9,0
E00014150,69.7,26.9,3.4,0
E00014151,70.8,25.3,3.4,0.6
E00014152,69,27.6,3.4,0
E00014153,63.7,32.7,3.5,0
E00014154,58.8,35.1,4.4,1.8
E00014155,61.4,32.5,6,0
E00014156,68,26.7,4,1.3
E00014157,65.3,28.4,5.1,1.1
E00014158,70.1,24.1,5.7,0
E00014159,54.8,33.3,11.9,0
E00014160,50,40.5,8.3,1.2
E00014161,68.8,31.3,0,0
E00014162,65.4,30.7,3.9,0
E00014163,63.4,27.6,6.7,2.2
E00014164,69.5,27.5,3.1,0
E00014165,61.9,32.7,5.3,0
E00014166,71.9,24.7,2.2,1.1
E00014167,61.5,34.6,3.8,0
E00014168,63,29.1,7.1,0.8
E00014169,64.9,28.6,6.5,0
E00014170,66.7,25.2,8.1,0
E00014171,63.3,30.8,5.8,0
E00014172,70.3,26.1,3.6,0
E00014173,70.1,27.6,2.3,0
E00014174,50.4,40.7,8.1,0.8
E00014175,64.8,30.3,4.1,0.7
E00014176,64.3,34.3,0.7,0.7
E00014177,81.1,16.1,2.8,0
E00014178,75.2,19.2,4.8,0.8
E00014179,60.5,34.2,5.3,0
E00014180,67.8,28.9,2.5,0.8
E00014181,63.2,35.8,0.9,0
E00014300,71.7,25.3,3,0
E00014301,65.7,24.7,7.8,1.8
E00014302,74,24,2,0
E00014303,71.7,28.3,0,0
E00014304,73.1,26,0,1
E00014305,62.7,30,6.5,0.9
E00014309,66,29.4,4.1,0.5
E00014310,68.2,24.7,7.1,0
E00014311,60.9,33.3,4.6,1.1
E00014312,73.2,23.8,2.4,0.6
E00014314,65.7,30.4,3.9,0
E00014315,73.8,23,3.3,0
E00014316,65,33,1,1
E00014321,56.9,37.3,5.9,0
E00014322,65,30,5,0
E00014323,65.4,26.8,5.2,2.6
E00014324,65.8,27.5,5.8,0.8
E00014325,66.7,29.2,4.2,0
E00014326,70.4,26.4,2.4,0.8
E00014327,72.9,23.7,3.4,0
E00014328,69.8,27.6,2.6,0
E00014329,71.7,23.9,2.9,1.4
E00014411,55.4,32.7,9.9,2
E00014412,66.9,31.2,1.9,0
E00014413,45.8,38.5,10.4,5.2
