geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00002660,78.4,12.5,9.1
E00002661,85.8,9.4,4.8
E00002662,88.7,8.6,2.8
E00002663,78.1,12.7,9.2
E00002664,74.3,18.5,7.2
E00002665,83.2,12.1,4.7
E00002667,84.2,9.9,5.9
E00002668,86.7,7.9,5.4
E00002669,83.7,11.3,4.9
E00002670,77.4,16,6.6
E00002672,82.1,10.6,7.3
E00002676,82.5,14.4,3
E00002677,87.2,7.9,4.9
E00002678,82.6,12.1,5.2
E00002679,81.2,12.5,6.4
E00002680,81.7,10.8,7.5
E00002681,83.9,11.6,4.4
E00002682,88.9,7.8,3.3
E00002807,89.3,8.2,2.5
E00002808,76.1,17.2,6.7
E00002810,77.7,15.8,6.5
E00002811,86.1,9.9,4
E00002815,86.4,11.3,2.4
E00002816,87,11,2
E00002821,81.8,12.7,5.6
E00002822,87.8,9.4,2.8
E00002827,83.1,11.5,5.3
E00002834,89.4,8.1,2.5
E00002837,89.2,7.3,3.5
E00002839,91.6,6.5,2
E00002840,87.3,9.3,3.3
E00002844,89.4,8.5,2.1
E00002845,89.8,6.9,3.3
E00002846,91.2,5.6,3.1
E00002847,92.1,6.9,1
E00002848,88.8,9.4,1.9
E00004610,82.5,11.5,6.1
E00004611,49.7,31.3,19
E00014139,91.7,7.1,1.3
E00014150,73.3,14.9,11.8
E00014151,76,11.3,12.7
E00014152,85.2,11.4,3.4
E00014153,81.2,12.7,6.1
E00014154,80.4,10,9.6
E00014155,84,11.5,4.5
E00014156,90.2,4.1,5.7
E00014157,80.7,11.2,8
E00014158,89.9,9.4,0.7
E00014159,90,6.5,3.5
E00014160,91.3,5.2,3.5
E00014161,92,5,3
E00014162,80.5,12.6,6.9
E00014163,80.4,12.8,6.8
E00014164,77.2,15.3,7.4
E00014165,84.1,10.5,5.5
E00014166,70.4,14.8,14.8
E00014167,80,15.4,4.6
E00014168,83.2,9.5,7.3
E00014169,84.3,12.9,2.8
E00014170,78.8,10.8,10.4
E00014171,78.2,14.1,7.8
E00014172,86.2,8.1,5.7
E00014173,79.7,11.8,8.5
E00014174,90.9,6.8,2.3
E00014175,84,11.6,4.4
E00014176,79,12.9,8.1
E00014177,74.6,13.4,12.1
E00014178,73,16.1,10.9
E00014179,78.3,16.3,5.4
E00014180,83.2,11.9,4.9
E00014181,89.2,7,3.8
E00014300,77.8,13.7,8.5
E00014301,71.3,16.2,12.5
E00014302,78,13.4,8.6
E00014303,80.4,13.8,5.8
E00014304,79.2,13.6,7.2
E00014305,75.2,18.1,6.7
E00014309,82.9,11.7,5.4
E00014310,81.8,10,8.2
E00014311,75.4,14.1,10.6
E00014312,83,10.4,6.5
E00014314,84.8,9.6,5.6
E00014315,62.3,24.5,13.2
E00014316,76.3,14.9,8.8
E00014321,77.6,15.4,7.1
E00014322,84.3,12.2,3.6
E00014323,75.4,15,9.6
E00014324,80.8,13.9,5.3
E00014325,78.9,14.2,6.9
E00014326,83.9,9.8,6.3
E00014327,75,14.1,10.9
E00014328,77.7,13.6,8.7
E00014329,73.3,14.3,12.4
E00014411,80.6,17.7,1.6
E00014412,76.1,13.4,10.5
E00014413,83.4,8.6,8
E00014414,74.1,15.6,10.3
E00014415,76.6,17.4,6
E00014416,91.2,6.9,1.9
E00014417,95.2,4.3,0.5
E00014418,70.3,16.7,13
E00014419,81.9,11.4,6.7
E00014420,89.8,9.6,0.5
E00014421,94.2,4.5,1.3
E00014422,72,17.3,10.7
E00014425,81.9,13.1,5.1
E00014431,85.1,9.5,5.4
E00014432,88.6,7.5,3.9
E00014433,79.7,12.6,7.7
E00014434,91.4,5.4,3.2
E00014435,90.3,6.5,3.2
E00014436,90.7,7.4,1.9
E00014437,93.1,6.4,0.5
E00014438,71.1,19.6,9.3
E00014439,68.8,15.1,16.1
E00014440,70.2,24.1,5.7
E00014441,79.8,14.6,5.6
E00014442,72.3,15.5,12.2
E00014447,76.3,15.3,8.4
E00014448,74.6,17.1,8.4
E00014449,79.4,15.6,5
E00014452,81.6,15.5,2.9
E00014454,90,7.6,2.4
E00014455,85.3,10.6,4.1
E00014457,76.3,14.2,9.6
E00014459,78.9,12.7,8.5
E00014461,69.6,16.3,14.1
E00014462,78.9,13.1,8
E00014463,74.3,17.7,8
E00014464,88.1,8.7,3.2
E00014465,81,12.7,6.3
E00014466,75.8,14.6,9.6
E00014468,78.1,14.2,7.7
E00014469,80.2,13.7,6.1
E00014470,71.4,18.6,10
E00014471,89.7,9.6,0.7
E00014473,93.7,4.4,2
E00014474,96.6,3.4,0
E00014475,90.5,8.3,1.2
E00014476,88.2,10.7,1.2
E00014477,96.7,3.3,0
E00014478,93.1,5.9,1
E00014479,88.8,8.4,2.8
E00014480,96.1,3.9,0
E00014481,83.8,10.8,5.4
E00014482,90.6,5.9,3.5
E00014483,89.6,6.9,3.5
E00014484,93.4,6.6,0
E00014485,76.6,6.1,17.2
E00014486,92.6,7.4,0
E00014487,90.1,8.2,1.7
E00014488,91.9,6.3,1.9
E00014489,87.2,9.6,3.2
E00014490,71.8,16.7,11.5
E00014491,86.3,9.8,3.9
E00014492,91.6,7.6,0.8
E00014493,93.9,4.8,1.3
E00014494,77.9,17.4,4.6
E00014495,86.9,7.9,5.2
E00014496,92.4,5.3,2.3
E00014497,93.7,5.1,1.1
E00014498,89.9,9.2,0.8
E00014499,88.1,7.9,4
E00014500,85.5,11.1,3.4
E00014501,91.6,5.8,2.6
E00014502,89.2,8.8,2
E00014505,92.2,7.3,0.5
E00014506,94.3,5.1,0.6
E00014614,79.3,15.5,5.3
E00014616,77.7,18.3,4
E00014617,85,9.2,5.8
E00014618,82.1,11,7
E00014621,88.5,6.9,4.7
E00014622,78.1,14.2,7.7
E00014623,77.3,15.5,7.2
E00014626,80.1,13.3,6.6
E00014628,76.5,15.2,8.4
E00014634,73.7,18.2,8.1
E00014639,85,7.1,8
E00014642,78.9,14.2,6.8
E00014644,84.2,10.8,5
E00023412,91.4,6.8,1.9
E00023413,92.8,5.7,1.5
E00023414,81.4,11.9,6.8
E00023415,89.1,6.2,4.8
E00023416,90.8,7.3,1.9
E00023419,92.6,5.4,2
E00023421,95.2,4.4,0.4
E00023422,88.2,9.2,2.6
E00023423,88.3,7.8,3.9
E00023424,90.8,8.8,0.5
E00023425,81.5,13.8,4.8
E00023426,95.9,3.1,0.9
E00023427,85.5,9.2,5.3
E00023428,92.7,7.3,0
E00023429,86.3,7.9,5.8
E00023430,87.7,9,3.3
E00023431,92.4,4.7,2.9
E00023445,87.5,7.4,5.1
E00023447,91.2,4.5,4.2
E00023448,94.9,3.9,1.2
E00023450,79.3,14,6.7
E00023451,88.5,6.4,5.1
E00023452,89.4,7.6,3
E00023453,77.6,14.1,8.3
E00023454,81.9,9.8,8.3
E00023455,88.8,8.6,2.6
E00023456,81.1,13.3,5.6
E00023458,87.3,9.4,3.3
E00023459,91.8,6.9,1.2
E00023460,89.7,7.1,3.2
E00023461,87.6,8.6,3.8
E00023462,81.4,8.4,10.1
E00023463,78.9,13.7,7.5
E00023464,92.6,4.8,2.6
E00023465,89.8,6.1,4.1
E00023466,88.3,6.1,5.5
E00023467,83.3,11.4,5.4
E00023468,94.8,3.5,1.7
E00023469,85,10.4,4.6
E00023470,92.8,6,1.2
E00023471,84.2,12.4,3.5
E00023472,91.6,4.8,3.6
E00023473,80.7,12.2,7.1
E00023474,85.8,11.7,2.5
E00023475,94.7,3.9,1.4
E00023476,94.3,4,1.8
E00023477,87.8,8.1,4.2
E00023478,92.1,5.1,2.8
E00023479,94,4.2,1.8
E00023480,90.6,6.6,2.8
E00023481,91.5,3.5,5
E00023482,93.5,5.9,0.5
E00023483,82.7,9.6,7.8
E00023484,91.2,6.6,2.2
E00023485,87.7,8.5,3.8
E00023585,80.8,14.5,4.7
E00023586,78.1,13.2,8.8
E00023587,83.1,12,4.8
E00023588,83.8,9.9,6.3
E00023589,80.2,10.8,9
E00023590,80.6,12.7,6.7
E00023591,83,10.4,6.6
E00023592,84.8,10.4,4.7
E00023593,86,9.4,4.6
E00023595,86.2,11,2.9
E00023596,80.2,13.6,6.2
E00023597,77.2,13.9,8.9
E00023598,73.9,17.2,8.9
E00023599,84.5,10.2,5.3
E00023600,89.9,6.6,3.5
E00023601,80,13.7,6.3
E00023602,91.2,6,2.7
E00023603,83.7,11.4,4.9
E00023604,76,14.3,9.7
E00023605,86.9,7.5,5.6
E00023606,81.3,10.8,7.9
E00023608,86.9,9.2,3.9
E00023609,81.4,11.1,7.5
E00023610,79.9,12.9,7.2
E00023611,74.2,14.2,11.6
E00023612,78.9,12.7,8.3
E00023613,81.8,11.6,6.6
E00023614,85.8,9.8,4.3
E00023615,78.1,14.8,7.1
E00023616,87.5,8.5,4
E00023618,91.1,7.6,1.3
E00023621,89.5,6.8,3.8
E00023626,91.1,8.4,0.4
E00023630,91.5,5.5,3
E00023635,91.7,6.5,1.8
E00023636,92.9,5.4,1.8
E00023638,79.8,11.8,8.4
E00023643,91.6,8.4,0
E00023653,88.8,9.4,1.8
E00023655,90.5,8.9,0.5
E00023691,89.9,8.4,1.7
E00023692,94,5.5,0.5
E00023694,89.8,7.7,2.6
E00023695,88.7,6.7,4.6
E00023696,94.4,5.1,0.5
E00023697,88.1,9.1,2.7
E00023698,91.1,7.2,1.7
E00023699,90.8,6.5,2.6
E00023700,89.6,6,4.5
E00023701,86.1,7.8,6.1
E00023702,91.1,7.8,1.1
E00023703,90.6,5.2,4.2
E00023704,96,2.9,1.2
E00023705,83.3,8.3,8.3
E00023706,68.2,17.2,14.6
E00023707,76.7,15.5,7.8
E00023708,94.8,5.2,0
E00023709,74.9,14.6,10.5
E00023710,74.9,12,13.1
E00023711,70.4,20.1,9.5
E00023712,91.2,5.9,2.9
E00023713,93.8,4.8,1.3
E00023714,87.9,7.7,4.4
E00023715,69.2,19,11.8
E00023717,88.6,6.8,4.5
E00023718,90.5,6.8,2.6
E00023719,92.5,5.3,2.1
E00023720,83.5,12.6,3.8
E00023721,89.3,7.9,2.9
E00023723,86.8,9.3,3.9
E00023724,94.3,2.5,3.1
E00023725,87.5,7.7,4.8
E00023726,96.5,2.5,1
E00023727,85.6,8.7,5.6
E00023728,90.2,9.1,0.8
E00023729,90.8,4.8,4.4
E00023730,77.4,10.2,12.4
E00023731,94.3,5.3,0.4
E00023732,90.9,6.5,2.6
E00023733,95.8,3.8,0.4
E00023734,89.3,8.4,2.3
E00023737,94.4,5.2,0.4
E00023738,91.9,4.7,3.4
E00023739,88,9.6,2.4
E00023740,91.2,6.6,2.2
E00023741,92.6,6.8,0.6
E00023744,90.5,9.1,0.4
E00023745,91.8,7.5,0.7
E00023746,88.7,9.8,1.5
E00023747,88.1,6.5,5.4
E00023748,89.9,6.3,3.8
E00023749,94.3,4.3,1.4
E00023750,92.8,5.3,1.9
E00023751,86.5,11.5,2
E00023752,81.2,14.5,4.3
E00023753,91.6,5.9,2.4
E00023755,93.5,5.5,1
E00023756,68.6,13.9,17.5
E00023758,94.3,4.4,1.3
E00023759,91.3,7.5,1.3
E00023761,85.2,9.4,5.4
E00023763,77.5,14.2,8.3
E00023764,84.7,10.3,5
E00023765,82.9,10.9,6.3
E00023766,96.3,3.7,0
E00023767,88.2,8.8,2.9
E00023768,95.3,3.1,1.6
E00023769,94.6,4.5,0.9
E00023770,92.9,4.4,2.7
E00023771,94.8,3.9,1.3
E00023772,76.6,14.4,9
E00023773,89.7,8.3,2.1
E00023774,79.9,11.8,8.3
E00023775,86.1,10.3,3.6
E00023776,67.7,21.5,10.8
E00023777,93.9,5.5,0.7
E00023778,83.7,9.2,7.2
E00023779,91.6,6.8,1.6
E00023780,86.7,9.5,3.8
E00023781,96.6,3.4,0
E00023782,96.1,3.6,0.4
E00023783,87.5,8.5,4
E00023784,86.6,10.2,3.2
E00023785,93.6,3.9,2.5
E00023786,75.2,10.9,13.9
E00023787,82.9,13.8,3.3
E00023788,82.8,14,3.3
E00023789,82.9,11.4,5.7
E00023790,80.4,12.6,7
E00023791,82.8,8.5,8.7
E00023792,81.9,12.9,5.2
E00023793,86.5,8.6,4.8
E00023794,79.6,12.5,7.9
E00023795,81.3,10.6,8.1
E00023796,89.2,7.9,2.9
E00023797,77.9,13.5,8.6
E00023798,80.1,13,6.9
E00023799,92.4,6.7,0.9
E00023800,94.5,4,1.5
E00023801,81.9,10.7,7.4
E00023802,91.8,6,2.2
E00023803,95.3,4.7,0
E00023804,80.8,13.1,6.2
E00023805,95.3,4.7,0
E00023806,92.1,7,0.8
E00023807,92.1,5.6,2.3
E00023808,89.6,7,3.5
E00023809,93,4.6,2.4
E00023810,90.4,7.1,2.5
E00023849,78.6,15.5,5.9
E00023851,74.8,15,10.2
E00023852,81.4,11.8,6.8
E00023853,80.5,12.8,6.7
E00023854,80.2,12.5,7.2
E00023855,83.7,8.9,7.5
E00023856,84.7,10.4,4.9
E00023857,79.1,11.1,9.8
E00023858,84.1,11.8,4.2
E00023859,77.5,14.4,8.1
E00023860,68.8,22.2,9
E00023861,78.9,14.3,6.8
E00023862,81.9,7.2,10.9
E00023863,76.6,12.5,10.9
E00023864,74.6,17.7,7.7
E00023865,83.3,11.6,5
E00023866,74.6,14.4,11
E00023867,75.9,12.7,11.4
E00023869,89.7,7.1,3.1
