geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00002660,25.6,35.3,2.4,29,7.7
E00002661,14,30.6,6.1,35.5,13.8
E00002662,4.6,7.4,16.6,65.3,6.1
E00002663,13.6,21.6,8,45.1,11.7
E00002664,23.2,22.7,6,41,7.1
E00002665,13.9,47.2,5.2,26.8,6.8
E00002667,8.8,53.4,6.7,25.2,5.9
E00002668,5.5,31.3,10,43.5,9.6
E00002669,5.4,40.7,27.9,14.2,11.8
E00002670,8.7,30.2,6.3,40.7,14.1
E00002672,11.3,40.7,8,30.2,9.8
E00002676,19.1,28.4,4.5,39.6,8.5
E00002677,14.2,44.4,9.9,12.2,19.3
E00002678,12.8,38.4,7.2,20.7,21
E00002679,14.4,52,4.5,18.3,10.8
E00002680,9.9,31,4.1,39.7,15.3
E00002681,16.7,48.3,4.2,20.8,10
E00002682,18.8,15.5,7.4,46.1,12.2
E00002807,12.2,8.9,6.9,66.3,5.7
E00002808,12.5,36.9,5,31.9,13.8
E00002810,17.4,35.6,3.2,33.8,10
E00002811,16.4,10.8,8.7,59.1,5
E00002815,10.4,13.6,7.8,61.6,6.6
E00002816,9.5,15.4,9.8,60.2,5
E00002821,13.8,22.2,8.6,52.6,2.8
E00002822,13.8,7.2,11.4,60.2,7.4
E00002827,11.6,9.1,5.8,62.8,10.7
E00002834,8.6,4.3,6,77.8,3.3
E00002837,3.2,16.6,10.5,63.7,6.1
E00002839,10.5,5,10.8,68.2,5.5
E00002840,9.8,13.8,8.5,64,4
E00002844,9.6,6.1,9.6,71.8,2.9
E00002845,13.5,9.3,8.4,53.6,15.3
E00002846,4.3,11,11,68.5,5.2
E00002847,3.1,6.9,10.2,73.4,6.4
E00002848,5.7,10.1,7.9,70,6.3
E00004610,21.1,16.6,4.5,32.1,25.6
E00004611,20.5,13.7,4.7,54.7,6.3
E00014139,13.8,2.6,1.3,72.4,9.9
E00014150,12.4,18.5,4.2,52.9,12
E00014151,44.4,10.9,3.8,32.5,8.3
E00014152,18.4,6.1,5.1,59.9,10.5
E00014153,7.1,10.8,9.4,57.1,15.6
E00014154,12,13.7,7.7,37.8,28.8
E00014155,16.4,10.1,6.9,66.7,0
E00014156,10.4,8,8.8,68,4.8
E00014157,7.3,16.8,9.5,51.3,15.1
E00014158,5,5.7,6.4,77.3,5.7
E00014159,10.3,3.4,1.7,82.8,1.7
E00014160,5.7,7.5,6.3,77.6,2.9
E00014161,7.1,6.6,8.1,72.2,6.1
E00014162,18.9,10.2,6,61.3,3.6
E00014163,8.1,13,8.5,64.1,6.3
E00014164,11,18.8,10.6,49.1,10.6
E00014165,5.9,15.9,8.2,59.5,10.5
E00014166,14.3,14.9,9.5,53.6,7.7
E00014167,6.2,17.1,5.7,51.3,19.7
E00014168,3.6,11.7,13,68.2,3.6
E00014169,11,11.7,9.7,61.4,6.2
E00014170,4,12,8.4,64.3,11.2
E00014171,4.4,28.2,13.1,45.6,8.7
E00014172,4,10.5,4,72.6,8.9
E00014173,5.2,20.9,13.1,54.2,6.5
E00014174,6.4,8.6,9.8,67.3,7.9
E00014175,3.1,8.5,19.5,65.9,3.1
E00014176,8.2,14.5,10,57.6,9.7
E00014177,4.9,24.4,6.8,30.3,33.6
E00014178,6.9,15.6,10.8,44.2,22.5
E00014179,11.2,18.8,12.9,42.4,14.7
E00014180,6.1,11.9,11.1,66,4.9
E00014181,8.7,7.6,10.3,69.6,3.8
E00014300,2.7,21.1,10.9,54.7,10.6
E00014301,6.1,24.3,6.1,28.5,35
E00014302,4.8,26.6,8,50,10.6
E00014303,8.9,24.6,9.4,46.6,10.5
E00014304,13.1,15.6,10.5,37.1,23.6
E00014305,15.2,23.9,7.8,40.4,12.8
E00014309,10,21.1,8.9,44.5,15.6
E00014310,7.3,20.1,11.4,47.5,13.7
E00014311,5.9,39.1,5.9,26.7,22.3
E00014312,8.6,24.4,8.8,41,17.1
E00014314,2.8,23.8,6.9,45.2,21.4
E00014315,13.5,11.5,6.7,42.3,26
E00014316,17.1,10.1,10.6,48.2,14.1
E00014321,10.4,17.4,8.3,44,19.9
E00014322,7.6,6.6,8.6,68,9.1
E00014323,9.7,27.2,12.1,26.9,24.2
E00014324,7.3,26.8,8.6,36.1,21.2
E00014325,17.7,24.5,7.6,43.8,6.4
E00014326,7.3,11.2,11.7,62.4,7.3
E00014327,7.8,10.6,6,63.8,11.9
E00014328,6.7,17.1,13.3,50.1,12.8
E00014329,3.6,13.6,14,62.8,6
E00014411,18.8,1.6,6.5,70.4,2.7
E00014412,5,39.7,9.3,34.9,11
E00014413,2.6,5.3,8.5,81.5,2.1
E00014414,6.5,22.4,9.3,49.6,12.2
E00014415,6.3,9.9,9.4,59.4,15.1
E00014416,7.9,6.8,1.9,78.2,5.3
E00014417,9.9,0,6.6,77.8,5.7
E00014418,7.2,11.3,11.3,56.7,13.4
E00014419,5,29.6,9.8,42.5,13.1
E00014420,9.6,0.5,6.6,76.1,7.1
E00014421,5.4,0.4,1.8,91,1.3
E00014422,12.1,15.1,4.6,61.5,6.7
E00014425,8.4,11.4,7.2,58.6,14.3
E00014431,2.3,16.3,9,64.3,8.1
E00014432,3.9,5.2,9.2,75.5,6.1
E00014433,7,14.3,6.1,63.5,9
E00014434,8,1.3,5.3,81.3,4
E00014435,5.1,5.1,6,75.3,8.4
E00014436,10.6,1.4,6.9,77,4.1
E00014437,4.3,3.2,5.9,85.5,1.1
E00014438,5.4,21.9,7.1,54.5,11.2
E00014439,6.4,11.3,6.9,60.3,15.2
E00014440,5.4,6.7,8.7,67.1,12.1
E00014441,14.7,13,10,48.2,14.2
E00014442,8.5,27.7,8,39.9,16
E00014447,18.3,18,4.3,39,20.4
E00014448,12.8,17.4,11.4,46.3,12.1
E00014449,9.2,7.8,5,68.4,9.6
E00014452,0.6,52.8,1.6,42.4,2.6
E00014454,9.2,19.9,13.1,45,12.7
E00014455,5.2,8.9,6.2,74.2,5.5
E00014457,2.9,12.1,7.1,68.2,9.6
E00014459,5.6,19.1,7,62.3,6
E00014461,60.9,5.9,9.7,19.5,4
E00014462,12.4,14.7,5.9,50.1,16.8
E00014463,14.9,19.3,6.1,50.3,9.4
E00014464,6,4.3,7.4,74.5,7.8
E00014465,10.7,25.5,5.2,40.2,18.5
E00014466,9.6,35.8,8.7,24.2,21.8
E00014468,10,25.5,11.9,24.6,28
E00014469,16.5,27.9,4,42.4,9.1
E00014470,13.6,22.6,26.7,28.1,8.9
E00014471,15.2,2.9,2.2,69.6,10.1
E00014473,4.9,5.9,9.3,73.5,6.4
E00014474,12.6,3.1,10.7,68.2,5.4
E00014475,18.6,7,7,62.2,5.2
E00014476,7.2,4.2,4.8,75.9,7.8
E00014477,6.6,0.8,6.6,86,0
E00014478,9.3,3.4,3.4,74.5,9.3
E00014479,20,3.6,6.4,62.1,7.9
E00014480,9.4,1.7,5.6,78.3,5
E00014481,16.4,3.2,6.8,66.8,6.8
E00014482,9.8,9.3,7.8,66.2,6.9
E00014483,16.6,5.3,4.7,65.7,7.7
E00014484,6.1,1.2,3,86.6,3
E00014485,6.1,1.5,5.4,82.8,4.2
E00014486,19.7,1.9,6.9,54.8,16.6
E00014487,10.8,2.2,8.2,72.4,6.5
E00014488,11.3,0.6,4.4,69.8,13.8
E00014489,7.6,11.5,7,65,8.9
E00014490,11.6,20,5.2,54.8,8.4
E00014491,8.3,2,7.5,70.5,11.8
E00014492,10,1.5,4.6,76.9,6.9
E00014493,7.8,1.3,8.7,70.6,11.7
E00014494,14.8,10.7,6.6,58.2,9.7
E00014495,10.4,7.8,6.2,72.5,3.1
E00014496,3.5,7.6,9.3,73.3,6.4
E00014497,6.8,4,5.1,79.1,5.1
E00014498,7.5,4.2,15.8,66.7,5.8
E00014499,6.7,4.7,6,75.3,7.3
E00014500,5.1,0,7.6,77.1,10.2
E00014501,6.9,0.5,6.9,79.3,6.4
E00014502,8.8,2.7,4.1,84.5,0
E00014505,5.2,2.1,6.2,77.7,8.8
E00014506,9.1,2.8,6.8,77.8,3.4
E00014614,7.4,16.5,11.3,61,3.9
E00014616,5.8,7.3,8.4,72.6,5.8
E00014617,4.8,7.5,8.2,74.8,4.8
E00014618,7.7,6.6,9.1,65,11.7
E00014621,10,10,3.3,64.3,12.3
E00014622,7.4,15.5,6.4,52.9,17.8
E00014623,4,20.5,9.4,57.6,8.6
E00014626,9.3,18.7,8,53.3,10.7
E00014628,5.8,12.9,3.9,49.5,27.8
E00014634,7.2,10.8,9.2,58.2,14.5
E00014639,4.3,13,7.7,63,12
E00014642,3.8,6.9,6.3,77.7,5.3
