geography_code,heating_type_3a-001,heating_type_3a-002
E00002660,7,93
E00002661,6.3,93.7
E00002662,4.4,95.6
E00002663,5.3,94.7
E00002664,2.3,97.7
E00002665,2.6,97.4
E00002667,2.8,97.2
E00002668,1.8,98.2
E00002669,1,99
E00002670,2.7,97.3
E00002672,1.1,98.9
E00002676,2.2,97.8
E00002677,3.5,96.5
E00002678,2.7,97.3
E00002679,5,95
E00002680,1.7,98.3
E00002681,2,98
E00002682,4.1,95.9
E00002807,0.6,99.4
E00002808,1.3,98.7
E00002810,4.1,95.9
E00002811,3.1,96.9
E00002815,3.3,96.7
E00002816,0,100
E00002821,5.6,94.4
E00002822,3.2,96.8
E00002827,0.9,99.1
E00002834,0.7,99.3
E00002837,1.7,98.3
E00002839,0.6,99.4
E00002840,0.9,99.1
E00002844,1.7,98.3
E00002845,2.7,97.3
E00002846,1.2,98.8
E00002847,1.4,98.6
E00002848,1.5,98.5
E00004610,3.9,96.1
E00004611,2.5,97.5
E00014139,5.8,94.2
E00014150,0.7,99.3
E00014151,2.2,97.8
E00014152,6.3,93.7
E00014153,2.7,97.3
E00014154,0,100
E00014155,2.4,97.6
E00014156,5.3,94.7
E00014157,1.7,98.3
E00014158,4.6,95.4
E00014159,4.8,95.2
E00014160,4.7,95.3
E00014161,3.4,96.6
E00014162,1.3,98.7
E00014163,5.3,94.7
E00014164,3.9,96.1
E00014165,5.3,94.7
E00014166,3.3,96.7
E00014167,4.7,95.3
E00014168,4.8,95.2
E00014169,0.6,99.4
E00014170,1.8,98.2
E00014171,10,90
E00014172,5.1,94.9
E00014173,4.7,95.3
E00014174,1.6,98.4
E00014175,2.1,97.9
E00014176,3.5,96.5
E00014177,2.8,97.2
E00014178,0.8,99.2
E00014179,1.4,98.6
E00014180,1.6,98.4
E00014181,3.7,96.3
E00014300,1.2,98.8
E00014301,3,97
E00014302,2,98
E00014303,5.4,94.6
E00014304,4.8,95.2
E00014305,2.8,97.2
E00014309,1.5,98.5
E00014310,3.6,96.4
E00014311,3.4,96.6
E00014312,3,97
E00014314,4.9,95.1
E00014315,1.6,98.4
E00014316,2,98
E00014321,1,99
E00014322,4,96
E00014323,2,98
E00014324,0.9,99.1
E00014325,1.7,98.3
E00014326,8.3,91.7
E00014327,2.5,97.5
E00014328,3.1,96.9
E00014329,3.6,96.4
E00014411,1,99
E00014412,1.3,98.7
E00014413,5.3,94.7
E00014414,5.8,94.2
E00014415,0,100
E00014416,1.8,98.2
E00014417,1.3,98.7
E00014418,4.5,95.5
E00014419,2.2,97.8
E00014420,3.8,96.2
E00014421,3.7,96.3
E00014422,2.8,97.2
E00014425,2,98
E00014431,5.6,94.4
E00014432,0.9,99.1
E00014433,0,100
E00014434,4.2,95.8
E00014435,0,100
E00014436,3.4,96.6
E00014437,3.2,96.8
E00014438,1.6,98.4
E00014439,0.9,99.1
E00014440,1.5,98.5
E00014441,1.9,98.1
E00014442,0,100
E00014447,2.3,97.7
E00014448,0,100
E00014449,4.5,95.5
E00014452,1.3,98.7
E00014454,3.3,96.7
E00014455,5,95
E00014457,4,96
E00014459,0,100
E00014461,0.7,99.3
E00014462,3,97
E00014463,1.9,98.1
E00014464,2.3,97.7
E00014465,1.7,98.3
E00014466,6,94
E00014468,0.9,99.1
E00014469,9.3,90.7
E00014470,2.2,97.8
E00014471,1.7,98.3
E00014473,2.8,97.2
E00014474,3.5,96.5
E00014475,5.2,94.8
E00014476,7,93
E00014477,1.8,98.2
E00014478,7.2,92.8
E00014479,3,97
E00014480,3,97
E00014481,4.2,95.8
E00014482,4.7,95.3
E00014483,7.9,92.1
E00014484,7.6,92.4
E00014485,4,96
E00014486,4.5,95.5
E00014487,6.5,93.5
E00014488,5.1,94.9
E00014489,2.6,97.4
E00014490,8.8,91.2
E00014491,2.7,97.3
E00014492,7.5,92.5
E00014493,1.1,98.9
E00014494,1.6,98.4
E00014495,1.8,98.2
E00014496,9.1,90.9
E00014497,3.4,96.6
E00014498,0,100
E00014499,2.3,97.7
E00014500,4.8,95.2
E00014501,2.1,97.9
E00014502,2.7,97.3
E00014505,2.7,97.3
E00014506,0,100
E00014614,1.7,98.3
E00014616,3.7,96.3
E00014617,3.1,96.9
E00014618,2.3,97.7
E00014621,3.2,96.8
E00014622,0.5,99.5
E00014623,1.8,98.2
E00014626,1.7,98.3
E00014628,0.9,99.1
E00014634,1.3,98.7
E00014639,3,97
E00014642,1,99
E00014644,3.2,96.8
E00023412,1,99
E00023413,0.6,99.4
E00023414,7.1,92.9
E00023415,1.4,98.6
E00023416,1.5,98.5
E00023419,3,97
E00023421,3.8,96.2
E00023422,4,96
E00023423,1.9,98.1
E00023424,12.5,87.5
E00023425,5.5,94.5
E00023426,2.9,97.1
E00023427,5.2,94.8
E00023428,3.8,96.2
E00023429,5.4,94.6
E00023430,3.8,96.2
E00023431,3.5,96.5
E00023445,1.9,98.1
E00023447,3.1,96.9
E00023448,1.6,98.4
E00023450,1.5,98.5
E00023451,4,96
E00023452,3.7,96.3
E00023453,3.4,96.6
E00023454,7.7,92.3
E00023455,4.6,95.4
E00023456,2.4,97.6
E00023458,2.6,97.4
E00023459,7.3,92.7
E00023460,3.9,96.1
E00023461,3.2,96.8
E00023462,6.2,93.8
E00023463,1.9,98.1
E00023464,3.7,96.3
E00023465,1,99
E00023466,0.8,99.2
E00023467,2,98
E00023468,2.5,97.5
E00023469,2.1,97.9
E00023470,0,100
E00023471,1.8,98.2
E00023472,2.6,97.4
E00023473,3.6,96.4
E00023474,7.6,92.4
E00023475,1.2,98.8
E00023476,6.3,93.7
E00023477,4.4,95.6
E00023478,4.7,95.3
E00023479,5.6,94.4
E00023480,1.6,98.4
E00023481,0,100
E00023482,3.6,96.4
E00023483,2.1,97.9
E00023484,6,94
E00023485,4.5,95.5
E00023585,1.6,98.4
E00023586,1.6,98.4
E00023587,3.4,96.6
E00023588,3,97
E00023589,2.4,97.6
E00023590,4.5,95.5
E00023591,0.7,99.3
E00023592,3,97
E00023593,3,97
E00023595,0.5,99.5
E00023596,2,98
E00023597,2.5,97.5
E00023598,1.2,98.8
E00023599,1.9,98.1
E00023600,3.6,96.4
E00023601,1.7,98.3
E00023602,1.8,98.2
E00023603,3.5,96.5
E00023604,1,99
E00023605,2.8,97.2
E00023606,4.8,95.2
E00023608,2.5,97.5
E00023609,1.6,98.4
E00023610,1.8,98.2
E00023611,3.1,96.9
E00023612,1.1,98.9
E00023613,2.5,97.5
E00023614,0.7,99.3
E00023615,0.6,99.4
E00023616,1.2,98.8
E00023618,8.7,91.3
E00023621,4.8,95.2
E00023626,10.4,89.6
E00023630,9.8,90.2
E00023635,3.8,96.2
E00023636,6.3,93.7
E00023638,7.7,92.3
E00023643,3.5,96.5
E00023653,8.4,91.6
E00023655,7.4,92.6
E00023691,7.5,92.5
E00023692,0,100
E00023694,1,99
E00023695,4.5,95.5
E00023696,11.5,88.5
E00023697,2.8,97.2
E00023698,1.1,98.9
E00023699,2.8,97.2
E00023700,3.9,96.1
E00023701,0,100
E00023702,5.2,94.8
E00023703,2.2,97.8
E00023704,2.9,97.1
E00023705,10.1,89.9
E00023706,1.8,98.2
E00023707,5.4,94.6
E00023708,2.7,97.3
E00023709,0.9,99.1
E00023710,5.4,94.6
E00023711,2.2,97.8
E00023712,9.8,90.2
E00023713,1,99
E00023714,4.1,95.9
E00023715,5.2,94.8
E00023717,3.8,96.2
E00023718,5.6,94.4
E00023719,4.7,95.3
E00023720,4.8,95.2
E00023721,2,98
E00023723,8.7,91.3
E00023724,2,98
E00023725,4.3,95.7
E00023726,4.5,95.5
E00023727,3.2,96.8
E00023728,7.5,92.5
E00023729,3.8,96.2
E00023730,6.6,93.4
E00023731,6.6,93.4
E00023732,8.4,91.6
E00023733,6.8,93.2
E00023734,3.4,96.6
E00023737,0.9,99.1
E00023738,3.5,96.5
E00023739,5.4,94.6
E00023740,1,99
E00023741,2.2,97.8
E00023744,1.4,98.6
E00023745,0,100
E00023746,3.8,96.2
E00023747,0.8,99.2
E00023748,4.9,95.1
E00023749,3.6,96.4
E00023750,5.8,94.2
E00023751,4.4,95.6
E00023752,1,99
E00023753,4.5,95.5
E00023755,1.7,98.3
E00023756,5,95
E00023758,0,100
E00023759,2.7,97.3
E00023761,2,98
E00023763,6.8,93.2
E00023764,5.6,94.4
E00023765,11.3,88.7
E00023766,7.5,92.5
E00023767,3.8,96.2
E00023768,4.5,95.5
E00023769,4.9,95.1
E00023770,5.3,94.7
E00023771,0,100
E00023772,42,58
E00023773,5.5,94.5
E00023774,1.6,98.4
E00023775,3.8,96.2
E00023776,11.4,88.6
E00023777,3.7,96.3
E00023778,3.8,96.2
E00023779,5.5,94.5
E00023780,2.7,97.3
E00023781,1.9,98.1
E00023782,0.9,99.1
E00023783,2.4,97.6
E00023784,2.8,97.2
E00023785,5,95
E00023786,1.8,98.2
E00023787,3.4,96.6
E00023788,4.6,95.4
E00023789,3.9,96.1
E00023790,4.1,95.9
E00023791,4.4,95.6
E00023792,2.6,97.4
E00023793,3.9,96.1
E00023794,6,94
E00023795,4.5,95.5
E00023796,1.9,98.1
E00023797,3.1,96.9
E00023798,2.9,97.1
E00023799,3,97
E00023800,8.4,91.6
E00023801,3.9,96.1
E00023802,4.2,95.8
E00023803,2.1,97.9
E00023804,2.3,97.7
E00023805,2,98
E00023806,2.9,97.1
E00023807,2.1,97.9
E00023808,5.1,94.9
E00023809,4.2,95.8
E00023810,3.1,96.9
E00023849,4.7,95.3
E00023851,2.8,97.2
E00023852,4,96
E00023853,2.7,97.3
E00023854,0.6,99.4
E00023855,3.7,96.3
E00023856,6.2,93.8
E00023857,3.8,96.2
E00023858,1.5,98.5
E00023859,3.5,96.5
E00023860,0.8,99.2
E00023861,2.6,97.4
E00023862,1.2,98.8
E00023863,0.7,99.3
E00023864,1.9,98.1
E00023865,4.8,95.2
E00023866,3.9,96.1
E00023867,2.7,97.3
E00023869,1.8,98.2
E00023870,6.6,93.4
E00023871,2.5,97.5
E00023872,0,100
E00023873,0.6,99.4
E00023874,0,100
E00023875,2.2,97.8
E00023876,0.6,99.4
E00023878,3.8,96.2
E00023879,2.6,97.4
E00023897,8.5,91.5
E00023898,1.8,98.2
E00023901,5,95
E00023905,3.7,96.3
E00023906,2,98
E00023908,1.9,98.1
E00023911,2.7,97.3
E00023913,4.7,95.3
E00023914,1.7,98.3
E00023918,3.6,96.4
E00024072,1.4,98.6
E00024073,0.9,99.1
E00024074,2.2,97.8
E00024075,0,100
E00024076,5.8,94.2
E00024077,2.2,97.8
E00024078,5.4,94.6
E00024079,10.1,89.9
E00024080,5.5,94.5
E00024081,4.4,95.6
E00024083,2.5,97.5
E00024084,2.3,97.7
E00024085,1.8,98.2
E00024086,5.1,94.9
E00024087,1.6,98.4
E00024088,2.5,97.5
E00024089,3.7,96.3
E00024090,3.8,96.2
E00024091,3.1,96.9
E00024093,1.4,98.6
E00024094,2.8,97.2
E00024095,2.2,97.8
E00024096,4.5,95.5
E00024097,4.3,95.7
E00024098,6.2,93.8
E00024099,3.3,96.7
E00024100,2.4,97.6
E00024101,3.4,96.6
E00024103,2.9,97.1
E00024104,7.9,92.1
E00024105,1,99
E00024106,6.2,93.8
E00024107,2,98
E00167284,0,100
E00175087,4.8,95.2
E00175095,4.8,95.2
E00175181,4.8,95.2
E00175182,19.6,80.4
E00175185,3.3,96.7
E00175186,3.9,96.1
E00175188,6.5,93.5
E00175197,3.3,96.7
E00175198,8.3,91.7
E00175199,4.5,95.5
E00175200,5.4,94.6
E00175201,8.6,91.4
E00175232,4.3,95.7
E00175233,7.4,92.6
E00175234,2.9,97.1
E00175235,2.1,97.9
E00175236,0,100
E00175237,3.6,96.4
E00175238,5.7,94.3
E00175242,9.5,90.5
E00175243,5.3,94.7
E00175244,0,100
E00175245,1.2,98.8
E00175246,2.7,97.3
E00175247,4.7,95.3
E00175259,2.2,97.8
E00175260,3.4,96.6
E00175261,5.4,94.6
E00175262,2.8,97.2
E00175264,3.6,96.4
E00175275,2.6,97.4
E00175276,7,93
E00175277,2.5,97.5
E00175279,2.9,97.1
E00178899,1.2,98.8
E00178926,3.8,96.2
E00178945,1.6,98.4
E00178969,0.7,99.3
E00178974,4.8,95.2
E00178982,3.4,96.6
E00179025,2.6,97.4
E00190370,1.7,98.3
E00190371,1.3,98.7
E00190372,6.1,93.9
E00190375,1.5,98.5
E00190382,9.6,90.4
E00190398,4.8,95.2
E00190399,6.2,93.8
E00190401,2.7,97.3
E00190402,1.5,98.5
E00190406,3.1,96.9
E00190411,0.7,99.3
E00190417,2.1,97.9
E00190424,0,100
E00190442,3.3,96.7
E00190443,3.5,96.5
E00190447,2.6,97.4
E00190448,3.4,96.6
E00190451,1,99
E00190460,5.8,94.2
