geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00002660,21.3,40.6,5.6,24.4,8.1
E00002661,14.5,35.3,1.9,43.5,4.7
E00002662,10.5,19.7,3,64.9,2
E00002663,14.6,23.8,2.1,56.1,3.3
E00002664,29.7,27.1,4.2,34.6,4.2
E00002665,17.5,43.1,4,32.7,2.7
E00002667,22.3,32.9,2.7,41,1
E00002668,10.2,23.8,2.9,59.4,3.7
E00002669,15,47.7,3.3,26.8,7.2
E00002670,19,32.1,4.1,41.8,2.9
E00002672,21.5,35.6,3.4,38,1.5
E00002676,10.9,27.2,2.7,55.9,3.2
E00002677,20.4,33.1,5.3,38.7,2.5
E00002678,24.6,39.3,0.5,34.1,1.4
E00002679,18.1,43.8,4.6,31.2,2.3
E00002680,19.6,27.8,3.8,44,4.8
E00002681,27.7,36.5,1.4,29.5,4.9
E00002682,13.5,24.6,4.1,54,3.8
E00002807,11.1,23.3,1.7,61.5,2.3
E00002808,18.1,30.3,5.8,43.2,2.6
E00002810,14.4,41.4,2.2,37,5
E00002811,18,20.3,3,54.5,4.1
E00002815,9.2,28,0.8,58.5,3.4
E00002816,15.3,26.8,2.7,52.5,2.7
E00002821,12.8,29.4,2.6,50.6,4.5
E00002822,9.7,26.5,2.1,59,2.6
E00002827,17,26.2,2.9,50.5,3.4
E00002834,7.8,18.4,0,72.8,1
E00002837,6.4,21.9,3.6,65.3,2.8
E00002839,6.1,18.4,1.7,73.4,0.3
E00002840,10.6,22.7,4,61.5,1.2
E00002844,6.4,22.6,1.9,67.3,1.9
E00002845,14.2,33.3,3.9,44.3,4.3
E00002846,11.6,26.3,1.5,59.7,0.9
E00002847,8.6,22.3,1.4,66.4,1.4
E00002848,8.4,25.9,1.5,58.6,5.7
E00004610,21.3,33.6,2.6,40,2.6
E00004611,39,26.7,4.6,25.1,4.6
E00014139,5.2,23.9,2.6,63.9,4.5
E00014150,22.3,30.9,2.1,41.6,3
E00014151,30.3,28,2.1,37.5,2.1
E00014152,6.1,25.6,0.4,66.8,1.1
E00014153,8.1,28.1,2.2,56.2,5.4
E00014154,20.5,32.5,2.8,43,1.2
E00014155,6.8,20.3,3.4,66.2,3.4
E00014156,0,11.4,2.6,80.7,5.3
E00014157,16.9,33.7,2.1,44.9,2.4
E00014158,3.4,16.8,1.7,77.3,0.8
E00014159,4.1,16.2,1.4,77.7,0.7
E00014160,6.3,18.2,0,72.7,2.8
E00014161,7.6,16.4,0,74.3,1.8
E00014162,9.5,21.4,3.1,64.7,1.4
E00014163,11,26.3,2.5,57.6,2.5
E00014164,20.4,26.7,0,50.3,2.6
E00014165,13.3,28.7,4.6,50.3,3.1
E00014166,17.4,34.2,5.4,38.9,4
E00014167,19.5,28.4,1.8,47.9,2.4
E00014168,14.7,28.4,5.1,50.3,1.5
E00014169,14.3,26.8,1.9,52.8,4.2
E00014170,17.8,31,3.3,45.1,2.8
E00014171,14.4,27.7,6.9,48.4,2.7
E00014172,10,30.8,1.8,50.7,6.8
E00014173,9.9,29.1,4.3,53.9,2.8
E00014174,9.6,21.1,1.8,63.3,4.1
E00014175,11.5,31.1,4.4,51.9,1.1
E00014176,12.7,28.7,2.9,53.3,2.5
E00014177,14.5,33.6,3.5,42.6,5.9
E00014178,22.3,29.6,3.4,38.3,6.3
E00014179,21.1,32.4,3.5,40.1,2.8
E00014180,12.6,19.5,0.9,64.2,2.8
E00014181,3.1,26.7,3.1,67.1,0
E00014300,20.9,30.6,3.2,43.2,2.2
E00014301,24.8,32.1,6.5,35.5,1.1
E00014302,11.8,26.7,1.9,55.9,3.7
E00014303,15.2,33.3,6.1,40.6,4.8
E00014304,28.3,31.2,3.4,35.1,2
E00014305,22.7,40.1,3.6,30.1,3.6
E00014309,17.3,34.9,3.1,40.2,4.3
E00014310,20.1,33,3.4,39.7,3.9
E00014311,21.9,30.6,3.8,40,3.8
E00014312,15.3,32.2,3.5,45.2,3.8
E00014314,24.7,25.6,4.7,40,5.1
E00014315,27.7,21.8,9.9,35.6,5
E00014316,13.7,28,1.1,52,5.1
E00014321,18.8,26.7,4.2,41.9,8.4
E00014322,9.9,25.1,0,62.6,2.3
E00014323,25.1,28,8.2,34.4,4.3
E00014324,18.5,34.5,3.6,39.8,3.6
E00014325,12.3,31.8,0,53.1,2.8
E00014326,11.3,24.2,4.3,60.2,0
E00014327,18.6,23.6,2,51.8,4
E00014328,16.2,35.2,2.9,42.5,3.2
E00014329,17.9,36.3,4,38.1,3.6
E00014411,5.3,18.1,2.3,72.5,1.8
E00014412,17.5,28.4,2.8,49.9,1.4
E00014413,13.4,20.4,0,63.1,3.2
E00014414,20.1,33.3,2.5,41.2,2.9
E00014415,28.9,23.4,1.4,45.4,0.9
E00014416,9.9,23.7,0,65.9,0.4
E00014417,6.1,23.6,0,70.3,0
E00014418,23.6,26.4,5.2,41.4,3.4
E00014419,15.7,38.8,4.7,39.8,1
E00014420,5.3,21.2,0,72.9,0.6
E00014421,5.2,20.1,1.5,70.6,2.6
E00014422,25.5,35,4,32,3.5
E00014425,19.5,20.5,4.2,54.2,1.6
E00014431,17.8,24.3,0.5,54,3.5
E00014432,7.1,22.3,0,69,1.5
E00014433,13.8,28.9,1.8,54.1,1.4
E00014434,7.9,19.2,0,72.9,0
E00014435,8.8,25.7,0.6,64.3,0.6
E00014436,5.8,19.3,1.8,71.3,1.8
E00014437,4.4,23.3,0.6,71.7,0
E00014438,22.4,25.9,2.5,45.8,3.5
E00014439,24.6,28.5,7.3,38.5,1.1
E00014440,22.7,30.6,1.5,43.4,1.8
E00014441,21,33.4,4.7,36.4,4.4
E00014442,21.5,37.6,3.2,35.5,2.2
E00014447,23.9,33.7,2.4,37.4,2.7
E00014448,23.9,40.9,0,33.6,1.6
E00014449,22.7,25.8,4.4,44.5,2.6
