geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00112739,28.8,27.3,28.8,15.1
E00112740,55.8,26.1,7.2,10.9
E00145218,41.2,45.6,3.5,9.6
E00145244,50,31.9,5.1,13
E00145245,53,32,3.9,11
E00145246,49.2,36.2,2.7,11.9
E00145248,43.4,34,2.8,19.8
E00158975,38.1,28.6,16.7,16.7
E00158981,68.6,20.3,3.9,7.2
E00159015,53,18.8,2.6,25.6
E00159017,36.8,32.8,23.2,7.2
E00159018,46,31.7,8.7,13.5
E00159020,44.5,25.5,16.4,13.6
E00159021,45.8,25.7,7.6,20.8
E00159024,24.8,28.1,43.1,3.9
E00159025,62.7,28.9,0.7,7.7
E00159030,51.7,41.7,1.7,5
E00159032,33.6,42.2,10.9,13.3
E00159033,46,26.5,3.5,23.9
E00159034,41.9,30.6,1.6,25.8
E00159035,44.8,40.1,6.9,8.2
E00159036,44.6,44.6,0,10.7
E00159037,44.7,34,12.6,8.7
E00159038,35.3,39.3,13.3,12
E00159039,50,37,6.5,6.5
E00159050,44.6,36.7,5.4,13.3
E00159051,34.1,34.8,19.6,11.6
E00159052,27.1,49,6.3,17.7
E00159053,37.8,47.6,5.9,8.6
E00159054,26.1,32.7,32.2,9
E00159055,42.9,45.4,0,11.8
E00159056,30.8,53.3,1.7,14.2
E00159057,40.7,33.3,1.9,24.1
E00159058,43.3,36.2,3.1,17.3
E00159059,30.9,40.4,22.8,5.9
E00159060,37.8,19.7,34.6,7.9
E00159062,56.2,32.2,4.8,6.8
E00159063,51.8,33.3,3.5,11.3
E00159064,66.1,29.9,0.8,3.1
E00159065,54.9,34.3,6.3,4.6
E00159083,57.5,30.1,1.4,11
E00159084,52.9,21.6,7.8,17.6
E00159085,34.2,47.4,11,7.5
E00159086,45.8,25.5,17.6,11.1
E00159087,37.3,30.7,6,26
E00159088,50.6,36.9,5.6,6.9
E00159089,28.2,30.9,31.4,9.6
E00159090,38.5,35.4,4.6,21.5
E00159091,13.4,14.2,62.2,10.2
E00159092,41.3,50.2,3.1,5.4
E00159093,65.2,23.3,2.4,9
E00159094,15.8,32.3,39.2,12.7
E00159095,26.9,44.5,10.9,17.6
E00159096,39.6,39,5.2,16.2
E00159125,15.5,14.7,0.9,69
E00159126,34.6,29.1,29.1,7.1
E00159128,26.3,27.1,34.6,12
E00159129,22.4,38.8,11,27.8
E00159139,45.8,30.5,17.6,6.1
E00159140,39.1,25,1.6,34.4
E00159141,42.9,27.8,15.9,13.5
E00159142,46.4,31.5,14.9,7.1
E00159143,54.7,30.5,12.5,2.3
E00159144,33.5,28.6,24.5,13.5
