geography_code,in_full_time_education-001,in_full_time_education-002
E00112739,13.7,86.3
E00112740,12.1,87.9
E00145218,18.7,81.3
E00145244,12.8,87.2
E00145245,17.4,82.6
E00145246,11.8,88.2
E00145248,14.3,85.7
E00158975,23.5,76.5
E00158981,7.8,92.2
E00159015,9.2,90.8
E00159017,13.4,86.6
E00159018,13.3,86.7
E00159020,13.5,86.5
E00159021,10.9,89.1
E00159024,16.3,83.7
E00159025,10.9,89.1
E00159030,21,79
E00159032,16.8,83.2
E00159033,16.6,83.4
E00159034,15.9,84.1
E00159035,19.4,80.6
E00159036,11.2,88.8
E00159037,23.8,76.2
E00159038,13.2,86.8
E00159039,16.8,83.2
E00159050,14.6,85.4
E00159051,21.5,78.5
E00159052,15.4,84.6
E00159053,18.2,81.8
E00159054,21.2,78.8
E00159055,13,87
E00159056,15.6,84.4
E00159057,16.5,83.5
E00159058,19.1,80.9
E00159059,16.7,83.3
E00159060,13.1,86.9
E00159062,13.5,86.5
E00159063,15.1,84.9
E00159064,13.8,86.2
E00159065,20.7,79.3
E00159083,15.3,84.7
E00159084,8.3,91.7
E00159085,13.1,86.9
E00159086,18.1,81.9
E00159087,15,85
E00159088,16.9,83.1
E00159089,20.8,79.2
E00159090,16.7,83.3
E00159091,7.4,92.6
E00159092,16.9,83.1
E00159093,7.7,92.3
E00159094,23.6,76.4
E00159095,12.7,87.3
E00159096,15.9,84.1
E00159125,14.3,85.7
E00159126,18.7,81.3
E00159128,19.4,80.6
E00159129,17.2,82.8
E00159139,15.1,84.9
E00159140,10.5,89.5
E00159141,15.3,84.7
E00159142,18.8,81.2
E00159143,12.2,87.8
E00159144,18,82
E00159145,14.6,85.4
E00159146,4.4,95.6
E00159147,6,94
E00159148,16.2,83.8
E00159149,13.8,86.2
E00159150,9.3,90.7
E00159151,12,88
E00159152,13.1,86.9
E00159153,12.1,87.9
E00159155,22.4,77.6
E00159156,14.1,85.9
E00159157,17.9,82.1
E00159158,22.7,77.3
E00159159,22.7,77.3
E00159160,13.5,86.5
E00159161,16.6,83.4
E00159162,19.9,80.1
E00159163,17.1,82.9
E00159193,7.6,92.4
E00159194,11.3,88.7
E00159195,10.4,89.6
E00159196,17.1,82.9
E00159197,17.6,82.4
E00159198,22.4,77.6
E00159199,21.9,78.1
E00159200,16.1,83.9
E00159201,12.1,87.9
E00159202,17.6,82.4
E00159204,16.1,83.9
E00159205,17.4,82.6
E00159206,11.3,88.7
E00159207,18.3,81.7
E00159208,19.2,80.8
E00159210,21.8,78.2
E00159211,15.9,84.1
E00159212,13.4,86.6
E00159213,5.5,94.5
E00159214,19.3,80.7
E00159215,12,88
E00159216,16.4,83.6
E00159218,10.5,89.5
E00159219,10.4,89.6
E00159220,10.7,89.3
E00159221,6.8,93.2
E00159222,5.7,94.3
E00159223,7.3,92.7
E00159225,10.8,89.2
E00159227,11.2,88.8
E00159228,12.5,87.5
