geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00112739,11.2,79.6,9.2
E00112740,18.7,77.6,3.7
E00145218,8.4,77.9,13.7
E00145244,6.1,83.8,10.1
E00145245,7.1,85,7.9
E00145246,16.5,70.4,13
E00145248,21.1,68.4,10.5
E00158975,8.7,67.4,23.9
E00158981,7,71,22
E00159015,6.9,81.4,11.8
E00159017,12.5,71.2,16.3
E00159018,15.6,76,8.3
E00159020,15.3,75.5,9.2
E00159021,10.7,84.5,4.9
E00159024,10.8,69.2,20
E00159025,10.8,85.8,3.3
E00159030,10.8,78.5,10.8
E00159032,10.6,76,13.5
E00159033,8.4,77.9,13.7
E00159034,2.7,70.3,27
E00159035,15.8,69.1,15.2
E00159036,11.4,81,7.6
E00159037,16.5,68.2,15.3
E00159038,9.8,79.5,10.7
E00159039,14.2,70.9,14.9
E00159050,13,76.3,10.7
E00159051,11.7,57.7,30.6
E00159052,7.9,73,19
E00159053,8.3,78.3,13.3
E00159054,16.5,60.8,22.8
E00159055,14.5,68.1,17.4
E00159056,14.5,67.5,18.1
E00159057,13.6,63.6,22.7
E00159058,12.8,79.8,7.3
E00159059,10.7,73.8,15.5
E00159060,6.6,71.9,21.5
E00159062,7.8,80.9,11.3
E00159063,5.3,84.2,10.5
E00159064,9.4,82.6,8
E00159065,5.8,84,10.3
E00159083,7.5,81.1,11.3
E00159084,12.1,74.1,13.8
E00159085,13.6,69.8,16.7
E00159086,17.2,67.9,14.9
E00159087,11,77.2,11.8
E00159088,14.9,71.9,13.2
E00159089,17.3,66.9,15.7
E00159090,11.6,76.8,11.6
E00159091,14,67.4,18.6
E00159092,16.1,73.3,10.6
E00159093,11,80.5,8.5
E00159094,14.3,67,18.8
E00159095,13.8,64.6,21.5
E00159096,11.3,76.4,12.3
E00159125,4.1,74,21.9
E00159126,14.3,69.5,16.2
E00159128,14.7,70.7,14.7
E00159129,18.5,60.9,20.7
E00159139,7.8,80.6,11.7
E00159140,8.5,76.1,15.5
E00159141,13.3,73.3,13.3
E00159142,6.4,81.6,12.1
