areacd,sex-001,sex-002
E00039212,48.7,51.3
E00039223,47.9,52.1
E00039224,53.3,46.7
E00039229,49.8,50.2
E00039231,51.7,48.3
E00039747,50.8,49.2
E00039748,48.7,51.3
E00039750,53.9,46.1
E00039751,47.2,52.8
E00039752,49,51
E00039753,47.9,52.1
E00039754,47.1,52.9
E00039755,50.4,49.6
E00039756,52.7,47.3
E00039757,56.8,43.2
E00039758,52.8,47.2
E00039759,47,53
E00039760,48.3,51.7
E00039761,49.5,50.5
E00039762,53.3,46.7
E00039763,46.3,53.7
E00039764,48.4,51.6
E00039765,46.4,53.6
E00039766,52.7,47.3
E00039767,48.5,51.5
E00039768,49.5,50.5
E00039769,54.6,45.4
E00039770,53.8,46.2
E00039771,49.6,50.4
E00039772,49.4,50.6
E00039773,48.3,51.7
E00039774,48.5,51.5
E00039775,50.8,49.2
E00039776,50.9,49.1
E00039777,50,50
E00039778,56.8,43.2
E00039779,55.4,44.6
E00039780,53.8,46.2
E00039781,51.9,48.1
E00039782,56.3,43.7
E00039783,58.7,41.3
E00039784,51.9,48.1
E00039785,58.1,41.9
E00039786,47,53
E00039787,53,47
E00039788,50,50
E00039789,50.2,49.8
E00039791,37.3,62.7
E00039792,50.3,49.7
E00039793,46.8,53.2
E00039794,48.6,51.4
E00039795,54,46
E00039796,52.5,47.5
E00039797,44.1,55.9
E00039798,48,52
E00039799,53.4,46.6
E00039851,52,48
E00039852,49.6,50.4
E00039853,48.3,51.7
E00039854,46,54
E00039856,47.2,52.8
E00039858,52.6,47.4
E00039859,53.6,46.4
E00039860,50.9,49.1
E00039861,51.5,48.5
E00039862,52,48
E00039863,44.7,55.3
E00039864,45.5,54.5
E00039865,47.5,52.5
E00039866,47.4,52.6
E00039867,50.6,49.4
E00039868,49.8,50.2
E00039869,50.4,49.6
E00039870,48.7,51.3
E00039871,49,51
E00039876,52.4,47.6
E00039877,46.6,53.4
E00039878,51.1,48.9
E00039879,49.7,50.3
E00039880,51.2,48.8
E00039881,42.5,57.5
E00039882,52.9,47.1
E00039883,50.8,49.2
E00039884,48.8,51.2
E00039885,50.2,49.8
E00039886,46.4,53.6
E00039887,52.9,47.1
E00039888,49.8,50.2
E00039889,49.7,50.3
E00039890,49.7,50.3
E00039891,50.8,49.2
E00039892,52.8,47.2
E00039893,48.1,51.9
E00039894,43.9,56.1
E00039895,41.5,58.5
E00039896,49.4,50.6
E00039898,51,49
E00039906,41.3,58.7
E00039908,51.9,48.1
E00039943,54,46
E00039944,54.2,45.8
E00039945,52.2,47.8
E00039946,43.9,56.1
E00040031,52.5,47.5
E00040033,51.7,48.3
E00040044,52.3,47.7
E00040045,46.7,53.3
E00040046,52.4,47.6
E00040047,43.5,56.5
E00040048,47.9,52.1
E00040049,55.6,44.4
E00040050,49.5,50.5
E00040051,50.3,49.7
E00040052,49.5,50.5
E00040053,49.3,50.7
E00040054,47.7,52.3
E00040056,44.6,55.4
E00040057,49.6,50.4
E00040058,54.3,45.7
E00040059,48.8,51.2
E00040216,48.6,51.4
E00040217,50.4,49.6
E00040218,47.1,52.9
E00040219,50,50
E00040221,52.2,47.8
E00040222,49.8,50.2
E00040223,51.4,48.6
E00040224,48,52
E00040225,51.9,48.1
E00040226,59.6,40.4
E00040227,49.1,50.9
E00040228,53.5,46.5
E00040229,47.7,52.3
E00040230,52.6,47.4
E00040231,50.7,49.3
E00040232,51.1,48.9
E00040233,53,47
E00040234,45.7,54.3
E00040235,50,50
E00040236,49.2,50.8
E00040237,47.9,52.1
E00040238,47.5,52.5
E00040239,50.1,49.9
E00040240,50.8,49.2
E00040241,47.7,52.3
E00040242,48.9,51.1
E00040243,54.6,45.4
E00040244,48.7,51.3
E00040245,48,52
E00040246,52.9,47.1
E00040247,52,48
E00040248,50,50
E00040249,47.8,52.2
E00040250,46.7,53.3
E00040251,50.5,49.5
E00040252,49.1,50.9
E00040253,52.2,47.8
E00040254,53.8,46.2
E00040255,54.8,45.2
E00040256,49.5,50.5
E00040257,53.7,46.3
E00040258,60.5,39.5
E00040259,53.3,46.7
E00040260,50.6,49.4
E00040261,53.3,46.7
E00040262,52.1,47.9
E00040263,53.6,46.4
E00040264,54.3,45.7
E00040265,54.6,45.4
E00040266,54.8,45.2
E00040267,52.5,47.5
E00040268,51.9,48.1
E00040269,50.9,49.1
E00040270,57.3,42.7
E00040271,46.3,53.7
E00040589,53.9,46.1
E00040800,50.9,49.1
E00040801,50.6,49.4
E00040802,51.1,48.9
E00040803,54,46
E00040804,51,49
E00040805,52.7,47.3
E00040806,42.5,57.5
E00040807,49.7,50.3
E00040808,52.7,47.3
E00040809,47.6,52.4
E00040810,49.1,50.9
E00040811,52.9,47.1
E00040819,54.8,45.2
E00040821,54.8,45.2
E00040822,51.7,48.3
E00040823,49.6,50.4
E00040824,56.6,43.4
E00040825,54.8,45.2
E00040826,48.3,51.7
E00040827,51.5,48.5
E00040828,51.9,48.1
E00040829,55.3,44.7
E00040830,55,45
E00040831,49.8,50.2
E00040832,49.3,50.7
E00040833,50.6,49.4
E00040834,55.8,44.2
E00040835,50.2,49.8
E00040836,51.7,48.3
E00040837,53.6,46.4
E00040838,51.6,48.4
E00040839,52.2,47.8
E00040840,51.4,48.6
E00040841,55.5,44.5
E00040842,50.2,49.8
E00040843,54.7,45.3
E00040844,53,47
E00040845,54.3,45.7
E00040846,50.5,49.5
E00040847,52.9,47.1
E00040848,52.7,47.3
E00040849,53.5,46.5
E00040850,51.5,48.5
E00040851,33.6,66.4
E00040852,49.6,50.4
E00040853,55,45
E00040854,52.6,47.4
E00040855,49.6,50.4
E00040866,42.7,57.3
E00040875,51.9,48.1
E00040877,46.5,53.5
E00040878,49.6,50.4
E00040880,46.4,53.6
E00040882,51.1,48.9
E00040883,48.7,51.3
E00040886,45.1,54.9
E00040887,38.6,61.4
E00040888,42.8,57.2
E00040889,43.2,56.8
E00040891,47.3,52.7
E00040894,47.5,52.5
E00040897,49.1,50.9
E00040900,45.8,54.2
E00040904,51.1,48.9
E00040908,52.1,47.9
E00040967,50,50
