areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00039212,95.7,3.7,0.3,0.3,0
E00039223,94.1,4.8,0.7,0.3,0
E00039224,94.4,3.3,1,0,1.3
E00039229,97.5,1.3,1.3,0,0
E00039231,97.1,2.5,0,0,0.4
E00039747,84.3,7.3,3,2.1,3.3
E00039748,74.9,11.7,4.7,4.1,4.7
E00039750,70.6,13.7,6.5,6.7,2.4
E00039751,89.4,8.6,1.3,0,0.7
E00039752,75.8,11.9,4.2,4.5,3.5
E00039753,86.4,5.9,6.4,1.3,0
E00039754,87.7,6.5,1.8,2.5,1.4
E00039755,51.1,24.7,15,6.1,3.1
E00039756,89.5,6.6,2.1,1.8,0
E00039757,88.7,6.9,0.6,1.7,2
E00039758,81.9,16.4,1.1,0.7,0
E00039759,92.7,4.3,2.6,0,0.3
E00039760,87.5,6.4,3.4,1.4,1.4
E00039761,89,8.2,0.9,0.5,1.4
E00039762,73.5,16.4,5.1,2.3,2.7
E00039763,88.2,4.5,4.2,1.7,1.4
E00039764,65.9,18.9,6.8,5.3,3.1
E00039765,64.4,20.1,2.4,7.2,5.9
E00039766,68.8,17.7,8,3.6,1.9
E00039767,72.5,16,2.7,6.5,2.4
E00039768,94.1,5.2,0,0.3,0.3
E00039769,69.7,23.8,4.4,1.9,0.3
E00039770,67.6,23.1,3.5,4.9,0.9
E00039771,81.1,5.9,5,6.7,1.3
E00039772,84.2,9.3,5.4,0.8,0.4
E00039773,84.1,8.7,3,1.5,2.7
E00039774,76.9,15.1,5,2.7,0.2
E00039775,56.3,18.1,11.5,8.2,5.8
E00039776,60.5,22.5,9.8,3.6,3.6
E00039777,87.7,8.4,1.7,2.2,0
E00039778,95.1,2.3,1.1,1.5,0
E00039779,84.5,12,0.6,2.9,0
E00039780,88,8.2,3.2,0.6,0
E00039781,85.3,8.3,3,1.9,1.5
E00039782,85.3,8.9,2.1,3.4,0.3
E00039783,87.1,9,1.7,1.7,0.5
E00039784,87.1,9.4,1.7,1.4,0.3
E00039785,90.7,6.1,0.3,0.6,2.2
E00039786,88.9,5.7,4,1,0.3
E00039787,83.7,10.3,4.3,0.5,1.1
E00039788,70.7,18,4.9,4.6,1.7
E00039789,94.7,1.7,3.3,0.3,0
E00039791,81.1,14.6,2.2,2.2,0
E00039792,80.1,5.9,5.6,7.2,1.2
E00039793,71.7,13.7,4.3,3.9,6.4
E00039794,83.8,8.2,3.1,2.8,2
E00039795,86.9,6.4,2.7,4,0
E00039796,78.6,15.7,4.2,1,0.5
E00039797,80,8.8,6.3,3.1,1.9
E00039798,83.5,9,3.6,1.5,2.4
E00039799,90.7,3.8,1.7,0.8,3
E00039851,75.4,17.2,4.1,2.3,1
E00039852,62.7,20.7,7.3,4.4,4.9
E00039853,64.1,21.3,6.4,4.6,3.6
E00039854,52.6,22.9,12.6,5.6,6.3
E00039856,81.6,12.4,3,2.3,0.8
E00039858,50.6,33.5,7,4.7,4.2
E00039859,52.9,35.7,4.9,3.9,2.6
E00039860,52.3,24.2,11.5,7,4.9
E00039861,72.9,18.5,3.2,2.9,2.4
E00039862,56.5,26.1,10,6.1,1.2
E00039863,43.7,24,9.6,14.8,7.9
E00039864,49.7,31.3,8,6.1,4.9
E00039865,50.6,27.4,11.5,5.6,4.8
E00039866,48.5,42.6,4.6,3,1.4
E00039867,47.7,31,9.1,8.2,4
E00039868,55.9,34.8,3.2,5.3,0.8
E00039869,51.3,29,8.7,4.9,6.1
E00039870,43.9,36.6,10,8.2,1.3
E00039871,71.4,17,1.7,3.7,6.2
E00039876,68.2,25.1,3.2,2.6,0.8
E00039877,62.9,13.1,10.9,6.3,6.8
E00039878,77.7,16.7,2.7,0.8,2.3
E00039879,63.6,20.5,6.2,8.2,1.5
E00039880,58.8,17.6,12.3,7.3,4
E00039881,75.8,17.2,4.4,1.3,1.3
E00039882,68.4,20,6.7,3.4,1.5
E00039883,56.1,25.9,5.9,5.9,6.2
E00039884,55.8,19.2,8,6.6,10.4
E00039885,66.8,17.5,7.6,3.3,4.7
E00039886,63.4,18.4,7.5,4.1,6.6
E00039887,64.7,18.1,4.2,6.7,6.3
E00039888,68.5,15.8,9.5,2.6,3.7
E00039889,60.8,25.9,3.9,4.5,4.8
E00039890,55.4,17.6,6.1,6.1,14.7
E00039891,59.5,24.9,3.6,8.1,3.9
E00039892,77.7,13,3.7,4,1.6
E00039893,65.5,25.9,5.3,2,1.3
E00039894,59.2,32.9,4.5,2.4,1
E00039895,60.5,20.9,7.3,5.6,5.6
E00039896,56.7,30,6.8,3,3.4
E00039898,45.3,31.4,13.5,6.1,3.7
E00039906,66.3,13.9,8.2,5.8,5.8
E00039908,66.4,16.3,5.8,9.3,2.2
E00039943,68.4,25.8,1.5,2.2,2.2
E00039944,47.3,30.3,10.6,8.9,3
E00039945,48.5,43.8,1.5,2.6,3.7
E00039946,62.8,17.6,9.5,4.1,6.1
E00040031,60,33.3,4.7,1.6,0.5
E00040033,52.2,25.2,7.6,10.2,4.8
E00040044,59.7,24.3,4.4,6.4,5.2
E00040045,66.4,24.1,3.6,4.6,1.3
E00040046,62.4,20.1,8.1,4,5.4
E00040047,52.5,26.7,7.6,5.9,7.2
E00040048,75.7,15.3,3.4,3.4,2.1
E00040049,71.6,20.3,5.1,1.4,1.6
E00040050,63.2,19.4,9.6,4.3,3.4
E00040051,65.6,20.1,7.6,3.8,2.9
E00040052,57.1,28.2,7.3,3.8,3.5
E00040053,69.4,20.3,4.8,2.5,2.9
E00040054,66.1,16.3,9.6,3.3,4.6
E00040056,45.4,27.4,10.4,10.7,6.1
E00040057,47.7,33.7,7.4,7.1,4
E00040058,59.1,23.9,11.6,2.2,3.2
E00040059,60.5,30.4,4.5,2.4,2.2
E00040216,40.8,37.8,10.2,7.7,3.5
E00040217,89.6,8,0.8,1.2,0.4
E00040218,47.1,25,16.4,8,3.5
E00040219,84,10.3,1.9,2.9,1
E00040221,92.4,2.8,1.6,1.6,1.6
E00040222,92,2,4.3,0.7,1
E00040223,75.7,15.3,2.8,4,2.3
E00040224,89.4,6.7,0,0,3.9
E00040225,81.8,4.8,3.7,8.6,1.1
E00040226,86.5,5.6,1.7,5.6,0.6
E00040227,87.9,7.8,1.4,2.8,0
E00040228,89.9,4.5,3.1,2.4,0
E00040229,47,27.2,11.4,8.3,6
E00040230,82.7,12.9,1.5,0,3
E00040231,88.3,9.2,1.4,0,1.1
E00040232,60.2,26.3,8.3,3.1,2.1
E00040233,89.8,6.3,2.4,0.3,1.2
E00040234,80.4,8.7,3,5.7,2.2
E00040235,83.6,7.7,5.8,1,1.9
E00040236,60.1,26.9,7.5,1.4,4
E00040237,54.8,21.1,12.5,7,4.6
E00040238,36.7,24.3,24.5,4.5,10
E00040239,57.1,31.6,6.7,2.6,2
E00040240,61.7,21.8,6.6,4.2,5.6
E00040241,52.3,38,3.3,4,2.4
