areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00039212,97.7,0,1.6,0.8
E00039223,97.3,1.8,0,0.9
E00039224,93.7,1.8,0.9,3.6
E00039229,98.4,0,0.8,0.8
E00039231,99,0,0,1
E00039747,89,3.2,1.3,6.5
E00039748,83.4,7.3,2,7.3
E00039750,73.4,11.7,3.9,10.9
E00039751,91.8,1.5,1.5,5.2
E00039752,75,6.3,0.8,18
E00039753,89.6,3.8,1.9,4.7
E00039754,92,2.4,1.6,4
E00039755,56.9,11.2,12.9,19
E00039756,92,0.7,0.7,6.6
E00039757,95.6,2.9,0.7,0.7
E00039758,92.9,3,1,3
E00039759,97.7,0.8,0,1.6
E00039760,93.3,1.5,0.7,4.5
E00039761,93,2.6,1.7,2.6
E00039762,83.2,6.1,3.1,7.7
E00039763,90.7,2.3,3.1,3.9
E00039764,67.2,18.2,2.2,12.4
E00039765,74.2,12.9,0.8,12.1
E00039766,77.5,5.6,7.7,9.2
E00039767,81.3,10.2,3.9,4.7
E00039768,97.9,1.4,0.7,0
E00039769,76.9,11.2,5.2,6.7
E00039770,76.9,13.6,3.4,6.1
E00039771,89.9,3,3,4
E00039772,90.4,1.7,1.7,6.1
E00039773,87.5,4.5,1.1,6.8
E00039774,85.2,5.7,4,5.1
E00039775,61.9,13.5,4.8,19.8
E00039776,70.8,6.9,2.3,20
E00039777,91.9,3.4,1.3,3.4
E00039778,97.4,0,1.8,0.9
E00039779,91.1,4,1.6,3.2
E00039780,88.7,3,3,5.3
E00039781,89.7,4.3,2.6,3.4
E00039782,91.2,2.9,1.5,4.4
E00039783,89.8,2.8,3.4,4
E00039784,92.3,3.4,1.7,2.6
E00039785,94,0,3,3
E00039786,92.8,2.9,0.7,3.6
E00039787,90.7,0,3.7,5.6
E00039788,77.1,7.1,7.1,8.6
E00039789,95.5,0.6,1.9,1.9
E00039791,87.9,1.6,1.6,8.9
E00039792,85.7,2.4,1.6,10.3
E00039793,83,6.2,4.6,6.2
E00039794,89.3,2.7,2.7,5.4
E00039795,94.5,0.8,1.6,3.1
E00039796,86.3,6.5,2.6,4.6
E00039797,87.7,3.7,2.5,6.2
E00039798,87.8,8.2,0.7,3.4
E00039799,93.7,1.8,0.9,3.6
E00039851,75.6,14.1,3,7.4
E00039852,56.7,20.9,2.2,20.1
E00039853,72.5,13,0.8,13.7
E00039854,53,16.7,5.3,25
E00039856,86.9,4.4,2.9,5.8
E00039858,56.8,16.1,7.6,19.5
E00039859,38.2,22.9,8.3,30.6
E00039860,50.4,22.3,6.6,20.7
E00039861,76.8,6.3,7,9.9
E00039862,62.4,14.2,3.5,19.9
E00039863,54.1,18.9,6.8,20.3
E00039864,54,14.5,8.1,23.4
E00039865,49.7,22.2,6.5,21.6
E00039866,38.1,26.3,6.9,28.8
E00039867,50.6,7.7,13.5,28.2
E00039868,63.2,19.7,2.6,14.5
E00039869,52.2,23.5,7.4,16.9
E00039870,49,13.5,9,28.4
E00039871,84.6,7,2.1,6.3
E00039876,72.4,14.3,5.9,7.4
E00039877,67,13.9,1.7,17.4
E00039878,87.4,9.9,0,2.7
E00039879,82.1,5.7,2.8,9.4
E00039880,44.4,5.9,15,34.6
E00039881,83.6,2.2,2.2,11.9
E00039882,63.4,24.4,2.3,9.9
E00039883,59.8,22.2,1.7,16.2
E00039884,64.3,15.5,3.9,16.3
E00039885,75.2,6,1.7,17.1
E00039886,72.6,10.4,0.7,16.3
E00039887,64.6,20.1,2.1,13.2
E00039888,74.6,13.1,0.8,11.5
E00039889,55.7,26.4,6.6,11.3
E00039890,56.8,19.8,4.5,18.9
E00039891,65.4,15,3.1,16.5
E00039892,85.4,7.9,0.7,6
E00039893,65.7,17.5,2.9,13.9
E00039894,55.9,12.7,8.5,22.9
E00039895,61.3,6.7,3.1,28.8
E00039896,55.8,12.4,5.3,26.5
E00039898,42.3,33.3,6.5,17.9
E00039906,79.8,3.9,3.9,12.4
E00039908,77.1,3.2,6,13.8
E00039943,60.9,27.5,0,11.6
E00039944,37.7,30.2,8.5,23.6
E00039945,53.3,28.3,2.2,16.3
E00039946,77.8,3.7,3.7,14.8
E00040031,41.5,41.5,2.8,14.2
E00040033,47.2,23.2,8,21.6
E00040044,62.5,15.6,5.5,16.4
E00040045,71.9,10.9,3.1,14.1
E00040046,57.4,17.6,8.3,16.7
E00040047,61.6,6.4,10.4,21.6
E00040048,81,11,2,6
E00040049,66.2,15.8,8.3,9.8
E00040050,67.1,17.5,4.9,10.5
E00040051,64.2,16.5,6.4,12.8
E00040052,49,24,12.5,14.6
E00040053,65.7,19.3,4.2,10.8
E00040054,73.9,5.2,8.7,12.2
E00040056,44.7,18.4,6.6,30.3
E00040057,37.2,29.8,6.4,26.6
E00040058,61.4,20.2,5.3,13.2
E00040059,48.9,28.6,4.5,18
E00040216,50,12.8,11.7,25.5
E00040217,92.9,1,2,4
E00040218,40.2,24.4,7.1,28.3
E00040219,87.9,4,3.2,4.8
E00040221,95.1,3.5,0.7,0.7
E00040222,93.8,0.8,1.6,3.9
E00040223,82.9,7.9,0.7,8.6
E00040224,93,3.5,0.9,2.6
E00040225,90.7,0.8,2.3,6.2
E00040226,89.7,2.6,0.9,6.8
E00040227,92.7,3.3,0.8,3.3
E00040228,94,0.9,1.7,3.4
E00040229,46.3,25,2.2,26.5
E00040230,89.6,1.5,4.5,4.5
E00040231,92.4,4.5,2.3,0.8
E00040232,64.3,13.2,2.3,20.2
E00040233,92.3,3.1,2.3,2.3
E00040234,89.2,1.8,1.2,7.8
E00040235,92.1,2.2,0,5.8
E00040236,66.2,13.5,4.5,15.8
E00040237,55.9,26.1,4.5,13.5
E00040238,50.8,11.9,7.1,30.2
E00040239,56.1,12.9,5.2,25.8
E00040240,63.8,10.3,5.2,20.7
E00040241,53.4,15.5,7.8,23.3
E00040242,54.4,12.6,7.8,25.2
E00040243,92.4,3.8,0.6,3.2
E00040244,90.3,0,0.8,8.9
E00040245,47,24.3,6.1,22.6
E00040246,88.7,4.9,2.8,3.5
E00040247,52.1,20.7,3.3,24
E00040248,42.7,39.6,3.1,14.6
E00040249,33.3,20.8,5.8,40
E00040250,42.3,15.5,6.2,36.1
E00040251,86.9,5.7,0.8,6.6
E00040252,44.2,12.5,7.7,35.6
E00040253,43.6,16,9.6,30.9
E00040254,92.8,0.9,1.8,4.5
E00040255,92.3,3.2,2.6,1.9
E00040256,94.3,0.8,4.1,0.8
E00040257,62.2,18.9,5.4,13.5
E00040258,69.5,10.9,3.9,15.6
E00040259,91.5,0,0.8,7.6
E00040260,93.2,0,0,6.8
E00040261,54.9,16.4,9,19.7
E00040262,94.8,1.7,0.9,2.6
E00040263,91.9,0.7,2.2,5.2
E00040264,94.4,1.6,2.4,1.6
E00040265,91.2,6.2,0,2.7
E00040266,60.2,17.6,5.6,16.7
E00040267,91.1,3.2,0.8,4.8
E00040268,92.9,2.4,3.1,1.6
E00040269,90.2,2.5,0,7.4
E00040270,62.9,21.4,7.1,8.6
E00040271,75,13.7,4,7.3
E00040589,68.1,13.2,6,12.6
E00040800,89.3,5,2.5,3.3
E00040801,76.8,14.4,3.2,5.6
E00040802,96.7,1.6,1.6,0
E00040803,81.4,8.8,6.2,3.5
E00040804,90.5,4.7,1.4,3.4
E00040805,99.2,0,0,0.8
E00040806,97.5,0,0.8,1.7
E00040807,97.5,0.8,0,1.7
E00040808,90.6,2.3,3.9,3.1
E00040809,90.7,4.2,3.4,1.7
E00040810,83.1,6.8,5.1,5.1
E00040811,68.7,14.8,7,9.6
E00040819,89.3,0,2.1,8.6
E00040821,93.3,2.9,1.9,1.9
E00040822,96.5,1.4,1.4,0.7
E00040823,97,2,0,1
E00040824,95.4,2.3,2.3,0
E00040825,92.4,2.1,3.4,2.1
E00040826,99.1,0,0.9,0
E00040827,97.1,2,0,1
E00040828,91.3,2.4,4.8,1.6
E00040829,90.6,2.4,3.9,3.1
E00040830,98.3,0.8,0,0.8
E00040831,98.4,0.8,0,0.8
E00040832,92.1,2.6,0.7,4.6
E00040833,98.6,0.7,0,0.7
E00040834,89.2,1.7,3.3,5.8
E00040835,92.3,3.4,1.7,2.6
E00040836,100,0,0,0
E00040837,99.1,0,0,0.9
E00040838,87.6,2.6,4.6,5.2
E00040839,93.6,1.6,4,0.8
E00040840,92,0.7,5.1,2.2
E00040841,92,2.2,2.9,2.9
E00040842,90.1,5.4,0,4.5
E00040843,96,2.4,0.8,0.8
E00040844,91.9,4.4,2.2,1.5
E00040845,92,1.6,2.4,4
E00040846,92.2,3.5,2.6,1.7
E00040847,86.5,5.4,2.7,5.4
E00040848,92.1,2.6,1.3,3.9
E00040849,90.9,3.3,0.8,5
E00040850,74,12.2,4.9,8.9
E00040851,91,0,0,9
E00040852,72.4,9,7.5,11.2
E00040853,92.5,2.8,0.9,3.8
E00040854,90.9,4,2,3
E00040855,92.2,3.9,1.1,2.8
E00040866,61,9.8,3.7,25.6
E00040875,72.3,7.9,3.5,16.3
E00040877,79.4,5.7,2.3,12.6
E00040878,78,3.7,0.9,17.4
E00040880,60.1,15.9,6.5,17.4
E00040882,75.3,8.2,3.1,13.4
E00040883,74.3,9.2,5.3,11.2
E00040886,65.6,9.4,7.8,17.2
E00040887,73.1,4.2,3.4,19.3
E00040888,66.4,5.8,5.8,21.9
E00040889,69.3,5.3,3.5,21.9
E00040891,68.9,4.7,1.6,24.7
E00040894,86.1,3.8,0.6,9.5
E00040897,61.6,12.8,4.8,20.8
E00040900,55.9,11.7,7.6,24.8
E00040904,63.9,11.8,4.9,19.4
E00040908,50.8,19.5,11.9,17.8
E00040967,90.6,3.4,0.9,5.1
E00040969,96.6,0.9,0.9,1.7
E00040970,98.1,0.9,0,0.9
E00040972,99.2,0,0,0.8
E00040976,96,0,2,2
E00040979,98.4,0,0,1.6
E00040994,95,0,5,0
E00040999,91.2,3.2,1.6,4
E00041000,87,0.8,5.7,6.5
E00041002,93.4,0.8,5,0.8
E00041003,94.1,0.7,0,5.1
E00041004,97.4,0,0,2.6
E00041006,94.2,2.9,0,2.9
E00041008,87.9,4.7,5.6,1.9
E00041011,89,6.4,2.8,1.8
E00041012,89,0,2.8,8.3
E00041013,95.9,2.5,0,1.7
E00041014,84.2,6.1,4.4,5.3
E00041015,92.3,3.1,0,4.6
E00041123,90.8,5.9,0.8,2.5
E00041124,92.2,2.1,2.8,2.8
E00041125,93.9,1.8,1.8,2.6
E00041126,94.6,0.8,1.5,3.1
E00041128,99.3,0,0,0.7
E00041129,93.1,3.4,0.9,2.6
E00041130,92.2,0.8,0,7
E00041131,93,2.1,1.4,3.5
E00041132,91.1,7.9,0,1
E00041133,90.2,2.4,2.4,4.9
E00041134,95.1,0.8,3.3,0.8
E00041135,93.2,0.8,4.5,1.5
E00041136,95.5,0.9,0,3.6
E00041138,98.1,1.9,0,0
E00041139,97.4,1.7,0,0.9
E00041140,98.5,0.8,0.8,0
E00041142,91,1,0,8
E00041143,97.5,1.3,1.3,0
E00041145,95.8,1.2,1.2,1.8
E00041146,93.9,1.5,0.8,3.8
E00041147,98.4,1.6,0,0
E00041148,95.3,2.4,1.6,0.8
E00041149,85.6,2.9,5,6.5
E00041150,96.4,0,1.8,1.8
E00041151,95.7,2.6,0,1.7
E00041152,86.3,2.9,3.9,6.9
E00041153,94.8,2.1,1,2.1
E00041154,87.6,2.7,2.7,7.1
E00041155,94.7,0.9,2.7,1.8
E00041157,89.6,0.7,4.5,5.2
E00041158,85.2,3.3,1.6,9.8
E00041159,91.5,2.5,3.4,2.5
E00041160,96,2,1,1
E00041161,91.6,3.9,1.3,3.2
E00041162,89.8,4.5,1.1,4.5
E00041163,90.2,5.3,0,4.5
E00041164,93.9,3.8,0,2.3
E00041165,94.3,1.9,0,3.8
E00041166,87.2,5.8,3.8,3.2
E00041167,95.9,0,3.1,1
E00041168,88.9,3.7,1.5,5.9
E00041169,91.7,0.9,4.6,2.8
E00041171,90.6,2.6,5.1,1.7
E00041331,92.3,1,1.9,4.8
