areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00039212,17.7,38.5,36.9,6.9
E00039223,14.7,45.7,35.3,4.3
E00039224,24.3,52.3,19.8,3.6
E00039229,12.7,35.7,31.7,19.8
E00039231,11.5,35.4,43.8,9.4
E00039747,41.9,41.3,14.2,2.6
E00039748,46.4,34.4,14.6,4.6
E00039750,32,39.1,23.4,5.5
E00039751,19.5,55.6,23.3,1.5
E00039752,33.9,48,15,3.1
E00039753,16.8,57.9,17.8,7.5
E00039754,17.6,53.6,24,4.8
E00039755,36.5,51.3,11.3,0.9
E00039756,24.8,50.4,19,5.8
E00039757,31.9,55.8,11.6,0.7
E00039758,54.5,38.4,6.1,1
E00039759,9.7,50.8,28.2,11.3
E00039760,23.7,50.4,17.8,8.1
E00039761,23.5,51.3,20.9,4.3
E00039762,39.3,37.8,19.4,3.6
E00039763,21.1,50.8,21.9,6.3
E00039764,24.4,45.9,24.4,5.2
E00039765,37,41.5,14.8,6.7
E00039766,39.4,43.7,14.1,2.8
E00039767,44.9,34.6,15,5.5
E00039768,23.1,52.4,20.3,4.2
E00039769,34.6,46.6,14.3,4.5
E00039770,49,39.3,8.3,3.4
E00039771,24,40,30,6
E00039772,22.2,41,27.4,9.4
E00039773,26.4,36.5,29.2,7.9
E00039774,18.6,53.1,24.3,4
E00039775,55.3,30.9,10.6,3.3
E00039776,49.6,40.3,7.8,2.3
E00039777,24.8,47,22.8,5.4
E00039778,14.8,52.2,26.1,7
E00039779,32.3,45.2,16.1,6.5
E00039780,30.1,45.1,18,6.8
E00039781,30.3,47.9,17.6,4.2
E00039782,36,41.2,16.2,6.6
E00039783,36,45.7,14.3,4
E00039784,33.6,39.7,24.1,2.6
E00039785,36.8,46.6,11.3,5.3
E00039786,19.4,43.9,27.3,9.4
E00039787,59.4,34,4.7,1.9
E00039788,35.5,47.1,13,4.3
E00039789,23.2,52.3,18.7,5.8
E00039791,56.5,29,12.1,2.4
E00039792,48.8,35.7,11.6,3.9
E00039793,36.6,43.3,17.5,2.6
E00039794,25.7,52,16.9,5.4
E00039795,30.7,39.4,25.2,4.7
E00039796,40.1,42.1,15.1,2.6
E00039797,35.4,43.9,17.1,3.7
E00039798,18.4,54.4,20.4,6.8
E00039799,20.7,44.1,28.8,6.3
E00039851,25.2,48.9,17.8,8.1
E00039852,36.1,43.6,15.8,4.5
E00039853,44.3,42,9.2,4.6
