areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00039212,55.1,13.6,17,14.3
E00039223,51.9,19.5,12,16.5
E00039224,58.7,10.7,11.6,19
E00039229,48.9,13.3,14.4,23.3
E00039231,46.3,19.4,19.4,14.9
E00039747,62,5.4,17.8,14.7
E00039748,52.4,8.2,19.4,20
E00039750,64.8,7,17.6,10.6
E00039751,53.9,12.3,18.2,15.6
E00039752,58.3,12.6,21.3,7.9
E00039753,52.1,7.4,28.9,11.6
E00039754,59.1,13.1,19,8.8
E00039755,62.1,4.6,12.6,20.7
E00039756,54.9,8.3,20.1,16.7
E00039757,56.9,6.4,12.8,23.9
E00039758,70,3.3,10,16.7
E00039759,51.8,17.1,16.5,14.6
E00039760,53.7,11.6,20.4,14.3
E00039761,53.4,16.1,16.1,14.4
E00039762,52.8,16.6,17.6,13
E00039763,45.9,10.4,25.9,17.8
E00039764,54.4,10.1,18.8,16.8
E00039765,48.1,9.3,17.8,24.8
E00039766,48.5,6,17.2,28.4
E00039767,52.5,5.7,20.5,21.3
E00039768,48.4,10.9,21.1,19.5
E00039769,55.7,10,17.1,17.1
E00039770,66.1,7.3,10.5,16.1
E00039771,55.2,11.2,14.4,19.2
E00039772,51.4,12.7,17.6,18.3
E00039773,57.1,9.6,16.9,16.4
E00039774,49.5,11.3,25.3,13.9
E00039775,58.7,11,15.6,14.7
E00039776,56,12.8,18.3,12.8
E00039777,56.7,9.4,13.5,20.5
E00039778,53.4,17.3,18,11.3
E00039779,61.2,9.7,14.2,14.9
E00039780,65,11.9,12.6,10.5
E00039781,52.3,17.8,11.2,18.7
E00039782,58,10.5,8.4,23.1
E00039783,50.3,13.1,12.4,24.2
E00039784,53.8,11.3,11.3,23.6
E00039785,56.9,9.2,13.8,20
E00039786,52.3,7.7,20.6,19.4
E00039787,63.6,20.5,4.5,11.4
E00039788,58.3,9.6,11.5,20.5
E00039789,53.5,14.1,19,13.4
E00039791,63.5,11.1,15.9,9.5
E00039792,63.4,10.9,11.9,13.9
E00039793,57.4,12.9,19.8,9.9
E00039794,47.4,11.7,20.5,20.5
E00039795,59.9,10.9,15.3,13.9
E00039796,64.4,5.9,11.9,17.8
E00039797,51.3,7.7,23.1,17.9
E00039798,55.2,9.3,18.6,16.9
E00039799,53.7,6.5,19.5,20.3
E00039851,36.7,8,37.3,18
E00039852,51.1,3.6,22.3,23
E00039853,53.3,8.2,18,20.5
E00039854,47.4,10.2,16.8,25.5
E00039856,64.7,3.9,16.7,14.7
E00039858,56.2,9.1,19.8,14.9
E00039859,52.9,14.9,20.7,11.6
E00039860,54.9,12.3,14.8,18
E00039861,52.4,10.3,21.4,15.9
E00039862,60,7.6,16.2,16.2
E00039863,52.6,2.6,21.1,23.7
E00039864,54.7,7.4,14.7,23.2
E00039865,43.6,19.5,15.4,21.5
E00039866,50.4,8,23,18.6
E00039867,55.6,3.7,13.6,27.2
E00039868,62.3,8.7,20.3,8.7
E00039869,53.7,12.4,19.8,14
E00039870,63.2,10.4,7.5,18.9
E00039871,54.7,5.1,21.2,19
E00039876,59.2,11.2,15.2,14.4
E00039877,59.6,8.7,13.5,18.3
E00039878,40.9,11.4,26.1,21.6
E00039879,60.4,13.2,9.4,17
E00039880,61.7,10.4,7.8,20
E00039881,65.9,15.4,6.6,12.1
E00039882,48.5,6.6,24.6,20.4
E00039883,45.1,11.3,22.6,21.1
E00039884,44.6,7.9,23,24.5
E00039885,65.4,7.4,9.9,17.3
E00039886,49.2,12.1,21.2,17.4
E00039887,51.1,9.5,19,20.4
E00039888,49.1,7.9,28.9,14
E00039889,57.3,4.2,22.9,15.6
E00039890,56.3,12.5,14.3,17
E00039891,58.5,4.2,14.4,22.9
E00039892,47.8,6.2,22.4,23.6
E00039893,62,8,14.6,15.3
E00039894,71.2,4.5,6.1,18.2
E00039895,53.2,15.1,18.3,13.5
E00039896,54.9,7.7,26.4,11
E00039898,55,12.9,17.1,15
E00039906,49.3,18.3,18.3,14.1
E00039908,56.7,6,22.7,14.7
E00039943,39.8,4.8,26.5,28.9
E00039944,49,9.6,20.2,21.2
E00039945,62.8,4.7,20.9,11.6
E00039946,35.4,10.8,40,13.8
E00040031,53.3,9.3,23.4,14
E00040033,63.9,13.1,5.7,17.2
E00040044,53,9,11,27
E00040045,48.9,10.2,13.6,27.3
E00040046,53.7,12.2,11,23.2
E00040047,66.1,12.9,9.7,11.3
E00040048,61.7,17,14.9,6.4
E00040049,58.4,9.9,10.9,20.8
E00040050,51.2,11.6,19,18.2
E00040051,51.5,12.4,11.3,24.7
E00040052,64.6,9.2,13.8,12.3
E00040053,47.2,14.6,14.6,23.6
E00040054,57.4,16.4,6.6,19.7
E00040056,54,13.5,11.1,21.4
E00040057,47.7,14.8,11.4,26.1
E00040058,56.4,5,11.9,26.7
E00040059,49.1,7.5,17.9,25.4
E00040216,49.4,10.4,16.9,23.4
E00040217,69,11,8,12
E00040218,50,12.5,13.3,24.2
E00040219,74.8,6.1,7.8,11.3
E00040221,61.3,8.6,16.1,14
E00040222,58.3,11.1,14.8,15.7
E00040223,55.7,7.6,22.1,14.5
E00040224,64.4,5.6,16.7,13.3
E00040225,71.9,7,10.5,10.5
E00040226,57.4,9.3,11.1,22.2
E00040227,51.9,9.6,15.4,23.1
E00040228,59.9,14.3,11.6,14.3
E00040229,54.5,9.1,12.1,24.2
E00040230,71.7,8.7,9.8,9.8
E00040231,50.8,10.5,19.4,19.4
E00040232,63.1,11.7,5.4,19.8
E00040233,66.7,9,11.8,12.5
E00040234,67.6,10.3,11.8,10.3
E00040235,66.3,9.2,5.1,19.4
E00040236,53.4,11.5,20.6,14.5
E00040237,54.2,9.3,12.7,23.7
E00040238,58.8,12.7,8.8,19.6
E00040239,51.1,15.9,10.2,22.7
E00040240,58.6,10.8,17.1,13.5
E00040241,52.5,12.1,18.2,17.2
E00040242,44.4,16,19.8,19.8
E00040243,62.2,7.3,9.8,20.7
E00040244,63.8,7.5,13.8,15
E00040245,50.9,12.3,9.4,27.4
E00040246,66.9,8.3,12.4,12.4
