areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00039212,23.1,42.3,19.2,15.4
E00039223,21.7,41.7,14.8,21.7
E00039224,21.9,28.1,20.2,29.8
E00039229,15.3,46.8,19.4,18.5
E00039231,16.5,41.2,20.6,21.6
E00039747,41.9,29.7,10.3,18.1
E00039748,39.1,29.1,13.2,18.5
E00039750,18.6,34.1,16.3,31
E00039751,26.3,39.8,17.3,16.5
E00039752,34.6,26,15,24.4
E00039753,27.1,41.1,20.6,11.2
E00039754,31.2,36.8,16,16
E00039755,28.1,24.6,13.2,34.2
E00039756,29.4,29.4,19.9,21.3
E00039757,27,35.5,14.2,23.4
E00039758,47.5,27.3,17.2,8.1
E00039759,23,38.9,19.8,18.3
E00039760,34.3,37.3,15.7,12.7
E00039761,43.5,33.9,14.8,7.8
E00039762,31.5,29.4,20.3,18.8
E00039763,25.6,42.6,20.2,11.6
E00039764,21.2,29.2,17.5,32.1
E00039765,27.9,28.7,11.8,31.6
E00039766,16.2,25.4,31.7,26.8
E00039767,27.9,30.2,12.4,29.5
E00039768,29.4,51,9.8,9.8
E00039769,31.3,19.8,26,22.9
E00039770,49.7,19.5,8.1,22.8
E00039771,22.2,41.4,18.2,18.2
E00039772,31.3,38.3,13,17.4
E00039773,26.4,40.4,17.4,15.7
E00039774,36.3,30.2,13.4,20.1
E00039775,35.2,18.4,14.4,32
E00039776,40.9,32.6,9.1,17.4
E00039777,33.6,27.5,16.1,22.8
E00039778,26.1,46.1,5.2,22.6
E00039779,22.8,35.8,22,19.5
E00039780,28.6,36.1,14.3,21.1
E00039781,29.9,39.3,16.2,14.5
E00039782,22.5,26.8,20.3,30.4
E00039783,36.9,27.3,17,18.8
E00039784,26.1,33.9,19.1,20.9
E00039785,36.3,24.4,19.3,20
E00039786,34.3,38.6,12.1,15
E00039787,50.5,32.1,12.8,4.6
E00039788,21.7,21,25.4,31.9
E00039789,37.7,43.5,12.3,6.5
E00039791,71.3,18.9,4.1,5.7
E00039792,34.9,23.8,19,22.2
E00039793,40.2,26.8,12.9,20.1
E00039794,28.6,34.7,17.7,19
E00039795,22.7,43.8,15.6,18
E00039796,20.8,33.8,25.3,20.1
E00039797,32.1,45.7,16,6.2
