areacd,heating_type_3a-001,heating_type_3a-002
E00039212,0,100
E00039223,0,100
E00039224,0,100
E00039229,0.8,99.2
E00039231,2.1,97.9
E00039747,1.3,98.7
E00039748,1.3,98.7
E00039750,5.5,94.5
E00039751,1.5,98.5
E00039752,1.6,98.4
E00039753,0.9,99.1
E00039754,0,100
E00039755,5.3,94.7
E00039756,1.5,98.5
E00039757,1.5,98.5
E00039758,0,100
E00039759,0.8,99.2
E00039760,0.8,99.2
E00039761,4.3,95.7
E00039762,1.5,98.5
E00039763,0.8,99.2
E00039764,0,100
E00039765,2.2,97.8
E00039766,0.7,99.3
E00039767,3.9,96.1
E00039768,0.7,99.3
E00039769,3.8,96.2
E00039770,3.4,96.6
E00039771,1,99
E00039772,1.7,98.3
E00039773,1.7,98.3
E00039774,0,100
E00039775,0,100
E00039776,1.5,98.5
E00039777,4.7,95.3
E00039778,2.7,97.3
E00039779,1.6,98.4
E00039780,0,100
E00039781,1.7,98.3
E00039782,0,100
E00039783,1.1,98.9
E00039784,2.6,97.4
E00039785,0,100
E00039786,0.7,99.3
E00039787,0.9,99.1
E00039788,0.7,99.3
E00039789,1.9,98.1
E00039791,4,96
E00039792,1.6,98.4
E00039793,2.6,97.4
E00039794,4,96
E00039795,1.6,98.4
E00039796,1.3,98.7
E00039797,0,100
E00039798,2.8,97.2
E00039799,1.8,98.2
E00039851,5.1,94.9
E00039852,3,97
E00039853,2.3,97.7
E00039854,3,97
E00039856,0.7,99.3
E00039858,1.7,98.3
E00039859,2.8,97.2
E00039860,3.3,96.7
E00039861,4.9,95.1
E00039862,2.1,97.9
E00039863,0,100
E00039864,4.1,95.9
E00039865,5.8,94.2
E00039866,2.5,97.5
E00039867,7.1,92.9
E00039868,3.8,96.2
E00039869,1.5,98.5
E00039870,5.8,94.2
E00039871,2.8,97.2
E00039876,1,99
E00039877,3.4,96.6
E00039878,1.8,98.2
E00039879,2.9,97.1
E00039880,3.9,96.1
E00039881,2.2,97.8
E00039882,2.3,97.7
E00039883,1.7,98.3
E00039884,2.4,97.6
E00039885,8.7,91.3
E00039886,3,97
E00039887,4.1,95.9
E00039888,3.2,96.8
E00039889,2.8,97.2
E00039890,1.8,98.2
E00039891,1.6,98.4
E00039892,1.3,98.7
E00039893,3.7,96.3
E00039894,1.7,98.3
E00039895,4.9,95.1
E00039896,2.7,97.3
E00039898,2.4,97.6
E00039906,6.2,93.8
E00039908,3.2,96.8
E00039943,1.4,98.6
E00039944,0,100
E00039945,3.3,96.7
E00039946,0,100
E00040031,0,100
E00040033,3.2,96.8
E00040044,1.6,98.4
E00040045,4.7,95.3
E00040046,1.8,98.2
E00040047,0.8,99.2
E00040048,1,99
E00040049,0,100
E00040050,0.7,99.3
E00040051,0,100
E00040052,0,100
E00040053,0,100
E00040054,2.6,97.4
E00040056,4.6,95.4
E00040057,5.2,94.8
E00040058,6.1,93.9
E00040059,0.8,99.2
E00040216,4.2,95.8
E00040217,2.1,97.9
E00040218,1.6,98.4
E00040219,3.2,96.8
E00040221,3.5,96.5
E00040222,3.9,96.1
E00040223,1.4,98.6
E00040224,1.7,98.3
E00040225,0.8,99.2
E00040226,0.9,99.1
E00040227,0.8,99.2
E00040228,0.9,99.1
E00040229,4.4,95.6
E00040230,1.5,98.5
E00040231,0.8,99.2
E00040232,3.1,96.9
E00040233,1.6,98.4
E00040234,1.2,98.8
E00040235,2.1,97.9
E00040236,6.1,93.9
E00040237,0.9,99.1
E00040238,4,96
E00040239,2.5,97.5
E00040240,5.1,94.9
E00040241,4.3,95.7
E00040242,5.8,94.2
E00040243,5,95
E00040244,3.2,96.8
E00040245,3.5,96.5
E00040246,2.1,97.9
E00040247,2.5,97.5
E00040248,1.1,98.9
E00040249,3.3,96.7
E00040250,5.2,94.8
E00040251,2.5,97.5
E00040252,5.7,94.3
E00040253,2.2,97.8
E00040254,0.9,99.1
E00040255,0.6,99.4
E00040256,1.6,98.4
E00040257,0,100
E00040258,1.5,98.5
E00040259,0,100
E00040260,1.7,98.3
E00040261,1.6,98.4
E00040262,0,100
E00040263,1.5,98.5
E00040264,2.4,97.6
E00040265,0.9,99.1
E00040266,2.7,97.3
E00040267,0.8,99.2
E00040268,1.6,98.4
E00040269,0,100
