areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00039212,95.7,4.3
E00039223,94.5,5.5
E00039224,94.4,5.6
E00039229,97.5,2.5
E00039231,97.1,2.9
E00039747,83.3,16.7
E00039748,75.1,24.9
E00039750,70.1,29.9
E00039751,88.3,11.7
E00039752,75.8,24.2
E00039753,85.4,14.6
E00039754,88.4,11.6
E00039755,51.1,48.9
E00039756,88.7,11.3
E00039757,88.2,11.8
E00039758,81.9,18.1
E00039759,92.7,7.3
E00039760,86.6,13.4
E00039761,87.8,12.2
E00039762,73.8,26.2
E00039763,88.2,11.8
E00039764,65.9,34.1
E00039765,64.4,35.6
E00039766,68.4,31.6
E00039767,72.3,27.7
E00039768,93.8,6.2
E00039769,69.9,30.1
E00039770,67.6,32.4
E00039771,81.4,18.6
E00039772,84.2,15.8
E00039773,84.1,15.9
E00039774,77.1,22.9
E00039775,56.3,43.7
E00039776,59.6,40.4
E00039777,87.9,12.1
E00039778,95.8,4.2
E00039779,84.5,15.5
E00039780,88.5,11.5
E00039781,85.6,14.4
E00039782,85.3,14.7
E00039783,87.1,12.9
E00039784,86.8,13.2
E00039785,90.7,9.3
E00039786,89.5,10.5
E00039787,83.7,16.3
E00039788,70.7,29.3
E00039789,94.7,5.3
E00039791,79.8,20.2
E00039792,80.3,19.7
E00039793,71.9,28.1
E00039794,84,16
E00039795,86.6,13.4
E00039796,78.4,21.6
E00039797,80,20
E00039798,83.8,16.2
E00039799,91.1,8.9
E00039851,75.4,24.6
E00039852,63.1,36.9
E00039853,64.7,35.3
E00039854,52.3,47.7
E00039856,81.9,18.1
E00039858,50.2,49.8
E00039859,52.7,47.3
E00039860,52.5,47.5
E00039861,73.2,26.8
E00039862,56.5,43.5
E00039863,44.2,55.8
E00039864,49.8,50.2
E00039865,50.5,49.5
E00039866,48.3,51.7
E00039867,47.6,52.4
E00039868,55,45
E00039869,51.2,48.8
E00039870,44.4,55.6
E00039871,71.4,28.6
E00039876,68.5,31.5
E00039877,62.9,37.1
E00039878,77.7,22.3
E00039879,62.6,37.4
E00039880,58.8,41.2
E00039881,74.8,25.2
E00039882,68.8,31.2
E00039883,55.9,44.1
E00039884,55.8,44.2
E00039885,66.8,33.2
E00039886,63.6,36.4
E00039887,64.8,35.2
E00039888,68.5,31.5
E00039889,60.7,39.3
E00039890,55.4,44.6
E00039891,59.2,40.8
E00039892,77.7,22.3
E00039893,65,35
E00039894,59.4,40.6
E00039895,60.5,39.5
E00039896,56.7,43.3
E00039898,45.3,54.7
E00039906,66.7,33.3
E00039908,66.3,33.7
E00039943,68.4,31.6
E00039944,47.5,52.5
E00039945,48.5,51.5
E00039946,63.7,36.3
E00040031,59.8,40.2
E00040033,52.4,47.6
E00040044,59.5,40.5
E00040045,66.9,33.1
E00040046,62.4,37.6
E00040047,53.4,46.6
E00040048,75.4,24.6
E00040049,71.2,28.8
E00040050,62.8,37.2
E00040051,65.4,34.6
E00040052,57.1,42.9
E00040053,69.6,30.4
E00040054,66.1,33.9
E00040056,45.2,54.8
E00040057,48.1,51.9
E00040058,59.3,40.7
E00040059,60.8,39.2
E00040216,40.8,59.2
E00040217,89.2,10.8
E00040218,47.1,52.9
E00040219,83.2,16.8
E00040221,92.4,7.6
E00040222,92,8
E00040223,75.7,24.3
E00040224,89.4,10.6
E00040225,82.7,17.3
E00040226,86,14
E00040227,88.6,11.4
E00040228,89.6,10.4
E00040229,46.9,53.1
E00040230,83,17
E00040231,88.8,11.2
E00040232,60.4,39.6
E00040233,89.8,10.2
E00040234,80.4,19.6
E00040235,84.1,15.9
E00040236,60.4,39.6
E00040237,54.9,45.1
E00040238,36.8,63.2
E00040239,56.9,43.1
E00040240,61.7,38.3
E00040241,52,48
E00040242,34.9,65.1
E00040243,78.2,21.8
E00040244,84.8,15.2
E00040245,48.5,51.5
E00040246,84,16
E00040247,56.2,43.8
E00040248,56.1,43.9
E00040249,33.2,66.8
E00040250,39.3,60.7
E00040251,81.5,18.5
E00040252,36.8,63.2
E00040253,38,62
E00040254,88,12
E00040255,90.9,9.1
E00040256,89.2,10.8
E00040257,66.7,33.3
E00040258,57.4,42.6
E00040259,84.3,15.7
E00040260,80.7,19.3
E00040261,61.5,38.5
E00040262,91.4,8.6
E00040263,84.4,15.6
E00040264,89.6,10.4
E00040265,83.5,16.5
E00040266,57.1,42.9
E00040267,86,14
E00040268,86.9,13.1
E00040269,90.6,9.4
E00040270,60.4,39.6
E00040271,70.5,29.5
E00040589,68.5,31.5
E00040800,82.7,17.3
E00040801,69.5,30.5
E00040802,91.1,8.9
E00040803,73.3,26.7
E00040804,87.3,12.7
E00040805,98.5,1.5
E00040806,94.3,5.7
E00040807,94.1,5.9
E00040808,86.4,13.6
E00040809,88.6,11.4
E00040810,77.1,22.9
E00040811,59.3,40.7
E00040819,88.6,11.4
E00040821,88.8,11.2
E00040822,95.7,4.3
E00040823,95,5
E00040824,91,9
E00040825,83.1,16.9
E00040826,95.2,4.8
E00040827,94.2,5.8
E00040828,87.9,12.1
E00040829,84.6,15.4
E00040830,92.7,7.3
E00040831,96.7,3.3
E00040832,86,14
E00040833,96.9,3.1
E00040834,87.7,12.3
E00040835,85,15
E00040836,96.2,3.8
E00040837,95.8,4.2
E00040838,84.8,15.2
E00040839,86.3,13.7
E00040840,86.9,13.1
E00040841,89.1,10.9
E00040842,83.4,16.6
E00040843,93.2,6.8
E00040844,91.4,8.6
E00040845,85.2,14.8
E00040846,84.6,15.4
E00040847,87.5,12.5
E00040848,80.8,19.2
E00040849,87.1,12.9
E00040850,72.6,27.4
E00040851,83.4,16.6
E00040852,70.5,29.5
E00040853,85.9,14.1
E00040854,85,15
E00040855,88.3,11.7
E00040866,46.4,53.6
E00040875,61.1,38.9
E00040877,75.4,24.6
E00040878,70.6,29.4
E00040880,56,44
E00040882,65.4,34.6
E00040883,64.9,35.1
E00040886,57.8,42.2
E00040887,58,42
E00040888,55.8,44.2
E00040889,68.2,31.8
E00040891,53.8,46.2
E00040894,81.9,18.1
E00040897,49.4,50.6
E00040900,54,46
E00040904,59.7,40.3
E00040908,42.5,57.5
E00040967,87.6,12.4
E00040969,95.6,4.4
E00040970,96.5,3.5
E00040972,96.3,3.7
E00040976,91.8,8.2
E00040979,94.8,5.2
E00040994,93.4,6.6
E00040999,90,10
E00041000,82.4,17.6
E00041002,90.6,9.4
E00041003,93.6,6.4
E00041004,91.3,8.7
E00041006,94.5,5.5
E00041008,83.5,16.5
E00041011,81.2,18.8
E00041012,88.5,11.5
E00041013,89.2,10.8
E00041014,84.9,15.1
E00041015,88.6,11.4
E00041123,90.9,9.1
E00041124,90,10
E00041125,89.1,10.9
E00041126,92.1,7.9
E00041128,96.1,3.9
E00041129,92.2,7.8
E00041130,85.7,14.3
E00041131,83.5,16.5
E00041132,88.8,11.2
E00041133,85.9,14.1
E00041134,90.6,9.4
E00041135,87.1,12.9
E00041136,92.5,7.5
E00041138,95.7,4.3
E00041139,94,6
E00041140,96.2,3.8
E00041142,86.4,13.6
E00041143,91.4,8.6
E00041145,96.9,3.1
E00041146,92.8,7.2
E00041147,95.2,4.8
E00041148,93,7
E00041149,82.7,17.3
E00041150,90.6,9.4
E00041151,93.7,6.3
E00041152,87.1,12.9
E00041153,94.8,5.2
E00041154,83,17
E00041155,92.9,7.1
E00041157,83.4,16.6
E00041158,84.9,15.1
E00041159,89.2,10.8
E00041160,87.9,12.1
E00041161,88.6,11.4
E00041162,90,10
E00041163,87.9,12.1
E00041164,91.8,8.2
E00041165,95.5,4.5
E00041166,85.2,14.8
E00041167,93.2,6.8
E00041168,84.4,15.6
E00041169,90.6,9.4
E00041171,90.6,9.4
E00041331,82.3,17.7
E00041344,85.2,14.8
E00041350,75,25
E00041351,93.2,6.8
E00041353,78.7,21.3
E00041354,82.4,17.6
E00172405,66.7,33.3
E00172409,85.1,14.9
E00172413,41.8,58.2
E00172416,70.6,29.4
E00172417,67.1,32.9
E00172422,62.4,37.6
E00172424,56.1,43.9
E00172425,55.4,44.6
E00172426,43.9,56.1
E00172428,58.5,41.5
E00172429,73.9,26.1
E00172431,40.7,59.3
E00172433,81,19
E00172434,82.9,17.1
E00172453,59,41
E00172491,53,47
E00172495,60.6,39.4
E00172496,62.3,37.7
E00172497,61.1,38.9
E00172510,83.7,16.3
E00172513,35,65
E00172514,53.9,46.1
E00172515,38.1,61.9
E00172533,39.2,60.8
E00172545,67.9,32.1
E00172546,84.3,15.7
E00185180,58.1,41.9
E00185191,29.9,70.1
E00185195,28.4,71.6
E00185197,37.5,62.5
E00185198,30,70
E00185200,75.3,24.7
E00185201,35.8,64.2
E00185204,56.9,43.1
E00185205,54.5,45.5
E00185207,91,9
E00185213,91.7,8.3
E00185214,37.7,62.3
E00185219,84.1,15.9
E00185220,61,39
E00185221,53.4,46.6
E00185222,71.4,28.6
E00185224,53.7,46.3
E00185227,89.9,10.1
E00185228,81.8,18.2
E00185232,54.3,45.7
E00185235,26.7,73.3
E00185236,39.2,60.8
E00185237,58.8,41.2
E00185248,95.4,4.6
E00185250,92.3,7.7
E00185251,60.9,39.1
E00185252,86.7,13.3
E00185255,91.6,8.4
E00185256,70.8,29.2
