geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00085001,80.3,14.2,5.4
E00085002,91.6,8.4,0
E00085003,86.5,9.8,3.7
E00085005,86.1,9,4.9
E00085006,89.7,7.3,3.1
E00085007,89.3,7.8,2.9
E00085008,90,7.7,2.3
E00085009,91,5.5,3.4
E00085010,84,12.3,3.7
E00085011,78.8,19,2.2
E00085012,80.9,14.8,4.3
E00085013,87.1,11.2,1.7
E00085014,91.5,4.8,3.7
E00085015,89.2,7.2,3.6
E00085016,89.3,10.7,0
E00085017,85.9,9.3,4.8
E00085018,92.2,7.8,0
E00085019,90.3,7,2.7
E00085020,91.1,6.6,2.3
E00085021,90.2,4.2,5.7
E00085022,85.6,10.6,3.8
E00085023,84.1,12.3,3.6
E00085024,88.3,6.8,4.9
E00085025,89.6,9.6,0.8
E00085026,88.3,8.1,3.6
E00085027,84.5,9.2,6.3
E00085028,89.7,9,1.4
E00085029,83.9,11.8,4.3
E00085030,88.5,7.8,3.6
E00085031,86.5,9.8,3.7
E00085032,83.4,13,3.7
E00085033,82.7,11,6.4
E00085034,86.4,10.8,2.8
E00085035,87.7,8,4.2
E00085036,84.7,10.6,4.6
E00085037,86.6,12.3,1.1
E00085038,81.7,9.6,8.6
E00085039,86.9,10.5,2.6
E00085040,76.1,17,6.8
E00085041,85.5,7.5,7
E00085042,65.6,18.8,15.6
E00085043,82.2,14,3.8
E00085044,83.3,12.9,3.8
E00085046,81.7,12.5,5.8
E00085047,86,11.5,2.5
E00085048,85.2,10.1,4.8
E00085049,83.9,10.1,6
E00085050,87.9,10.7,1.5
E00085051,85,10.7,4.3
E00085053,79.3,13.6,7.1
E00085056,85.1,11.4,3.5
E00085057,89.1,7.8,3.1
E00085060,84.3,12.7,3
E00085064,85.6,10.6,3.7
E00085065,78.3,16.1,5.6
E00085066,82.8,13.3,3.9
E00085069,84.6,10.4,5
E00085071,84.9,12,3.1
E00085073,86.8,9.8,3.4
E00085074,85.1,9,5.9
E00085075,83.5,12.4,4
E00085077,88.1,8.3,3.7
E00085078,82.6,13.1,4.2
E00085079,80.5,13.3,6.2
E00085080,82.6,14,3.4
E00085081,59.1,26,14.9
E00085082,89.2,9.3,1.5
E00085083,84.3,11.6,4.1
E00085084,86.3,9.2,4.5
E00085085,87.5,9.1,3.5
E00085086,87.4,8.4,4.2
E00085087,87.2,10.4,2.4
E00085088,88.8,8.5,2.7
E00085089,77.3,14.7,8
E00085090,75.6,19.2,5.2
E00085091,72.1,18.8,9.1
E00085092,77.3,15.6,7.1
E00085093,67.6,18.8,13.6
E00085094,57.7,23.8,18.5
E00085095,71.8,17.8,10.3
E00085096,73.3,16.5,10.2
E00085097,69,16.8,14.1
E00085098,79.5,15.5,4.9
E00085099,74.5,18.6,6.8
E00085100,74.4,15.3,10.3
E00085101,67.2,17.9,14.9
E00085102,85.7,9.8,4.5
E00085103,85.7,10.4,3.9
E00085104,85.7,10.1,4.3
E00085105,83.1,11.5,5.4
E00085106,81.6,12.3,6.1
E00085107,87.6,8.4,4
E00085108,86.1,12.1,1.8
E00085109,82.1,14.3,3.6
E00085110,85.3,12.7,2
E00085111,86.5,11.2,2.3
E00085112,79.9,14.2,5.9
E00085113,85,12,3
E00085114,59.5,30.6,9.9
E00085115,71.3,21.3,7.5
E00085116,74.9,16.9,8.2
E00085117,73.3,17.7,9
E00085118,69.5,15.6,14.8
E00085119,70.7,18.1,11.2
E00085120,74.4,20,5.6
E00085121,77.7,15.4,6.8
E00085122,74.6,18.1,7.3
E00085123,67.2,17,15.8
E00085124,71.9,17,11.1
E00085125,71.3,15.9,12.8
E00085126,73.9,15.6,10.5
E00085127,66.7,16.9,16.4
E00085128,69.6,17.8,12.6
E00085129,72.1,20.2,7.7
E00085130,69.6,21.9,8.4
E00085131,84,12.5,3.4
E00085132,67.8,19.4,12.8
E00085133,78.4,12.4,9.2
E00085134,63.9,23.1,13
E00085135,73.7,14,12.3
E00085136,86.7,9.8,3.4
E00085137,82.9,8.7,8.4
E00085138,82.9,10.5,6.6
E00085139,90,7.9,2.1
E00085140,71.8,23.1,5.1
E00085141,83.9,14.1,2.1
E00085142,57.4,26.1,16.5
E00085143,85.1,10.9,4
E00085144,76,20.2,3.8
E00085146,81.8,11.8,6.4
E00085147,84.3,10.2,5.6
E00085148,90,6.8,3.2
E00085149,89,6.5,4.5
E00085150,82.2,9.9,7.9
E00085151,78.7,14.9,6.3
E00085152,64.7,19.1,16.2
E00085153,91.7,7.7,0.6
E00085154,83.8,11.9,4.3
E00085155,86.9,8.1,5
E00085156,90.2,6.2,3.6
E00085158,91.7,5.1,3.2
E00085159,85.9,9.8,4.3
E00085160,91.4,6.5,2.2
E00085161,87.5,8.3,4.2
E00085162,90.2,8.6,1.1
E00085163,89.9,6.9,3.3
E00085164,86,9.8,4.2
E00085165,89.3,9.3,1.4
E00085166,88.7,8.7,2.5
E00085167,87.3,9.8,2.9
E00085168,85.3,10.8,3.9
E00085169,87.3,10,2.8
E00085170,83.9,10.1,6
E00085171,49.1,23.6,27.4
E00085172,85.3,8.7,6
E00085173,90.8,6.1,3.1
E00085174,95.1,4.3,0.5
E00085175,84.7,9.5,5.8
E00085176,87.7,9.7,2.6
E00085177,81.3,10.6,8.1
E00085178,86.6,8.2,5.1
E00085179,85.1,9.5,5.4
E00085180,86.6,8.5,4.9
E00085181,85.9,10.3,3.8
E00085182,81.4,14.8,3.8
E00085183,82.6,12.4,5
E00085184,87.6,7.6,4.8
E00085185,83.2,12.4,4.5
