geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00085001,55.2,31.7,6.2,6.9
E00085002,50.6,33.9,9.8,5.7
E00085003,61.3,24.9,9.8,4
E00085005,34.6,33.8,17.3,14.3
E00085006,29.4,48.5,14.7,7.4
E00085007,69.6,26.2,2.8,1.4
E00085008,52,36.5,6.8,4.7
E00085009,50.5,41.9,4.3,3.2
E00085010,54.7,36.5,7.5,1.3
E00085011,65.9,20.3,4.3,9.4
E00085012,48.2,40,7.3,4.5
E00085013,38.5,38.5,20.5,2.5
E00085014,48.4,39.1,6.8,5.6
E00085015,65.4,27.1,4.7,2.8
E00085016,28.8,51.2,12,8
E00085017,55.9,40.4,3.7,0
E00085018,34.9,48.1,13.2,3.9
E00085019,42.5,43.4,11.5,2.7
E00085020,40.4,39.2,17.5,3
E00085021,28.9,40.7,23,7.4
E00085022,19.5,28.5,30.1,22
E00085023,14,48,30,8
E00085024,31.5,38.9,22.2,7.4
E00085025,51.7,28.7,9.8,9.8
E00085026,62.4,33.8,2.3,1.5
E00085027,44.9,39.7,9,6.4
E00085028,48.3,37.1,14.6,0
E00085029,33.6,52.2,9.7,4.4
E00085030,38.4,48.2,10.7,2.7
E00085031,50.3,44.9,2.7,2
E00085032,26,63,9.7,1.3
E00085033,54.4,39.8,3.9,1.9
E00085034,44.2,47.5,6.7,1.7
E00085035,45.7,48.3,4.6,1.3
E00085036,47,40.9,9.1,3
E00085037,56,38.8,3.4,1.7
E00085038,53.5,35.4,5.5,5.5
E00085039,59.2,32.5,5.8,2.5
E00085040,66.4,26.7,5.2,1.7
E00085041,57.4,38,3.9,0.8
E00085042,78.3,11.3,7.5,2.8
E00085043,19.4,55.6,20.2,4.8
E00085044,48.6,40.5,9,1.8
E00085046,58.4,19,10.9,11.7
E00085047,50.5,38,7.8,3.6
E00085048,43.6,40.9,8.2,7.3
E00085049,38.3,44.3,13.4,4
E00085050,42.1,35.5,17.1,5.3
E00085051,39.7,44,13.8,2.6
E00085053,28.3,49.2,20,2.5
E00085056,42.7,35.1,16.8,5.3
E00085057,32.1,51.8,12.5,3.6
E00085060,41.3,48.8,6.6,3.3
E00085064,20.8,46.4,29.6,3.2
E00085065,8.7,66.3,24,1
E00085066,24.3,55,18.9,1.8
E00085069,48.7,33.8,13,4.5
E00085071,46.7,43.3,6.7,3.3
E00085073,59.8,29,2.8,8.4
E00085074,55.4,35.7,2.7,6.3
E00085075,56,40.3,1.5,2.2
E00085077,20.6,53.1,22.5,3.8
E00085078,52.8,38.2,4.9,4.2
E00085079,45.8,45.8,6.9,1.5
E00085080,36.1,59.8,4.1,0
E00085081,67.1,22.9,9.4,0.6
E00085082,43.8,47.9,7.4,0.8
E00085083,33.8,43.4,11.7,11
E00085084,13.9,27.7,37.1,21.3
E00085085,34.7,44.7,12.9,7.6
E00085086,42.3,27.7,20.4,9.5
