geography_code,in_full_time_education-001,in_full_time_education-002
E00085001,21,79
E00085002,22.2,77.8
E00085003,20.7,79.3
E00085005,15.2,84.8
E00085006,12.3,87.7
E00085007,11,89
E00085008,14.8,85.2
E00085009,9.7,90.3
E00085010,9.7,90.3
E00085011,13,87
E00085012,24.5,75.5
E00085013,16.8,83.2
E00085014,9.2,90.8
E00085015,16.1,83.9
E00085016,19.6,80.4
E00085017,13.5,86.5
E00085018,15.5,84.5
E00085019,11.2,88.8
E00085020,17.2,82.8
E00085021,17.4,82.6
E00085022,21.2,78.8
E00085023,13.4,86.6
E00085024,17,83
E00085025,19.1,80.9
E00085026,9.7,90.3
E00085027,10.8,89.2
E00085028,10.5,89.5
E00085029,12.7,87.3
E00085030,10.2,89.8
E00085031,6.9,93.1
E00085032,18.8,81.2
E00085033,10.4,89.6
E00085034,16.7,83.3
E00085035,9.7,90.3
E00085036,10.6,89.4
E00085037,8.4,91.6
E00085038,12.4,87.6
E00085039,8.6,91.4
E00085040,5.8,94.2
E00085041,17.9,82.1
E00085042,7.9,92.1
E00085043,10.3,89.7
E00085044,11.4,88.6
E00085046,16.7,83.3
E00085047,13.6,86.4
E00085048,11.4,88.6
E00085049,10.3,89.7
E00085050,15.8,84.2
E00085051,9,91
E00085053,9.4,90.6
E00085056,14,86
E00085057,10.8,89.2
E00085060,11.9,88.1
E00085064,8.7,91.3
E00085065,8.6,91.4
E00085066,8,92
E00085069,16.2,83.8
E00085071,6.4,93.6
E00085073,12.6,87.4
E00085074,11.4,88.6
E00085075,10.1,89.9
E00085077,15.9,84.1
E00085078,13.7,86.3
E00085079,16.5,83.5
E00085080,9.9,90.1
E00085081,3.7,96.3
E00085082,9.7,90.3
E00085083,13,87
E00085084,20.4,79.6
E00085085,10.3,89.7
E00085086,11.9,88.1
E00085087,12.1,87.9
E00085088,10.9,89.1
E00085089,28.4,71.6
E00085090,10.3,89.7
E00085091,27.3,72.7
E00085092,26,74
E00085093,24.2,75.8
E00085094,14.3,85.7
E00085095,26.2,73.8
E00085096,20.5,79.5
E00085097,20.4,79.6
E00085098,18,82
E00085099,22.6,77.4
E00085100,17.9,82.1
E00085101,10.3,89.7
E00085102,26,74
E00085103,16.5,83.5
E00085104,17.9,82.1
E00085105,20.1,79.9
E00085106,19.7,80.3
E00085107,16.4,83.6
E00085108,15.6,84.4
E00085109,19.5,80.5
E00085110,6.2,93.8
E00085111,13.3,86.7
E00085112,14.4,85.6
E00085113,7.8,92.2
E00085114,13.2,86.8
E00085115,18.6,81.4
E00085116,28.3,71.7
E00085117,25.3,74.7
E00085118,24.7,75.3
E00085119,17.6,82.4
E00085120,22.5,77.5
E00085121,23.1,76.9
E00085122,33.1,66.9
E00085123,21.1,78.9
E00085124,17.2,82.8
E00085125,17.6,82.4
E00085126,17.3,82.7
E00085127,18.5,81.5
E00085128,20,80
E00085129,16.2,83.8
E00085130,15.3,84.7
E00085131,21.7,78.3
E00085132,26.9,73.1
E00085133,18.6,81.4
E00085134,15,85
E00085135,18.4,81.6
E00085136,11.7,88.3
E00085137,16.5,83.5
E00085138,14.8,85.2
E00085139,22.4,77.6
E00085140,11.4,88.6
E00085141,15.3,84.7
E00085142,7.6,92.4
E00085143,16.1,83.9
E00085144,17.6,82.4
E00085146,9.3,90.7
E00085147,11.9,88.1
E00085148,12.6,87.4
E00085149,14.3,85.7
E00085150,12,88
E00085151,16.6,83.4
E00085152,10.1,89.9
E00085153,22.4,77.6
E00085154,15.6,84.4
E00085155,7.5,92.5
E00085156,18.1,81.9
E00085158,20.4,79.6
E00085159,12.9,87.1
E00085160,18.2,81.8
E00085161,16.1,83.9
E00085162,27.5,72.5
E00085163,12.9,87.1
E00085164,20.5,79.5
E00085165,14.3,85.7
E00085166,23.5,76.5
E00085167,21.6,78.4
E00085168,17.2,82.8
E00085169,13.6,86.4
E00085170,17.9,82.1
E00085171,11.3,88.7
E00085172,15.9,84.1
E00085173,24.5,75.5
E00085174,23.6,76.4
E00085175,14.1,85.9
E00085176,16,84
E00085177,12.9,87.1
E00085178,9.7,90.3
E00085179,10.3,89.7
E00085180,17.2,82.8
E00085181,20.7,79.3
E00085182,12.7,87.3
E00085183,15.7,84.3
E00085184,18.9,81.1
E00085185,15.9,84.1
E00085186,11.8,88.2
E00085187,9.3,90.7
E00085188,15.8,84.2
E00085189,20.5,79.5
E00085190,11.8,88.2
E00085191,10.7,89.3
E00085192,17,83
E00085193,12,88
E00085194,12.7,87.3
E00085242,26.4,73.6
E00085243,41.2,58.8
E00085244,27.3,72.7
E00085245,36.3,63.7
E00085246,19.2,80.8
E00085247,29.9,70.1
E00085248,34,66
E00085249,41.7,58.3
E00085250,44.4,55.6
E00085251,30,70
E00085252,29.7,70.3
