geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00085001,67.3,27.9,3.4,1.4
E00085002,63.8,31.6,4.6,0
E00085003,70.8,25.6,3.6,0
E00085005,52.6,39.3,7.4,0.7
E00085006,46.4,46.4,7.2,0
E00085007,54.7,38.8,4.7,1.9
E00085008,60,36.7,2.7,0.7
E00085009,48.9,36.7,12.2,2.2
E00085010,58.5,37.1,3.8,0.6
E00085011,63.3,32.4,2.9,1.4
E00085012,67.9,25,4.5,2.7
E00085013,32.5,52.8,13,1.6
E00085014,50.9,39.8,8.1,1.2
E00085015,57.9,36.4,4.7,0.9
E00085016,52.8,43.1,3.3,0.8
E00085017,55.1,38.2,6.6,0
E00085018,32,54.7,11.7,1.6
E00085019,51.8,40.4,6.1,1.8
E00085020,52.4,38.6,7.2,1.8
E00085021,41.2,41.9,14,2.9
E00085022,44.3,45.1,9,1.6
E00085023,29,56,13,2
E00085024,43.4,45.3,11.3,0
E00085025,57.7,38,2.1,2.1
E00085026,68.2,25,5.3,1.5
E00085027,43.6,50,6.4,0
E00085028,42.7,49.4,7.9,0
E00085029,45.2,43.5,11.3,0
E00085030,44.6,47.3,8,0
E00085031,50.3,42.9,6.1,0.7
E00085032,45.4,44.7,8.6,1.3
E00085033,52.4,41.7,5.8,0
E00085034,49.2,43.3,6.7,0.8
E00085035,58.3,34.4,6.6,0.7
E00085036,50,40.9,9.1,0
E00085037,56.1,41.2,2.6,0
E00085038,56.3,38.1,4,1.6
E00085039,63.3,30.8,5.8,0
E00085040,65.5,27.7,6.7,0
E00085041,59.1,36.2,3.9,0.8
E00085042,69.8,25.5,3.8,0.9
E00085043,42.1,48.8,5.8,3.3
E00085044,40.5,49.5,9.9,0
E00085046,54.4,40.4,4.4,0.7
E00085047,56.5,36.3,4.7,2.6
E00085048,52.3,41.4,5.4,0.9
E00085049,52.1,37,11,0
E00085050,44.5,49,5.8,0.6
E00085051,45.7,42.2,10.3,1.7
E00085053,48.8,46.3,3.3,1.6
E00085056,38.9,51.9,8.4,0.8
E00085057,42.9,42,13.4,1.8
E00085060,56.2,38,5.8,0
E00085064,38.8,54.3,7,0
E00085065,42.3,51.9,5.8,0
E00085066,42,50,7.1,0.9
E00085069,52.9,38.6,7.8,0.7
E00085071,54.6,42,2.5,0.8
E00085073,57.5,39.6,2.8,0
E00085074,50.9,41.4,6.9,0.9
E00085075,58.6,36.1,5.3,0
E00085077,42.5,48.1,8.8,0.6
E00085078,56.6,36.6,6.9,0
E00085079,49.2,40.8,10,0
E00085080,48.8,42.3,7.3,1.6
E00085081,69.4,26.5,3.5,0.6
E00085082,50.8,42.5,5.8,0.8
E00085083,38.2,50,7.6,4.2
E00085084,29.7,55.4,12.4,2.5
E00085085,47.3,43.2,8.9,0.6
E00085086,51.8,37.2,7.3,3.6
E00085087,52.9,35.5,11.6,0
E00085088,28.9,60.5,9.6,0.9
E00085089,31.7,47.5,19.2,1.7
E00085090,21.4,47,23.9,7.7
E00085091,51.7,35.6,10.2,2.5
E00085092,31.3,38,22,8.7
E00085093,44.1,34.6,18.1,3.1
E00085094,57.4,40.7,1.9,0
