areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00099920,100,0,0,0
E00099925,98,1.4,0.7,0
E00099926,95.2,2.4,1.2,1.2
E00099927,97.3,2.7,0,0
E00099928,98.9,1.1,0,0
E00099929,98.1,1,0,1
E00099930,100,0,0,0
E00170738,100,0,0,0
