areacd,sex-001,sex-002
E00140750,48.9,51.1
E00140752,49.6,50.4
E00140753,54,46
E00140754,52.3,47.7
E00140755,51.5,48.5
E00140756,49.4,50.6
E00140757,54.3,45.7
E00140758,52.5,47.5
E00140759,53.5,46.5
E00140760,48.5,51.5
E00140761,48.5,51.5
E00140762,54,46
E00140763,52.4,47.6
E00140764,49.1,50.9
E00140765,51.9,48.1
E00140766,55,45
E00140767,51.9,48.1
E00140769,53.8,46.2
E00140770,53.6,46.4
E00140771,52,48
E00140772,49.3,50.7
E00140773,52,48
E00140774,53.2,46.8
E00140775,52.7,47.3
E00140776,50.6,49.4
E00140777,50.8,49.2
E00140778,54.9,45.1
E00140790,50.6,49.4
E00140791,53.6,46.4
E00140793,51.9,48.1
E00140795,50.2,49.8
E00140796,51.2,48.8
E00140799,52.4,47.6
E00140800,50.3,49.7
E00140801,49.6,50.4
E00140802,52.3,47.7
E00140803,52.4,47.6
E00140804,52.3,47.7
E00140805,53.7,46.3
E00140807,46.8,53.2
E00140808,50,50
E00140809,53.4,46.6
E00140810,53.3,46.7
E00140811,49.8,50.2
E00140812,50,50
E00140813,46.3,53.7
E00140814,50.5,49.5
E00140815,50.4,49.6
E00140816,52,48
E00140817,53.2,46.8
E00140818,48.7,51.3
E00140819,49.9,50.1
E00140820,57,43
E00140822,54.8,45.2
E00140823,52.3,47.7
E00140824,54.8,45.2
E00140825,50.8,49.2
E00140826,53.7,46.3
E00140827,49,51
E00140828,56.7,43.3
E00140829,48.9,51.1
E00140830,53,47
E00140831,53.8,46.2
E00140832,57,43
E00140833,54.9,45.1
E00140834,49.2,50.8
E00140835,50.6,49.4
E00140836,60.7,39.3
E00140837,52.3,47.7
E00140838,53.5,46.5
E00140839,51.7,48.3
E00140840,52.1,47.9
E00140841,47.7,52.3
E00140842,47.4,52.6
E00140843,56.5,43.5
E00140844,49.8,50.2
E00140845,45.4,54.6
E00140846,51.1,48.9
E00140847,50,50
E00140848,51.3,48.7
E00140849,53.8,46.2
E00140850,50,50
E00140851,51.6,48.4
E00140852,46.5,53.5
E00140853,49.4,50.6
E00140854,48.1,51.9
E00140855,47.2,52.8
E00140856,47.6,52.4
E00140857,45.1,54.9
E00140858,46.5,53.5
E00140859,56,44
E00140860,54.5,45.5
E00140861,48.5,51.5
E00140862,50,50
E00140863,52.1,47.9
E00140864,53.8,46.2
E00140865,54.9,45.1
E00140866,54.9,45.1
E00140867,53.4,46.6
E00140868,52.1,47.9
E00140869,50.3,49.7
E00140870,49.3,50.7
E00140871,49.4,50.6
E00140872,56.8,43.2
E00140873,48.4,51.6
E00140874,53,47
E00140875,48.1,51.9
E00140876,53.9,46.1
E00140877,46.6,53.4
E00140878,54,46
E00140879,52.1,47.9
E00140880,48.3,51.7
E00140881,54.5,45.5
E00140882,50.7,49.3
E00140883,51.3,48.7
E00140884,53.8,46.2
E00140885,53.1,46.9
E00140886,54.1,45.9
E00140887,50.5,49.5
E00140888,50.3,49.7
E00140889,52.8,47.2
E00140891,44.1,55.9
E00140892,52.6,47.4
E00140893,50.1,49.9
E00140894,50.9,49.1
E00140898,50.7,49.3
E00140901,50.5,49.5
E00140902,49.1,50.9
E00140903,49,51
E00140904,56.7,43.3
E00140905,52.4,47.6
E00140906,54.5,45.5
E00140907,48.4,51.6
E00140908,53.1,46.9
E00140909,51.7,48.3
E00140910,55,45
E00140911,51.9,48.1
E00140912,56.5,43.5
E00140913,54.2,45.8
E00140914,44.8,55.2
E00140915,54.1,45.9
E00140916,54.4,45.6
E00140917,51.8,48.2
E00140918,51.4,48.6
E00140919,56.3,43.7
E00140920,52.4,47.6
E00140921,55.7,44.3
E00140922,54.8,45.2
E00140923,49.8,50.2
E00140924,48.9,51.1
E00140925,48.4,51.6
E00140926,51.8,48.2
E00140927,51.2,48.8
E00140928,48.6,51.4
E00140929,53.2,46.8
E00140930,54.2,45.8
E00140931,53.7,46.3
E00140932,52.2,47.8
E00140933,55.2,44.8
E00140934,49.5,50.5
E00140935,48.9,51.1
E00140936,54.4,45.6
E00140937,50.3,49.7
E00140938,47.3,52.7
E00140939,52.1,47.9
E00140940,55.4,44.6
E00140941,49.6,50.4
E00140942,49.6,50.4
E00140943,56,44
E00140944,48.5,51.5
E00140945,52.3,47.7
E00140946,53,47
E00140947,52.6,47.4
E00140948,49.7,50.3
E00140949,50.7,49.3
E00140950,52.7,47.3
E00140951,52.7,47.3
E00140953,50,50
E00140954,56.7,43.3
E00140955,51.4,48.6
E00140956,51,49
E00140957,48.1,51.9
E00140958,43.6,56.4
E00140959,59,41
E00140960,42.3,57.7
E00140961,48.5,51.5
E00140962,52.5,47.5
E00140963,47.7,52.3
E00140964,47.8,52.2
E00140965,48.6,51.4
E00140966,52.1,47.9
E00140967,54.5,45.5
E00140968,58.1,41.9
E00140969,54.2,45.8
E00140970,50.3,49.7
E00140971,50.2,49.8
E00140972,46.2,53.8
E00140973,50.9,49.1
E00140974,47.6,52.4
E00140975,45.2,54.8
E00140976,50.9,49.1
E00140977,50.5,49.5
E00140978,53.6,46.4
E00140979,47.2,52.8
E00140980,53.3,46.7
E00140981,53.1,46.9
E00140982,47.4,52.6
E00140983,49.3,50.7
E00140984,51.2,48.8
E00140985,52.3,47.7
E00141006,48.9,51.1
E00141012,53.1,46.9
E00141014,50.2,49.8
E00141015,54.3,45.7
E00141016,48,52
E00141017,50.7,49.3
E00141018,47.1,52.9
E00141019,46.4,53.6
E00141020,50.9,49.1
E00141021,50.4,49.6
E00141022,52.3,47.7
E00141023,54.1,45.9
E00141024,54.7,45.3
E00141025,52.8,47.2
E00141026,55,45
E00141027,47.5,52.5
E00141028,54.8,45.2
E00141029,53.8,46.3
E00141030,48.4,51.6
E00141031,48.1,51.9
E00141032,55,45
E00141033,49.8,50.2
E00141034,54.5,45.5
E00141035,54,46
E00141036,50.9,49.1
E00141039,50.9,49.1
E00141040,52.2,47.8
E00141041,52.8,47.2
E00141044,50.1,49.9
E00141045,47.9,52.1
E00141055,50.9,49.1
E00141056,54.1,45.9
E00141057,50.3,49.7
E00141058,51.5,48.5
E00141059,49.1,50.9
E00141060,50,50
E00141061,50.8,49.2
E00141062,51.9,48.1
E00141063,54.6,45.4
E00141064,48.7,51.3
E00141065,52.4,47.6
E00141066,50,50
E00141067,51.1,48.9
E00141068,51.7,48.3
E00141069,50.8,49.2
E00141071,51.4,48.6
E00141072,52.1,47.9
E00141074,52.9,47.1
E00141077,49.3,50.7
E00141078,51.9,48.1
E00141079,47.5,52.5
E00141080,53.4,46.6
E00141087,53.1,46.9
E00141088,49.8,50.2
E00141089,49.1,50.9
E00141094,50.5,49.5
E00141095,52.9,47.1
E00141096,50.3,49.7
E00141097,53.2,46.8
E00141098,48.4,51.6
E00141099,55.9,44.1
E00141100,51.2,48.8
E00141101,46.2,53.8
E00141102,54.7,45.3
E00141103,57.7,42.3
E00141104,50.7,49.3
E00141105,55.9,44.1
E00141106,50.8,49.2
E00141107,55.3,44.7
E00141108,49.1,50.9
E00141109,49.7,50.3
E00141110,50.7,49.3
E00141111,50.6,49.4
E00141112,51.3,48.7
E00141113,52.8,47.2
E00141114,51.9,48.1
E00141115,47.4,52.6
E00141116,54.8,45.2
E00141117,51.5,48.5
E00141118,54.2,45.8
E00141119,51.6,48.4
E00141120,51.6,48.4
E00141121,52.7,47.3
E00141122,49.7,50.3
E00141123,53.3,46.7
E00141124,51.1,48.9
E00141125,49.1,50.9
E00141126,51,49
E00141127,50.2,49.8
E00141128,53.4,46.6
E00141129,52.3,47.7
E00141130,52.1,47.9
E00141131,50,50
E00141133,49.1,50.9
E00141134,55.7,44.3
E00141136,49.4,50.6
E00141137,43.4,56.6
E00141138,53.5,46.5
E00141139,52.7,47.3
E00141140,49.1,50.9
E00141141,50.9,49.1
E00141142,56.9,43.1
E00141143,49.5,50.5
E00141144,55.4,44.6
E00141145,43.9,56.1
E00141146,55.6,44.4
E00141147,52.6,47.4
E00141148,52.3,47.7
E00141149,54.5,45.5
E00141150,50,50
E00141151,51.7,48.3
E00141152,52.2,47.8
E00141153,51.2,48.8
E00141155,49.7,50.3
E00141156,45.7,54.3
E00141157,50.4,49.6
E00141158,50.4,49.6
E00141159,52.4,47.6
E00141160,48.7,51.3
E00141161,50.9,49.1
E00141162,46.5,53.5
E00141163,53.6,46.4
E00141164,53.9,46.1
E00141165,57.1,42.9
E00141166,52.9,47.1
E00141167,50.5,49.5
E00141168,48.2,51.8
E00141170,53.4,46.6
E00141171,50.7,49.3
E00141172,53,47
E00141173,45.5,54.5
E00141174,50.4,49.6
E00141175,55.4,44.6
E00141176,53.6,46.4
E00141177,49.7,50.3
E00141178,51.5,48.5
E00141179,50.9,49.1
E00141180,50.2,49.8
E00141181,52,48
E00141182,54.2,45.8
E00141183,57.2,42.8
E00141184,50,50
E00141185,55.8,44.2
E00141198,50.6,49.4
E00141199,52.4,47.6
E00141200,51.9,48.1
E00141201,54.6,45.4
E00141202,56.7,43.3
E00141203,51.1,48.9
E00141205,54.4,45.6
E00141206,52.3,47.7
E00141207,52.5,47.5
E00141208,51.9,48.1
E00141210,49.3,50.7
E00141211,51.2,48.8
E00141212,52,48
E00141213,59.3,40.7
E00141214,50.6,49.4
E00141215,55.1,44.9
E00141216,53.1,46.9
E00141217,52.7,47.3
E00141218,52.6,47.4
E00141219,53.3,46.7
E00141220,55.5,44.5
E00141221,54,46
E00141222,49,51
E00141223,54.7,45.3
E00141224,56,44
E00141225,50.6,49.4
E00141226,50.2,49.8
E00141227,56.6,43.4
E00141228,56.2,43.8
E00141229,55,45
E00141230,55.2,44.8
E00141231,49.7,50.3
E00141232,50.9,49.1
E00141233,47,53
E00141234,50,50
E00141235,50.8,49.2
E00141238,50,50
E00141239,48.5,51.5
E00141245,50.2,49.8
E00141246,51,49
E00141252,49.6,50.4
E00141253,48.6,51.4
E00141254,51.5,48.5
E00141259,53.7,46.3
E00141260,48.1,51.9
E00141261,43.1,56.9
E00141262,51.2,48.8
E00141263,52.5,47.5
E00141264,51.2,48.8
E00141265,50.2,49.8
E00141266,53.9,46.1
