areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00140750,81.9,5.1,13
E00140752,89,5.1,5.9
E00140753,93.4,1.5,5.2
E00140754,82.8,2,15.2
E00140755,86.8,5,8.3
E00140756,91.3,3.9,4.8
E00140757,86.2,4.8,9
E00140758,93.6,0.3,6.1
E00140759,89.1,3.5,7.4
E00140760,91.3,0.4,8.3
E00140761,87,5.5,7.5
E00140762,86.1,1.9,12
E00140763,81,0.3,18.7
E00140764,84.6,4.1,11.3
E00140765,85.1,3.7,11.2
E00140766,90.1,1.2,8.7
E00140767,77.2,8.6,14.2
E00140769,94.2,0.3,5.5
E00140770,90.1,2.1,7.9
E00140771,86.8,2.9,10.3
E00140772,92.3,1.7,6
E00140773,84.6,4.1,11.3
E00140774,76.8,0.4,22.7
E00140775,83.6,6.5,9.9
E00140776,80.8,2.1,17.1
E00140777,86.1,3.5,10.4
E00140778,88.6,0,11.4
E00140790,82.4,4.6,13
E00140791,90.7,4.7,4.7
E00140793,92.5,3.8,3.8
E00140795,87.8,3.8,8.5
E00140796,90.4,4.2,5.4
E00140799,83.1,2.1,14.8
E00140800,90.5,0.6,9
E00140801,89,2.9,8.2
E00140802,68.7,7.8,23.5
E00140803,84.6,2.1,13.4
E00140804,85,4.4,10.6
E00140805,82.9,7.9,9.2
E00140807,70.1,18.4,11.5
E00140808,66.1,10.1,23.8
E00140809,63.6,11.8,24.5
E00140810,62.6,10.9,26.5
E00140811,78.2,7.1,14.6
E00140812,78.1,7.7,14.2
E00140813,72.1,5.1,22.8
E00140814,89.2,3.5,7.3
E00140815,79.5,6.3,14.1
E00140816,86.9,3.3,9.8
E00140817,75.3,9.2,15.4
E00140818,85.4,5.1,9.5
E00140819,81.4,5.6,13
E00140820,75,5.8,19.2
E00140822,84.1,6.3,9.6
E00140823,88.9,8.2,2.8
E00140824,90.7,5.4,3.9
E00140825,90.3,5.4,4.3
E00140826,78,4.3,17.6
E00140827,90.1,6.8,3
E00140828,83.2,14,2.8
E00140829,83.4,14,2.6
E00140830,88.4,7.4,4.2
E00140831,82.9,2.2,14.9
E00140832,78.3,5.7,16
E00140833,74.7,10.9,14.5
E00140834,74.7,16.4,8.9
E00140835,81.2,13.3,5.6
E00140836,88,1.8,10.2
E00140837,83.5,8.1,8.4
E00140838,68.3,4.3,27.3
E00140839,86.3,3.4,10.3
E00140840,89.4,6.4,4.2
E00140841,79.6,7.7,12.8
E00140842,73.4,13.9,12.7
E00140843,84.7,3.2,12.2
E00140844,88.1,5.9,5.9
E00140845,70,10.3,19.8
E00140846,71,17,12
E00140847,76.3,18,5.7
E00140848,83.2,8.4,8.4
E00140849,81.2,13,5.8
E00140850,78.9,6.6,14.5
E00140851,76,10.4,13.6
E00140852,76.9,11.3,11.7
E00140853,82.7,12.9,4.4
E00140854,79.9,11.7,8.4
E00140855,81.2,13.9,4.9
E00140856,72.6,20.1,7.3
E00140857,70.7,16.3,13.1
E00140858,68.6,15.9,15.5
E00140859,90.6,4.9,4.5
E00140860,86.7,6.1,7.2
E00140861,65.2,29,5.9
E00140862,82.1,11.4,6.5
E00140863,92.1,2.8,5
E00140864,86.7,0.8,12.5
E00140865,84.3,5.9,9.8
E00140866,85.7,2.5,11.9
E00140867,85.8,4.2,10
E00140868,70.1,5,24.8
E00140869,88.5,5.2,6.3
E00140870,89.3,4,6.8
E00140871,94.1,2,3.9
E00140872,85.2,5.1,9.6
E00140873,96,1.4,2.6
E00140874,85.9,2.5,11.6
E00140875,86.8,4.4,8.8
E00140876,84.9,3.6,11.5
E00140877,83.7,1.7,14.6
E00140878,85.8,4,10.2
E00140879,83.2,5.3,11.6
E00140880,82.3,5.4,12.2
E00140881,72,2.1,25.8
E00140882,90.6,4.3,5.1
E00140883,83.9,5.3,10.8
E00140884,86,1.6,12.4
E00140885,89.8,3.3,6.9
E00140886,87.5,1.1,11.4
E00140887,81.4,3.4,15.1
E00140888,89.9,3.5,6.6
E00140889,87.2,3.4,9.4
E00140891,77.9,9,13.1
E00140892,87.3,8,4.7
E00140893,91,1,8
E00140894,85.5,5.5,9
E00140898,84.7,0.3,15
E00140901,84.4,1.4,14.3
E00140902,86.8,5,8.2
E00140903,85.5,0.7,13.8
E00140904,78.2,4.3,17.5
E00140905,88.7,2,9.2
E00140906,80.1,2.6,17.3
E00140907,86.6,5.1,8.3
E00140908,89.4,1.4,9.2
E00140909,76.8,2.6,20.7
E00140910,69,2.5,28.5
E00140911,80.1,1.4,18.5
E00140912,79.2,1.5,19.3
E00140913,89.3,1,9.8
E00140914,78.6,9.3,12.1
E00140915,86.2,2,11.8
E00140916,76.4,4.6,18.9
E00140917,90.9,0.3,8.8
E00140918,74.5,1.1,24.5
E00140919,79.3,2.7,18
E00140920,82,2.7,15.3
E00140921,80.1,4.8,15.1
E00140922,85.4,4.7,9.9
E00140923,77.1,3.5,19.5
E00140924,91.4,2.5,6.1
E00140925,74.9,8.8,16.3
E00140926,92.1,1.8,6.1
E00140927,91.8,1.8,6.4
E00140928,89.3,1.2,9.5
E00140929,82.9,2.7,14.3
E00140930,86.2,3.5,10.4
E00140931,90.1,1.9,8
E00140932,90.8,2.4,6.8
E00140933,91,0.7,8.3
E00140934,95.2,2.2,2.6
E00140935,88.6,5,6.4
E00140936,84.6,2.4,13
E00140937,91.8,2.4,5.8
E00140938,92.5,2,5.5
E00140939,90.2,3.8,6
E00140940,82.9,2.3,14.9
E00140941,89.2,2,8.8
E00140942,75.1,4,21
E00140943,83.9,2.9,13.2
E00140944,80,3.2,16.7
E00140945,69.2,7.3,23.5
E00140946,93.9,1.2,4.9
E00140947,82.3,2.9,14.8
E00140948,85.4,3.7,11
E00140949,90.1,1.8,8.1
E00140950,82.1,2.9,15
E00140951,80.7,1.1,18.2
E00140953,89.6,2.2,8.3
E00140954,80.7,7.6,11.7
E00140955,83.6,10.5,5.8
E00140956,88.7,7.7,3.5
E00140957,68.9,20.5,10.7
E00140958,68.3,22.5,9.2
E00140959,78.2,15.4,6.4
E00140960,61.4,27.9,10.7
E00140961,78.2,15.3,6.5
E00140962,84.6,9.2,6.2
E00140963,74.5,20.4,5.1
E00140964,73.8,14,12.2
E00140965,78.2,16,5.8
E00140966,76.7,19.5,3.9
E00140967,82.8,9.3,7.9
E00140968,76.1,11.9,11.9
E00140969,88.2,8.6,3.1
E00140970,86.5,9.5,4
E00140971,83.8,8.3,7.9
E00140972,78.6,17.6,3.8
E00140973,74,20,6
E00140974,78.5,15.7,5.8
E00140975,69,21.8,9.2
E00140976,94,0,6
E00140977,86.8,3,10.1
E00140978,81.3,4.5,14.3
E00140979,87.9,3.1,9
E00140980,90.6,0.8,8.6
E00140981,84.4,6.5,9.2
E00140982,86.6,3.4,9.9
E00140983,87.8,2.1,10.1
E00140984,84.2,1.9,13.9
E00140985,73.4,2.3,24.2
E00141006,85.5,1.1,13.4
E00141012,85.6,0.5,13.9
E00141014,89.5,0.9,9.6
E00141015,91.2,4.1,4.7
E00141016,83.4,2.2,14.4
E00141017,77.6,3,19.3
E00141018,83,7.1,9.9
E00141019,80.7,6.3,13
E00141020,70,14.1,15.9
E00141021,85.7,3.4,10.9
E00141022,84.6,3,12.4
E00141023,83,5.3,11.7
E00141024,81.2,6.7,12
E00141025,81.1,5.6,13.3
E00141026,83.3,6.8,10
E00141027,68.2,22.3,9.5
E00141028,80.2,9.5,10.3
E00141029,77,7.5,15.5
E00141030,67.6,20.1,12.3
E00141031,80.1,7.4,12.5
E00141032,68.1,11.4,20.5
E00141033,84,4.2,11.8
E00141034,88.3,2.3,9.4
E00141035,82.5,3.4,14.1
E00141036,84.2,3.8,12
E00141039,87,4,9
E00141040,86.8,3.9,9.4
E00141041,80.3,6.6,13.1
E00141044,80.3,6.4,13.3
E00141045,88.1,3.5,8.4
E00141055,86.5,7.5,6
E00141056,86.2,7.9,6
E00141057,88.3,6.8,4.9
E00141058,87.2,5.7,7.1
E00141059,90.7,2.2,7.1
E00141060,91.7,4.8,3.5
E00141061,91.3,2.3,6.4
E00141062,90.1,3.9,6
E00141063,82.4,2,15.6
E00141064,94.1,2.5,3.4
E00141065,90.1,4.8,5.1
E00141066,93.9,3.1,3.1
E00141067,87.1,7.8,5
E00141068,90.1,4.6,5.3
E00141069,92.1,2,5.9
E00141071,84.4,2,13.6
E00141072,81.4,6.4,12.1
E00141074,90.8,1,8.2
E00141077,88.5,0.9,10.6
E00141078,83.1,3.5,13.4
E00141079,82.4,1.6,16
E00141080,75.1,3.7,21.2
E00141087,85.6,1.2,13.2
E00141088,91.5,5.3,3.1
E00141089,90.3,2.3,7.4
E00141094,87.6,0.7,11.7
E00141095,89.2,6.9,3.9
E00141096,80.8,5.6,13.6
E00141097,70.9,13,16.1
E00141098,77.9,7,15.1
E00141099,91.5,0.8,7.8
E00141100,82.8,5.8,11.4
E00141101,66.1,9.9,24
E00141102,70.1,9.4,20.5
E00141103,81.8,3.4,14.8
E00141104,82.7,2.6,14.7
E00141105,79,3.4,17.6
E00141106,78.2,5.8,16
E00141107,64.3,3,32.8
E00141108,77.1,5.5,17.5
E00141109,82.5,5.8,11.7
E00141110,79,4,17
E00141111,75.7,11,13.3
E00141112,73,7,20
E00141113,76,9.5,14.5
E00141114,77.9,2.4,19.7
E00141115,70.7,6.9,22.4
E00141116,65.6,9.6,24.8
E00141117,87.9,2.4,9.7
E00141118,76.3,1.4,22.3
E00141119,78.9,2.1,19
E00141120,89.1,1.9,9
E00141121,58.1,9.7,32.2
E00141122,74.4,8.3,17.3
E00141123,85.3,1.9,12.9
E00141124,84.1,3.4,12.5
E00141125,76.2,5,18.9
E00141126,85.9,4.2,9.9
E00141127,81.3,5.9,12.9
E00141128,71.3,7.7,21
E00141129,77.9,4.1,18
E00141130,90,0.4,9.6
E00141131,77,7.3,15.7
E00141133,84.3,3.5,12.1
E00141134,87.5,2.7,9.8
E00141136,84,2.5,13.5
E00141137,77.1,8.4,14.5
E00141138,79.1,7.4,13.5
E00141139,84.9,3.5,11.6
E00141140,90,2.3,7.6
E00141141,87.1,4.6,8.2
E00141142,85.2,1.3,13.5
E00141143,87.9,0.7,11.4
E00141144,73.7,7.7,18.6
E00141145,70.4,19.1,10.5
E00141146,88.7,4.5,6.8
E00141147,87.7,4.5,7.9
E00141148,85.3,9,5.7
E00141149,90.6,4.4,5.1
E00141150,87.1,4.8,8.1
E00141151,89.8,1.4,8.8
E00141152,90.5,1,8.5
E00141153,89.3,5.6,5.1
E00141155,77.5,15.6,6.9
E00141156,87.1,6,6.9
E00141157,94.5,3.5,2
E00141158,93.6,4.3,2.1
E00141159,88,8.2,3.8
E00141160,90,7.1,2.9
E00141161,95.2,2.1,2.7
E00141162,93.5,2.3,4.2
E00141163,85.4,5,9.6
E00141164,82.8,3.3,13.9
E00141165,83.7,5.1,11.2
E00141166,77.9,7.7,14.4
E00141167,77.3,6.5,16.2
E00141168,80.3,5.6,14.1
E00141170,77.4,10.4,12.2
E00141171,69.4,8.7,21.9
E00141172,73.5,6.1,20.5
E00141173,75.4,9.7,14.8
E00141174,71.4,7.7,21
E00141175,71.9,10.8,17.3
E00141176,78.7,2.9,18.4
E00141177,84.8,6.9,8.3
E00141178,83.8,7.4,8.9
E00141179,75.3,11,13.7
E00141180,85.9,3.2,10.9
E00141181,87.3,6.8,5.9
E00141182,84.8,3.7,11.4
E00141183,84.6,5.9,9.5
E00141184,84.7,9.5,5.7
E00141185,83.6,4.3,12.1
E00141198,80.2,2.5,17.4
E00141199,68.6,9.1,22.3
E00141200,81.2,3.5,15.3
E00141201,71.6,9.6,18.8
E00141202,75.1,6.2,18.7
E00141203,75.5,12.2,12.2
E00141205,74.2,4.4,21.4
E00141206,77.1,2.8,20.1
E00141207,82.5,4.6,12.9
E00141208,74.6,6.8,18.6
E00141210,78.6,9.1,12.3
E00141211,89,3.3,7.7
E00141212,64.2,7.3,28.5
E00141213,82.2,4.2,13.6
E00141214,74.4,8,17.6
E00141215,78.3,4.3,17.4
E00141216,78.5,6.9,14.6
E00141217,87.9,3.2,8.9
E00141218,90.3,4.5,5.2
E00141219,88.9,5.7,5.4
E00141220,87.1,5.5,7.4
E00141221,95.1,2,2.9
E00141222,90.7,6.2,3.1
E00141223,81.8,13,5.3
E00141224,73.4,6.7,19.9
E00141225,85.9,8.1,5.9
E00141226,91.2,5.6,3.2
E00141227,84.2,5,10.9
E00141228,93.1,3,3.9
E00141229,80,5.9,14.2
E00141230,87.5,6.3,6.3
E00141231,93.6,4.5,2
E00141232,90.3,5.5,4.2
E00141233,90.6,1.2,8.3
E00141234,90.9,6.5,2.6
E00141235,92.9,1.7,5.4
E00141238,91.4,4.3,4.3
E00141239,97.1,0,2.9
E00141245,87.6,4.1,8.3
E00141246,86.5,4.9,8.6
E00141252,90.8,1.7,7.5
E00141253,79.5,7.3,13.2
E00141254,81.3,5.1,13.6
E00141259,81.6,8,10.4
E00141260,83.4,4.2,12.4
E00141261,68,4.7,27.3
E00141262,71.5,7.6,20.9
E00141263,80.2,6.9,12.9
E00141264,81.2,5.9,12.9
E00141265,79.5,7.1,13.4
E00141266,65.7,9.1,25.3
E00141267,64.4,5.9,29.7
E00141268,71.4,6.9,21.7
E00141269,84.1,1.5,14.4
E00141270,85.7,1.5,12.8
E00141271,74.7,5.4,19.9
E00141272,72.8,5.4,21.8
E00141273,85,2.4,12.6
E00141274,88.7,2,9.4
E00141275,60.1,6.6,33.3
E00141276,77.7,11,11.4
E00141277,80.3,5.1,14.6
E00141278,62.3,8,29.6
E00141279,78.6,3.2,18.3
E00171016,83.6,8.2,8.2
E00171017,82.6,8.1,9.3
E00171021,90.8,1.3,7.9
E00171022,82.5,6.5,11
E00171023,75.6,2.8,21.5
E00171024,82.1,3.6,14.3
E00171025,86.1,3.6,10.3
E00171026,84.6,4.2,11.3
E00171027,74.2,7.1,18.6
E00171028,88,4.6,7.4
E00189808,88.2,3.2,8.6
E00189823,74.4,0,25.6
E00189830,83.9,4.2,12
E00189844,87.5,5,7.5
E00189851,87.4,3.1,9.4
E00189852,84.3,5.9,9.8
E00189853,76.3,6.6,17.1
E00189855,76.9,9.5,13.6
E00189864,76,9,15
E00189871,84.5,1.9,13.6
E00189875,79.7,9.5,10.8
E00189897,84.7,4.1,11.2
E00189899,79.8,2.8,17.4
E00189905,86.3,9.4,4.3
