areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00140750,5.1,19.9,52.2,22.8
E00140752,0.7,13.7,18,67.6
E00140753,0,10.9,40,49.1
E00140754,1.8,24.6,59.6,14
E00140755,0.9,37,50.9,11.1
E00140756,0,0,6.3,93.8
E00140757,0,54.5,35.6,9.9
E00140758,0,2.6,33.3,64
E00140759,1.8,14,49.1,35.1
E00140760,0.9,31.3,49.6,18.3
E00140761,1.9,29.2,49.1,19.8
E00140762,4.6,50.4,38.9,6.1
E00140763,0,43.3,46.1,10.6
E00140764,2.5,14.9,73.6,9.1
E00140765,2.2,26.9,66.4,4.5
E00140766,0.8,1.5,87.9,9.8
E00140767,29.3,16.3,47.2,7.3
E00140769,2.8,12.1,39,46.1
E00140770,1.5,13.4,46.3,38.8
E00140771,4.1,35.5,33.9,26.4
E00140772,1.4,13.3,51,34.3
E00140773,2.7,22.7,30.7,44
E00140774,12.3,60.8,9.2,17.7
E00140775,13,11.2,40.4,35.4
E00140776,5.2,23.5,44.4,26.8
E00140777,0,24.3,39.3,36.4
E00140778,4.4,11.8,27.9,55.9
E00140790,4.3,39.2,30.1,26.3
E00140791,0,7.1,21.4,71.4
E00140793,1.7,16.9,30.5,50.8
E00140795,4.8,17.9,25,52.4
E00140796,0,18.2,41.6,40.3
E00140799,2.2,25.9,38.8,33.1
E00140800,4.3,23.5,27.2,45.1
E00140801,4.1,17.3,33,45.7
E00140802,6.2,16.8,66.4,10.6
E00140803,3.8,30.3,50,15.9
E00140804,4.9,15.3,58.3,21.5
E00140805,5.3,21.8,45.9,27.1
E00140807,26.1,29.8,32.9,11.2
E00140808,15.7,8.7,68.7,7
E00140809,15.9,12.7,59.5,11.9
E00140810,13.7,11.5,72.5,2.3
E00140811,26.4,5.6,55.2,12.8
E00140812,1.5,13.6,73.5,11.4
E00140813,73.3,6.9,4,15.8
E00140814,0,6.4,56.8,36.8
E00140815,2.5,37.3,41.2,19.1
E00140816,2.5,4.9,71.3,21.3
E00140817,2.8,12.3,67,17.9
E00140818,0,12.6,71.9,15.6
E00140819,10.4,25,53.1,11.5
E00140820,9.8,40.2,27.3,22.7
E00140822,9.9,21,22.1,47
E00140823,4.2,22.4,22.4,51
E00140824,0.9,9.4,23.9,65.8
E00140825,19.5,19.5,20.3,40.6
E00140826,11.9,27.4,18.5,42.3
E00140827,10.6,23.6,21.1,44.7
E00140828,8.3,46.4,23.2,22
E00140829,0,4.1,9.3,86.6
E00140830,3.9,27.9,24,44.2
E00140831,29.6,21.7,7,41.7
E00140832,6.8,51.7,21.2,20.3
E00140833,10.6,24.6,11.1,53.8
E00140834,20.1,43.2,13.6,23.1
E00140835,20.4,36.8,12.5,30.3
E00140836,11.3,44.3,33,11.3
E00140837,11.6,24,27.9,36.4
E00140838,22.3,48.9,22.3,6.5
E00140839,3.7,25.5,23.1,47.7
E00140840,11.8,39,34.6,14.7
E00140841,3.9,73.5,20.6,2
E00140842,56.1,23.9,13.5,6.5
E00140843,27.4,38.9,25.5,8.3
E00140844,13.4,42,19.1,25.5
E00140845,14.5,31.3,35.1,19.1
E00140846,17.4,65.3,12.5,4.9
E00140847,19.3,38.6,28.9,13.2
E00140848,11.3,27,37.4,24.3
E00140849,9.6,57.4,14.8,18.3
E00140850,0,12.8,77.4,9.8
E00140851,14.1,53.5,22.5,9.9
E00140852,29,42.7,8.1,20.2
E00140853,25.6,24.8,9.3,40.3
E00140854,0.8,76.7,19.2,3.3
E00140855,31.5,23,21.2,24.2
E00140856,32.7,43.4,12.7,11.2
E00140857,29.8,53.4,6.8,9.9
E00140858,54,33.3,6,6.7
E00140859,18.2,44.7,18.2,18.9
E00140860,3,25.2,42.2,29.6
E00140861,51.4,28.7,9.3,10.6
E00140862,24,19.8,32.3,24
E00140863,1.7,6,39.7,52.6
E00140864,2.6,26.7,45.7,25
E00140865,0.8,46.7,42.6,9.8
E00140866,8.3,33.9,35.5,22.3
E00140867,0.8,30.1,51.1,18
E00140868,5.9,42,43.7,8.4
E00140869,0,2.7,57.1,40.2
E00140870,0,3.6,25,71.4
E00140871,0.8,3.4,53.4,42.4
E00140872,2.9,6.7,26.7,63.8
E00140873,0,0,15.5,84.5
E00140874,3.1,16.5,74.8,5.5
E00140875,1.5,10.5,65.4,22.6
E00140876,0.9,11.2,77.6,10.3
E00140877,2.4,47.2,42.4,8
E00140878,6.3,7.1,46.8,39.7
