areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00140750,80.2,15.2,4.6
E00140752,87.4,10.4,2.2
E00140753,92.6,6.6,0.7
E00140754,84.1,12.4,3.5
E00140755,81.6,14.6,3.8
E00140756,91.3,8.7,0
E00140757,83.3,14.8,1.9
E00140758,89.8,8.8,1.4
E00140759,82.5,12.1,5.4
E00140760,83.1,13.2,3.7
E00140761,80.5,16,3.5
E00140762,84.9,14,1.1
E00140763,82.3,14,3.8
E00140764,86.8,8.6,4.5
E00140765,85.1,9.8,5.1
E00140766,88,9.3,2.7
E00140767,77.2,14.9,7.8
E00140769,89.4,9,1.6
E00140770,83.6,12.3,4.1
E00140771,82.4,12.9,4.8
E00140772,92.8,6.3,0.9
E00140773,87,10.1,2.9
E00140774,68.7,24,7.3
E00140775,85.5,10.2,4.3
E00140776,79,14.5,6.5
E00140777,88,10.1,1.9
E00140778,88.7,10.1,1.2
E00140790,86.6,10.7,2.7
E00140791,85.4,9.9,4.6
E00140793,93.2,5.3,1.5
E00140795,91.1,7.5,1.4
E00140796,86,9.1,4.9
E00140799,85.5,13.1,1.5
E00140800,80.2,15.6,4.2
E00140801,85.6,11.3,3.1
E00140802,74.9,17,8.1
E00140803,81.8,14.4,3.8
E00140804,85.2,12.4,2.4
E00140805,82.9,14.3,2.9
E00140807,84.5,11.5,3.9
E00140808,79,15,5.9
E00140809,79,13.4,7.6
E00140810,81.8,11.4,6.8
E00140811,75.4,18.9,5.7
E00140812,81.8,11.9,6.3
E00140813,60.4,23.9,15.7
E00140814,91.7,7,1.3
E00140815,83.1,12.9,4
E00140816,86.8,11.8,1.3
E00140817,85.6,9.9,4.6
E00140818,86.9,10.4,2.7
E00140819,84.8,10.3,4.9
E00140820,67.6,24.6,7.8
E00140822,87,10.4,2.7
E00140823,92.9,5.1,2
E00140824,85.1,13.7,1.2
E00140825,83.3,12.5,4.3
E00140826,78.1,17.5,4.3
E00140827,88.5,9.6,1.9
E00140828,88.2,7.7,4.1
E00140829,89.9,9.7,0.4
E00140830,90.1,8.1,1.8
E00140831,76.8,13.6,9.6
E00140832,84,12.3,3.7
E00140833,83.9,12.6,3.4
E00140834,87.3,10.5,2.1
E00140835,88.5,8.7,2.8
E00140836,71,22.5,6.5
E00140837,89.9,7.1,3
E00140838,74.5,16.4,9.1
E00140839,86.5,11,2.5
E00140840,76.9,16,7.1
E00140841,83.4,10.6,6
E00140842,87.4,8.5,4
E00140843,77.3,17.8,4.9
E00140844,85.1,10.4,4.5
E00140845,80.9,12.9,6.3
E00140846,85.5,9.8,4.7
E00140847,93,5.4,1.7
E00140848,87,7.4,5.7
E00140849,86.1,13.5,0.5
E00140850,83.2,12.5,4.3
E00140851,85.5,10.9,3.6
E00140852,90.6,8.6,0.8
E00140853,90,8.5,1.5
E00140854,84.5,14.3,1.3
E00140855,87.4,9.1,3.6
E00140856,89.4,9.1,1.5
E00140857,79.7,16.8,3.5
E00140858,79.8,14.8,5.4
E00140859,81.3,14.2,4.4
E00140860,81.1,14.3,4.6
E00140861,85.9,10.7,3.5
