areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00140750,95.6,1.5,0.7,2.2
E00140752,95.7,2.2,1.4,0.7
E00140753,100,0,0,0
E00140754,100,0,0,0
E00140755,98.1,1,1,0
E00140756,99.1,0,0.9,0
E00140757,96.1,2,0,2
E00140758,99.1,0.9,0,0
E00140759,98.2,0.9,0.9,0
E00140760,100,0,0,0
E00140761,95.3,1.9,0,2.8
E00140762,96.9,1.5,1.5,0
E00140763,100,0,0,0
E00140764,96.7,2.5,0,0.8
E00140765,97,0,1.5,1.5
E00140766,98.5,0.8,0,0.8
E00140767,95,0.8,0.8,3.3
E00140769,99.3,0.7,0,0
E00140770,99.3,0.7,0,0
E00140771,96.6,0,1.7,1.7
E00140772,97.9,1.4,0,0.7
E00140773,98.7,1.3,0,0
E00140774,99.2,0,0,0.8
E00140775,98.8,1.3,0,0
E00140776,100,0,0,0
E00140777,98.6,0.7,0,0.7
E00140778,100,0,0,0
E00140790,96.2,1.4,1,1.4
E00140791,98.3,0,1.7,0
E00140793,98.3,1.7,0,0
E00140795,98.8,1.2,0,0
E00140796,98.7,1.3,0,0
E00140799,98.6,1.4,0,0
E00140800,100,0,0,0
E00140801,98.5,1,0,0.5
E00140802,89.4,5.3,1.8,3.5
E00140803,99.2,0.8,0,0
E00140804,97.9,1.4,0,0.7
E00140805,94.7,1.5,0,3.8
E00140807,87,3.1,0,9.9
E00140808,88.4,3.6,1.8,6.3
E00140809,87.3,6.3,3.2,3.2
E00140810,90.2,3.8,3.8,2.3
E00140811,92.9,4,1.6,1.6
E00140812,94.7,1.5,2.3,1.5
E00140813,92.2,0,0,7.8
E00140814,94.4,3.2,0.8,1.6
E00140815,94.6,2.5,0.5,2.5
E00140816,97.5,2.5,0,0
E00140817,85.6,7.8,2.8,3.9
E00140818,96.4,2.2,0,1.5
E00140819,91.7,4.2,2.6,1.6
E00140820,94.3,3.6,0,2.1
E00140822,99.4,0.6,0,0
E00140823,92.4,2.1,1.4,4.1
E00140824,100,0,0,0
E00140825,96.9,1.5,0.8,0.8
E00140826,96.4,1.2,0,2.4
E00140827,97.6,1.6,0,0.8
E00140828,97,2.4,0,0.6
E00140829,95.9,3.1,0,1
E00140830,96.1,3.1,0,0.8
E00140831,96.6,0.9,0,2.6
E00140832,93.2,4.3,0,2.6
E00140833,96,2.5,0,1.5
E00140834,91.1,3.6,1.8,3.6
E00140835,94.7,1.3,1.3,2.6
E00140836,99,1,0,0
E00140837,93.7,3.9,0,2.4
E00140838,95,2.9,0,2.2
E00140839,99.5,0.5,0,0
E00140840,95.7,1.4,0,2.9
E00140841,91.4,2.9,3.8,1.9
E00140842,85.9,1.9,0,12.2
E00140843,99.4,0,0,0.6
E00140844,94.9,3.2,0,1.9
E00140845,93.2,1.5,0.8,4.5
E00140846,83.3,4.9,0,11.8
E00140847,86.6,7.1,0.9,5.4
E00140848,93.8,1.8,1.8,2.7
E00140849,93,3.5,0,3.5
E00140850,89.3,6.9,1.5,2.3
E00140851,91,4.8,1.4,2.8
E00140852,89.7,4.8,1.6,4
E00140853,85.3,5.4,0,9.3
E00140854,92.5,3.3,1.7,2.5
E00140855,89,4.9,0.6,5.5
E00140856,86.1,1.5,0.5,11.9
E00140857,86.5,3.1,0.6,9.8
E00140858,92.7,2,0,5.3
E00140859,99.2,0,0,0.8
E00140860,99.3,0.7,0,0
E00140861,80.6,4.6,0.5,14.3
E00140862,92.3,1.8,1.2,4.8
E00140863,96.5,3.5,0,0
E00140864,99.1,0.9,0,0
E00140865,95.9,0,3.3,0.8
E00140866,100,0,0,0
E00140867,98.5,1.5,0,0
E00140868,94.2,2.5,0.8,2.5
E00140869,96.4,3.6,0,0
E00140870,99.3,0.7,0,0
E00140871,94.1,5.1,0,0.8
E00140872,96.2,2.8,0,0.9
E00140873,98.4,1.6,0,0
E00140874,98.4,0.8,0,0.8
E00140875,95.5,3.8,0.8,0
E00140876,94,5.2,0,0.9
E00140877,97.6,2.4,0,0
E00140878,97.6,1.6,0,0.8
E00140879,97.7,0.8,0,1.6
E00140880,96.8,1.6,0,1.6
E00140881,95.7,0.9,0.9,2.6
E00140882,98.1,1.9,0,0
E00140883,100,0,0,0
E00140884,96.9,0,1,2.1
E00140885,98.7,1.3,0,0
E00140886,99.6,0,0.4,0
