geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00134564,96.3,3.7
E00134565,97.5,2.5
E00134566,95.3,4.7
E00134718,95.7,4.3
E00134748,97.4,2.6
E00134749,96,4
E00134750,94.8,5.2
E00134751,96,4
E00134752,92.7,7.3
E00134753,94.5,5.5
E00134754,80.9,19.1
E00134755,82.7,17.3
E00134756,89.1,10.9
E00134757,97.5,2.5
E00134758,89.8,10.2
E00134759,95.8,4.2
E00134760,97.5,2.5
E00134761,95,5
E00134762,97,3
E00134763,93.4,6.6
E00134764,95.8,4.2
E00134765,98.1,1.9
E00134766,92.5,7.5
E00134783,92.5,7.5
E00134784,94.5,5.5
E00134787,91.8,8.2
E00134788,89.9,10.1
E00134789,98.8,1.2
E00134790,94.8,5.2
E00134791,94.5,5.5
E00134792,95.1,4.9
E00134793,95.8,4.2
E00134794,93.8,6.2
E00134795,97.8,2.2
E00134796,95.2,4.8
E00134797,96.9,3.1
E00134798,94.6,5.4
E00134799,95.1,4.9
E00134800,97.3,2.7
E00134801,92.4,7.6
E00134802,90.2,9.8
E00134803,88.5,11.5
E00134804,91.1,8.9
E00134805,90.6,9.4
E00134806,93,7
E00134807,92.6,7.4
E00134808,94.4,5.6
E00134809,96.1,3.9
E00134810,90.9,9.1
E00134811,92.9,7.1
E00134812,89,11
E00134813,95.3,4.7
E00134814,89.9,10.1
E00134815,91,9
E00134816,94.6,5.4
E00134817,81.7,18.3
E00134818,87.3,12.7
E00134819,81,19
E00134820,89.8,10.2
E00134821,91.5,8.5
E00134822,88.6,11.4
E00134823,91.7,8.3
E00134824,88.3,11.7
E00134825,91.2,8.8
E00134859,95.6,4.4
E00134860,94.1,5.9
E00134861,91.7,8.3
E00134862,94.8,5.2
E00134863,90.7,9.3
E00134864,95.1,4.9
E00134865,94.5,5.5
E00134866,91.8,8.2
E00134867,94.3,5.7
E00134868,95.4,4.6
E00134869,95.5,4.5
E00134870,94.4,5.6
E00134871,89.3,10.7
E00134872,94.9,5.1
E00134873,95,5
E00134874,94.4,5.6
E00134875,94.2,5.8
E00134876,92.6,7.4
E00134877,93.9,6.1
E00134878,96.9,3.1
E00134879,91.7,8.3
E00134880,95.1,4.9
E00134882,92.5,7.5
E00134883,95.3,4.7
E00134884,97.9,2.1
E00134885,92.4,7.6
E00134887,93.2,6.8
E00134888,94.4,5.6
E00134889,93.9,6.1
E00134892,91.4,8.6
E00134902,98,2
E00134905,98.3,1.7
E00134906,98.3,1.7
E00134907,94.9,5.1
E00134908,96.2,3.8
E00134909,93.5,6.5
E00134910,97.1,2.9
E00134911,95,5
E00134912,93.3,6.7
E00134913,95.6,4.4
E00134914,95.3,4.7
E00134915,96.8,3.2
E00134916,95.1,4.9
E00134917,98.4,1.6
E00134918,99.3,0.7
E00134919,95.7,4.3
E00134920,97.1,2.9
E00134921,98.2,1.8
E00134922,94,6
E00134923,96.4,3.6
E00134924,91.2,8.8
E00134925,93.5,6.5
E00134926,93.4,6.6
E00134927,93.4,6.6
E00134928,94.3,5.7
E00134929,92.8,7.2
E00134930,94.6,5.4
E00134931,93.2,6.8
