geography_code,in_full_time_education-001,in_full_time_education-002
E00134564,11.7,88.3
E00134565,18,82
E00134566,15.8,84.2
E00134718,13,87
E00134748,16.9,83.1
E00134749,24.5,75.5
E00134750,21,79
E00134751,20.8,79.2
E00134752,21.8,78.2
E00134753,23.3,76.7
E00134754,11.1,88.9
E00134755,12,88
E00134756,22.7,77.3
E00134757,12.9,87.1
E00134758,11.9,88.1
E00134759,19.8,80.2
E00134760,5.9,94.1
E00134761,8,92
E00134762,10.7,89.3
E00134763,15,85
E00134764,13.3,86.7
E00134765,14.9,85.1
E00134766,17,83
E00134783,13.6,86.4
E00134784,18.4,81.6
E00134787,14.1,85.9
E00134788,12.2,87.8
E00134789,5.1,94.9
E00134790,12.4,87.6
E00134791,10.6,89.4
E00134792,15.6,84.4
E00134793,14.9,85.1
E00134794,14.2,85.8
E00134795,8.6,91.4
E00134796,14.4,85.6
E00134797,10.6,89.4
E00134798,10.8,89.2
E00134799,10.4,89.6
E00134800,15.9,84.1
E00134801,14.4,85.6
E00134802,24.2,75.8
E00134803,19.2,80.8
E00134804,16.1,83.9
E00134805,13.2,86.8
E00134806,14.4,85.6
E00134807,11.6,88.4
E00134808,21.3,78.8
E00134809,11.9,88.1
E00134810,13.3,86.7
E00134811,21,79
E00134812,15.5,84.5
E00134813,17.8,82.2
E00134814,17.6,82.4
E00134815,13.2,86.8
E00134816,12.6,87.4
E00134817,10.4,89.6
E00134818,11.3,88.7
E00134819,21.5,78.5
E00134820,18.2,81.8
E00134821,15,85
E00134822,14.3,85.7
E00134823,15.2,84.8
E00134824,7.1,92.9
E00134825,12.4,87.6
E00134859,13.2,86.8
E00134860,9.6,90.4
E00134861,14.6,85.4
E00134862,28.5,71.5
E00134863,17.1,82.9
E00134864,12.9,87.1
E00134865,14.9,85.1
E00134866,18.3,81.7
E00134867,9.9,90.1
E00134868,13.3,86.7
E00134869,12.8,87.2
E00134870,15.5,84.5
E00134871,14.8,85.2
E00134872,10.4,89.6
E00134873,12.8,87.2
E00134874,12.6,87.4
E00134875,12.4,87.6
E00134876,23.3,76.7
E00134877,13.4,86.6
E00134878,14,86
E00134879,5.5,94.5
E00134880,9.7,90.3
E00134882,11.6,88.4
E00134883,17.1,82.9
E00134884,12.3,87.7
E00134885,15.1,84.9
E00134887,13.4,86.6
E00134888,14.5,85.5
E00134889,18.9,81.1
E00134892,20,80
E00134902,15,85
E00134905,17.5,82.5
E00134906,13.1,86.9
E00134907,17.3,82.7
E00134908,18.4,81.6
E00134909,11.8,88.2
E00134910,12.8,87.2
E00134911,14.9,85.1
E00134912,15.5,84.5
E00134913,22.5,77.5
E00134914,17.7,82.3
E00134915,13.5,86.5
E00134916,10.1,89.9
E00134917,9,91
E00134918,10,90
E00134919,12.8,87.2
E00134920,16.8,83.2
E00134921,16.3,83.7
E00134922,10.5,89.5
E00134923,14.7,85.3
E00134924,19,81
E00134925,24.9,75.1
E00134926,10.4,89.6
E00134927,19,81
E00134928,15.8,84.2
E00134929,19.2,80.8
E00134930,13.9,86.1
E00134931,17,83
E00134932,21.1,78.9
E00134933,14.9,85.1
E00134934,11.6,88.4
E00134935,11.9,88.1
E00134936,20.8,79.2
E00134937,12.7,87.3
E00134938,15,85
E00134939,17.4,82.6
E00134940,18,82
E00134941,11.3,88.7
E00134942,13.8,86.2
E00134943,10.3,89.7
E00134944,14.6,85.4
E00134945,9.5,90.5
E00134946,6.4,93.6
E00134947,8.8,91.2
E00134948,18.3,81.7
E00134949,9.8,90.2
E00134950,10.2,89.8
E00134952,11.2,88.8
E00134953,9.2,90.8
E00134954,16.1,83.9
E00134955,19.6,80.4
E00134956,10.1,89.9
E00134957,15.3,84.7
E00134958,16.8,83.2
E00134959,20.9,79.1
E00134960,7.6,92.4
E00134962,12,88
E00134963,6.5,93.5
