geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00134564,47.4,24,14.3,14.3
E00134565,25.6,37.5,27.5,9.4
E00134566,40.9,50.6,3.4,5.1
E00134718,47,33.9,2.4,16.7
E00134748,33.3,22,13.8,30.8
E00134749,30.3,43.4,12.6,13.6
E00134750,33.5,38.3,15,13.2
E00134751,45.5,46.3,0.7,7.5
E00134752,25.3,35.2,33,6.6
E00134753,21,52.2,1.4,25.4
E00134754,19.8,25.5,4.7,50
E00134755,12.9,31.7,2,53.5
E00134756,19,33.1,5.8,42.1
E00134757,44.4,24.3,18.8,12.5
E00134758,33.7,48.2,2.4,15.7
E00134759,27.6,23.3,30.2,19
E00134760,78.2,15.3,0.8,5.6
E00134761,58.3,31.8,3,6.8
E00134762,65.6,21.1,12.5,0.8
E00134763,60.3,31.5,2.7,5.5
E00134764,52.5,33.6,1.6,12.3
E00134765,69.6,24.8,0.8,4.8
E00134766,46.5,20.2,1.6,31.8
E00134783,45.3,25.5,10.6,18.6
E00134784,41.9,41.9,5.4,10.8
E00134787,42.4,34.3,12.2,11
E00134788,60.2,26.9,0,13
E00134789,76.8,17.6,0,5.6
E00134790,59.2,20.8,11.5,8.5
E00134791,54.4,34.4,0.8,10.4
E00134792,55.1,31.4,1.7,11.9
E00134793,29.5,14.1,51.7,4.7
E00134794,61.7,26.7,1.7,10
E00134795,61.9,28.4,0.7,9
E00134796,67.7,24.4,0.8,7.1
E00134797,69.7,21,0.8,8.4
E00134798,59.8,27.3,3,9.8
E00134799,54.1,37.7,0.8,7.4
E00134800,60.3,28.9,1.7,9.1
E00134801,61.5,30,1.5,6.9
E00134802,24,21.2,44.2,10.6
E00134803,22.7,25.8,40.6,10.9
E00134804,54.6,30,10.8,4.6
E00134805,37.7,28.7,23,10.7
E00134806,53.1,32.8,8.6,5.5
E00134807,72.2,16.7,5.6,5.6
E00134808,35.4,31.9,24.8,8
E00134809,52.5,34.2,0,13.3
E00134810,57.4,36.9,0,5.7
E00134811,43.4,33.8,17.6,5.1
E00134812,50.4,36.8,1.5,11.3
E00134813,53,40.3,0.7,6
E00134814,35.3,55.7,2.4,6.6
E00134815,60.3,32.4,0.7,6.6
E00134816,59.1,33.3,0.8,6.8
E00134817,42.4,30.9,5,21.6
E00134818,67.6,26.2,1.4,4.8
E00134819,30.3,24.6,9.8,35.2
E00134820,41.4,43.8,0.8,14.1
E00134821,57.3,31.6,0.9,10.3
E00134822,43.2,46.6,0,10.2
E00134823,46.9,32.8,0,20.3
E00134824,72.3,20.2,0.8,6.7
E00134825,50.8,38.1,0.8,10.2
E00134859,52.6,27.8,0.8,18.8
E00134860,56.1,25.4,0,18.4
E00134861,41.3,40,0,18.7
E00134862,18.2,27,45.3,9.5
E00134863,26.5,38.9,19.9,14.6
E00134864,63.9,30.1,0,6
E00134865,41.1,34.9,15.8,8.2
E00134866,43,38.5,0.7,17.8
E00134867,72.7,15.2,0.8,11.4
E00134868,65.7,30.7,0.7,2.9
E00134869,59.1,33.9,0,7.1
E00134870,49.6,40.8,1.6,8
E00134871,46.7,28.9,0,24.4
E00134872,59.5,27.7,2,10.8
E00134873,62.6,29,0.8,7.6
E00134874,60.7,32,0.6,6.7
E00134875,43.9,42.1,1.8,12.3
E00134876,13.9,35.8,30.3,20
E00134877,57.9,28.9,0,13.2
E00134878,65.4,30.8,0,3.8
E00134879,18.3,18.3,57.7,5.8
E00134880,67.5,27.5,0.8,4.2
E00134882,59.2,30.8,1.7,8.3
E00134883,29.9,31.6,27.4,11.1
E00134884,71.4,22.3,0.9,5.4
E00134885,59.6,35,0.5,4.9
E00134887,56.5,27.3,0.6,15.6
E00134888,54.6,33.3,1.9,10.2
E00134889,21.2,37.5,41.3,0
E00134892,61.4,32.3,0.6,5.7
E00134902,36.7,30.8,20.8,11.7
E00134905,27.9,12.3,53.3,6.6
E00134906,61.9,29.4,0.8,7.9
E00134907,39.1,44.3,1.7,14.8
E00134908,45.9,23.5,27.6,3.1
E00134909,70.7,22.8,0.8,5.7
E00134910,59.4,25.6,4.5,10.5
E00134911,28.1,50.4,0.8,20.7
E00134912,41.7,22.9,12.5,22.9
E00134913,31.3,53.7,4.5,10.4
E00134914,33.6,52.3,4.7,9.4
E00134915,54.4,37.6,1.6,6.4
E00134916,57.6,34.7,2.5,5.1
E00134917,65.6,27.9,0,6.6
E00134918,50.8,41.5,0.8,6.9
E00134919,58.5,31.5,0.8,9.2
E00134920,68,27.9,0,4.1
E00134921,57.3,33.1,0.8,8.9
E00134922,51.6,20.6,11.1,16.7
E00134923,61.1,31.3,2.3,5.3
E00134924,34.5,36.7,5,23.7
