geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00049363,79.2,14.3,6.5
E00049365,71.4,17,11.7
E00049366,77.9,13.4,8.7
E00049368,78.2,14.3,7.5
E00049369,78.3,16.2,5.5
E00049370,76.2,14.4,9.4
E00049374,84.1,8.2,7.7
E00049375,76,16.5,7.5
E00049376,69.6,20.5,9.9
E00049378,80.3,13.8,5.9
E00049379,77.5,13.4,9.1
E00049380,81.9,11.6,6.5
E00049381,73.2,19.3,7.5
E00049382,78.4,15.5,6.1
E00049383,79.3,12.9,7.8
E00049384,77.7,13.2,9.1
E00049385,82.7,11.1,6.3
E00049386,74.5,15.5,10
E00049387,78.7,15.7,5.6
E00049388,78.7,15.5,5.9
E00049389,74.1,16.1,9.8
E00049390,79.5,11.8,8.7
E00049391,68.7,16.6,14.7
E00049392,80.9,13.2,5.9
E00049393,76.1,18.5,5.4
E00049394,75.3,18.3,6.4
E00049395,82,11.4,6.5
E00049396,80.1,15.6,4.3
E00049397,79.2,15,5.8
E00049444,79.9,13.9,6.3
E00049446,70.5,20.7,8.9
E00049447,82.2,13.8,4
E00049448,76.3,19.7,4.1
E00049449,79.5,15.7,4.9
E00049466,82.3,11.7,6
E00049468,80.2,13.4,6.4
E00049469,80.5,16.5,2.9
E00049470,78.2,16,5.8
E00049471,86.8,7.5,5.6
E00049473,75.6,15.2,9.1
E00049474,72.7,17.4,9.9
E00049475,68.3,21.6,10.1
E00049476,80.2,13.3,6.5
E00049482,86.6,8.6,4.8
E00049512,86.7,9.5,3.8
E00049775,74,17,9
E00049776,81.3,12.8,5.9
E00049777,77.2,15.8,7
E00049778,81.1,14.1,4.8
E00049779,82,11.8,6.2
E00049780,80.1,15,5
E00049782,73.2,15.6,11.3
E00049785,73,21.2,5.8
E00049786,75.3,16.5,8.2
E00049787,72.4,19,8.6
E00049788,79.3,12.1,8.6
E00049789,69.3,21.6,9.2
E00049791,62.8,21.6,15.6
E00049793,76.6,14,9.4
E00049794,74.6,16.9,8.5
E00049795,83,13.3,3.7
E00049796,83.4,12,4.6
E00049797,78.9,14.7,6.4
E00049798,80.5,13.6,5.9
E00049799,70.2,21.8,8.1
E00049800,78,15.1,6.8
E00049801,80.7,13.8,5.6
E00049803,78.3,14.9,6.8
E00049936,74.3,15.8,9.9
E00049942,73,21.4,5.6
E00049943,78.1,14.4,7.5
E00049944,74.3,20.1,5.6
E00049945,73.5,19.3,7.2
E00049946,73.3,22.7,4
E00049947,81.8,12.9,5.3
E00049948,84.2,11.6,4.2
E00049949,76.3,12.7,11
E00049950,70.8,19.4,9.7
E00049951,76.9,13.3,9.9
E00049952,68.6,18.6,12.9
E00049953,79.8,14.6,5.6
E00049954,80.3,13,6.7
E00049967,78.8,13.8,7.5
E00049968,78.7,16.7,4.5
E00049969,74.8,16.7,8.5
E00049973,67.6,19.7,12.7
E00049974,81.6,11.7,6.7
E00049975,73.6,19.3,7.1
E00049977,80.9,15.5,3.6
E00049980,79.5,13,7.5
E00049981,73.2,18.5,8.3
E00049982,76.8,14.3,8.9
E00049983,75,18.7,6.3
E00049989,60.5,23.1,16.4
E00049990,77.6,12.3,10.1
E00049992,51.1,31.1,17.9
E00049993,54.6,24.5,21
E00049994,72.9,16,11.2
E00049996,81.3,14.8,3.8
E00049997,71.7,18,10.2
E00049999,67.7,21.6,10.7
E00050000,65.6,26,8.4
E00050002,80.1,13.2,6.7
E00050005,85.9,11.5,2.6
E00050010,81,14.2,4.8
E00050011,75.8,16.2,8
E00050013,71.5,21.3,7.2
E00050014,73.2,17.7,9.1
E00050015,81.9,12.7,5.4
E00050016,80.7,12.8,6.5
E00050017,76.2,17.5,6.3
E00050018,80.5,14.2,5.3
E00050019,75.8,14.4,9.8
E00050020,80.7,13.4,6
E00050021,75.3,17,7.7
E00050022,78.8,14.5,6.7
E00050023,81.6,13.3,5.2
E00050024,77.1,16.5,6.3
E00050025,81.9,11,7.1
E00050026,83.2,12.3,4.4
E00050027,82.4,13.7,4
E00050028,77.4,15.1,7.5
E00050029,77.9,15.7,6.4
E00050030,75.3,15.7,9
E00050031,79.9,14,6.1
E00050032,84.1,11.9,4.1
E00050033,84.2,11.6,4.2
E00050034,78.2,14.7,7.1
E00050035,78.8,17.3,3.9
E00050036,80.5,11.7,7.8
E00050037,80.2,10.4,9.3
E00050038,79,11.9,9.1
E00050039,78.4,12.3,9.3
E00050040,75.6,17.8,6.7
E00050041,82,11.2,6.9
E00050042,78.9,12.5,8.6
E00050043,78.5,16.4,5.1
E00050044,72.7,17.5,9.8
E00050046,74,15.9,10.1
E00050047,73.6,16.6,9.8
E00050048,83.2,12.3,4.5
E00050049,79.1,14.1,6.8
E00050051,80.9,10.4,8.7
E00050052,75.8,17.5,6.8
E00050053,60,27.1,12.9
E00050054,78.2,14.5,7.3
E00050055,86.2,12,1.7
E00050224,73.6,20.6,5.8
E00050225,72.5,21.2,6.3
E00050227,72.3,16.8,10.9
E00050228,76.6,15.4,8
E00050229,68.2,21.1,10.7
E00050230,76.5,18.8,4.7
E00050231,76.1,17.2,6.7
E00050232,76.7,15.6,7.7
E00050233,74.1,18.6,7.3
E00050234,78.2,15.5,6.3
E00050235,70.3,20.1,9.6
E00050261,79.9,15.7,4.4
E00050262,77.9,13.7,8.4
E00050264,84.1,11.7,4.1
E00050265,74,16.1,10
E00050266,73.3,18.3,8.4
E00050464,75.3,16.3,8.3
E00050465,76.1,17.5,6.4
E00050466,90.8,7.5,1.6
E00050468,71.4,18.1,10.5
E00050469,76.5,15,8.5
E00050470,78.7,14.1,7.2
E00050471,67,23.9,9.1
E00050473,76.5,15.5,8
E00050474,78.4,12.6,9
E00050475,62.8,25.3,11.9
E00050476,79.4,13.6,7
E00050477,73.4,17.3,9.3
E00050478,73.2,16.8,10
E00050479,73.8,16.2,10.1
E00050480,84.9,10.3,4.8
E00050488,80.1,12.8,7.1
E00050493,70.7,17.2,12.1
E00050494,68.8,21.2,10
E00050495,85.4,12.6,2
E00050496,83.5,11.9,4.6
E00050497,87.3,9.1,3.6
E00050499,78.7,17.4,4
E00050501,77.8,13.5,8.7
E00050502,82.1,12.8,5.2
E00050503,70.2,20.4,9.4
E00050504,68.4,20.2,11.4
E00050593,74.3,15.1,10.6
E00050608,83.6,11.5,4.9
E00050609,52.9,27.1,20
E00050616,72.5,18.1,9.4
E00050617,79.1,13.1,7.8
E00050657,81.6,12.2,6.1
E00050658,79.2,15.5,5.3
E00050659,85.3,11.3,3.4
E00050662,72.6,16,11.4
E00050664,82.2,11.7,6
E00050665,86.6,9.7,3.7
E00050668,77.6,16.3,6
E00050670,80.2,16.1,3.7
E00050686,83,12.4,4.6
E00050687,79.4,14.8,5.8
E00050688,86.3,10.5,3.2
E00050689,74.2,20.3,5.5
E00050690,76.9,17,6.1
