geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00049363,5.2,21.7,73
E00049365,3.4,15.1,81.5
E00049366,5.3,31.3,63.4
E00049368,0.8,17.2,82
E00049369,0,22.9,77.1
E00049370,6.1,26.5,67.4
E00049374,3.6,23,73.3
E00049375,6.3,16.7,77.1
E00049376,8.7,26.1,65.2
E00049378,9.2,17,73.9
E00049379,4.2,12.7,83.1
E00049380,10.2,21.2,68.6
E00049381,2.5,23.3,74.2
E00049382,5.6,24,70.4
E00049383,10.9,33.3,55.8
E00049384,9.8,24.6,65.6
E00049385,5.1,16.1,78.8
E00049386,10.1,17.8,72.1
E00049387,5.9,23.8,70.3
E00049388,7.1,24.2,68.7
E00049389,9.6,24.8,65.6
E00049390,4.7,21.3,74
E00049391,2.3,40.8,56.9
E00049392,5.3,30.3,64.4
E00049393,8.8,24.8,66.4
E00049394,5.6,29.4,65.1
E00049395,6.7,11,82.2
E00049396,6,29.9,64.2
E00049397,9.4,12,78.6
E00049444,1.8,15.9,82.3
E00049446,5.7,56,38.3
E00049447,3.2,19.8,77
E00049448,4.3,26.8,68.8
E00049449,4.9,21.8,73.2
E00049466,5,19.8,75.2
E00049468,4.5,18.2,77.3
E00049469,0.8,31,68.3
E00049470,4.9,25.4,69.7
E00049471,5.3,16.8,77.9
E00049473,5.6,23,71.4
E00049474,3.3,40,56.7
E00049475,1.1,56.5,42.4
E00049476,5,16.7,78.3
E00049482,3.9,33.3,62.7
E00049512,3.9,12.6,83.5
E00049775,6.8,23.6,69.6
E00049776,5.8,24.8,69.4
E00049777,4.7,48.6,46.6
E00049778,8.1,22.6,69.4
E00049779,10,14.2,75.8
E00049780,13.2,29.5,57.4
E00049782,4.8,45.5,49.7
E00049785,4.7,35.9,59.4
E00049786,7.7,31.7,60.6
E00049787,7.1,42.2,50.6
E00049788,5.2,19.3,75.6
E00049789,0,29.1,70.9
E00049791,4.7,51.9,43.4
E00049793,3.2,52.9,43.9
E00049794,8.1,32.4,59.6
E00049795,1.6,21.9,76.6
E00049796,12.1,34.5,53.4
E00049797,14.6,38.4,47
E00049798,11,19.7,69.3
E00049799,6.3,57.1,36.5
E00049800,8.5,32.5,59
E00049801,3.5,27,69.6
E00049803,12.5,10.9,76.6
E00049936,11.6,15.8,72.6
E00049942,2.9,29.4,67.6
E00049943,4,28.2,67.7
E00049944,3.5,37.5,59
E00049945,5.5,32.4,62.1
E00049946,8.9,33.6,57.5
E00049947,5.2,25.2,69.6
E00049948,4.2,19.2,76.7
E00049949,3.3,33.1,63.6
E00049950,2.5,21.3,76.2
E00049951,6.5,15,78.5
E00049952,2.8,39,58.2
E00049953,0,20.4,79.6
E00049954,0.8,37.8,61.4
E00049967,8.5,22.5,69
E00049968,1.6,23.8,74.6
E00049969,4.5,29.9,65.7
E00049973,2.9,43.2,54
