geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00049363,51.4,6.8,41.8
E00049365,54.4,3.8,41.8
E00049366,49.4,5.4,45.1
E00049368,50.4,0.4,49.3
E00049369,55.1,5.6,39.3
E00049370,54.5,4.9,40.6
E00049374,50.6,7.5,41.9
E00049375,41.1,6.3,52.6
E00049376,43.4,6.6,50
E00049378,54.3,4.5,41.2
E00049379,50.2,8,41.8
E00049380,48.3,4.7,47
E00049381,53.9,4.8,41.2
E00049382,50.8,8.7,40.5
E00049383,52.8,3.4,43.9
E00049384,52.7,7.4,39.8
E00049385,52,4.3,43.7
E00049386,47.5,5.6,46.9
E00049387,55.7,5.7,38.6
E00049388,57.1,4.1,38.9
E00049389,51,3.7,45.2
E00049390,56.9,6.3,36.9
E00049391,45.1,4.7,50.2
E00049392,57,6.7,36.3
E00049393,56.7,3.6,39.7
E00049394,48.6,2.3,49
E00049395,47.7,9.1,43.3
E00049396,51.9,3,45.2
E00049397,43.3,9.3,47.4
E00049444,53.4,2,44.6
E00049446,40.1,7,52.9
E00049447,65.5,4.7,29.8
E00049448,56.6,2.5,40.9
E00049449,58.8,4.1,37.1
E00049466,61.6,2.7,35.6
E00049468,63.4,3.5,33
E00049469,57.5,0.8,41.7
E00049470,50.2,2.4,47.4
E00049471,64.2,3.7,32.1
E00049473,54.4,5.4,40.2
E00049474,46,4,50
E00049475,43.2,1.5,55.3
E00049476,56.6,3.1,40.2
E00049482,74.7,2.7,22.6
E00049512,63.4,2.9,33.7
E00049775,49,2,49
E00049776,62,2.1,35.9
E00049777,57.9,5.9,36.2
E00049778,51.5,4.8,43.7
E00049779,54.7,2.1,43.3
E00049780,56,4,40
E00049782,48.1,9,42.9
E00049785,49,10.2,40.8
E00049786,56.8,2.9,40.3
E00049787,49.4,6.4,44.2
E00049788,55.4,6.4,38.2
E00049789,39,2,59
E00049791,34.7,2.9,62.4
E00049793,49.6,6.1,44.3
E00049794,57.9,1.8,40.3
E00049795,62.8,3,34.2
E00049796,51.3,8.3,40.4
E00049797,43.3,7.9,48.8
E00049798,52.1,2.5,45.4
E00049799,48.5,4.2,47.3
E00049800,51.8,7,41.2
E00049801,41.1,4.2,54.7
E00049803,50,4.4,45.6
E00049936,48.5,7.3,44.2
E00049942,54.4,8.3,37.3
E00049943,57.8,3.7,38.5
E00049944,56,1.9,42.1
E00049945,44.4,6.1,49.4
E00049946,57.2,1.1,41.8
E00049947,55.7,3.7,40.6
E00049948,56.3,3.7,40
E00049949,50.5,4.1,45.5
E00049950,52.5,1.2,46.3
E00049951,49.1,4.7,46.2
E00049952,48.8,5.2,46
E00049953,57.4,8.1,34.5
E00049954,56.2,2.8,41
E00049967,56.3,3.1,40.6
E00049968,45.3,4.7,50
E00049969,50.2,8.4,41.4
E00049973,49.2,5.8,45
E00049974,52,4.9,43.1
E00049975,49.8,5.5,44.6
E00049977,59.4,14.3,26.3
E00049980,57.5,4.6,37.9
E00049981,52.7,2.7,44.6
E00049982,41,9,50
E00049983,33.8,9.2,57
E00049989,50.3,10.2,39.6
E00049990,47.3,4.5,48.3
E00049992,35,4.9,60.2
E00049993,39.8,4.4,55.8
E00049994,56.1,4.9,39
E00049996,54,4.6,41.5
E00049997,49.8,5.8,44.4
E00049999,48.4,4.8,46.8
E00050000,40.5,1.8,57.7
E00050002,52.4,4.2,43.4
E00050005,72.2,4.4,23.3
E00050010,61.8,2.6,35.6
E00050011,52.2,4,43.8
E00050013,46.1,4.9,49.1
E00050014,40.7,6.5,52.8
E00050015,64.5,6.9,28.6
E00050016,47.1,6.9,46
E00050017,47.2,5.6,47.2
E00050018,50.2,2.8,47
E00050019,49,6.5,44.5
E00050020,52.6,8.7,38.7
E00050021,46.2,2.5,51.3
E00050022,50,6.9,43.1
E00050023,56.5,5.4,38.1
E00050024,52.7,8,39.3
E00050025,52.8,5.3,41.8
E00050026,63.2,2.4,34.4
E00050027,61.9,3.7,34.4
E00050028,41.3,7.2,51.5
E00050029,42.1,3.7,54.1
E00050030,55.7,2.7,41.7
E00050031,52.8,2.3,44.9
E00050032,65.6,2.3,32.2
E00050033,49.6,5.9,44.5
E00050034,57.9,7.4,34.7
E00050035,55.1,4.5,40.3
E00050036,40.5,5.4,54.1
E00050037,54.5,9.5,36
E00050038,53.6,6.6,39.8
E00050039,44.2,4.5,51.4
E00050040,45.9,7,47.1
E00050041,45.3,5.5,49.2
E00050042,45.8,8.4,45.8
E00050043,47.4,6.1,46.4
E00050044,44.2,7.6,48.2
E00050046,42.4,6.2,51.4
E00050047,48.7,9.1,42.1
E00050048,54.2,3.7,42.1
E00050049,53.8,4.6,41.5
E00050051,55.9,2.2,41.9
E00050052,46.5,4.1,49.4
E00050053,49.1,4.4,46.5
E00050054,54.6,4.4,41
E00050055,57.3,2.4,40.3
E00050224,44.8,7.6,47.6
E00050225,52.9,7.1,40
E00050227,44.8,7.1,48.1
E00050228,37.6,9.3,53.1
E00050229,50.7,4.9,44.4
E00050230,52,2.9,45.1
E00050231,55.2,3.9,40.9
E00050232,49.1,3.5,47.3
E00050233,44.1,4.6,51.3
E00050234,58.4,2.7,38.8
E00050235,52.5,2,45.4
E00050261,58.7,4.3,37
E00050262,45.1,11.7,43.2
E00050264,32,16.3,51.7
E00050265,44.5,5.1,50.4
E00050266,60.4,6.9,32.7
E00050464,56.3,4.2,39.5
E00050465,47.5,6.3,46.3
E00050466,73,2,25
E00050468,43.2,9.8,46.9
E00050469,49.1,5.9,45
E00050470,56.9,3.4,39.7
E00050471,43.4,6.4,50.2
E00050473,42.6,4.3,53.1
E00050474,57.9,5,37.1
E00050475,48.2,4,47.8
E00050476,52.6,6.8,40.6
E00050477,43,4.9,52.1
E00050478,52.4,6.6,41
E00050479,47.7,9.7,42.6
E00050480,54.6,3.8,41.6
E00050488,54.6,1.8,43.6
E00050493,45.1,7.6,47.3
E00050494,36.8,5.7,57.4
E00050495,72.6,3.9,23.5
E00050496,58.1,4.3,37.6
E00050497,74.1,4.7,21.2
E00050499,60.7,3.3,35.9
E00050501,52.3,5.5,42.2
E00050502,63.7,4.3,32
E00050503,45.1,3.8,51.1
E00050504,39.6,11.8,48.6
E00050593,50.4,4.8,44.8
E00050608,55.5,9.7,34.9
E00050609,41.3,4,54.7
E00050616,49.3,4.1,46.6
E00050617,61,3.5,35.5
E00050657,61.3,2.5,36.2
E00050658,52,7.7,40.3
E00050659,53.4,5.3,41.3
E00050662,39.9,7.1,53
E00050664,58.1,5.1,36.8
E00050665,71.9,5.8,22.2
E00050668,55,4.1,40.9
E00050670,55.6,5,39.5
E00050686,53.3,5.4,41.3
E00050687,54.8,3.7,41.5
E00050688,65.4,3.4,31.2
E00050689,58,4.1,37.8
E00050690,49.7,7.6,42.7
E00050691,62.1,4.1,33.7
E00050730,53.7,11.9,34.3
E00050770,54.2,3.2,42.6
E00050771,53.7,3.5,42.7
E00050773,51.8,6.3,41.9
E00050774,61.2,2,36.7
E00050775,67.2,5,27.8
E00050776,57.6,4.2,38.3
E00050777,58,4.5,37.5
E00050778,52.5,5.7,41.8
E00050779,55.8,4.7,39.6
E00050780,54.6,6.6,38.8
E00050781,47,3.5,49.6
E00050782,44.2,4,51.8
E00050783,50.4,5.4,44.2
E00050786,33,9.1,57.8
E00050787,59.5,3.2,37.2
E00050788,41.3,3.4,55.3
E00050789,34.3,13.1,52.6
E00050790,50.4,4.3,45.3
E00050791,47,6.5,46.6
E00050792,55.8,4.3,39.9
E00050793,55,3,42.1
E00050801,56.5,1.6,41.9
E00050802,66.7,0.4,32.9
E00050803,55.5,2.2,42.4
E00050804,47.6,3.1,49.3
E00050805,52.1,6.2,41.7
E00050806,49.7,4,46.2
E00050807,51.2,5.3,43.6
E00050808,51.1,5.9,43
E00050809,52.6,3.6,43.8
E00050810,50.9,3.6,45.5
E00050811,58.4,3.5,38.1
E00050903,37.5,6.2,56.4
E00050904,70,5.8,24.2
E00050905,48.3,5.4,46.3
E00050906,65,5.4,29.6
E00050907,43.3,5.8,50.8
E00050910,67.9,6.3,25.8
E00050911,63.5,5,31.6
E00050912,42.9,15.6,41.6
E00050913,40.4,9.9,49.7
E00050914,53.2,6.6,40.3
E00050915,43.4,6.4,50.2
E00050916,45.5,5.7,48.7
E00050917,57.8,6,36.1
E00050918,54.4,6.6,39
E00050919,53.1,3.2,43.7
E00050920,51.7,4.5,43.8
E00050921,13.1,4.4,82.5
E00050922,54.9,4.2,40.9
E00050923,63.4,4.9,31.7
E00050924,57.5,4.3,38.2
E00050925,48.4,8.2,43.4
E00050926,41,7.5,51.5
E00050927,59.2,3.7,37.1
E00050928,63.2,3.3,33.5
E00050929,52.3,6.2,41.5
E00050930,72.4,4.3,23.3
E00050932,64.8,3.6,31.6
E00050933,51.1,7.3,41.6
E00050934,58.1,3.2,38.7
E00050935,57,4.7,38.3
E00050936,45.4,5.4,49.2
E00050937,56.4,5,38.6
E00050938,58.6,6.8,34.6
E00050939,55.4,7.1,37.5
E00050941,49.3,4.5,46.2
E00050942,46.9,5.5,47.6
E00050943,48,5.1,47
E00050944,51,6.7,42.4
E00050945,41.1,4.8,54.1
E00050946,44.2,3.7,52.1
E00050947,50.2,5.7,44.1
E00050948,33,5.8,61.3
E00050951,58.9,6.2,34.9
E00050952,42.6,6.3,51.1
E00050953,38.9,6.3,54.8
E00050954,42.2,7.1,50.7
E00050955,44.8,6,49.2
E00050956,58.7,2.4,38.8
E00050957,44.4,9.7,45.9
E00050959,71,2.2,26.7
E00050960,57.5,3.1,39.4
E00050961,55.6,6.3,38.1
E00050962,65.1,3.9,31
E00050963,55.8,5.2,39
E00050964,54.3,5.7,40.1
E00050965,55.4,5.4,39.1
E00050966,63.9,5.5,30.6
E00050967,52.1,5.1,42.9
E00050968,50,5.4,44.6
E00050969,56.2,5.4,38.4
E00050970,57.1,2.9,39.9
E00050971,55,8.8,36.2
E00050972,62.7,1.9,35.4
E00050973,47.3,1,51.7
E00050974,54.6,1.2,44.2
E00050975,38.4,2.5,59.1
E00050976,47.1,6.6,46.3
E00050977,54.2,3.7,42.1
E00050978,61.2,3.7,35.2
E00050979,50.5,6.4,43.1
E00050980,60.4,7.3,32.3
E00050981,45.6,6.2,48.1
E00050982,38.8,8.2,53
E00050983,65.8,6.7,27.5
E00050984,63.1,4.1,32.8
E00050985,58.3,1.6,40.2
E00050986,63,8.1,28.9
E00050987,53.2,6.9,39.8
E00050988,49.5,13.2,37.4
E00050989,60,3.7,36.3
E00050990,66.9,1.6,31.5
E00050991,60,2,38
E00050992,59.6,2.2,38.2
E00050993,66.2,3.2,30.6
E00050994,62.9,4,33.1
E00051044,50.7,7.3,42
E00051049,53.6,3.6,42.9
E00168206,74.5,4.3,21.3
E00168207,60.5,3.6,35.9
E00168208,74.1,4.1,21.8
E00168209,64.1,3.6,32.3
E00168210,46.2,5.8,48
E00168211,60.2,6,33.8
E00168212,75.7,4.9,19.4
E00168213,79.8,4.3,15.9
E00168214,74.2,4.1,21.8
E00168216,77.2,3.3,19.5
E00168217,60.4,0,39.6
E00168218,57.5,5.8,36.6
E00168219,65.8,5.5,28.6
E00168220,79.5,4,16.5
E00168221,48.3,9.3,42.4
E00168222,68.8,3.3,27.9
E00168223,29.2,3.5,67.4
E00171359,66.8,5.1,28.1
E00171360,56.7,5.7,37.6
E00171361,55.5,13.9,30.6
E00171362,53.3,7.1,39.6
E00171363,69.9,3.6,26.5
E00171364,59.2,1.4,39.3
E00171370,46.1,0,53.9
E00177380,44.9,2.4,52.7
