geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00130017,0,11.5,73.5,15
E00130018,5.4,15.6,57.8,21.1
E00130019,9.7,29.8,38.7,21.8
E00130020,1.6,32.3,48.8,17.3
E00130021,0,26.8,40.7,32.5
E00130022,2.5,22,53.4,22
E00130024,8.2,10.2,49,32.7
E00130131,1,13.5,65.6,19.8
E00130132,1.9,20.6,61.2,16.4
E00130133,2.5,19.5,44.7,33.3
E00130134,9,25.2,54.2,11.6
E00130135,0.7,20.3,64.3,14.7
E00130136,9,26.5,39.2,25.3
E00130137,1.8,21.1,34.9,42.2
E00130213,0,8.3,36.7,55
E00130214,2.7,59.5,24.3,13.5
E00130215,1.7,13.6,44.9,39.8
E00130217,5.2,26.8,44.3,23.7
E00130219,3.1,38.6,31.5,26.8
E00130220,10.3,27.1,40.6,21.9
E00130221,4.8,29.8,48.4,16.9
E00130222,1,20.2,30.3,48.5
E00130223,2.9,19.8,45.4,31.9
E00130224,5.9,23,52.6,18.5
E00130225,0.8,11.3,53.2,34.7
E00130228,2.2,18.7,38.8,40.3
E00130229,0.8,4.8,29,65.3
E00130230,5.4,18.5,54.8,21.4
E00130231,0,22.4,58.4,19.2
E00130232,17.8,24.7,46.6,11
E00130233,1.7,32.5,47,18.8
E00130234,1,3.9,61.8,33.3
E00130235,42.4,25.9,22.3,9.4
E00130236,0,0.8,27.3,71.9
E00130773,0,12.7,63.4,23.9
E00130776,23.5,40,29.6,7
E00130778,0.8,24,55.4,19.8
E00130781,0,17.1,51.4,31.5
E00130782,5,30.3,34.5,30.3
E00130783,0.8,25.8,42.7,30.6
E00130789,13.9,13.1,23.8,49.2
E00130996,0.9,19.5,51.3,28.3
E00130997,2,12.5,24.3,61.2
E00130998,2.6,13,44.2,40.3
E00130999,3.8,17.5,52.6,26.1
E00131000,6.9,26,29.5,37.6
E00131001,3.3,0.8,45.9,50
E00131012,0.9,9.9,40.5,48.6
E00131025,13.5,39.7,43.3,3.5
E00131026,5.8,39.4,51.6,3.2
E00131027,16.3,18.7,51.2,13.8
E00131028,0,13,79.4,7.6
E00131030,3.4,22.2,65.8,8.5
E00131031,10.1,16.5,61.2,12.2
E00131032,0.8,19.5,39,40.7
E00131033,1.6,20.2,63.7,14.5
E00131034,3,25.6,44.5,26.8
E00131035,22.6,52.4,22,3
E00131036,0,33.8,57.1,9
E00131037,2.9,20,63.8,13.3
E00131038,22.2,53.1,22.2,2.5
E00131039,11.4,72.4,14.3,1.9
E00131040,0,6,78.6,15.4
E00131041,9.8,18.2,53.8,18.2
E00131042,16.1,54,25.5,4.4
E00131043,10.3,32,37.1,20.6
E00131044,0,36.9,44.6,18.5
E00131045,0.7,10.1,74.6,14.5
E00131046,0,13.6,84.4,1.9
E00131047,1.8,26.8,40.2,31.3
E00131048,8.5,26.4,34,31.1
E00131049,4.5,41,44,10.4
E00131050,8.5,34.6,41.2,15.7
E00131051,6,28.7,56,9.3
E00131052,4.3,43.5,45.2,7
E00131053,3.8,14.5,71.8,9.9
E00131054,31.3,17.2,35.8,15.7
E00131055,1.6,8.1,18.7,71.5
E00131056,37.7,4.8,47.9,9.6
E00131057,0,15.5,56.3,28.2
E00131058,0,14.8,77,8.1
E00131059,5.1,38.9,24.2,31.8
E00131060,10,20.8,33.1,36.2
E00131061,17.1,0.8,71.5,10.6
E00131062,28.4,25.5,28.4,17.7
E00131063,0.8,3.1,47.2,48.8
E00131064,0,7.7,36.6,55.6
E00131065,0,34.9,51.9,13.2
E00131066,0.8,36.7,50.8,11.7
E00131067,13.1,22.1,31.1,33.6
E00131068,1.8,44.6,43.8,9.8
E00131069,22.2,34.9,40.5,2.4
E00131070,23.8,26.2,40.8,9.2
E00131071,13.4,13.4,64.3,8.9
E00131072,27.7,20.5,45.5,6.3
E00131073,23.2,12.8,56.8,7.2
E00131074,3.7,8.1,79.3,8.9
E00131075,0.8,6.5,25.8,66.9
E00131076,2,13.3,43.1,41.5
E00131077,0,0,20,80
E00131078,4.9,13.5,32.5,49.1
E00131081,8.5,7.5,67,17
E00131082,0,33.9,46.6,19.5
E00131083,0.6,22.8,42.2,34.4
E00131084,7.1,42.9,42.9,7.1
E00131085,1.4,34.3,37.8,26.6
E00131086,0,6.5,69.8,23.7
E00131087,0,6.2,42.6,51.3
E00131088,0.6,5.5,22.6,71.3
E00131089,4.3,24.2,28.4,43.1
E00131090,0,12.9,12.9,74.2
E00131091,1.8,31.7,47,19.5
E00131092,57.5,19.2,21.9,1.4
E00131093,0,19.3,67.5,13.2
E00131094,5.3,28.9,39.5,26.3
E00131095,2.3,29.2,51.5,16.9
E00131096,0,21,34.3,44.8
E00131097,1.9,36.2,40,21.9
E00131098,2.2,26.8,43.5,27.5
E00131099,11.6,26.8,29.3,32.3
E00131100,0,32.5,46,21.4
E00131101,10.9,34.4,14.1,40.6
E00131102,24.2,39.5,21.8,14.5
E00131115,1.8,25.6,60.4,12.2
E00131116,0,18.7,59,22.3
E00131118,0,20.1,72.5,7.4
E00131119,0.8,16.7,61.1,21.4
E00131120,28.6,24.4,40.3,6.7
E00131121,7.5,24.3,57.2,11
E00131122,1.1,25.1,61.7,12
E00131123,1.8,34.5,54.5,9.1
E00131124,0,19.7,73.7,6.6
E00131126,12.3,31.8,48.1,7.8
E00131127,4.8,17.9,63.4,13.8
E00131128,26,48.6,16.4,8.9
E00131129,11.5,51,30.2,7.3
E00131130,4.9,52.5,35,7.7
E00131131,7.3,23.8,40.9,28
E00131132,2.2,24.5,64,9.4
E00131133,2.1,14.3,70.7,12.9
E00131134,26.1,35.6,23.3,15
E00131135,11.3,29.8,33.1,25.8
E00131136,1.7,43.5,43.5,11.3
E00131137,0,21.8,71.8,6.4
E00131138,0,26.1,57.7,16.2
E00131139,0,13.4,79,7.6
E00131140,8,45.3,38.7,8
E00131141,0,10.2,62.5,27.3
E00131142,0.8,27.1,61.9,10.2
E00131143,10.5,40.8,35.1,13.6
E00131144,27.3,31.1,37.1,4.5
E00131166,0,12.9,60.6,26.5
E00131167,1.3,28,65.3,5.3
E00131168,1.6,12.3,59.8,26.2
E00131169,2.6,36.8,54.7,6
E00131170,0,2.8,82.6,14.6
E00131171,6,34.2,55.6,4.3
E00131172,24.4,47.4,20.7,7.5
E00131173,21.4,38,27.8,12.8
E00131174,20.3,39.1,27.3,13.3
E00131175,3.8,47.8,40.9,7.5
E00131176,12.3,41.3,40.6,5.8
