geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00130017,16.5,45.7,8.3,27,2.6
E00130018,18.1,43.4,9.4,25,4.2
E00130019,19.8,41.7,10.1,26.3,2
E00130020,24.9,34.1,9.6,27.9,3.5
E00130021,16.2,46.5,6.6,30.7,0
E00130022,19.6,39.3,5.5,30.1,5.5
E00130024,13,48,5,32,2
E00130131,17.9,45.3,7.7,27.2,1.9
E00130132,15.3,44.4,6.4,30,3.9
E00130133,12.2,42.3,6.1,37.5,1.9
E00130134,21.4,47.2,5.9,23.4,2.1
E00130135,14,45.5,10.4,28.3,1.8
E00130136,16,46.4,6,29.5,2.2
E00130137,15.6,41.2,6.8,35.6,0.9
E00130213,15.4,47.2,4.1,33.3,0
E00130214,33.3,32.6,7.1,24.1,2.8
E00130215,13.6,46.6,8.5,28.4,3
E00130217,15.6,43.3,10.8,28,2.3
E00130219,21.4,36.5,11.7,25.9,4.5
E00130220,21.1,41.5,8.7,26.8,2
E00130221,23.3,41.2,5.1,30,0.4
E00130222,20.4,39.3,6.3,34,0
E00130223,21.2,37.1,8.8,30.5,2.4
E00130224,19.4,37.9,6.6,36.1,0
E00130225,13.7,41.4,7.6,34.5,2.8
E00130228,13.7,39.3,4.8,39.3,3
E00130229,9.6,38.8,8.4,42.8,0.4
E00130230,17.1,43.8,5.7,32.4,1
E00130231,18.1,49.4,5.2,25.7,1.6
E00130232,23.9,50.4,7.2,16.3,2.3
E00130233,11.2,45.1,5.6,38.1,0
E00130234,13.1,45,12.6,25.2,4.1
E00130235,18.7,42.5,5.1,33.6,0
E00130236,8.3,48.2,8.9,32.7,2
E00130773,12.7,45.1,10.8,27.6,3.7
E00130776,40.9,36,7.3,13.4,2.4
E00130778,12.7,54,7.9,21.4,4
E00130781,15.5,47.6,5.2,29.6,2.1
E00130782,17.5,39.2,7.8,34.1,1.4
E00130783,24.9,44.9,5.9,22,2.3
E00130789,12.6,40.7,6.3,37.9,2.4
E00130996,20.4,44.7,5.5,27.7,1.7
E00130997,8.6,35.3,4.3,50.3,1.5
E00130998,5.8,46.8,4.5,39.6,3.2
E00130999,18.7,42.7,5.1,31.6,1.9
E00131000,16.1,39.2,2.2,40.2,2.2
E00131001,12.8,40.8,7.2,35.2,4
E00131012,11.6,44,6.2,38.2,0
E00131025,30.3,44.1,10.6,15,0
E00131026,27.4,45.6,7.7,17.5,1.8
E00131027,23.2,48.9,8,17.3,2.5
E00131028,27.2,38.9,9.8,22.3,1.9
E00131030,23.9,52.1,5.6,16.2,2.1
E00131031,28.4,40.2,6.8,22,2.7
E00131032,13.7,48.4,5.9,29.3,2.7
E00131033,21.5,48.8,9,18,2.7
E00131034,15.3,47.7,9.3,24.3,3.3
E00131035,16.1,46.7,7.9,27.3,2.1
E00131036,24.3,45.7,5.3,20.6,4.1
E00131037,20.4,48.1,8.3,19.9,3.4
E00131038,18.1,48.4,7.3,26.2,0
E00131039,30.8,45.1,5.1,17.4,1.5
E00131040,19.7,44.2,8.6,25.3,2.1
E00131041,30.2,40.3,6.5,18.7,4.3
E00131042,21,49.1,5.6,24.3,0
E00131043,17.8,50.1,7,22.6,2.5
E00131044,28,42.4,7.4,18.5,3.7
E00131045,19.9,49.2,5.6,22.6,2.6
E00131046,30.6,49.3,3.7,13.3,3.1
E00131047,10.9,46.9,8.5,30.8,2.8
E00131048,17.2,46.1,5.9,28.9,2
E00131049,23,49,5.4,20.1,2.5
E00131050,16,46.6,8.5,26.2,2.7
E00131051,16.2,48.4,7.2,26.4,1.8
E00131052,27.9,42.3,7.5,21.9,0.5
E00131053,24.5,47.5,7.8,16.7,3.5
E00131054,31,38.7,8.9,19,2.4
E00131055,13.3,37.8,2.4,45,1.6
E00131056,26.8,51.5,4.2,15.1,2.5
E00131057,19.9,37.9,8.3,32.1,1.8
E00131058,18.2,40.3,3.2,35.6,2.8
E00131059,14.8,38.1,5.9,39.3,1.9
E00131060,11.3,39.7,5.9,40.6,2.5
E00131061,19.8,52.1,7.9,17.8,2.5
E00131062,25.5,30.2,6.6,32.4,5.3
E00131063,11.1,43,4.8,40.4,0.7
E00131064,13.4,42.4,5.4,36.3,2.5
E00131065,22.3,44.6,8.7,22.8,1.6
E00131066,26.2,38.1,8.4,24.3,3
E00131067,15.6,44.7,5.9,32.1,1.7
E00131068,25,34.7,9.7,27.6,3.1
E00131069,22,48.3,6.2,21.5,1.9
E00131070,26.2,44.8,5.9,20.8,2.3
E00131071,24.3,50.9,1.8,19.7,3.2
E00131072,34.3,41.4,9.4,14.9,0
E00131073,30.5,46.6,4.9,15.7,2.2
E00131074,29,44.2,4.5,19.3,3
E00131075,6.9,38.7,6.5,45.2,2.7
E00131076,14.5,43.2,5.7,34,2.5
E00131077,11.2,36.1,6.4,43.8,2.4
E00131078,14.6,42.5,4.2,38.6,0
E00131081,26.3,33.5,8.2,29.9,2.1
E00131082,24.5,39.9,7.5,24.8,3.1
E00131083,15.4,33.7,8.4,39.5,2.9
E00131084,25.7,43.2,8.3,20.4,2.4
E00131085,18.1,43,6,28.7,4.2
E00131086,19.1,39.6,6.8,30.9,3.6
E00131087,12.1,41.2,6.8,38.4,1.5
E00131088,10.1,32.6,6.1,47.8,3.5
E00131089,10.3,37.1,5,45.4,2.3
E00131090,7.3,39.8,6.4,44.7,1.8
E00131091,20.3,39.7,5,33,2
E00131092,38.1,41,5.7,13.3,1.9
E00131093,22.5,39.4,11.7,23.9,2.3
E00131094,24.9,35.4,6.2,30.1,3.3
E00131095,21,37.3,11.6,26.2,3.9
E00131096,12.7,40.5,5,39.5,2.3
E00131097,9.1,43.3,6.7,38.9,1.9
E00131098,17.7,36.6,7.5,35,3.1
E00131099,17.2,37.2,8.4,35.1,2
E00131100,14.4,41.5,4.7,36.9,2.5
E00131101,11.2,37.2,5.8,43.5,2.2
E00131102,12.4,47.5,10.9,26.2,3
E00131115,18.3,49.2,5.9,23.8,2.8
E00131116,22,48.8,5.1,21,3.1
E00131118,27.9,39.3,8.2,18.6,6.1
E00131119,16.7,49.4,8.8,22.6,2.5
E00131120,35,39.3,3.4,20.9,1.5
E00131121,28.6,46.2,6.4,17.3,1.5
E00131122,20.1,48,6,23.8,2.2
E00131123,18.5,51.9,7.9,20.1,1.6
E00131124,30.1,40.4,5.3,19.7,4.4
E00131126,21.7,47.1,8.8,19.9,2.6
E00131127,21.3,52.1,5.2,18.4,3
E00131128,26.4,38.4,10.6,20.8,3.7
E00131129,23.2,46,10.3,19.6,1
E00131130,18.9,47.4,5.3,25.1,3.4
E00131131,24.6,42.5,7.2,23.5,2.2
E00131132,21.5,47.4,7.3,20.8,2.9
E00131133,16.7,48,8.2,23.5,3.6
E00131134,16.9,46.6,7.9,28.3,0.3
E00131135,20.9,43.9,7,25.7,2.6
E00131136,23,46.1,6.9,20.7,3.2
E00131137,36.2,34.7,7.7,16.3,5.1
E00131138,20.8,41.2,6.3,29,2.7
E00131139,30.2,42.7,8.4,14.2,4.4
E00131140,17.4,45,8.7,27.3,1.7
E00131141,12.9,46.5,4.7,33.6,2.3
E00131142,23.5,49.8,6.1,19,1.6
E00131143,22.2,44.4,5.4,25.3,2.8
E00131144,23.1,48.3,6,20.1,2.6
E00131166,12.5,49,4.2,31.6,2.7
E00131167,22.3,44.3,7.4,22.6,3.4
E00131168,16.2,38.2,5.8,37.3,2.5
E00131169,20.7,46.8,7.2,24.3,0.9
E00131170,17.4,52.9,7.5,22.2,0
E00131171,21.9,50.2,6,20.9,1
E00131172,24.3,39.8,4.5,29.1,2.3
E00131173,20.9,40.4,7.4,26.8,4.4
E00131174,24.9,40.4,6.8,21.9,6
E00131175,18.2,45.3,5.8,29.6,1.1
E00131176,19.6,48.7,6.7,21.9,3.1
E00131177,26,39.7,8.2,21.5,4.6
E00131178,16.2,43.7,8.1,30.2,1.8
E00131179,12,44.8,5.2,35.9,2.2
E00131180,14.1,44.8,5.2,34.5,1.4
E00131181,22.2,44.3,5.7,26.3,1.5
E00131182,28.3,44.1,4.7,20.1,2.8
E00131183,23.3,48.1,4.1,21.8,2.7
E00131184,18.2,48.8,9.1,21.1,2.9
E00131185,23.9,43.1,5.2,26.5,1.3
E00131186,21.5,39.9,7.3,26.6,4.7
E00131187,25.5,44.4,8.2,20.6,1.2
E00131191,20.2,47.9,7.9,24,0
E00131192,47.5,26.3,6.3,14.4,5.6
E00131193,20.7,49.4,4.3,24.1,1.5
E00131196,23.2,49.7,6.5,20,0.5
E00131197,16,50,3.8,27.6,2.6
E00131198,18.1,43.8,9.7,26.5,1.8
E00131199,25.5,40.4,9.1,23.6,1.4
E00131200,18,51.9,6,24,0
E00131201,17.8,42.8,11.4,25,3
E00131202,16.8,51.2,7.8,19.7,4.5
E00131203,11.8,41.5,7.3,36.6,2.8
E00131205,14.4,51.2,8.9,23.6,1.8
E00131206,19.9,44,8.3,25.9,1.9
E00131207,18.7,41.6,7.1,29.6,3
E00131208,25.6,41.7,6.5,21.4,4.8
E00131209,21.3,50,4.5,22.3,2
E00131210,19.9,44.3,6.4,27.7,1.8
E00131211,24.8,34.1,12.2,26.4,2.4
E00131212,13.3,47.7,3.7,32.5,2.8
E00131213,12,38,7.7,39,3.3
E00131214,17.2,45.7,6.6,28.1,2.3
E00131215,15.4,44.3,4.7,33.6,1.9
E00131216,14.9,45.7,6.2,30.6,2.6
E00131217,13,48.4,4.3,34.2,0
E00131218,16.1,49,6.2,24.8,3.9
E00131220,13.3,44.4,4.3,35.1,2.9
E00131222,11.9,46.2,4.1,36.2,1.6
E00131223,14.6,39.3,4.9,38.9,2.4
E00131224,12.8,36.1,5.7,42.7,2.6
E00131225,18.1,46.1,6.9,26.6,2.3
E00131226,11.7,43.2,8.3,35.3,1.5
E00131227,26,35.3,8.1,26.4,4.3
E00131228,16.2,42.3,4.4,33.8,3.3
E00131230,21.1,45.7,8.6,21.7,3
E00131231,21.7,34.3,9,31.9,3
E00131232,27.9,41.2,5,23.3,2.7
E00131233,22.2,44.9,5.7,22.8,4.4
E00131234,24,37.8,7.1,26.4,4.7
E00131235,23.5,41.2,9.3,22.6,3.5
E00131236,20.9,45.7,8.3,23.9,1.3
E00131237,23.3,38.3,13.7,22,2.6
E00131238,34.7,31.2,9.9,20.3,4
E00131239,13.8,39.3,6.5,38.9,1.5
E00131240,29.2,45.5,5.6,18.5,1.3
E00131241,23.3,43.9,4.2,24.6,4
E00131242,17.8,47.5,7.9,21.5,5.4
E00131243,23.1,40.8,5.9,26.5,3.8
E00131244,9.6,52.5,4.9,30.6,2.5
E00131246,25.8,43.6,5.6,22,3
E00131247,18.5,48.6,7.2,22.1,3.6
E00131248,40.5,37.4,7.9,14.2,0
E00131249,22.1,44.6,10,21.2,2.2
E00131250,29.3,40.2,6.1,21.5,2.8
E00131251,31.7,41.4,9.7,15,2.2
E00131252,14.5,46.9,6.6,30.7,1.2
E00131253,19.2,40.9,10.6,27.4,1.9
E00131254,12.2,57.7,8.3,21.2,0.6
E00131255,13.2,49.5,6.3,29,1.9
E00131256,11.7,52.8,5.4,27.2,2.8
E00131257,10.5,51,7.2,27.6,3.6
E00131258,19.9,45.2,9.5,21.7,3.6
E00131259,30.9,46.3,5.3,16,1.6
E00131260,20.1,45.7,6.5,23.4,4.3
E00131261,21,53.1,6.7,16.5,2.7
E00131307,17.2,42.3,6.5,30.9,3.1
E00158945,15.4,39.1,8.7,35.1,1.7
E00158946,22.1,37.7,8.9,29.5,1.8
E00158947,18.2,34.1,10,34.5,3.2
E00158948,9.8,39.1,8.4,40,2.8
E00168313,6.1,48,10.8,33.4,1.7
E00170659,24,56.2,2.1,16.4,1.4
E00170660,14.6,51.5,5.2,25.9,2.7
E00170661,18.8,46.9,8.7,25.1,0.5
E00170662,16.3,53.5,6.4,23.3,0.6
E00170663,13.4,50,4.1,29.7,2.9
E00170664,31.7,43.9,8.1,13.7,2.6
E00170665,15.2,52.5,7.4,24.9,0
E00170666,9.1,43.8,4.9,40.6,1.6
E00170668,9.3,43.6,5.7,39.4,2.1
E00170669,11,57.4,4.2,27.4,0
E00170670,9,51.9,6.2,32.4,0.5
E00170671,12.6,49.8,3.6,32.7,1.3
E00170672,15.7,41.4,7.1,33.8,1.9
E00170673,22.8,46.8,5.7,21.5,3.2
E00170674,15,53.9,4.4,24.4,2.2
E00170675,9.8,53.3,5.3,30.7,0.9
E00170676,11.2,48.4,6.3,31.6,2.5
E00170683,11.5,48.9,4.6,27.5,7.6
E00186843,9.3,53.1,13.5,21.7,2.5
E00187339,11.2,51.1,5.2,30,2.6
E00187340,7.3,41.9,7.9,42.4,0.5
