geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00130017,97.3,2.7,0
E00130018,100,0,0
E00130019,96,4,0
E00130020,100,0,0
E00130021,98.3,1.7,0
E00130022,96.6,3.4,0
E00130024,93.8,4.2,2.1
E00130131,99,0.5,0.5
E00130132,98.1,1.9,0
E00130133,98.1,1.9,0
E00130134,89.9,10.1,0
E00130135,96.5,3.5,0
E00130136,94,6,0
E00130137,98.2,1.2,0.6
E00130213,96.7,3.3,0
E00130214,53.4,0,46.6
E00130215,97.5,2.5,0
E00130217,96.4,3.6,0
E00130219,97.6,2.4,0
E00130220,96.8,3.2,0
E00130221,99.2,0.8,0
E00130222,100,0,0
E00130223,97.1,1.4,1.4
E00130224,100,0,0
E00130225,99.2,0.8,0
E00130228,98.5,1.5,0
E00130229,99.2,0,0.8
E00130230,94.1,5.9,0
E00130231,99.2,0.8,0
E00130232,87.7,12.3,0
E00130233,100,0,0
E00130234,100,0,0
E00130235,50.4,49.6,0
E00130236,100,0,0
E00130773,100,0,0
E00130776,67,33,0
E00130778,99.2,0.8,0
E00130781,100,0,0
E00130782,93.2,6.8,0
E00130783,99.2,0.8,0
E00130789,99.2,0.8,0
E00130996,100,0,0
E00130997,98.7,1.3,0
E00130998,98.7,1.3,0
E00130999,95.7,4.3,0
E00131000,92.9,7.1,0
E00131001,100,0,0
E00131012,98.2,1.8,0
E00131025,89.5,10.5,0
E00131026,69.7,30.3,0
E00131027,93.5,6.5,0
E00131028,99.2,0.8,0
E00131030,99.1,0.9,0
E00131031,100,0,0
E00131032,99.2,0.8,0
E00131033,100,0,0
E00131034,83.3,16.7,0
E00131035,65.5,34.5,0
E00131036,100,0,0
E00131037,99.1,0.9,0
E00131038,61.7,38.3,0
E00131039,83.3,16.7,0
E00131040,100,0,0
E00131041,79.7,15.4,4.9
E00131042,67.4,31.9,0.7
E00131043,87,13,0
E00131044,89.1,10.9,0
E00131045,100,0,0
E00131046,100,0,0
E00131047,100,0,0
E00131048,93.6,6.4,0
E00131049,96.3,3.7,0
E00131050,90.1,9.9,0
E00131051,100,0,0
E00131052,85.3,14.7,0
E00131053,95.4,4.6,0
E00131054,94,6,0
E00131055,99.2,0.8,0
E00131056,62.1,37.9,0
E00131057,98.6,1.4,0
E00131058,100,0,0
E00131059,84.8,15.2,0
E00131060,87.5,12.5,0
E00131061,83.2,16,0.8
E00131062,86,14,0
E00131063,100,0,0
E00131064,100,0,0
E00131065,100,0,0
E00131066,82.6,17.4,0
E00131067,84.4,14.8,0.8
E00131068,84.8,15.2,0
E00131069,81,19,0
E00131070,76.4,22.8,0.8
E00131071,85.8,14.2,0
E00131072,69.7,30.3,0
E00131073,65.3,34.7,0
E00131074,96.3,3.7,0
E00131075,100,0,0
E00131076,100,0,0
E00131077,100,0,0
E00131078,93.8,6.2,0
E00131081,87.5,12.5,0
E00131082,100,0,0
E00131083,100,0,0
E00131084,98.4,1.6,0
E00131085,100,0,0
E00131086,100,0,0
E00131087,97.9,2.1,0
E00131088,100,0,0
E00131089,90.5,9.5,0
E00131090,100,0,0
E00131091,100,0,0
E00131092,29.7,68.9,1.4
E00131093,100,0,0
E00131094,99.1,0.9,0
E00131095,98.5,1.5,0
E00131096,100,0,0
E00131097,98.1,1.9,0
E00131098,99.3,0.7,0
E00131099,82.4,17.6,0
E00131100,100,0,0
E00131101,96.1,3.9,0
E00131102,72.7,27.3,0
E00131115,98.2,1.2,0.6
E00131116,100,0,0
E00131118,97.4,2.6,0
E00131119,99.2,0.8,0
E00131120,76,24,0
E00131121,91.3,8.7,0
E00131122,85.8,14.2,0
E00131123,93.7,6.3,0
E00131124,100,0,0
E00131126,78.4,21.6,0
E00131127,79.5,20.5,0
E00131128,57.1,42.9,0
E00131129,81.3,18.7,0
E00131130,84.1,15.9,0
E00131131,92.2,7.8,0
E00131132,99.3,0.7,0
E00131133,94.3,5.7,0
E00131134,65.4,34.6,0
E00131135,78,21.1,0.8
E00131136,98.3,0.9,0.9
E00131137,100,0,0
E00131138,100,0,0
E00131139,100,0,0
E00131140,89.1,10.9,0
E00131141,100,0,0
E00131142,96.6,3.4,0
E00131143,71.6,28.4,0
E00131144,63.1,36.9,0
E00131166,94.7,5.3,0
E00131167,98.7,1.3,0
E00131168,96.7,3.3,0
E00131169,94.8,5.2,0
E00131170,100,0,0
E00131171,89.7,10.3,0
E00131172,36.6,63.4,0
E00131173,57.4,42.6,0
E00131174,67.7,32.3,0
E00131175,70.9,29.1,0
E00131176,84.9,15.1,0
E00131177,29.9,70.1,0
E00131178,99.2,0.8,0
E00131179,55.5,44.5,0
E00131180,46.8,53.2,0
E00131181,94.5,5.5,0
E00131182,69.4,30.6,0
E00131183,83.5,16.5,0
E00131184,99.1,0.9,0
E00131185,47.2,52.8,0
E00131186,99.2,0.8,0
E00131187,100,0,0
E00131191,76.4,0,23.6
E00131192,16.7,83.3,0
E00131193,100,0,0
E00131196,100,0,0
E00131197,100,0,0
E00131198,99.1,0,0.9
E00131199,100,0,0
E00131200,100,0,0
E00131201,100,0,0
E00131202,99.2,0.8,0
E00131203,100,0,0
E00131205,99.4,0.6,0
E00131206,99.1,0.9,0
E00131207,97.7,2.3,0
E00131208,86.3,13.7,0
E00131209,85.7,14.3,0
E00131210,98,2,0
E00131211,99.3,0.7,0
E00131212,85.4,14.6,0
E00131213,100,0,0
E00131214,100,0,0
E00131215,100,0,0
E00131216,99.6,0.4,0
E00131217,90.4,9.6,0
E00131218,73.1,26.9,0
E00131220,94,6,0
E00131222,97.6,2.4,0
E00131223,100,0,0
E00131224,100,0,0
E00131225,93.2,6.8,0
E00131226,100,0,0
E00131227,100,0,0
E00131228,100,0,0
E00131230,100,0,0
E00131231,66.7,33.3,0
E00131232,100,0,0
E00131233,91.8,8.2,0
E00131234,100,0,0
E00131235,93.3,6.7,0
E00131236,98.3,0.8,0.8
E00131237,93.7,6.3,0
E00131238,70.6,28.4,1
E00131239,99.3,0.7,0
E00131240,70.7,29.3,0
E00131241,100,0,0
E00131242,99.2,0.8,0
E00131243,36.5,63.5,0
E00131244,98.2,1.8,0
E00131246,95.8,4.2,0
E00131247,99.1,0.9,0
E00131248,27.4,72.6,0
E00131249,100,0,0
E00131250,96.9,2.3,0.8
E00131251,98.3,1.7,0
E00131252,99.2,0.8,0
E00131253,100,0,0
E00131254,98.8,0,1.3
E00131255,80.3,19.7,0
E00131256,89.4,10.6,0
E00131257,100,0,0
E00131258,67.8,0,32.2
E00131259,97.5,2.5,0
E00131260,96.7,3.3,0
E00131261,100,0,0
E00131307,99.3,0.7,0
E00158945,97.3,2.7,0
E00158946,94.2,5.8,0
E00158947,97.4,2.6,0
E00158948,100,0,0
E00168313,95.8,4.2,0
E00170659,67,33,0
E00170660,97.6,2.4,0
E00170661,98.9,0,1.1
E00170662,100,0,0
E00170663,97.7,2.3,0
E00170664,66.1,33.9,0
E00170665,83.2,16.8,0
E00170666,77.5,22.5,0
E00170668,90.6,9.4,0
E00170669,93.2,6.8,0
E00170670,94.4,5.6,0
E00170671,100,0,0
E00170672,99.1,0.9,0
E00170673,98.9,1.1,0
E00170674,98.9,1.1,0
E00170675,78.1,21.9,0
E00170676,100,0,0
E00170683,100,0,0
E00186843,100,0,0
E00187339,80.8,19.2,0
E00187340,91.7,8.3,0
E00187344,95.7,4.3,0
E00187348,52.2,46.7,1.1
E00187351,24.7,75.3,0
E00187358,99,1,0
E00187359,100,0,0
E00187364,93.1,6.9,0
E00187367,70.4,27.8,1.9
E00187369,79.9,20.1,0
E00187375,82.3,17.7,0
E00187377,98,1.3,0.7
E00187381,100,0,0
E00187397,100,0,0
E00187398,99,1,0
E00187401,88.3,7.1,4.6
E00187406,100,0,0
E00187408,100,0,0
E00187410,97.5,2.5,0
E00187414,75,25,0
E00187428,100,0,0
E00187431,100,0,0
E00187433,82.4,17.6,0
E00187442,96.5,3.5,0
E00187443,90,10,0
E00187449,98.8,1.2,0
E00187450,94.3,5.7,0
E00187452,100,0,0
E00187469,100,0,0
E00187473,99.1,0.9,0
E00187476,93.1,6.9,0
E00187484,62.9,37.1,0
E00187489,98.4,0,1.6
E00187494,99.1,0,0.9
E00187496,97.4,2.6,0
E00187505,97.6,0,2.4
