geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00130017,80.9,12.6,6.5
E00130018,82.9,12.8,4.3
E00130019,79.8,13.2,7
E00130020,70,23.2,6.8
E00130021,83.6,14.6,1.8
E00130022,80.7,15.9,3.3
E00130024,91.1,6.5,2.4
E00130131,83.3,13.1,3.6
E00130132,83.9,12.2,3.9
E00130133,87.2,9.2,3.6
E00130134,81.9,13,5.1
E00130135,84.6,12.9,2.5
E00130136,80.6,15.1,4.3
E00130137,83.3,12.3,4.4
E00130213,89.5,8.6,2
E00130214,73.3,16.8,9.9
E00130215,84.1,12.6,3.2
E00130217,85,10.7,4.4
E00130219,77.4,18.9,3.7
E00130220,76.3,19.3,4.5
E00130221,81,13.7,5.4
E00130222,83.1,12.3,4.6
E00130223,85.5,10.7,3.8
E00130224,81,13.8,5.2
E00130225,86,10.8,3.2
E00130228,84.4,12.1,3.4
E00130229,82.4,14.3,3.3
E00130230,83.6,10.5,5.9
E00130231,84.3,14,1.7
E00130232,78.8,14.5,6.8
E00130233,87.3,9.8,2.9
E00130234,84.6,10.4,5
E00130235,76.3,16.1,7.6
E00130236,89.1,9.6,1.3
E00130773,85.4,11.1,3.5
E00130776,68.8,17.4,13.8
E00130778,84.1,14,1.9
E00130781,87.7,12.3,0
E00130782,81.5,12.8,5.7
E00130783,77.1,19.1,3.7
E00130789,92.2,5.8,2
E00130996,83.1,12.3,4.6
E00130997,89.7,6.6,3.7
E00130998,80.3,16.8,2.9
E00130999,81.6,12.7,5.7
E00131000,84,10.6,5.4
E00131001,84.5,12,3.5
E00131012,85.1,9.4,5.5
E00131025,74.1,17.8,8.1
E00131026,73.3,15.5,11.2
E00131027,74,17,9
E00131028,83.9,12.2,3.9
E00131030,76.6,17.9,5.5
E00131031,68.9,19.4,11.7
E00131032,86.3,9.3,4.5
E00131033,82.9,11.4,5.7
E00131034,83,12.6,4.4
E00131035,77.5,15.7,6.8
E00131036,85.7,11.6,2.7
E00131037,81.6,13.5,4.9
E00131038,76.7,18.4,4.9
E00131039,80.5,14.7,4.8
E00131040,84.7,13.4,1.9
E00131041,82.1,10.4,7.5
E00131042,77.9,14.9,7.2
E00131043,81.1,13.9,5
E00131044,77.8,14.3,7.8
E00131045,81.3,14.1,4.6
E00131046,78.6,14.7,6.7
E00131047,88.8,7.9,3.3
E00131048,82.9,14.7,2.4
E00131049,68.3,25.7,6
E00131050,84.7,11.9,3.4
E00131051,80.8,13.2,6
E00131052,73.4,18.5,8.2
E00131053,79.5,16,4.5
E00131054,68.9,21.7,9.4
E00131055,83.8,12.7,3.4
E00131056,69.3,19.3,11.4
E00131057,82,13.6,4.3
E00131058,85.2,10.8,3.9
E00131059,84.7,12.1,3.1
E00131060,86.3,9.3,4.5
E00131061,79.1,14.4,6.6
E00131062,65.1,28.9,6
E00131063,89.4,9.4,1.2
E00131064,85.3,10.4,4.3
E00131065,82.6,11.9,5.5
E00131066,70.9,22,7.2
E00131067,83.5,11.5,5
E00131068,74.1,18.1,7.9
E00131069,74.4,20.5,5
E00131070,72.4,19.1,8.5
E00131071,79.3,14.3,6.4
E00131072,69.2,23.4,7.5
E00131073,69.4,18.3,12.3
E00131074,75.1,15.6,9.3
E00131075,92.1,6.1,1.8
E00131076,86.3,9.2,4.5
E00131077,88.5,9.8,1.7
E00131078,88.1,9.4,2.6
E00131081,75.2,20.4,4.3
E00131082,76.8,16.6,6.5
E00131083,84.1,11.5,4.4
E00131084,77.5,18,4.5
