geography_code,disability_3a-001,disability_3a-002
E00130017,20.9,79.1
E00130018,15.9,84.1
E00130019,21.3,78.7
E00130020,25.1,74.9
E00130021,12.5,87.5
E00130022,18.9,81.1
E00130024,12.7,87.3
E00130131,14.9,85.1
E00130132,16.5,83.5
E00130133,13.2,86.8
E00130134,14.9,85.1
E00130135,15.1,84.9
E00130136,18.6,81.4
E00130137,17,83
E00130213,10.6,89.4
E00130214,22.6,77.4
E00130215,12.7,87.3
E00130217,16.3,83.7
E00130219,22.3,77.7
E00130220,21.1,78.9
E00130221,18.9,81.1
E00130222,18.9,81.1
E00130223,12.5,87.5
E00130224,19,81
E00130225,15.7,84.3
E00130228,14,86
E00130229,18.2,81.8
E00130230,13.6,86.4
E00130231,11.7,88.3
E00130232,18.9,81.1
E00130233,13.8,86.2
E00130234,18.1,81.9
E00130235,20.1,79.9
E00130236,6.6,93.4
E00130773,13.4,86.6
E00130776,34.1,65.9
E00130778,13.6,86.4
E00130781,12.6,87.4
E00130782,15.8,84.2
E00130783,26.9,73.1
E00130789,7.1,92.9
E00130996,15.2,84.8
E00130997,13.2,86.8
E00130998,17.4,82.6
E00130999,18.2,81.8
E00131000,14.7,85.3
E00131001,19.8,80.2
E00131012,13.1,86.9
E00131025,27.2,72.8
E00131026,25.3,74.7
E00131027,30.4,69.6
E00131028,16.9,83.1
E00131030,20.7,79.3
E00131031,32.2,67.8
E00131032,15.1,84.9
E00131033,21.8,78.2
E00131034,16.9,83.1
E00131035,18.8,81.2
E00131036,15.4,84.6
E00131037,16.1,83.9
E00131038,16.1,83.9
E00131039,23.6,76.4
E00131040,11.1,88.9
E00131041,18,82
E00131042,19.1,80.9
E00131043,18.5,81.5
E00131044,22.9,77.1
E00131045,17.5,82.5
E00131046,25.2,74.8
E00131047,12.7,87.3
E00131048,13.1,86.9
E00131049,25.2,74.8
E00131050,16.5,83.5
E00131051,22.1,77.9
E00131052,25.9,74.1
E00131053,19,81
E00131054,27,73
E00131055,17.2,82.8
E00131056,27.2,72.8
E00131057,18,82
E00131058,18.6,81.4
E00131059,16,84
E00131060,14.1,85.9
E00131061,21.6,78.4
E00131062,36.9,63.1
E00131063,8.8,91.2
E00131064,15.5,84.5
E00131065,18.2,81.8
E00131066,28.7,71.3
E00131067,16.6,83.4
E00131068,26,74
E00131069,24.8,75.2
E00131070,27.8,72.2
E00131071,20.3,79.7
E00131072,29.1,70.9
E00131073,31,69
E00131074,25.2,74.8
E00131075,10.9,89.1
E00131076,14.5,85.5
E00131077,11.1,88.9
E00131078,11.9,88.1
E00131081,19.7,80.3
E00131082,21.2,78.8
E00131083,16.8,83.2
E00131084,16.5,83.5
E00131085,18.6,81.4
E00131086,14.6,85.4
E00131087,10.4,89.6
E00131088,9,91
E00131089,12,88
E00131090,10.5,89.5
E00131091,20.3,79.7
E00131092,29.7,70.3
E00131093,20.6,79.4
E00131094,12.1,87.9
E00131095,16.7,83.3
E00131096,13.1,86.9
E00131097,7.5,92.5
E00131098,14.3,85.7
E00131099,14.1,85.9
E00131100,12.5,87.5
E00131101,23.5,76.5
E00131102,13.4,86.6
E00131115,15.3,84.7
E00131116,19.1,80.9
E00131118,23.7,76.3
E00131119,13.4,86.6
E00131120,26.8,73.2
E00131121,20.1,79.9
E00131122,21.3,78.7
E00131123,15.9,84.1
E00131124,27.6,72.4
E00131126,19.6,80.4
E00131127,18.7,81.3
E00131128,25.6,74.4
E00131129,16.6,83.4
E00131130,19.8,80.2
E00131131,20.3,79.7
E00131132,17.3,82.7
E00131133,15.8,84.2
E00131134,19.7,80.3
E00131135,21.6,78.4
E00131136,21.1,78.9
E00131137,17.5,82.5
E00131138,17.1,82.9
E00131139,17.8,82.2
E00131140,16.8,83.2
E00131141,16.6,83.4
E00131142,25.8,74.2
E00131143,30.2,69.8
E00131144,31.1,68.9
E00131166,12.7,87.3
E00131167,19.7,80.3
E00131168,16,84
E00131169,19.7,80.3
E00131170,15.7,84.3
