areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00102027,73.1,11.8,1.1,14
E00102137,71.5,18.5,0,10
E00102138,60.7,21.4,3.6,14.3
E00102139,74,13,2.4,10.6
E00102140,36.7,17.5,40.8,5
E00102141,44,26.9,6,23.1
E00102142,37.7,25.3,10.3,26.7
E00102143,30.1,27.6,34.1,8.1
E00102144,41.1,19.4,4.7,34.9
E00102146,36.3,29.3,14,20.4
E00102147,60.4,28.6,0,11
E00102148,28.3,30.2,18.2,23.3
E00102149,32.4,21.3,2.9,43.4
E00102150,37.9,11.2,1.8,49.1
E00102164,27.1,28.4,30.3,14.2
E00102165,65.3,26.7,1.3,6.7
E00102166,48.1,21.5,17.7,12.7
E00102167,47.6,24.1,2.1,26.2
E00102168,50.3,20.5,21.6,7.6
E00102169,63.8,19.1,4.3,12.8
E00102170,27.2,5.6,52.8,14.4
E00102171,57.3,26.8,4.9,11
E00102172,41.1,22.6,28.2,8.1
E00102173,67.2,22.1,0.8,9.8
E00102174,67.4,19.8,1.2,11.6
E00102175,62.6,21.2,1,15.2
E00102176,51.5,17.5,10.7,20.4
E00102177,52.5,14.4,3.6,29.5
E00102178,64.7,27.7,0.8,6.7
E00102179,60.2,15.4,10.6,13.8
E00102180,49.2,26.2,8.2,16.4
E00102181,47.5,20.4,19,13.1
E00102182,68.2,12.1,3,16.7
E00102200,47.4,25.9,2.6,24.1
E00102201,55,17.2,12.6,15.2
E00102202,60.8,22.9,6,10.2
E00102203,40.8,28.6,14.3,16.3
E00102204,67.2,21.3,0,11.5
E00102205,75.4,12.3,2.5,9.8
E00102206,62.7,24.9,6.5,5.9
E00102209,53.9,25.3,11,9.7
E00102210,68.6,20.4,1.5,9.5
E00102211,46.1,27.5,0,26.5
E00102212,50.7,15.4,31.6,2.2
E00102263,40.2,26.8,17,16.1
E00102264,21,6.3,62.9,9.8
E00102265,31.4,28.9,32.2,7.4
E00102266,7.5,7.5,77.4,7.5
E00102267,23.9,16.2,45.3,14.5
E00102268,40.8,27.5,9.2,22.5
E00102269,31.3,23.7,26.7,18.3
E00102270,53.7,27.6,1.5,17.2
