areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00102027,27.5,47.3,9.9,15.4
E00102137,34.4,43.8,9.4,12.5
E00102138,34.8,47.5,5.7,12.1
E00102139,38.8,44.6,9.1,7.4
E00102140,21.7,44.2,17.5,16.7
E00102141,24.8,38.7,16.1,20.4
E00102142,40.3,31.3,13.2,15.3
E00102143,20,33.3,18.3,28.3
E00102144,48.5,35.4,9.2,6.9
E00102146,28.4,36.8,16.8,18.1
E00102147,20.8,46.1,13,20.1
E00102148,33.3,34.6,16.4,15.7
E00102149,46,38,10.9,5.1
E00102150,44.4,38.5,9.5,7.7
E00102164,27.3,31.8,21.4,19.5
E00102165,26.3,48.7,10.5,14.5
E00102166,28.8,41.7,11,18.4
E00102167,52.1,29.9,11.1,6.9
E00102168,30.4,41.8,11.4,16.3
E00102169,31.9,56.4,9.6,2.1
E00102170,63.7,29,5.6,1.6
E00102171,30.5,53.7,4.9,11
E00102172,36.3,34.7,12.9,16.1
E00102173,35.8,42.3,11.4,10.6
E00102174,40.7,52.3,4.7,2.3
E00102175,30.3,47.5,12.1,10.1
E00102176,18.2,49.5,20.2,12.1
E00102177,30.5,47.5,12.1,9.9
E00102178,28.6,47.1,14.3,10.1
E00102179,31.4,37.2,15.7,15.7
E00102180,27.9,39.3,4.9,27.9
E00102181,25.8,49.3,10,14.9
E00102182,29.2,55.4,6.2,9.2
E00102200,28.3,41.7,13.3,16.7
E00102201,21.3,42.7,17.3,18.7
E00102202,34.9,42.2,10.2,12.7
E00102203,23,42,18,17
E00102204,26.8,44.7,17.1,11.4
E00102205,33.3,51.2,2.4,13
E00102206,25,49.4,10.1,15.5
E00102209,22.7,45.5,12.3,19.5
E00102210,26.3,62.8,4.4,6.6
E00102211,23.5,41.8,17.3,17.3
E00102212,28.1,49.6,9.6,12.6
E00102263,33.3,40.5,13.5,12.6
E00102264,49.3,30.6,9,11.1
E00102265,27.7,35.3,14.3,22.7
E00102266,72.5,22,2.8,2.8
E00102267,50.4,36.8,9.4,3.4
E00102268,40.3,31.9,9.2,18.5
E00102269,35.4,34.6,15.4,14.6
E00102270,26.1,40.3,14.2,19.4
