areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00102027,3.2,12.9,36.6,47.3
E00102137,2.3,21.4,45,31.3
E00102138,2.9,20.7,44.3,32.1
E00102139,4.9,30.3,39.3,25.4
E00102140,0,47.1,37,16
E00102141,1.5,30.8,48.9,18.8
E00102142,14.4,30.1,37.7,17.8
E00102143,0,9.8,82.8,7.4
E00102144,27.9,39.5,24.8,7.8
E00102146,8.3,21.7,45.2,24.8
E00102147,1.3,14.8,44.5,39.4
E00102148,9.6,31.2,43.3,15.9
E00102149,21.9,50.4,17.5,10.2
E00102150,13.7,53.6,28,4.8
E00102164,6.5,32.9,47.1,13.5
E00102165,3.9,10.4,41.6,44.2
E00102166,6.3,30.8,42.8,20.1
E00102167,12.4,68.3,12.4,6.9
E00102168,8.2,21.2,40.8,29.9
E00102169,7.4,17.9,21.1,53.7
E00102170,52.8,18.4,21.6,7.2
E00102171,1.2,22,47.6,29.3
E00102172,3.3,32.5,48.8,15.4
E00102173,2.4,18.5,41.9,37.1
E00102174,8.2,17.6,41.2,32.9
E00102175,6.1,19.2,47.5,27.3
E00102176,11,9,43,37
E00102177,9.4,21.7,29.7,39.1
E00102178,0.8,24.4,51.3,23.5
E00102179,3.4,22.2,40.2,34.2
E00102180,0,9.8,42.6,47.5
E00102181,6.8,23.1,41.6,28.5
E00102182,0,24.6,38.5,36.9
E00102200,1.7,20.5,61.5,16.2
E00102201,4.6,11.3,52.3,31.8
E00102202,0,39.8,42.8,17.5
E00102203,4,27.3,51.5,17.2
E00102204,3.3,20.3,39,37.4
E00102205,1.6,34.4,44.3,19.7
E00102206,0,13.8,50.9,35.3
E00102209,8.3,18.6,32.1,41
E00102210,1.5,8,40.1,50.4
E00102211,6.1,12.2,37.8,43.9
E00102212,12.7,17.9,45.5,23.9
E00102263,9.9,17.1,56.8,16.2
E00102264,40.8,18.3,33.8,7
E00102265,0,18.9,71.3,9.8
E00102266,78.9,7.3,11,2.8
E00102267,38.8,35.3,23.3,2.6
E00102268,15.7,15.7,39.7,28.9
E00102269,12.3,37.7,34.6,15.4
E00102270,1.5,20.9,38.1,39.6
