areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00102027,91.6,8.4
E00102137,92.8,7.2
E00102138,96.3,3.7
E00102139,94.6,5.4
E00102140,98.6,1.4
E00102141,97.2,2.8
E00102142,91.4,8.6
E00102143,93.9,6.1
E00102144,88.6,11.4
E00102146,95.8,4.2
E00102147,93.8,6.2
E00102148,95.5,4.5
E00102149,89.6,10.4
E00102150,87.1,12.9
E00102164,92.8,7.2
E00102165,95.9,4.1
E00102166,94.8,5.2
E00102167,92.6,7.4
E00102168,93.7,6.3
E00102169,93.6,6.4
E00102170,94.1,5.9
E00102171,98.1,1.9
E00102172,94.3,5.7
E00102173,95.9,4.1
E00102174,97.3,2.7
E00102175,96.2,3.8
E00102176,96.7,3.3
E00102177,93.3,6.7
E00102178,95.2,4.8
E00102179,91.9,8.1
E00102180,91.7,8.3
E00102181,92.4,7.6
E00102182,94.9,5.1
E00102200,97.3,2.7
E00102201,95.1,4.9
E00102202,96.5,3.5
E00102203,99.1,0.9
E00102204,94,6
E00102205,95.9,4.1
E00102206,98.1,1.9
E00102209,95.7,4.3
E00102210,89.5,10.5
E00102211,93.8,6.3
E00102212,97.2,2.8
E00102263,92.7,7.3
E00102264,99,1
E00102265,93.8,6.2
E00102266,91.1,8.9
E00102267,92.7,7.3
E00102268,94,6
E00102269,94.4,5.6
E00102270,96.2,3.8
