areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00102027,25,19.4,43.1,12.5
E00102137,25.9,12.3,50.6,11.1
E00102138,13.8,22.3,51.1,12.8
E00102139,24.6,24.6,43.5,7.2
E00102140,8.9,22.6,60.5,8.1
E00102141,15.7,22.9,51.6,9.8
E00102142,15.8,25.3,52.1,6.8
E00102143,16.8,31.7,45.3,6.2
E00102144,14.3,30.4,45.5,9.8
E00102146,12.1,28.6,48.9,10.4
E00102147,18.6,19.1,51.9,10.4
E00102148,15,26.3,48.5,10.2
E00102149,8.1,21.3,56.6,14
E00102150,12.1,23.7,53.8,10.4
E00102164,21.8,21.2,47.3,9.7
E00102165,21.4,18.6,40,20
E00102166,9,24.8,55.9,10.3
E00102167,16.5,27.6,46.5,9.4
E00102168,18,15.6,46.1,20.4
E00102169,15.3,33.3,37.5,13.9
E00102170,15.9,25.4,36.5,22.2
E00102171,25.7,28.6,40,5.7
E00102172,18.5,26.2,46.9,8.5
E00102173,17.3,17.3,53.1,12.2
E00102174,13.8,22.4,34.5,29.3
E00102175,19.2,17.9,44.9,17.9
E00102176,12.7,26.4,41.8,19.1
E00102177,15.5,23.6,44.5,16.4
E00102178,12.7,20,55.5,11.8
E00102179,19.3,23.7,33.3,23.7
E00102180,7.3,18.2,50.9,23.6
E00102181,19.6,18.5,41.8,20.1
E00102182,21.4,12.5,44.6,21.4
E00102200,21,25.2,43.4,10.5
E00102201,19.2,20.5,38.5,21.8
E00102202,14.3,23,52.4,10.3
E00102203,22.3,26.2,36.9,14.6
E00102204,17.3,25.5,41.8,15.5
E00102205,19.7,25.4,42.3,12.7
E00102206,20.6,20.6,45,13.7
E00102209,20.4,24.7,41.4,13.6
E00102210,19.7,16.9,47.9,15.5
E00102211,18.8,25,41.1,15.2
E00102212,19.4,20.4,50,10.2
E00102263,11.9,23.7,56.3,8.1
E00102264,27.8,24.4,38.9,8.9
E00102265,15.3,24.3,52.8,7.6
E00102266,17.8,26.7,40,15.6
E00102267,15.1,16.1,58.1,10.8
E00102268,19.4,22.6,47.6,10.5
E00102269,13.8,30.2,45.7,10.3
E00102270,15.2,22.6,45.7,16.5
