areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00102027,57.3,42.7
E00102137,61.4,38.6
E00102138,62.3,37.7
E00102139,59.7,40.3
E00102140,49.8,50.2
E00102141,52.7,47.3
E00102142,43.4,56.6
E00102143,47.1,52.9
E00102144,31.9,68.1
E00102146,45.5,54.5
E00102147,61.3,38.7
E00102148,38,62
E00102149,40.4,59.6
E00102150,31.3,68.7
E00102164,43.1,56.9
E00102165,65.4,34.6
E00102166,43.3,56.7
E00102167,34.4,65.6
E00102168,50.4,49.6
E00102169,66.3,33.7
E00102170,34.7,65.3
E00102171,63.7,36.3
E00102172,39.8,60.2
E00102173,51.8,48.2
E00102174,59,41
E00102175,58.4,41.6
E00102176,57.8,42.2
E00102177,53.6,46.4
E00102178,62.7,37.3
E00102179,46.4,53.6
E00102180,50.4,49.6
E00102181,64,36
E00102182,60.5,39.5
E00102200,48.7,51.3
E00102201,58.6,41.4
E00102202,52.2,47.8
E00102203,52.1,47.9
E00102204,59.1,40.9
E00102205,60.5,39.5
E00102206,66.2,33.8
E00102209,60.6,39.4
E00102210,66.5,33.5
E00102211,56,44
E00102212,60.8,39.2
E00102263,42,58
E00102264,35.9,64.1
E00102265,43.3,56.7
E00102266,18.1,81.9
E00102267,27.7,72.3
E00102268,42.2,57.8
E00102269,41.3,58.7
E00102270,56.4,43.6
