areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00102027,90.3,7.5,2.2
E00102137,95.5,4.5,0
E00102138,73,27,0
E00102139,75.4,24.6,0
E00102140,67.5,32.5,0
E00102141,84.2,15.8,0
E00102142,70.3,29.7,0
E00102143,98.4,1.6,0
E00102144,64.3,35.7,0
E00102146,91,9,0
E00102147,93.5,6.5,0
E00102148,79.5,20.5,0
E00102149,56.3,43.7,0
E00102150,57.4,42,0.6
E00102164,92.3,7.7,0
E00102165,93.5,2.6,3.9
E00102166,94.3,5.7,0
E00102167,97.9,2.1,0
E00102168,88,12,0
E00102169,83.9,14,2.2
E00102170,33.6,66.4,0
E00102171,98.8,1.2,0
E00102172,85.1,14.9,0
E00102173,99.2,0.8,0
E00102174,72.1,27.9,0
E00102175,86.9,13.1,0
E00102176,93.2,6.8,0
E00102177,79.1,20.9,0
E00102178,100,0,0
E00102179,95.1,3.3,1.6
E00102180,96.7,3.3,0
E00102181,96.4,1.8,1.8
E00102182,95.3,3.1,1.6
E00102200,98.3,1.7,0
E00102201,96.7,2.6,0.7
E00102202,94,6,0
E00102203,96,4,0
E00102204,91.7,8.3,0
E00102205,98.4,1.6,0
E00102206,97.6,2.4,0
E00102209,93.5,6.5,0
E00102210,91.3,8.7,0
E00102211,93,6,1
E00102212,97.1,2.9,0
E00102263,86.6,13.4,0
E00102264,56.6,43.4,0
E00102265,91.7,8.3,0
E00102266,13.9,86.1,0
E00102267,58.6,41.4,0
E00102268,76.4,23.6,0
E00102269,81.7,17.6,0.8
E00102270,97,3,0
