areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00073143,81.6,13.7,4.7
E00073145,76,21.1,2.9
E00073147,82,11.9,6.1
E00073148,72.3,22.6,5.1
E00073150,79.2,12.8,8
E00073152,84.3,9.1,6.6
E00073153,87.9,5.1,7
E00073154,88.1,6.3,5.6
E00073155,85.2,11.3,3.6
E00073156,80.3,12.8,6.9
E00073157,90.4,7.1,2.5
E00073158,79.2,12.4,8.4
E00073159,85.8,9.8,4.5
E00073160,91.3,5,3.7
E00073161,78.1,13.3,8.6
E00073162,86.4,11.6,2
E00073163,90.9,5.9,3.2
E00073164,86.6,7,6.4
E00073165,85.1,10.5,4.4
E00073166,83.8,12,4.1
E00073167,86.9,9.1,4
E00073168,76.7,10.4,12.8
E00073169,82.6,14.3,3.2
E00073170,82.6,14.6,2.8
E00073171,82.7,13.1,4.2
E00073172,83.8,8.9,7.3
E00073173,88.2,5.6,6.2
E00073174,89.7,7.1,3.2
E00073176,77.9,12.9,9.2
E00073177,77.7,11.7,10.6
E00073178,84,8.9,7.1
E00073179,83.5,7.5,9
E00073181,84,9.3,6.7
E00073182,78.8,13.4,7.8
E00073263,82.1,13.4,4.5
E00073264,86.2,8,5.8
E00073266,89,7.7,3.4
E00073267,86.6,6.5,6.9
E00073268,84.4,8,7.5
E00073269,88.3,6,5.8
E00073270,88.9,8.8,2.3
E00073271,86.6,9.8,3.5
E00073272,88.8,8.7,2.5
E00073273,88,5.3,6.7
E00073274,69.9,8.3,21.8
E00073276,86.4,10.2,3.4
E00073277,87.3,5.5,7.3
E00073278,91.1,5.3,3.6
E00073280,94.2,4.7,1.1
E00073281,91,5.9,3.1
E00073282,88.7,7.5,3.8
E00073283,92.3,4.1,3.5
E00073284,72.3,11.9,15.8
E00073285,86.9,7,6.2
E00073286,85.5,7.1,7.4
E00073287,86.8,8.4,4.7
E00073288,92.1,5.7,2.2
E00073289,91,4.1,4.9
E00073290,89.7,6.9,3.4
E00073291,90.8,6.2,3
E00073292,86.1,6.4,7.5
E00073293,88.1,5.5,6.5
E00073294,79.6,13.3,7.2
E00073295,86.1,6.8,7.1
E00073296,84.7,5.4,9.9
E00073297,88.4,7.2,4.4
E00073298,76.2,18.2,5.6
E00073299,89.2,5.8,5
E00073300,87.5,6.3,6.3
E00073414,65.5,27.6,6.8
E00073415,65.5,32.9,1.6
E00073416,82.8,14.2,3
E00073419,82.3,13.7,4
E00073420,72.1,23.3,4.6
E00073421,78.8,20,1.2
E00073422,70.2,17.2,12.6
E00073423,78.9,15.1,6
E00073424,59.6,22.9,17.5
E00073425,79,20,1
E00073426,76.3,21.8,1.9
E00073431,77.7,19.3,3
E00073433,66.5,30.7,2.8
E00073439,85.9,12.5,1.5
E00073440,84.4,9.1,6.5
E00073441,79.1,10.2,10.6
E00073442,90.2,6.8,2.9
E00073443,87.9,10.6,1.5
E00073444,78.2,14.2,7.5
E00073445,78.5,18.1,3.4
E00073446,79.3,19.6,1.2
E00073449,80.5,19,0.5
E00073450,87.8,10.7,1.5
E00073451,88.8,9.1,2.2
E00073452,77.3,22,0.7
E00073472,80.7,16.3,3
E00073473,83.1,11.8,5.1
E00073474,85.4,11.2,3.4
E00073476,87.2,11,1.8
E00073477,83.3,14.5,2.2
E00073478,83.5,13.6,3
E00073479,87.5,11,1.6
