areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00073143,77.2,7.2,15.6
E00073145,75.1,2.9,22.1
E00073147,82.6,4.3,13.1
E00073148,69.5,4.8,25.7
E00073150,80,4.6,15.4
E00073152,87.7,4.7,7.6
E00073153,84.1,3.1,12.8
E00073154,83.6,7.1,9.2
E00073155,82.1,5.2,12.7
E00073156,81.6,6.3,12.2
E00073157,87.3,6.6,6.1
E00073158,84.2,2,13.7
E00073159,83.6,6.3,10.1
E00073160,83.5,4.4,12.1
E00073161,75.5,4.4,20.2
E00073162,84.3,3.8,11.9
E00073163,83.8,6.2,10
E00073164,87.1,3.7,9.2
E00073165,83.3,5.3,11.4
E00073166,82.1,6.2,11.7
E00073167,81.2,5.8,13
E00073168,80.9,5.1,14.1
E00073169,78.4,6.3,15.3
E00073170,80.8,7.1,12
E00073171,81.3,4.6,14.1
E00073172,83.1,4.5,12.5
E00073173,82.2,9.2,8.6
E00073174,79.5,7.1,13.5
E00073176,78,4.1,18
E00073177,82.7,2.1,15.2
E00073178,83.9,4.8,11.3
E00073179,78.8,8.7,12.5
E00073181,81.6,3.9,14.5
E00073182,82.6,2.9,14.5
E00073263,80.4,4.2,15.3
E00073264,88.6,2.8,8.6
E00073266,87.2,5.8,7
E00073267,88.4,4,7.6
E00073268,86.3,4.3,9.5
E00073269,85.3,6.1,8.6
E00073270,87.4,2.5,10.1
E00073271,83.2,5.2,11.5
E00073272,86,2.2,11.8
E00073273,88.7,4.6,6.7
E00073274,87.2,4,8.8
E00073276,81.8,4.3,13.9
E00073277,87.6,6.1,6.4
E00073278,88.3,4.6,7.1
E00073280,89.2,3.1,7.6
E00073281,87.3,5.2,7.5
E00073282,85.4,5.4,9.2
E00073283,85,7.3,7.6
E00073284,81.2,4.3,14.5
E00073285,88.3,3.7,8
E00073286,89.1,3,8
E00073287,79.9,5.1,15
E00073288,85.4,2.9,11.7
E00073289,89.3,3.8,6.8
E00073290,86.5,4.4,9.1
E00073291,87.3,3.6,9.2
E00073292,90.3,2.2,7.5
E00073293,84.9,4,11.1
E00073294,84.4,2.9,12.6
E00073295,85.5,5.9,8.6
E00073296,87.1,2.9,10
E00073297,87.2,4.4,8.5
E00073298,80.2,1.9,17.9
E00073299,90.3,1.8,7.9
E00073300,86.7,5.2,8.1
E00073414,67.3,4.4,28.3
E00073415,62,4.9,33.1
E00073416,78.3,4,17.7
E00073419,77.7,7.3,15
E00073420,71.4,4.1,24.4
E00073421,71.8,6.1,22.1
E00073422,77.6,2.5,19.8
E00073423,73.1,3.8,23.1
E00073424,68,8.2,23.8
E00073425,72,8,20.1
E00073426,73.8,4.3,21.9
E00073431,75.2,5.7,19
E00073433,64.2,5.2,30.6
E00073439,78.7,8,13.3
E00073440,82.9,4.4,12.7
E00073441,83.8,1.6,14.6
E00073442,83.6,6.1,10.3
E00073443,81.2,6.9,12
E00073444,81.3,2.9,15.8
E00073445,75.5,6,18.5
E00073446,75.1,4.4,20.6
E00073449,72.8,10.2,17
E00073450,84.4,3,12.6
E00073451,87,5.1,7.9
E00073452,72.7,3.5,23.8
E00073472,77.4,4.1,18.4
E00073473,83.3,4,12.7
E00073474,84.4,3.9,11.7
E00073476,83.6,2.5,13.8
E00073477,83.5,3.4,13.1
E00073478,84.1,4.7,11.2
E00073479,82.1,6.8,11.2
E00073480,88.1,1.1,10.9
E00073481,84.1,3.3,12.5
E00073482,83.9,5.5,10.6
E00073483,78,4.9,17.1
E00073484,73.8,1.9,24.3
E00073485,82.5,2.6,15
E00073486,60.9,5.5,33.6
E00073487,82.6,3.1,14.2
E00073488,77.8,6.9,15.3
E00073489,81.1,3.5,15.4
E00073490,81.4,4.7,14
E00073491,65,5.5,29.5
E00073492,79.4,4.1,16.6
E00073493,67.1,5,27.9
E00073494,83.3,4.5,12.3
E00073495,73,10.4,16.6
E00073497,80.5,4,15.4
E00073498,83.2,2.9,13.9
E00073499,87,3.4,9.7
E00073500,82.2,5.6,12.1
E00073501,83.6,6.6,9.8
E00073502,84.3,3.9,11.8
E00073503,78.2,3.2,18.7
E00073504,78.8,3.8,17.4
E00073505,73.2,1.8,25
E00073506,82.3,2.4,15.4
E00073507,83.2,4.8,12
E00073508,81.6,6.8,11.6
E00073509,78.2,4.5,17.2
E00073510,85.3,6.2,8.6
E00073511,81.2,3.4,15.3
E00073512,84.4,6.3,9.3
E00073513,79.5,5.1,15.4
E00073514,86.3,4.2,9.5
E00073515,85,5.7,9.3
E00073516,78.4,6.6,15
E00073517,79.3,5.9,14.8
E00073518,73.8,7.5,18.8
E00073519,86.8,3.2,10
E00073520,87.6,4.7,7.8
E00073521,87.6,4.9,7.5
E00073522,88.1,3.1,8.8
E00073523,83.2,4.8,12
E00073524,82.8,4.7,12.5
E00073525,84.9,5.7,9.3
E00073526,83,5.3,11.6
E00073527,78,5.5,16.5
E00073528,82.7,5.2,12.2
E00073529,84.5,1.6,13.9
E00073530,84.1,6,9.9
E00073531,85.9,6.1,8.1
E00073532,82.7,3.7,13.7
E00073533,84.1,5.2,10.7
E00073534,85.9,4.2,9.9
E00073535,83.3,4.2,12.5
E00073536,82.6,6,11.5
