areacd,heating_type_3a-001,heating_type_3a-002
E00073143,1.3,98.7
E00073145,0.6,99.4
E00073147,3.5,96.5
E00073148,5.7,94.3
E00073150,1.1,98.9
E00073152,2.1,97.9
E00073153,2,98
E00073154,2.3,97.7
E00073155,2,98
E00073156,0.8,99.2
E00073157,0.6,99.4
E00073158,2.7,97.3
E00073159,0,100
E00073160,1.2,98.8
E00073161,2.5,97.5
E00073162,1.8,98.2
E00073163,2.5,97.5
E00073164,1.6,98.4
E00073165,2.3,97.7
E00073166,1.8,98.2
E00073167,3.2,96.8
E00073168,0,100
E00073169,0.5,99.5
E00073170,2.8,97.2
E00073171,1.5,98.5
E00073172,2,98
E00073173,2.2,97.8
E00073174,1.4,98.6
E00073176,0,100
E00073177,2.5,97.5
E00073178,0.7,99.3
E00073179,3.6,96.4
E00073181,1,99
E00073182,2.1,97.9
E00073263,1.3,98.7
E00073264,3.1,96.9
E00073266,3.7,96.3
E00073267,0.8,99.2
E00073268,0.6,99.4
E00073269,1.8,98.2
E00073270,0,100
E00073271,0,100
E00073272,0,100
E00073273,3.3,96.7
E00073274,2.6,97.4
E00073276,6.1,93.9
E00073277,0,100
E00073278,0.8,99.2
E00073280,0,100
E00073281,2.8,97.2
E00073282,0,100
E00073283,0,100
E00073284,2.6,97.4
E00073285,0.7,99.3
E00073286,0,100
E00073287,1.6,98.4
E00073288,0.8,99.2
E00073289,2.3,97.7
E00073290,1.7,98.3
E00073291,2.3,97.7
E00073292,0.5,99.5
E00073293,0,100
E00073294,0,100
E00073295,0.8,99.2
E00073296,0.9,99.1
E00073297,5.6,94.4
E00073298,2.1,97.9
E00073299,2.1,97.9
E00073300,0.9,99.1
E00073414,5,95
E00073415,2,98
E00073416,1.5,98.5
E00073419,3.1,96.9
E00073420,3.3,96.7
E00073421,1,99
E00073422,1.7,98.3
E00073423,1.7,98.3
E00073424,4.1,95.9
E00073425,2.3,97.7
E00073426,0.8,99.2
E00073431,3.2,96.8
E00073433,7.2,92.8
E00073439,0.7,99.3
E00073440,3.1,96.9
E00073441,5.3,94.7
E00073442,2.4,97.6
E00073443,0.9,99.1
E00073444,0.9,99.1
E00073445,4.5,95.5
E00073446,2.5,97.5
E00073449,0.9,99.1
E00073450,0,100
E00073451,0,100
E00073452,4,96
E00073472,0,100
E00073473,1.1,98.9
E00073474,3.8,96.3
E00073476,3.8,96.2
E00073477,0,100
E00073478,3.1,96.9
E00073479,4.2,95.8
E00073480,2.1,97.9
E00073481,0.5,99.5
E00073482,2.3,97.7
E00073483,2.6,97.4
E00073484,1.6,98.4
E00073485,4.4,95.6
E00073486,0,100
E00073487,0.8,99.2
E00073488,0,100
E00073489,1.7,98.3
E00073490,2.3,97.7
E00073491,1.5,98.5
E00073492,0.7,99.3
E00073493,5.2,94.8
E00073494,1.5,98.5
E00073495,1.8,98.2
E00073497,3.2,96.8
E00073498,1.8,98.2
E00073499,4.3,95.7
E00073500,1.9,98.1
E00073501,0,100
E00073502,0,100
E00073503,0,100
E00073504,1.6,98.4
E00073505,6.9,93.1
E00073506,3.7,96.3
E00073507,1.1,98.9
E00073508,0,100
E00073509,2.4,97.6
E00073510,0,100
E00073511,0.8,99.2
E00073512,1.6,98.4
E00073513,2.5,97.5
E00073514,1.4,98.6
E00073515,0,100
E00073516,3.3,96.7
E00073517,3.8,96.2
E00073518,1.7,98.3
E00073519,3.7,96.3
E00073520,1.8,98.2
E00073521,0,100
E00073522,0.8,99.2
E00073523,0,100
E00073524,1.6,98.4
E00073525,1.3,98.7
E00073526,4.8,95.2
E00073527,2.1,97.9
E00073528,3.4,96.6
E00073529,2.2,97.8
E00073530,1.6,98.4
E00073531,1.4,98.6
E00073532,1.9,98.1
E00073533,1.8,98.2
E00073534,0,100
E00073535,0,100
E00073536,0.9,99.1
E00073537,3.4,96.6
E00073538,2.5,97.5
E00073539,4.5,95.5
E00073540,2,98
E00073541,3.5,96.5
E00073542,0,100
E00073543,6.9,93.1
E00073544,6.3,93.7
E00073545,5.9,94.1
E00073546,2.4,97.6
E00073547,2,98
E00073548,3.5,96.5
E00073549,1.3,98.7
E00073550,0.8,99.2
E00073551,1.7,98.3
E00073552,1.7,98.3
E00073553,0.9,99.1
E00073554,2.9,97.1
E00073555,2.4,97.6
E00073556,5.9,94.1
