areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00073143,72.6,4.7,22.7
E00073145,59.2,7,33.8
E00073147,62.1,5.1,32.9
E00073148,70.9,5.2,23.9
E00073150,70.5,4.2,25.3
E00073152,67.1,4,28.9
E00073153,68.2,4,27.8
E00073154,69.6,2.7,27.6
E00073155,71,3.9,25.2
E00073156,68.8,5.9,25.3
E00073157,72.8,3.4,23.8
E00073158,68.2,3.5,28.3
E00073159,65.8,1.9,32.3
E00073160,68.3,3.1,28.6
E00073161,63.6,2.2,34.2
E00073162,70.9,3.9,25.2
E00073163,67.1,5.8,27.1
E00073164,72.7,2.6,24.7
E00073165,61,4.4,34.6
E00073166,80.2,4.5,15.3
E00073167,75.8,3.6,20.7
E00073168,66.1,4.5,29.4
E00073169,67.9,3.1,29
E00073170,57.9,6.3,35.8
E00073171,69.5,6.9,23.6
E00073172,64.1,6,29.9
E00073173,66.3,2.2,31.5
E00073174,69.9,2.5,27.6
E00073176,65.3,5.6,29.1
E00073177,66.6,8.3,25.2
E00073178,62.7,5.1,32.3
E00073179,67.4,2.7,29.9
E00073181,61.1,5.9,33.1
E00073182,58.9,6.5,34.7
E00073263,72.6,5.1,22.3
E00073264,57.4,3,39.6
E00073266,73.4,0.7,25.9
E00073267,61,3.5,35.5
E00073268,73.9,3.4,22.6
E00073269,70,4.4,25.6
E00073270,61.8,5.8,32.4
E00073271,66.3,1.7,31.9
E00073272,64.6,3.4,32
E00073273,68.5,1.7,29.7
E00073274,37.7,7.9,54.3
E00073276,59.9,5.6,34.5
E00073277,78.5,3.5,18.1
E00073278,72.1,2,25.8
E00073280,66.1,3.7,30.3
E00073281,68.4,2.7,28.9
E00073282,70.5,3.3,26.2
E00073283,68.2,7.6,24.2
E00073284,34.2,3.8,62
E00073285,61.3,5,33.7
E00073286,67.8,2.6,29.7
E00073287,73.4,1.3,25.3
E00073288,63.4,4.3,32.2
E00073289,69.1,2.7,28.2
E00073290,73.9,1.6,24.5
E00073291,70.9,1.9,27.2
E00073292,70.9,2.9,26.3
E00073293,64,2.2,33.8
E00073294,66.1,3.3,30.6
E00073295,66.8,0.8,32.4
E00073296,67.2,2.8,30
E00073297,68,3.7,28.3
E00073298,69.1,7.3,23.6
E00073299,75.4,3.4,21.2
E00073300,76.4,2.4,21.2
E00073414,52.7,8.4,38.9
E00073415,46.8,7.3,45.8
E00073416,66.1,4,30
E00073419,75.4,6.3,18.2
E00073420,29.4,7.2,63.4
E00073421,29.3,6.9,63.8
E00073422,49.4,4.5,46.1
E00073423,47.3,5,47.7
E00073424,53.6,2,44.4
E00073425,39.1,5,55.9
E00073426,31.5,5.1,63.4
E00073431,47.2,7.2,45.6
E00073433,37.1,6.8,56.1
E00073439,88.8,2.9,8.3
E00073440,62.8,3.3,33.9
E00073441,54.9,5.7,39.4
E00073442,53.3,4.2,42.5
E00073443,70.1,3.4,26.5
E00073444,65.6,1.4,33
E00073445,55.7,4.5,39.8
E00073446,49.2,5.1,45.8
E00073449,67.9,3.1,29.1
E00073450,68.6,1.2,30.2
E00073451,66.8,4.3,28.9
E00073452,70.8,1.9,27.3
E00073472,62.7,2.5,34.7
E00073473,23.4,4.8,71.8
E00073474,67.5,3.3,29.1
E00073476,61.6,2.9,35.5
E00073477,57,2.9,40.2
E00073478,78.6,0.9,20.5
E00073479,58.9,4.3,36.8
E00073480,54,2.3,43.7
E00073481,58.4,3.4,38.2
E00073482,59.7,3.5,36.8
E00073483,57.8,4,38.2
E00073484,66.7,2.8,30.5
E00073485,53.4,5.5,41.1
E00073486,68.2,6,25.8
E00073487,61.8,2.9,35.4
E00073488,56.5,6.9,36.6
E00073489,77.4,0.5,22.1
E00073490,55.3,1.9,42.8
E00073491,57.9,1.9,40.3
E00073492,68,2.1,29.9
E00073493,57.1,7.5,35.4
E00073494,43.9,6.2,49.9
E00073495,28.3,9.4,62.3
E00073497,55.8,4,40.2
E00073498,69.3,0.9,29.7
E00073499,61.7,5.7,32.5
E00073500,50.1,4.2,45.7
E00073501,55.8,5.1,39.1
E00073502,55.6,1.7,42.7
E00073503,71.4,1.8,26.8
E00073504,45.9,4.1,50
E00073505,51.4,3.8,44.7
E00073506,70,2.6,27.4
E00073507,59.7,5,35.2
E00073508,62.1,4.7,33.2
E00073509,65.2,3.9,30.8
E00073510,58.7,4.5,36.8
E00073511,68.6,2.9,28.5
E00073512,55.2,1,43.8
E00073513,75.1,4.6,20.3
E00073514,50.9,4,45.1
E00073515,69.5,1.8,28.7
E00073516,62.6,5.4,32
E00073517,65.5,4.9,29.6
E00073518,71.7,3.1,25.1
E00073519,51.3,6.6,42.1
E00073520,72.8,3.7,23.5
E00073521,49.7,6.1,44.2
E00073522,58.2,3.5,38.3
E00073523,79.7,4.1,16.2
E00073524,62.4,4.4,33.2
E00073525,74.8,3,22.3
E00073526,48,5,47
E00073527,45.1,6.3,48.6
E00073528,53.5,4.1,42.4
E00073529,38.9,5.5,55.6
E00073530,50.5,3.5,46
E00073531,71.5,1.6,26.9
E00073532,49.3,3.8,46.9
E00073533,55,1.2,43.8
E00073534,52.7,2.7,44.5
E00073535,69.2,0,30.8
E00073536,77.5,2,20.6
E00073537,71.6,3.3,25.1
E00073538,68.3,1.2,30.5
E00073539,65.8,5.5,28.6
E00073540,60.9,8.9,30.2
E00073541,55.7,6.8,37.5
E00073542,58.5,6.7,34.8
E00073543,53.3,3.6,43
E00073544,61.9,2.3,35.8
E00073545,62.5,5.2,32.3
E00073546,45,6.6,48.3
E00073547,78.8,4,17.2
E00073548,49.3,5.7,45.1
E00073549,80.9,2.2,16.9
E00073550,48.4,2.3,49.3
E00073551,43.4,4,52.6
E00073552,55.5,3,41.4
E00073553,60.2,2.8,37
E00073554,51.3,4.6,44.1
E00073555,71.6,2.8,25.6
E00073556,44.8,10.5,44.8
E00073557,52.8,3.6,43.6
E00073558,62.9,3.3,33.8
E00073559,75.4,3.5,21.1
E00073560,64.5,2.9,32.6
E00073561,64.4,4.5,31.2
E00073562,65,3.7,31.4
E00073563,71.7,3.4,24.9
E00073564,74.4,3.9,21.7
E00073565,60.7,8.3,31
E00073566,57.3,4,38.7
E00073567,65.3,5.3,29.4
E00073568,73.9,5.2,21
E00073569,72.7,2.9,24.4
