areacd,disability_3a-001,disability_3a-002
E00073143,12.3,87.7
E00073145,13.9,86.1
E00073147,15.1,84.9
E00073148,21.4,78.6
E00073150,19.3,80.7
E00073152,16.5,83.5
E00073153,16,84
E00073154,12.4,87.6
E00073155,12.1,87.9
E00073156,17.4,82.6
E00073157,14.2,85.8
E00073158,18.7,81.3
E00073159,11.3,88.7
E00073160,15.8,84.2
E00073161,17.6,82.4
E00073162,14.2,85.8
E00073163,11.1,88.9
E00073164,14.1,85.9
E00073165,14.1,85.9
E00073166,14.1,85.9
E00073167,14.7,85.3
E00073168,19.6,80.4
E00073169,15.4,84.6
E00073170,16.7,83.3
E00073171,16.2,83.8
E00073172,19.6,80.4
E00073173,18.9,81.1
E00073174,16,84
E00073176,17.2,82.8
E00073177,15.5,84.5
E00073178,15.3,84.7
E00073179,18.6,81.4
E00073181,18,82
E00073182,19.8,80.2
E00073263,10.7,89.3
E00073264,13.6,86.4
E00073266,10,90
E00073267,15.1,84.9
E00073268,10.4,89.6
E00073269,13,87
E00073270,11.4,88.6
E00073271,14.4,85.6
E00073272,12.8,87.2
E00073273,11,89
E00073274,30.6,69.4
E00073276,17.6,82.4
E00073277,9.6,90.4
E00073278,10.9,89.1
E00073280,6.1,93.9
E00073281,11.2,88.8
E00073282,8.7,91.3
E00073283,7.9,92.1
E00073284,32.4,67.6
E00073285,14.9,85.1
E00073286,10.9,89.1
E00073287,14.5,85.5
E00073288,11,89
E00073289,8.8,91.2
E00073290,6.9,93.1
E00073291,12.8,87.2
E00073292,11.8,88.2
E00073293,12.4,87.6
E00073294,14.5,85.5
E00073295,11.2,88.8
E00073296,13.7,86.3
E00073297,12.4,87.6
E00073298,13.6,86.4
E00073299,16.1,83.9
E00073300,10,90
E00073414,19.2,80.8
E00073415,10,90
E00073416,10,90
E00073419,15.2,84.8
E00073420,15.1,84.9
E00073421,16.9,83.1
E00073422,21.4,78.6
E00073423,22.5,77.5
E00073424,20.4,79.6
E00073425,8.7,91.3
E00073426,14.6,85.4
E00073431,16.6,83.4
E00073433,16.2,83.8
E00073439,13.8,86.2
E00073440,18.3,81.7
E00073441,20.9,79.1
E00073442,14.6,85.4
E00073443,11.6,88.4
E00073444,17.6,82.4
E00073445,12.1,87.9
E00073446,13.9,86.1
E00073449,11.6,88.4
E00073450,11,89
E00073451,10.8,89.2
E00073452,11.9,88.1
E00073472,11.9,88.1
E00073473,14.4,85.6
E00073474,5.6,94.4
E00073476,14.5,85.5
E00073477,14.9,85.1
E00073478,10.9,89.1
E00073479,14.2,85.8
E00073480,17.7,82.3
E00073481,10.2,89.8
E00073482,14.9,85.1
E00073483,12.6,87.4
E00073484,12,88
E00073485,22.4,77.6
E00073486,12.6,87.4
E00073487,12.2,87.8
E00073488,10.8,89.2
E00073489,11.4,88.6
E00073490,13.4,86.6
E00073491,10.6,89.4
E00073492,12.9,87.1
E00073493,10.3,89.7
E00073494,14.8,85.2
E00073495,15.9,84.1
E00073497,13.9,86.1
E00073498,16.3,83.7
E00073499,15.5,84.5
E00073500,11.4,88.6
E00073501,14.9,85.1
E00073502,10.3,89.7
E00073503,10.3,89.7
E00073504,13,87
E00073505,15.3,84.7
E00073506,12.4,87.6
E00073507,20.5,79.5
E00073508,13.3,86.7
E00073509,10.1,89.9
E00073510,11.5,88.5
E00073511,15.3,84.7
E00073512,9,91
E00073513,7.8,92.2
E00073514,13.9,86.1
E00073515,11.7,88.3
E00073516,10,90
E00073517,15,85
E00073518,7.4,92.6
E00073519,13,87
E00073520,13.9,86.1
E00073521,13.4,86.6
E00073522,11.6,88.4
E00073523,16.3,83.7
E00073524,12.1,87.9
E00073525,9.1,90.9
E00073526,15,85
E00073527,18.3,81.7
E00073528,22.2,77.8
E00073529,19.7,80.3
E00073530,14.4,85.6
E00073531,9.1,90.9
E00073532,12.4,87.6
E00073533,11.2,88.8
E00073534,12.3,87.7
E00073535,13.4,86.6
E00073536,15.7,84.3
E00073537,11.3,88.7
E00073538,13.1,86.9
E00073539,16.8,83.2
E00073540,11.8,88.2
E00073541,13.7,86.3
E00073542,12.2,87.8
E00073543,13.3,86.7
E00073544,13.8,86.2
E00073545,15.1,84.9
E00073546,15.7,84.3
E00073547,20.2,79.8
E00073548,13.5,86.5
E00073549,13.9,86.1
E00073550,10.4,89.6
E00073551,10.1,89.9
E00073552,15.6,84.4
E00073553,15.3,84.7
E00073554,8.3,91.7
E00073555,12.1,87.9
E00073556,14.4,85.6
E00073557,10.1,89.9
E00073558,12.1,87.9
E00073559,16.2,83.8
E00073560,19.4,80.6
E00073561,16,84
E00073562,14,86
E00073563,16.7,83.3
E00073564,13.1,86.9
E00073565,13.4,86.6
E00073566,24,76
E00073567,17.9,82.1
E00073568,9.8,90.2
E00073569,13.7,86.3
E00073570,14.1,85.9
E00073571,14.2,85.8
E00073572,11.8,88.2
E00073573,14.3,85.7
E00073574,17.5,82.5
E00073575,20.7,79.3
E00073576,12.6,87.4
E00073577,16.6,83.4
E00073578,12.1,87.9
E00073579,37.9,62.1
E00073580,15.4,84.6
E00073581,13.3,86.7
E00073582,10.4,89.6
E00073583,16.2,83.8
E00073584,14.7,85.3
E00073585,16.6,83.4
E00073586,17.5,82.5
E00073587,13.3,86.7
E00073588,29.3,70.7
E00073589,19.3,80.7
E00073590,13.9,86.1
E00073591,18.7,81.3
E00073592,13.7,86.3
E00073593,13.4,86.6
E00073594,17,83
E00073595,15.2,84.8
E00073596,20.4,79.6
E00073597,18.2,81.8
E00073603,15.9,84.1
E00073605,19,81
E00073607,20.7,79.3
E00073608,17.2,82.8
E00073609,21.9,78.1
E00073611,14.9,85.1
