areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00073143,86,9.3,0,4.7
E00073145,66.2,18.5,2.5,12.7
E00073147,67.8,24,1.8,6.4
E00073148,76.1,14.8,0,9.2
E00073150,80.9,9.6,0,9.6
E00073152,93.7,4.2,0,2.1
E00073153,88.8,8.6,0,2.5
E00073154,90,5.4,0.8,3.8
E00073155,88.4,8.2,0,3.4
E00073156,86.9,8.2,1.6,3.3
E00073157,91.2,5.7,0,3.1
E00073158,86.1,6.6,2,5.3
E00073159,92.1,4,0,4
E00073160,93.6,4.1,0.6,1.8
E00073161,79.9,6.9,1.3,11.9
E00073162,89.8,4.2,0,6
E00073163,93.3,2.5,0,4.2
E00073164,91.9,8.1,0,0
E00073165,90.2,4.5,0,5.3
E00073166,88.5,8,0,3.5
E00073167,92.6,3.7,0.5,3.2
E00073168,83.4,6.4,1.9,8.3
E00073169,88.2,7.7,0.5,3.6
E00073170,88.7,7,0.9,3.3
E00073171,78.2,11.7,3.9,6.3
E00073172,88.8,2,2,7.2
E00073173,91.3,5.1,0.7,2.9
E00073174,92.4,4.9,0.7,2.1
E00073176,84.2,4.1,0.6,11.1
E00073177,85.5,8.2,0.6,5.7
E00073178,88.8,5.6,0,5.6
E00073179,92,8,0,0
E00073181,80.2,11.4,4,4.5
E00073182,89.3,6.4,0,4.3
E00073263,86.1,6,1.3,6.6
E00073264,92.3,5.4,0,2.3
E00073266,95.5,2.3,0,2.3
E00073267,93.3,5,0.8,0.8
E00073268,93,4.1,0.6,2.3
E00073269,91.4,3.7,0.6,4.3
E00073270,92,8,0,0
E00073271,89.4,5.8,1.1,3.7
E00073272,86.8,8.5,1.6,3.1
E00073273,94.3,3.3,0,2.4
E00073274,90.4,6.1,0,3.5
E00073276,82.2,6.2,1.6,10.1
E00073277,96.9,2.3,0,0.8
E00073278,94.7,4.6,0,0.8
E00073280,94.9,4.2,0,0.8
E00073281,96.5,2.1,0,1.4
E00073282,95.3,4.7,0,0
E00073283,96.6,2.6,0,0.9
E00073284,91.3,0.9,0.9,7
E00073285,90.1,5.7,0.7,3.5
E00073286,93.4,3.3,0.7,2.6
E00073287,88.5,5.7,0.8,4.9
E00073288,94.6,3.1,0,2.3
E00073289,95.3,4.7,0,0
E00073290,90.8,7.6,0.8,0.8
E00073291,88.3,6.3,0,5.5
E00073292,92.5,5,0,2.5
E00073293,95.2,3.4,0,1.4
E00073294,86.6,8.7,1.3,3.4
E00073295,93.9,3.1,1.5,1.5
E00073296,94.7,1.8,2.6,0.9
E00073297,90.8,2.8,0,6.4
E00073298,83,4.8,1.1,11.2
E00073299,92.4,5.6,0,2.1
E00073300,98.1,0,0,1.9
E00073414,70.6,6.7,3.4,19.3
E00073415,83.3,9.8,1,5.9
E00073416,89.6,6.7,0.7,3
E00073419,85.7,5,1.2,8.1
E00073420,79.1,7.7,1.1,12.1
E00073421,83.7,8.7,0,7.7
E00073422,65.3,10.2,5.9,18.6
E00073423,84.6,6,0,9.4
E00073424,71.5,10.6,8.1,9.8
E00073425,77.1,9.2,0.8,13
E00073426,77,14.3,1.6,7.1
E00073431,80.6,10.8,0,8.6
E00073433,69.2,11,0.5,19.2
E00073439,89.2,7.4,0,3.4
E00073440,90,5.4,0.8,3.8
E00073441,73.3,3.1,3.1,20.6
E00073442,94.5,4.9,0,0.6
E00073443,92.3,4.3,0.9,2.6
E00073444,86.1,7,0.9,6.1
E00073445,78.6,13.4,0,8
E00073446,79.4,8.1,0.6,11.9
E00073449,85.2,7,0,7.8
E00073450,86.9,6.9,1.5,4.6
E00073451,95.2,4.1,0.7,0
E00073452,85.3,5.3,0,9.3
E00073472,87.3,6.3,0,6.3
E00073473,91.3,1.1,0,7.6
E00073474,94.9,0,0,5.1
E00073476,92.4,3.8,0.8,3.1
E00073477,91.9,3.7,0,4.4
E00073478,92.9,0.8,0.8,5.6
E00073479,89.9,4.2,0.8,5
E00073480,93.8,2.8,0,3.4
E00073481,90,4.5,0,5.5
E00073482,90.8,4.6,0,4.6
E00073483,87.7,5.2,0,7.1
E00073484,86.3,5.6,1.6,6.5
E00073485,87.1,6.9,0.9,5.2
E00073486,66.7,10.5,0.7,22.2
E00073487,89.8,8.6,0,1.6
E00073488,91.5,4.3,0,4.3
E00073489,93,4.3,0.9,1.7
E00073490,81.1,8.3,3,7.6
E00073491,85.2,8.1,0,6.7
E00073492,87.4,9.1,1.4,2.1
E00073493,84.6,6.6,0,8.8
E00073494,90.4,5.2,0,4.4
E00073495,91.2,3.5,0,5.3
E00073497,92.1,3.2,0.8,4
E00073498,87.5,6.3,0.9,5.4
E00073499,93.9,5.2,0,0.9
E00073500,86.5,7.7,1.3,4.5
E00073501,92.3,6.2,0,1.5
E00073502,91.4,5.8,0.7,2.2
E00073503,86.3,4.6,1.5,7.6
E00073504,86,8.5,0,5.4
E00073505,87.1,2,1,9.9
E00073506,88.7,6.8,0.8,3.8
E00073507,92.8,3.1,1,3.1
E00073508,91.6,4.7,0,3.7
E00073509,86.4,8,0.8,4.8
E00073510,91.1,2.4,0,6.5
E00073511,84.9,5.6,0.8,8.7
E00073512,94.4,4,0,1.6
E00073513,89.9,3.2,0,7
E00073514,86.2,8.7,0.7,4.3
E00073515,92.9,4.7,0,2.4
E00073516,82.2,9.2,1.3,7.2
E00073517,84.1,8.3,0,7.6
E00073518,82.8,5.2,1.7,10.3
E00073519,91.9,6.6,0,1.5
E00073520,94,3,1.2,1.8
E00073521,92,4,0,4
E00073522,91.7,5,0,3.3
E00073523,90.8,5.4,0,3.8
E00073524,91.9,5.6,0,2.4
E00073525,88.6,8.9,0,2.5
E00073526,90.1,5.8,0,4.1
E00073527,83.9,5.6,0,10.5
E00073528,83.2,9.2,0.8,6.7
E00073529,87.6,6.6,0,5.8
E00073530,92.3,3.1,2.3,2.3
E00073531,90.6,5.1,1.4,2.9
E00073532,87,5.6,1.4,6
E00073533,92,5.3,0.9,1.8
E00073534,88.2,8.4,0.8,2.5
E00073535,86.4,5.8,1.9,5.8
E00073536,87.4,8.1,0.9,3.6
E00073537,92.5,4.1,0,3.4
E00073538,90.8,5,0,4.2
E00073539,89.9,3.7,0,6.4
E00073540,94.1,1,2,3
E00073541,87.1,9.5,0.9,2.6
E00073542,90.3,4,0,5.6
E00073543,90.8,5.3,0,3.8
E00073544,92.1,4.8,0,3.2
E00073545,86.6,4.8,0,8.6
E00073546,87.4,5.5,1.6,5.5
E00073547,91.9,4.1,0.7,3.4
E00073548,78.7,12.1,0,9.2
E00073549,91,5.2,0.6,3.2
E00073550,90.8,5.9,0.8,2.5
E00073551,90.5,7.8,0.9,0.9
E00073552,92.4,4.2,0,3.4
E00073553,91,1.8,0,7.2
E00073554,86.7,7.6,0,5.7
E00073555,90.6,3.9,0,5.5
E00073556,85.3,6.9,0,7.8
E00073557,88.7,9.6,0,1.7
E00073558,87.1,6.4,0.7,5.7
E00073559,90.9,4.2,2.8,2.1
E00073560,79,7.6,0,13.4
E00073561,81.9,11.7,0.6,5.8
E00073562,82.1,9.6,1.9,6.4
E00073563,83.6,13,0.7,2.7
E00073564,89.5,9.2,0,1.3
E00073565,62.8,15,3.8,18.4
E00073566,80.9,5.2,0.9,13
E00073567,83.2,10.9,0.7,5.1
E00073568,78.5,13.9,0.6,7
E00073569,85.6,9.2,0.6,4.6
E00073570,81.8,13.3,0,4.9
E00073571,91.3,5.2,0.6,2.9
E00073572,86.3,7.9,1.4,4.3
E00073573,77.7,11.6,1.4,9.3
E00073574,68.9,16.9,4.7,9.5
E00073575,74.7,12.9,3.2,9.1
E00073576,84.8,9.9,0,5.3
E00073577,82.1,9,2.8,6.2
E00073578,84.6,8.1,1.5,5.9
E00073579,96,1,0,3
E00073580,83.4,5.9,3,7.7
E00073581,90,3.6,3.6,2.9
E00073582,87.6,6.6,1.5,4.4
E00073583,85.2,5.2,1.3,8.4
E00073584,86.6,5.6,1.4,6.3
E00073585,84.3,9.4,1.9,4.4
E00073586,91.5,2.3,1.6,4.7
E00073587,81.6,5.9,2,10.5
E00073588,78.4,3.4,0,18.1
E00073589,78.2,4.6,0,17.2
E00073590,79.5,5.5,0.9,14.1
E00073591,84.8,4.8,1.6,8.8
E00073592,82.3,7.1,1.8,8.8
E00073593,79.7,8.1,2.4,9.8
E00073594,90.4,4.8,2.1,2.7
E00073595,82.5,7.3,3.6,6.6
E00073596,83.5,8.6,0,7.9
E00073597,77.7,10.7,1.7,9.9
E00073603,74.5,9.7,2.1,13.8
E00073605,82,4.9,2.5,10.7
E00073607,78.3,5.1,0.7,15.9
E00073608,83.1,8.1,2.4,6.5
E00073609,79.5,6.2,1.4,13
E00073611,72,10.4,3.7,14
E00073612,68.7,17.7,2,11.6
E00073613,87,8,0.7,4.3
E00073617,88.9,6,2.6,2.6
E00073618,87.3,6.3,1.6,4.8
E00073619,76.3,14.1,2.2,7.4
E00073621,84.2,11.6,0,4.1
E00073623,87.8,9.9,0,2.3
E00073628,73.8,7.4,2.5,16.4
E00073750,85.8,1.6,3.9,8.7
E00073752,87,4.2,2.5,6.3
E00073757,95.2,3.2,0,1.6
E00073758,79.6,5.9,3.3,11.2
E00073759,88.7,7,0,4.2
E00073760,88.8,3.3,0.7,7.2
E00073761,82.6,4.3,1.9,11.2
E00073762,93.2,3,2.3,1.5
E00073763,84.7,2.4,1.6,11.3
E00073779,95.6,3.5,0,0.9
E00073818,95.8,2.8,0,1.4
E00073819,97,0,0,3
E00073820,90.7,5.6,0.9,2.8
E00073821,90.3,4,0.8,4.8
E00073822,87.1,7.1,1.3,4.5
E00073823,95.9,0.8,2.5,0.8
E00073824,92.7,5.6,0.8,0.8
E00073825,95.1,4.9,0,0
E00073826,92.7,6.5,0,0.8
E00073827,93,4.7,0,2.3
E00073828,92.3,4.3,0.9,2.6
E00073829,94.5,3.6,0,1.8
E00073830,91.6,5.9,0.8,1.7
E00073831,96.5,1.8,0,1.8
E00073832,89.6,5.7,0,4.7
E00073833,98.5,0.7,0,0.7
E00073834,91.5,2.3,0.8,5.4
E00073835,96.6,2.8,0,0.7
E00073836,93.5,1.9,0.9,3.7
E00073837,97.1,1.2,0,1.8
E00073838,97,2.3,0,0.8
E00073839,98.3,0,0,1.7
E00073840,95.9,0.8,1.6,1.6
