areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00073143,28.1,49.4,22.5
E00073145,27.5,42.8,29.7
E00073147,24.5,35.5,40
E00073148,33.3,41,25.6
E00073150,30.6,43,26.4
E00073152,23.6,53.8,22.6
E00073153,23.1,58.2,18.7
E00073154,25.8,49.4,24.7
E00073155,28.1,57.3,14.6
E00073156,16.2,59.5,24.3
E00073157,50.5,38.1,11.3
E00073158,20.2,56.4,23.4
E00073159,13.5,73,13.5
E00073160,24.6,50.9,24.6
E00073161,13.3,45.1,41.6
E00073162,36.9,48.5,14.6
E00073163,27.8,55.6,16.7
E00073164,19.4,50,30.6
E00073165,44.8,43.2,12
E00073166,28.8,46.2,25
E00073167,31.5,48.9,19.6
E00073168,20,49.5,30.5
E00073169,28.8,50,21.2
E00073170,38.4,42.4,19.2
E00073171,38.2,32.4,29.4
E00073172,17.4,46.7,35.9
E00073173,14.6,64,21.3
E00073174,17.6,54.1,28.2
E00073176,25.2,41.4,33.3
E00073177,33,44.7,22.3
E00073178,35.6,41.5,22.9
E00073179,18.6,53.6,27.8
E00073181,14.5,44.8,40.7
E00073182,29.9,44.9,25.1
E00073263,39.1,50,10.9
E00073264,31,54,15.1
E00073266,40.5,47.3,12.2
E00073267,16.1,74.7,9.2
E00073268,37,45.7,17.4
E00073269,35.9,44.7,19.4
E00073270,41.6,45.6,12.8
E00073271,34.6,52.9,12.5
E00073272,23.3,58.3,18.4
E00073273,22.2,63.9,13.9
E00073274,24.9,59.9,15.2
E00073276,49.1,31.6,19.3
E00073277,30.4,57.1,12.5
E00073278,22,57.3,20.7
E00073280,21.7,63,15.2
E00073281,40.6,48.1,11.3
E00073282,30.8,52.7,16.5
E00073283,25.6,59.3,15.1
E00073284,14,62.8,23.1
E00073285,28.2,58.9,12.9
E00073286,27.3,64.8,8
E00073287,19.4,71,9.7
E00073288,22,53,25
E00073289,26.1,60.2,13.6
E00073290,15.9,66.7,17.5
E00073291,16.7,71.8,11.5
E00073292,36.4,48.5,15.2
E00073293,25.4,54.4,20.2
E00073294,30.1,35.8,34.1
E00073295,19.8,67.4,12.8
E00073296,20.5,75.9,3.6
E00073297,28.1,54.2,17.7
E00073298,43.7,40.3,16
E00073299,22.9,58.6,18.6
E00073300,12.2,79.6,8.2
E00073414,29.3,39.3,31.4
E00073415,36.3,35.7,28
E00073416,34,38.3,27.7
E00073419,40,41.4,18.6
E00073420,32.6,32.6,34.8
E00073421,39.7,28.9,31.4
E00073422,9,53.9,37.1
E00073423,24.4,53.5,22
E00073424,15.2,40.2,44.6
E00073425,37.7,38.1,24.2
E00073426,38.4,35.5,26
E00073431,42,36.2,21.8
E00073433,40.7,28.1,31.2
E00073439,37,48.1,14.8
E00073440,24.4,65.6,10
E00073441,14.9,46,39.1
E00073442,26.8,60.3,12.8
E00073443,26.4,55.6,18.1
E00073444,36.3,46.3,17.5
E00073445,37.3,49.1,13.6
E00073446,37.9,34.1,28
E00073449,33.3,49.2,17.5
E00073450,21.3,56.3,22.5
E00073451,20,68.2,11.8
E00073452,24.4,69.2,6.4
E00073472,22.7,64.8,12.5
E00073473,15.1,27.7,57.1
E00073474,15.4,51.9,32.7
E00073476,29,57,14
E00073477,17.3,71.2,11.5
E00073478,25.5,63.8,10.6
E00073479,22.6,61.3,16.1
E00073480,15.1,71.4,13.4
E00073481,27.6,56.2,16.2
E00073482,39.5,43.5,17
E00073483,41.3,38.4,20.3
E00073484,17.8,63,19.2
E00073485,27.5,44.1,28.4
E00073486,42.7,31.8,25.5
E00073487,45.8,38.3,15.9
E00073488,50.9,30,19.1
E00073489,12.2,75.5,12.2
E00073490,33.6,50,16.4
E00073491,30.9,27.9,41.2
E00073492,30.4,52.2,17.4
E00073493,38.7,32.8,28.5
E00073494,33.5,34.5,32
E00073495,37.7,37.4,24.9
E00073497,31.2,58.7,10.1
E00073498,21.2,68.2,10.6
E00073499,25.9,70.4,3.7
E00073500,44.5,36,19.5
E00073501,31.9,50.7,17.4
E00073502,27.5,45.8,26.8
E00073503,25,64.1,10.9
E00073504,37.6,41.2,21.2
E00073505,28.7,40.6,30.7
E00073506,38.8,48.8,12.5
E00073507,15.6,68.8,15.6
E00073508,25.3,42.9,31.9
E00073509,30.2,47.9,21.9
E00073510,42.7,43.6,13.6
E00073511,23.1,60.3,16.7
E00073512,19.4,54.5,26.1
E00073513,34.3,45.7,20
E00073514,41.5,38.6,19.9
E00073515,28.9,37.3,33.7
E00073516,44.7,40.2,15.2
E00073517,54.3,30.4,15.2
E00073518,37.1,43.5,19.4
E00073519,44.2,33.7,22.1
E00073520,32.5,51.3,16.3
E00073521,43.9,34.8,21.3
E00073522,35.3,53.8,10.9
E00073523,28,56,16
E00073524,28,51.4,20.6
E00073525,32.9,46.1,21.1
E00073526,47.1,38.7,14.2
E00073527,40.5,35.8,23.7
E00073528,28.1,51.4,20.5
E00073529,36.7,44.7,18.6
E00073530,31.4,47.7,20.9
E00073531,44.3,39.8,15.9
E00073532,29.6,47,23.3
E00073533,19,63.8,17.2
E00073534,35.7,50,14.3
E00073535,29,56.5,14.5
E00073536,26.7,55.6,17.8
E00073537,34.5,57.1,8.3
E00073538,28.4,55.4,16.2
E00073539,26.9,61.2,11.9
E00073540,36,53.3,10.7
E00073541,42.2,39.3,18.5
E00073542,38.9,46.9,14.2
E00073543,40.9,45.3,13.9
E00073544,30,49,21
E00073545,42.3,43.7,14.1
E00073546,39.2,45.2,15.7
E00073547,33.3,52.9,13.7
E00073548,45.1,39.7,15.2
E00073549,36.5,50,13.5
E00073550,37.3,36.7,25.9
E00073551,35.4,42.5,22.1
E00073552,23.1,59.8,17.1
E00073553,31.7,54.5,13.9
E00073554,39.8,42.2,18
E00073555,32.4,46.5,21.1
E00073556,42.6,41.9,15.4
E00073557,34.5,46.2,19.3
E00073558,41.6,41.6,16.8
E00073559,21.4,57.1,21.4
E00073560,15,58,27
E00073561,14,44.9,41.2
E00073562,16.4,42.6,41
E00073563,22.1,44.2,33.7
E00073564,25,58.3,16.7
E00073565,22.6,34.2,43.2
E00073566,13.2,41.8,45.1
E00073567,19.6,39.1,41.3
E00073568,23.5,42,34.6
E00073569,14.7,52.9,32.4
E00073570,29.7,47.3,23
E00073571,20.4,46.9,32.7
E00073572,19.5,41.6,39
E00073573,16.8,42.7,40.6
E00073574,15.4,44.2,40.4
E00073575,16.3,40.5,43.1
E00073576,19.6,44.1,36.3
E00073577,20,42,38
E00073578,10,46.3,43.8
E00073579,2.9,78.6,18.4
E00073580,13.7,53.7,32.6
E00073581,20,57.1,22.9
E00073582,26.4,62.3,11.3
E00073583,14.3,62.5,23.2
E00073584,24.1,42.2,33.7
E00073585,20.5,57.7,21.8
E00073586,17.6,66.7,15.7
E00073587,22,39,39
E00073588,11.9,55.4,32.7
E00073589,12.5,66.7,20.8
E00073590,25.3,37.9,36.8
E00073591,12.7,69,18.3
E00073592,9.3,72.2,18.5
E00073593,29.4,51,19.6
E00073594,28.6,52.4,19
E00073595,21.7,56.7,21.7
E00073596,20,61.4,18.6
E00073597,18.1,42.9,39
E00073603,27.7,40.6,31.7
E00073605,27.7,51.8,20.5
E00073607,10.1,51.5,38.4
E00073608,16.7,45.6,37.8
E00073609,28.4,31.2,40.4
E00073611,21.7,38.7,39.6
E00073612,16.3,47.4,36.3
E00073613,21.2,45.9,32.9
E00073617,7.5,69.9,22.6
E00073618,9.7,64.1,26.2
E00073619,17.1,61.5,21.4
E00073621,18.4,46.9,34.7
E00073623,21,55.2,23.8
E00073628,16.5,45.4,38.1
E00073750,8.2,64.7,27.1
E00073752,7.3,65.9,26.8
E00073757,8.2,71.8,20
E00073758,10.7,49.6,39.7
E00073759,13.4,43.8,42.9
E00073760,16.3,66.3,17.4
E00073761,11.7,52.1,36.2
E00073762,6.8,82.5,10.7
E00073763,15.9,60.7,23.4
E00073779,9.5,82.9,7.6
E00073818,9,80.2,10.8
E00073819,4.5,85.6,9.8
E00073820,12.5,58.7,28.8
E00073821,10.2,63.9,25.9
E00073822,19.5,74.7,5.7
E00073823,8.3,73.3,18.3
E00073824,13.4,70.5,16.1
E00073825,25.6,61.6,12.8
E00073826,11.8,65.5,22.7
E00073827,19.4,61.2,19.4
E00073828,10.1,58.4,31.5
E00073829,16.7,70.8,12.5
E00073830,29.9,61.2,9
E00073831,18.4,63.2,18.4
E00073832,16.7,73.1,10.3
E00073833,9.4,74,16.7
E00073834,8.7,81.7,9.6
E00073835,5.9,84.2,9.9
E00073836,8.6,83.9,7.5
E00073837,7.5,79.7,12.8
E00073838,7,77.2,15.8
E00073839,15.7,61.8,22.5
E00073840,6.5,75.9,17.6
E00073841,9.1,78.5,12.4
E00073842,16.7,74,9.4
E00073843,9.3,79.7,11
E00073844,9.5,81.9,8.6
E00073845,13.4,74.8,11.8
E00073846,8.1,80.6,11.3
E00073847,8.4,68.4,23.2
E00073848,26.2,60.7,13.1
E00073849,14.3,65.7,20
E00073850,8.4,83.2,8.4
E00073851,18,66.3,15.7
E00073892,28,50.8,21.2
E00073893,34.4,54.9,10.7
E00073894,36.5,45.2,18.3
E00073895,10.7,65.3,24
E00073896,11.6,54.3,34.1
E00073897,29.6,56.3,14.1
E00073898,19.4,47.3,33.3
E00073899,19,65.7,15.2
E00073900,17.4,61.6,20.9
E00073901,41.5,46.3,12.2
E00073902,38.4,50,11.6
E00073904,33.6,47.1,19.3
E00073905,27.2,46.3,26.5
E00073906,8.6,75.8,15.6
E00073907,9.4,76.5,14.1
E00073908,26.6,44.7,28.7
E00073909,13.3,59,27.6
E00073910,12.4,48.5,39.2
E00073911,24.4,54.9,20.7
E00073912,31.5,52.7,15.8
E00073913,16.5,66.1,17.4
E00073914,29.1,56.4,14.5
E00073915,42.3,44.4,13.2
E00073916,14.7,75.2,10.1
E00073917,9.9,83.4,6.6
E00073918,11.1,72.5,16.3
E00073919,15.1,50.8,34.1
E00073921,16.1,50,33.9
E00073922,15.2,73.9,10.9
E00073923,15.1,68.9,16
E00073925,36.1,46.2,17.6
E00073926,26.1,52.2,21.7
E00073927,16.5,62.1,21.4
E00073928,38.5,46.2,15.4
E00074001,18.4,34.7,46.9
E00074011,21.6,42.3,36
E00074012,18.2,44.5,37.3
E00074013,15.7,32.4,51.9
E00074014,26.4,34.5,39.1
E00074016,11.3,40,48.7
E00074018,27.1,41,31.9
E00074019,11,34.8,54.2
E00074020,24.8,42.5,32.7
E00074021,22.1,22.1,55.9
E00074022,15.2,43,41.8
E00074023,18.3,39.9,41.8
E00074024,27.3,34.7,38
E00074025,19.5,38.5,42
E00074026,21.6,40.7,37.7
E00074027,12.9,33.1,54
E00074028,12.3,49.3,38.4
E00074029,15.4,34.9,49.7
E00074030,3.3,52.5,44.2
E00074032,17.3,45.3,37.4
E00074033,23.1,19.4,57.5
E00074034,12.4,47.8,39.8
E00074037,16,42,42
E00074038,9.9,52.7,37.4
E00074041,13.4,45.4,41.2
E00074045,19.5,45.8,34.7
E00074046,23.4,48.4,28.1
E00074047,15.8,48.3,35.8
E00074048,22.5,54.9,22.5
E00074049,12.8,61.6,25.6
E00074050,7.5,73.8,18.8
E00074051,25.6,51.1,23.3
E00074052,15.1,65.1,19.8
E00074053,20.8,47.2,32.1
E00074054,14.4,39.6,46
E00074055,27.6,38,34.4
E00074056,21.2,52.5,26.3
E00074057,12.3,50,37.7
E00074058,17.5,54.4,28.2
E00074060,20.9,43,36
E00074061,21.2,47,31.8
E00074062,21.9,46.6,31.5
E00074063,20.2,41.5,38.3
E00074064,9.4,63.5,27.1
E00074065,19.8,53.8,26.4
E00074066,15.2,55.2,29.5
E00074067,12.7,54.4,32.9
E00074068,30,42.9,27.1
E00074069,12.7,60.9,26.4
E00074070,8.5,54.9,36.6
E00074071,7.1,55.3,37.6
E00074072,14.2,54.7,31.1
E00074073,22.2,52.1,25.6
E00074074,8.9,49.1,42
E00074075,31.3,44.6,24.1
E00074076,12,53.3,34.8
E00074077,17.8,48.1,34.1
E00074078,23.2,61,15.9
E00074079,20.8,55.8,23.4
E00074080,35.2,49.3,15.5
E00074081,23.3,65.8,11
E00074082,39.8,44.3,15.9
E00074083,32.4,45.4,22.2
E00074084,41.4,47.1,11.4
E00074085,22.6,60.7,16.7
E00074086,30.9,48.5,20.6
E00074087,30.8,51.9,17.3
E00074088,42.2,36.1,21.7
E00074089,36.7,44.9,18.4
E00074090,30.2,58.3,11.5
E00074091,27.3,50,22.7
E00074092,28.1,56.1,15.8
E00074093,10.3,69,20.6
E00074094,21.1,56.8,22.1
E00074095,32.6,53.5,14
E00074096,37.9,48.4,13.7
E00074097,10.9,66.3,22.8
E00074098,14.1,75.6,10.3
E00074099,16.9,60.6,22.5
E00074100,21.3,65,13.8
E00074101,7,47.7,45.3
E00074102,15.4,64.8,19.8
E00074103,27.8,59.7,12.5
E00074104,46.3,40,13.7
E00074105,16.5,71.2,12.2
E00074106,24.4,55.6,20
E00074107,11.5,71.7,16.8
E00074108,25,54.8,20.2
E00074109,33,48.7,18.3
E00074110,26.7,54.4,18.9
E00074111,16.5,68.1,15.4
E00074112,36.2,46.9,16.9
E00074113,11.5,73.8,14.8
E00074114,32,54.7,13.3
E00074168,8.7,63.8,27.5
E00074175,15.7,47.2,37
E00074178,13.2,59.2,27.6
E00074181,21.3,59.3,19.4
E00074187,17.9,73.2,8.9
E00074188,28.9,51.1,20
E00074193,14.4,42.5,43.2
E00074194,10.7,67.9,21.4
E00074197,11.4,53.5,35.1
E00074198,16.5,50.4,33.1
E00074199,13.5,48.4,38.1
E00074200,12.3,45.1,42.6
E00074201,14.9,46.1,39
E00074202,9.5,51.6,38.9
E00074203,12.1,61.6,26.3
E00074204,20,40.8,39.2
E00074205,7.8,65.9,26.4
E00074206,13.8,43.9,42.3
E00074207,18.3,46.8,34.9
E00074208,9.8,62.6,27.6
E00074209,16.1,43.2,40.6
E00074210,16.9,42.3,40.8
E00074211,8.7,47.6,43.7
E00074212,8.9,77.2,13.9
E00074213,3.8,76.7,19.5
E00074214,25.4,49.1,25.4
E00074215,10.8,40,49.2
E00074216,9.6,67.5,22.8
E00074217,9.9,58,32.1
E00074218,12.1,52.7,35.2
E00074219,18.3,45.2,36.5
E00074220,20.7,47.4,31.9
E00074221,11.8,42.7,45.5
E00074222,7.2,72.3,20.5
E00074301,11.5,70.2,18.3
E00074307,9.4,80.5,10.2
E00074310,11.2,75.2,13.6
E00074314,22.5,65.2,12.4
E00074315,8.9,83.1,8.1
E00074316,9.5,71.4,19
E00074318,6.8,76.7,16.4
E00074322,12,75.9,12
E00074323,12.9,72.6,14.5
E00074324,12.9,75.3,11.8
E00074325,7.3,78,14.6
E00074327,2.5,96.8,0.6
E00074328,9.1,78.4,12.5
E00074329,13.1,68.7,18.2
E00074330,3.4,84.5,12
E00074331,5.6,58.1,36.3
E00074332,10.5,74.3,15.2
E00074333,3.3,72,24.7
E00074334,16.5,71.1,12.4
E00074335,17.9,62.8,19.2
E00074336,8.3,83.3,8.3
E00074337,9.8,69.6,20.7
E00074338,10.5,66.7,22.8
E00074339,12,68.4,19.7
E00074340,8.5,69.5,22
E00074341,11.7,68.1,20.2
E00074342,5.4,79.6,15
