areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00073143,30.4,69.6
E00073145,29.4,70.6
E00073147,34.3,65.7
E00073148,25.9,74.1
E00073150,27.6,72.4
E00073152,36.7,63.3
E00073153,37.8,62.2
E00073154,40,60
E00073155,27.1,72.9
E00073156,34.5,65.5
E00073157,28.4,71.6
E00073158,29.2,70.8
E00073159,31.6,68.4
E00073160,28.8,71.3
E00073161,33.2,66.8
E00073162,29.8,70.2
E00073163,37.4,62.6
E00073164,28.4,71.6
E00073165,35.1,64.9
E00073166,35.2,64.8
E00073167,28.9,71.1
E00073168,32.9,67.1
E00073169,30.2,69.8
E00073170,26.3,73.7
E00073171,36.3,63.7
E00073172,36.6,63.4
E00073173,38,62
E00073174,34.9,65.1
E00073176,30.3,69.7
E00073177,40.2,59.8
E00073178,32.3,67.7
E00073179,28,72
E00073181,37.8,62.2
E00073182,33.1,66.9
E00073263,31.6,68.4
E00073264,36,64
E00073266,32,68
E00073267,38.1,61.9
E00073268,24.7,75.3
E00073269,34.2,65.8
E00073270,31.5,68.5
E00073271,25.5,74.5
E00073272,29.1,70.9
E00073273,26.9,73.1
E00073274,46.5,53.5
E00073276,40,60
E00073277,35.6,64.4
E00073278,33.3,66.7
E00073280,33,67
E00073281,36.6,63.4
E00073282,39.8,60.2
E00073283,28.8,71.2
E00073284,33.3,66.7
E00073285,33.5,66.5
E00073286,28.6,71.4
E00073287,32.9,67.1
E00073288,40.4,59.6
E00073289,33,67
E00073290,30.9,69.1
E00073291,36.6,63.4
E00073292,23.7,76.3
E00073293,33.5,66.5
E00073294,35.1,64.9
E00073295,38.2,61.8
E00073296,30.6,69.4
E00073297,30.5,69.5
E00073298,31.2,68.8
E00073299,30.2,69.8
E00073300,25.6,74.4
E00073414,39,61
E00073415,23.9,76.1
E00073416,23.7,76.3
E00073419,21.9,78.1
E00073420,34.4,65.6
E00073421,49.6,50.4
E00073422,41.6,58.4
E00073423,31.9,68.1
E00073424,42.6,57.4
E00073425,31.5,68.5
E00073426,55,45
E00073431,47.4,52.6
E00073433,43.5,56.5
E00073439,19.2,80.8
E00073440,29.1,70.9
E00073441,38.3,61.7
E00073442,30.2,69.8
E00073443,29.6,70.4
