areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00073143,89.5,7.5,3
E00073145,84.8,11.6,3.6
E00073147,85.1,9.9,5
E00073148,82.9,13.4,3.8
E00073150,81.6,14.1,4.3
E00073152,90.6,5.7,3.7
E00073153,86.5,10.5,2.9
E00073154,92.1,6.6,1.3
E00073155,92.5,6.4,1.1
E00073156,85.4,9.7,4.9
E00073157,91.7,7.3,1
E00073158,82.8,12.5,4.7
E00073159,89.6,8.3,2.1
E00073160,88.9,8.2,3
E00073161,83.8,9.8,6.4
E00073162,91.3,6.4,2.3
E00073163,91.5,7,1.5
E00073164,83.8,10.8,5.4
E00073165,88.6,9.1,2.3
E00073166,90,6.9,3.1
E00073167,87.6,8.6,3.7
E00073168,80.1,13.3,6.6
E00073169,86.1,10.5,3.4
E00073170,87.7,10.2,2.1
E00073171,85.3,11.4,3.3
E00073172,82.9,10.4,6.6
E00073173,79.6,15.8,4.6
E00073174,88.8,9.3,1.9
E00073176,84.3,9.9,5.8
E00073177,82.4,12.6,5
E00073178,86.2,9.6,4.2
E00073179,80.9,11.3,7.8
E00073181,82.2,12.7,5.1
E00073182,85.3,10.9,3.8
E00073263,89.8,8.5,1.7
E00073264,89.2,7.7,3
E00073266,91.5,7,1.5
E00073267,83.8,12.6,3.6
E00073268,90.8,8,1.2
E00073269,89.8,9,1.3
E00073270,93.2,4.3,2.5
E00073271,89.6,7.3,3.1
E00073272,89.1,8.9,2
E00073273,89.7,7.8,2.5
E00073274,75.3,17.2,7.5
E00073276,85.2,11.1,3.7
E00073277,91.6,6.3,2.1
E00073278,90.8,8.2,1
E00073280,95.3,4.4,0.3
E00073281,91.1,7.3,1.6
E00073282,94.3,4.3,1.4
E00073283,93.9,5,1.2
E00073284,63.1,23.3,13.6
E00073285,86.1,11.5,2.4
E00073286,90.5,7.7,1.8
E00073287,89.4,8.5,2
E00073288,89.9,8.5,1.6
E00073289,92.9,5.7,1.4
E00073290,93.4,5.7,0.9
E00073291,89.1,8.6,2.4
E00073292,90.9,7.7,1.5
E00073293,90.6,6.7,2.7
E00073294,90.9,6.3,2.7
E00073295,90.5,7.7,1.8
E00073296,91.4,6.1,2.5
E00073297,89.3,8.8,1.9
E00073298,88.9,7.5,3.6
E00073299,88.4,9.8,1.8
E00073300,93.3,6.3,0.4
E00073414,81.7,12.7,5.6
E00073415,94.5,4.2,1.3
