areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00073143,19.5,80.5
E00073145,18.4,81.6
E00073147,28.3,71.7
E00073148,10.8,89.2
E00073150,20,80
E00073152,40.9,59.1
E00073153,32.2,67.8
E00073154,47.4,52.6
E00073155,31.6,68.4
E00073156,22.6,77.4
E00073157,24.2,75.8
E00073158,26.6,73.4
E00073159,50.2,49.8
E00073160,28.8,71.2
E00073161,33.1,66.9
E00073162,27.7,72.3
E00073163,48.9,51.1
E00073164,26.7,73.3
E00073165,17.8,82.2
E00073166,19.8,80.2
E00073167,16,84
E00073168,18.3,81.7
E00073169,25.9,74.1
E00073170,10.4,89.6
E00073171,15.8,84.2
E00073172,20.7,79.3
E00073173,29.1,70.9
E00073174,28.5,71.5
E00073176,13.2,86.8
E00073177,16.3,83.7
E00073178,13.5,86.5
E00073179,26.1,73.9
E00073181,24.2,75.8
E00073182,14.2,85.8
E00073263,29.8,70.2
E00073264,42.1,57.9
E00073266,28.6,71.4
E00073267,44.2,55.8
E00073268,33.1,66.9
E00073269,22.9,77.1
E00073270,35,65
E00073271,30.1,69.9
E00073272,31.5,68.5
E00073273,32.9,67.1
E00073274,23.7,76.3
E00073276,19.2,80.8
E00073277,36.4,63.6
E00073278,58.7,41.3
E00073280,57.1,42.9
E00073281,36.6,63.4
E00073282,43.7,56.3
E00073283,49.4,50.6
E00073284,20.1,79.9
E00073285,41.1,58.9
E00073286,36.8,63.2
E00073287,41.4,58.6
E00073288,39.6,60.4
E00073289,45.5,54.5
E00073290,50.4,49.6
E00073291,40.7,59.3
E00073292,31.5,68.5
E00073293,40.7,59.3
E00073294,26.2,73.8
E00073295,53.5,46.5
E00073296,38.3,61.7
E00073297,33.6,66.4
E00073298,14.1,85.9
E00073299,38.9,61.1
E00073300,43.1,56.9
E00073414,15,85
E00073415,8.4,91.6
E00073416,25.6,74.4
E00073419,11.9,88.1
E00073420,12.6,87.4
E00073421,4.7,95.3
E00073422,33.5,66.5
E00073423,16.5,83.5
E00073424,33.3,66.7
E00073425,8.5,91.5
E00073426,10.3,89.7
E00073431,13.6,86.4
E00073433,10.1,89.9
E00073439,19.4,80.6
E00073440,28.3,71.7
E00073441,20.3,79.7
E00073442,31.7,68.3
E00073443,36.6,63.4
E00073444,17.9,82.1
E00073445,13.1,86.9
E00073446,11.1,88.9
E00073449,27.3,72.7
E00073450,26.5,73.5
E00073451,30.4,69.6
E00073452,21.8,78.2
E00073472,37.5,62.5
E00073473,11.3,88.7
E00073474,30.5,69.5
E00073476,26.8,73.2
E00073477,43.1,56.9
E00073478,21.4,78.6
