areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00045077,18.5,1.5,7.1,66.4,6.5
E00045078,22.5,2.7,3.5,65.5,5.9
E00045079,29.6,6.5,6.8,55,2
E00045080,43.9,2.1,3.9,46.2,3.9
E00045081,22.1,7.6,5.2,62.2,2.8
E00045082,52.9,4.5,3.8,31.7,7
E00045083,14.2,2.2,2.2,80.8,0.6
E00045084,35.9,6,4,45.7,8.3
E00045085,31.3,5.7,4,52,7
E00045086,41.7,6,3.9,42.4,6
E00045087,23.9,5.7,2.8,64.8,2.8
E00045088,11.2,5.1,4.8,76.9,1.9
E00045090,24.8,8.1,10.3,54.3,2.5
E00045091,32.4,1.7,2.2,60.8,2.9
E00045092,22.6,3,6.5,66.9,1
E00045093,19.9,5.8,7.6,61.5,5.2
E00045094,19.4,4.1,4.8,71.7,0
E00045095,27.6,2.6,5.8,61.2,2.9
E00045096,15.8,9.2,6.7,64.2,4.2
E00045097,25.3,4.4,5,65.3,0
E00045098,13.5,3.4,4.9,76.8,1.5
E00045099,44.7,4.8,6.6,38.1,5.9
E00045100,44.4,13.1,2.6,38.4,1.6
E00045101,57.5,4.6,4.3,31.5,2.2
E00045102,48.8,12.3,2.4,31.6,4.8
E00045103,43.6,3.3,6,45,2.2
E00045104,54.4,5.6,2.2,26.2,11.5
E00045105,51.5,5.5,10.9,29.1,3
E00045106,50.5,8.5,2.7,29.5,8.7
E00045107,58.2,10.4,2.6,21.5,7.3
E00045108,27.8,15.1,9.6,42.6,4.9
E00045109,50.5,4.8,10.5,25.2,9.1
E00045110,44.7,6.6,3.6,42.8,2.3
E00045111,57,2.9,4.2,27.3,8.7
E00045112,55.1,6.5,3.4,30.3,4.8
E00045113,41.9,5.5,7.6,39.5,5.5
E00045114,42.6,5.4,3.7,36.4,11.9
E00045115,54.2,1.7,5.2,33.1,5.8
E00045116,54.9,14.5,6.4,18.7,5.5
E00045117,45,6.4,7,29.2,12.5
E00045118,50.5,2.1,2.1,39.4,6
E00045119,49.8,7.2,6.5,29.4,7.2
E00045120,57.9,5.4,4.3,22.4,10
E00045121,43.9,4.8,4.5,30.1,16.7
E00045122,44,4.3,4.7,45.1,1.8
E00045123,28.9,9.8,5.3,50.4,5.7
E00045124,39.7,7.9,5.5,38.5,8.4
E00045125,57.7,9.7,5.5,25.8,1.3
E00045126,52.1,6.2,4.6,30.8,6.4
E00045127,61.6,9.7,5,19.1,4.7
E00045128,56.7,1.9,3.7,31.8,6
E00045129,58.7,3.9,3.7,29.7,3.9
E00045130,16.8,2.8,7,66.1,7.3
E00045131,44.8,5.5,4.3,35.8,9.6
E00045132,41.7,7,1.8,48.2,1.3
E00045133,19.2,3.8,6.5,67.1,3.4
E00045134,40.1,11.3,4.6,25.6,18.3
E00045135,43.7,10.1,6.5,36.1,3.7
E00045136,36,3.8,6.9,45.9,7.4
E00045137,41.4,3,2.7,47.8,5.1
E00045138,36.9,6.2,7,45.3,4.6
E00045139,5.8,5.1,0.7,87.7,0.7
E00045140,41.1,1.4,9.3,45.6,2.5
E00045141,16,6.3,5.9,67.7,4.2
E00045142,38.5,4.2,3.2,51.7,2.4
E00045143,45.9,8,2.2,41.2,2.8
E00045144,23.5,5.4,4.8,66.3,0
E00045145,34.9,8.2,1.1,46.4,9.3
E00045146,14.4,2.5,3.6,79.6,0
E00045147,26.2,10.8,7.2,53.8,2
E00045148,27.9,11.5,2.4,53.8,4.4
E00045149,7.8,6.6,3.1,80.2,2.3
E00045150,23.1,5.5,2.8,64.9,3.7
E00045151,21.7,0,2.2,75.8,0.3
E00045152,27.6,8.5,6,57.7,0.3
E00045153,40.6,12.7,6.9,33.5,6.3
E00045154,36.4,4.1,3.4,52,4.1
E00045155,9.9,2,4.4,79.8,3.9
E00045156,7.3,0.7,0.7,89.4,1.8
E00045157,10.4,2.5,5.5,81.3,0.3
E00045158,19.6,6.4,7,61.5,5.6
E00045159,15.9,6.2,1.6,71.4,4.9
E00045160,45.8,5.1,4.8,41.7,2.5
E00045161,9.9,11.3,9.5,64.2,5.1
E00045162,48,4,3.5,43.3,1.2
E00045163,18.2,2.9,7.6,71.3,0
E00045164,12.5,1.4,5,81.1,0
E00045165,43.9,11.6,9.7,34.5,0.3
E00045746,31.3,5.9,9.1,51.5,2.2
E00045748,68.4,5,2.6,20.2,3.8
E00045749,45.4,9.5,2.8,41.5,0.8
E00045750,30,6.2,3.5,52.4,7.9
E00045751,29.7,2.5,6.9,56.6,4.4
E00045752,37.5,4,5.3,48.2,5.1
E00045753,23.4,6.6,5.8,59.2,5
E00045754,24.1,2.3,3.4,67.8,2.3
E00045756,1.8,8.8,0,88.3,1.2
E00045757,14.7,3,4.8,75.8,1.7
E00045758,41.5,2.1,4.1,51,1.3
E00045759,74.2,4.8,3,15.3,2.8
E00045760,47,5.4,4.1,40.6,2.8
E00045761,40.7,5.2,4.2,45.1,4.7
E00045762,39.9,3.3,4.1,50.9,1.8
E00045763,31.2,2,4.9,54,7.9
E00045764,28.5,2.7,5.8,60.3,2.7
E00045765,32.7,2.8,6.2,53,5.3
E00045766,14.7,7.4,11.2,63.9,2.8
E00045767,45.2,7.5,4,41.2,2.1
E00045768,22.1,2.9,5.2,69,0.8
E00045769,43.3,7.3,0.8,43.8,4.9
E00045770,30.3,4.1,8.2,53.8,3.5
E00045771,44.4,7.3,3.3,41.7,3.3
E00045772,50.1,3.6,5.8,36.3,4.2
E00045773,51.6,3.9,6.5,30.6,7.5
E00045774,32.9,6.2,4.9,42.7,13.4
E00045775,25.2,9.8,6.2,57,1.8
E00045776,29.2,4.2,4.6,55.3,6.7
E00045777,48.1,4.2,1,41.6,5.2
E00045778,46.6,7.5,4.7,34.1,7.2
E00045779,39.1,3.8,8.7,46.8,1.6
E00045780,29.9,4.8,9.4,53.8,2.1
E00045781,27.9,8.5,6.3,54.4,3
E00045782,53.9,2.3,4.6,35.6,3.6
E00045783,40.4,6.7,5.3,46.3,1.1
E00045784,27.3,14.3,10.4,41.9,6.1
E00045785,63.1,0.6,3.3,29.4,3.6
E00045786,42.1,3.7,2.9,49.6,1.7
E00045787,37.8,3.4,6.8,49.3,2.7
E00045788,37,4.3,0.8,55.9,2.1
E00045789,19.8,12.6,7.7,56,3.8
E00045790,53.2,4.7,4.7,27.5,9.9
E00045791,34,3.6,3.3,56,3
E00045793,49.5,7.5,6.2,33.8,3
E00045794,45,5.4,6.5,40.3,2.7
E00045795,57.5,7.8,4.1,28.3,2.2
E00045796,38.2,2.6,4.2,49.7,5.2
E00045797,48,1.4,1.4,43.9,5.3
E00045798,51,4.8,2.8,36.5,5
E00045799,53.5,5.5,2.7,32.6,5.7
E00045800,40.1,4.9,4,49.6,1.4
E00045801,48.4,7.6,5.2,32.9,6
E00045802,49.5,3.7,2.4,39.1,5.3
E00045804,48.6,5,6.1,35.8,4.5
E00045805,45.8,11.8,6.5,27.2,8.7
E00045806,32.3,6.8,3.3,49.3,8.3
E00045807,44.4,3.4,2.9,44.7,4.5
E00045809,49.2,5.8,2.3,36.3,6.4
E00045812,48.5,4.2,7.4,34.3,5.6
E00045813,12.2,9.8,4.7,70.2,3.1
E00045814,30.8,7.6,6.8,49.4,5.3
E00045815,29.7,9.3,2.6,54.3,4
E00045817,59,14,4.4,19.2,3.4
E00045819,34.9,5,2.3,46.5,11.4
E00045821,51.6,1.6,10.6,33.6,2.6
E00045848,55.7,4.4,3.1,30.6,6.2
E00045856,64.3,3.1,6.4,20.4,5.7
E00045858,61.2,2.4,1.6,32.1,2.7
