areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00045077,89.1,7.1,3.7
E00045078,83.4,13.1,3.5
E00045079,79.8,14.7,5.5
E00045080,82.7,13.1,4.2
E00045081,61.8,30.9,7.2
E00045082,82.1,11.3,6.6
E00045083,78,18.7,3.3
E00045084,81.1,12.3,6.6
E00045085,71.6,20.9,7.4
E00045086,74.5,17.9,7.6
E00045087,72.2,20,7.8
E00045088,85.9,10.3,3.8
E00045090,77.9,14.2,7.8
E00045091,75.9,17.6,6.5
E00045092,74.3,20.7,5
E00045093,79,16.5,4.5
E00045094,84.4,11.3,4.3
E00045095,81,12.7,6.3
E00045096,66.9,18.8,14.2
E00045097,80.1,14,5.9
E00045098,83.5,12.8,3.7
E00045099,77.5,14.9,7.6
E00045100,76.4,15.2,8.4
E00045101,82.8,11.9,5.3
E00045102,80.2,13.4,6.4
E00045103,75.8,17.4,6.8
E00045104,83.1,12.7,4.2
E00045105,79,16.3,4.8
E00045106,78.3,14.8,6.9
E00045107,83.5,9.7,6.9
E00045108,80.1,12.8,7
E00045109,83.9,11.1,5
E00045110,80.2,15.2,4.6
E00045111,80.5,12.5,7
E00045112,81.8,12.5,5.7
E00045113,81,9.6,9.4
E00045114,82.8,10.7,6.5
E00045115,77.8,15,7.2
E00045116,84.5,10.6,5
E00045117,75.8,16.6,7.7
E00045118,81.3,14,4.7
E00045119,77.3,15.8,6.9
E00045120,82.2,11.5,6.3
E00045121,76.5,16.6,6.8
E00045122,72.3,16.5,11.2
E00045123,71.2,17.7,11.1
E00045124,77.8,14,8.2
E00045125,82.9,14.7,2.4
E00045126,83,12.1,4.8
E00045127,84.9,11.2,3.9
E00045128,83.2,12.7,4.1
E00045129,85.2,9.2,5.7
E00045130,81.3,14.6,4.1
E00045131,81.9,12.1,6
E00045132,78.9,14.5,6.6
E00045133,81.2,12.6,6.1
E00045134,81.5,12.7,5.8
E00045135,73.5,17.1,9.4
E00045136,70.7,19.8,9.5
E00045137,88.5,9.9,1.6
E00045138,85.9,10.3,3.8
E00045139,34.8,41.3,23.9
E00045140,72.9,17.8,9.3
E00045141,82.8,14.4,2.7
E00045142,81.7,12.7,5.6
E00045143,80.6,13.6,5.8
E00045144,85.8,11.4,2.7
E00045145,86.8,8.6,4.5
E00045146,83.6,12.5,3.9
E00045147,82.2,11.5,6.3
E00045148,79.3,14.6,6.1
E00045149,84.8,10.2,5.1
E00045150,83.6,12.7,3.7
E00045151,80.8,13.2,6
E00045152,81.4,14.2,4.4
E00045153,79.3,13.4,7.3
E00045154,80.8,13.2,6
E00045155,86.5,10.1,3.4
E00045156,81.6,13.6,4.8
E00045157,86.3,9.5,4.3
E00045158,79.6,12.6,7.8
E00045159,83,10.8,6.2
E00045160,81.3,13.9,4.8
E00045161,72.6,16.2,11.2
E00045162,84.3,10.9,4.7
E00045163,83.1,12.2,4.7
E00045164,59.9,20.6,19.5
E00045165,82.7,10,7.3
E00045746,81,13.7,5.2
E00045748,80,14,6
E00045749,81.1,14,4.8
E00045750,81.9,12,6.1
E00045751,80.6,11,8.5
E00045752,82.8,11.9,5.3
E00045753,80.1,14.1,5.8
E00045754,79.5,13.7,6.8
E00045756,37.4,28.7,33.9
E00045757,59.6,28.7,11.7
E00045758,77.6,13.4,9
E00045759,85.3,12,2.7
E00045760,80.4,13.5,6.1
