areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00045077,20.4,31.9,15,32.7
E00045078,26,34.7,18.7,20.7
E00045079,52.5,20,10.6,16.9
E00045080,34.1,23.5,12.1,30.3
E00045081,54.4,19.4,4.9,21.4
E00045082,25.7,15.4,23.5,35.3
E00045083,28.5,35.8,13.2,22.5
E00045084,35.3,26.5,11.8,26.5
E00045085,49.2,23.8,7.4,19.7
E00045086,29.1,23.2,14.6,33.1
E00045087,52.7,29.8,9.9,7.6
E00045088,25.2,36.6,19.1,19.1
E00045090,42.1,28.3,10.3,19.3
E00045091,56.7,18.7,7.3,17.3
E00045092,37.4,28.5,17.3,16.8
E00045093,46.8,23.7,13.7,15.8
E00045094,29.6,27.2,14.8,28.4
E00045095,31.2,28.8,16,24
E00045096,55.9,17.8,13.6,12.7
E00045097,13.5,26.9,29.8,29.8
E00045098,33,33.9,12.2,20.9
E00045099,32.4,20.6,13.7,33.3
E00045100,25.8,27.3,15.6,31.3
E00045101,15.4,10.6,18.3,55.8
E00045102,20.4,26.3,10.2,43.1
E00045103,21.7,29.2,12.5,36.7
E00045104,16.7,20.2,19.3,43.9
E00045105,21,21.8,12.9,44.4
E00045106,16.8,19.6,19.6,43.9
E00045107,21,20.2,7.3,51.6
E00045108,33.3,27,14.3,25.4
E00045109,17.6,25.2,13.7,43.5
E00045110,27.9,22.5,18,31.5
E00045111,22.7,26.9,6.7,43.7
E00045112,18.9,27,12.6,41.4
E00045113,20.5,21.4,20.5,37.5
E00045114,26.7,21.6,15.5,36.2
E00045115,15.5,22.3,22.3,39.8
E00045116,21.1,17.2,12.5,49.2
E00045117,15.6,20.8,25,38.5
E00045118,17.2,31.1,20.5,31.1
E00045119,21.9,21.9,18.2,38
E00045120,25.9,18.2,18.9,37.1
E00045121,22.8,19.9,13.2,44.1
E00045122,37.3,25.5,9.1,28.2
E00045123,41.8,23.6,16.4,18.2
E00045124,25.7,22.1,18.6,33.6
E00045125,27.8,16.7,15.9,39.7
E00045126,25.7,22.2,9,43.1
E00045127,20,17.3,16.4,46.4
E00045128,20.1,20.9,16.5,42.4
E00045129,15.2,19.3,22.8,42.8
E00045130,20.7,35.3,19.8,24.1
E00045131,30.8,18.2,11.9,39
E00045132,35.6,18.9,20,25.6
E00045133,29.3,22.4,26.7,21.6
E00045134,21.8,25.4,13.4,39.4
E00045135,31.3,25.4,14.2,29.1
E00045136,25.6,27.1,18,29.3
E00045137,20.2,22.6,21.8,35.5
E00045138,28.9,22.2,16.3,32.6
E00045139,84.6,12.8,1.7,0.9
E00045140,25.4,21.3,14.8,38.5
E00045141,24.5,28.2,21.8,25.5
E00045142,22.5,24.8,16.3,36.4
E00045143,23.8,25.4,15.6,35.2
E00045144,30.6,35.4,16.7,17.4
E00045145,28.4,23.5,11.1,37
E00045146,23.1,32.9,23.1,21
E00045147,38.1,20.6,17.5,23.8
E00045148,45.2,25.5,7.6,21.7
E00045149,33.9,33,17,16.1
E00045150,16,37,22.7,24.4
E00045151,31.6,31.6,21.8,15
E00045152,18.8,26.8,23.2,31.3
E00045153,35,20.4,13.9,30.7
E00045154,34.4,25.2,17.6,22.9
E00045155,11.8,35.4,20.8,31.9
E00045156,24.1,29.6,26.9,19.4
E00045157,19.2,37.6,20.8,22.4
E00045158,38.8,25.9,17.3,18
E00045159,35.8,32.8,13.1,18.2
E00045160,24.6,23,9.8,42.6
E00045161,33.9,26.4,24.8,14.9
E00045162,23,30.2,13.7,33.1
E00045163,25,26.6,19.5,28.9
E00045164,66.5,18.2,10.8,4.5
E00045165,27.2,22.4,18.4,32
E00045746,25.5,19.5,16.1,38.9
E00045748,16.7,25,15.9,42.4
E00045749,34,22.9,13.7,29.4
E00045750,36,19.1,20.6,24.3
E00045751,30.8,25.4,23.1,20.8
E00045752,22.6,22,24.5,30.8
E00045753,20.6,31.3,20.6,27.5
E00045754,40.2,28.2,11.1,20.5
E00045756,88.6,8.7,2.7,0
E00045757,57.4,17.2,11.5,13.9
E00045758,25.2,24.4,16,34.4
E00045759,18.5,20.2,25,36.3
E00045760,15.3,22.6,25,37.1
E00045761,34.1,18.9,10.6,36.4
E00045762,21.7,36.4,14,28
E00045763,25.2,23,17,34.8
E00045764,22.8,29.3,19.5,28.5
E00045765,21.8,25.2,20.4,32.7
E00045766,40.3,21.8,17.7,20.2
E00045767,29.1,26.2,19.9,24.8
E00045768,24,44.9,14.4,16.8
E00045769,34.5,18.6,15.9,31
E00045770,23.3,21.6,21.6,33.6
E00045771,17.4,25.7,13.8,43.1
E00045772,16.4,30.2,17.2,36.2
E00045773,15,23,21.2,40.7
E00045774,27.9,18,19.7,34.4
E00045775,24.4,28.3,22,25.2
E00045776,29.7,24.3,22.5,23.4
E00045777,23.9,33.9,13.8,28.4
E00045778,21.4,18.4,17.3,42.9
E00045779,25,22.3,30.4,22.3
E00045780,21.1,18.3,33,27.5
E00045781,37.5,14.1,10.9,37.5
E00045782,13.7,28.2,16.9,41.1
E00045783,22.6,18.3,19.1,40
E00045784,20.2,23.3,16.3,40.3
E00045785,14.7,26.6,14.7,44
E00045786,19.8,25.6,24.8,29.8
E00045787,26.1,27.9,18,27.9
E00045788,21.7,24.6,27.5,26.1
E00045789,48.3,21.8,14.9,14.9
E00045790,12,25.9,14.8,47.2
E00045791,24.4,26.9,20.2,28.6
E00045793,33.1,21.2,19.5,26.3
E00045794,28.9,17.4,14,39.7
E00045795,31.5,24.5,11.5,32.5
E00045796,25.5,20.9,21.8,31.8
E00045797,24.8,27.1,16.5,31.6
E00045798,28.1,20.7,17,34.1
E00045799,26.9,24,18.1,31
E00045800,20.3,25.4,19.5,34.7
E00045801,19.5,24.6,16.1,39.8
E00045802,26.2,22.1,14.8,36.9
E00045804,25.6,26.4,15.2,32.8
E00045805,31.2,14.5,15.9,38.4
E00045806,39.7,28.5,13.4,18.4
E00045807,24.5,25.9,13.6,36.1
E00045809,23.6,21.7,21.7,33
E00045812,17.4,21.7,25.4,35.5
E00045813,55.7,29.3,7.9,7.1
E00045814,52,20.5,14.2,13.4
E00045815,51.7,23.3,8.1,16.9
E00045817,20.7,25.1,19,35.2
E00045819,27.5,22.5,14.1,35.9
E00045821,43.5,16.3,13.6,26.5
E00045848,33.6,22.1,10.7,33.6
E00045856,19.9,23.8,15.5,40.9
E00045858,23.7,22,16.9,37.3
E00045860,15.5,21.6,10.3,52.6
E00045862,24.6,21.4,19,34.9
E00045863,22.2,25,21.3,31.5
E00045865,20.2,21.1,14.9,43.9
E00045866,60.4,20.8,6.9,11.9
E00045867,23.7,22.9,13,40.5
E00045870,15.7,22.6,10.4,51.3
E00045871,26.4,23.2,13.6,36.8
E00046614,13.8,16.7,13,56.5
E00046644,12.7,18.6,11.8,56.9
E00046645,21.6,9.1,10.2,59.1
E00046647,25.4,8.8,18.4,47.4
E00046652,17.4,9.1,9.1,64.5
E00046657,10.8,10,10.8,68.5
E00047138,27.5,34,12.4,26.1
E00047140,51.8,24.5,14.4,9.4
E00047141,45.8,27.8,11.1,15.3
E00047142,41.3,25.7,9.2,23.9
E00047143,35.4,36.2,13.4,15
E00047156,27.8,15.7,20.9,35.7
E00047157,28.8,19.5,24.6,27.1
E00047158,34.1,27.3,14.4,24.2
E00047159,26.9,39.5,13.4,20.2
E00047160,20.7,29.6,20,29.6
E00047161,29.1,32.5,14.5,23.9
