areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00045077,0,9.6,35.1,55.3
E00045078,0,12.7,59.3,28
E00045079,51.9,27.2,13.3,7.6
E00045080,5.8,2.9,40.9,50.4
E00045081,44.1,15.7,21.6,18.6
E00045082,15.8,13.5,39.8,30.8
E00045083,1.3,40.7,52.7,5.3
E00045084,35.3,8.1,44.1,12.5
E00045085,33.9,21.5,24,20.7
E00045086,9.3,18,46,26.7
E00045087,42.2,19.3,17,21.5
E00045088,1.5,5.3,84.7,8.4
E00045090,33.3,19,27.2,20.4
E00045091,45.7,17.2,15.9,21.2
E00045092,22.9,20.1,34.6,22.3
E00045093,27.7,22.6,13.9,35.8
E00045094,3.7,33.7,51.5,11
E00045095,8.8,23.2,60,8
E00045096,8.3,55.8,31.7,4.2
E00045097,2.8,2.8,75.9,18.5
E00045098,1.7,58.3,34.8,5.2
E00045099,13.9,19.8,61.4,5
E00045100,11.5,5.4,73.1,10
E00045101,8.6,4.8,79,7.6
E00045102,6.7,1.5,70.1,21.6
E00045103,0,4.1,83.5,12.4
E00045104,16.8,7.1,65.5,10.6
E00045105,10.5,7.3,78.2,4
E00045106,0.9,5.6,86,7.5
E00045107,1.7,12.5,76.7,9.2
E00045108,26.8,38.6,29.9,4.7
E00045109,0.8,8.5,86.2,4.6
E00045110,21.6,5.4,56.8,16.2
E00045111,5.1,12.7,78,4.2
E00045112,2.7,9,69.4,18.9
E00045113,17.4,5.5,70.6,6.4
E00045114,13.9,13.9,67,5.2
E00045115,2.9,7.6,80,9.5
E00045116,4.7,9.3,63.6,22.5
E00045117,3.1,11.5,77.1,8.3
E00045118,3.2,13.6,66.4,16.8
E00045119,4.4,25.5,64.2,5.8
E00045120,23.1,14.7,55.2,7
E00045121,11.9,16.4,61.9,9.7
E00045122,30,14.5,51.8,3.6
E00045123,5.5,39.1,51.8,3.6
E00045124,18.7,28.1,48.9,4.3
E00045125,2.4,35.2,48,14.4
E00045126,4.2,21,68.5,6.3
E00045127,4.6,25,62,8.3
E00045128,0.7,13.6,56.4,29.3
E00045129,2,23.8,59.2,15
E00045130,2.6,23.9,70.1,3.4
E00045131,15.7,42.8,37.7,3.8
E00045132,22,15.4,52.7,9.9
E00045133,6.8,32.2,55.9,5.1
E00045134,12.4,29,43.4,15.2
E00045135,25.7,42.6,22.8,8.8
E00045136,4.5,50,41.7,3.8
E00045137,0.8,8.7,78.6,11.9
E00045138,11.7,25,57,6.3
E00045139,74.4,23.9,1.7,0
E00045140,0,23.3,75,1.7
E00045141,1.8,35.5,55.5,7.3
E00045142,3.8,18.5,65.4,12.3
E00045143,5.7,4.9,81.1,8.2
E00045144,2.1,51.8,27.7,18.4
E00045145,32.7,21,38.9,7.4
E00045146,0,6.9,88.2,4.9
E00045147,26.4,44.8,22.4,6.4
E00045148,37.6,29.3,20.4,12.7
E00045149,1.8,23.9,72.6,1.8
E00045150,0,1.6,90.2,8.1
E00045151,0.7,42.2,50.4,6.7
E00045152,0,27.3,61.8,10.9
E00045153,21.2,9.5,57.7,11.7
E00045154,6.2,36.9,49.2,7.7
E00045155,0,2.8,94.3,2.8
E00045156,0,5.5,90.8,3.7
E00045157,0,9.5,84.9,5.6
E00045158,20.1,30.9,39.6,9.4
E00045159,15.1,25.2,53.2,6.5
E00045160,3.3,2.5,74.4,19.8
E00045161,0.8,41.7,43.3,14.2
E00045162,1.4,53.2,40.3,5
E00045163,3.1,19.4,65.9,11.6
E00045164,44,54.4,1.1,0.5
E00045165,4,28,49.6,18.4
E00045746,2.7,8.1,84.5,4.7
E00045748,6.1,5.3,77.9,10.7
E00045749,29.6,15.8,42.1,12.5
E00045750,19.9,11,41.2,27.9
E00045751,8.5,30,54.6,6.9
E00045752,3.8,13.4,79,3.8
E00045753,2.3,42.4,55.3,0
E00045754,14.5,14.5,49.6,21.4
E00045756,67.1,29.5,3.4,0
E00045757,33.3,27.6,35,4.1
E00045758,9.1,6.8,75,9.1
E00045759,1.6,3.2,80.6,14.5
E00045760,9.7,4.8,72.6,12.9
E00045761,13.8,9.2,67.7,9.2
E00045762,9.1,4.9,77.6,8.4
E00045763,1.5,37,54.8,6.7
E00045764,0,45.5,46.3,8.1
E00045765,1.3,35.6,59.1,4
E00045766,22.8,45.5,24.4,7.3
E00045767,15.7,7.1,66.4,10.7
E00045768,4.2,46.7,46.7,2.4
E00045769,14.8,7,70.4,7.7
