areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00045077,59.9,4.3,35.8
E00045078,64.5,2.3,33.2
E00045079,48.8,8,43.2
E00045080,53.6,4.6,41.8
E00045081,27,6,67
E00045082,49,4.2,46.9
E00045083,61.4,3.4,35.2
E00045084,51.5,9.5,39.1
E00045085,37,5.8,57.2
E00045086,53.3,3.6,43.1
E00045087,50.2,5.1,44.7
E00045088,60.1,3.7,36.2
E00045090,53,5.7,41.3
E00045091,41.9,2.3,55.8
E00045092,54.5,5.8,39.7
E00045093,58.7,6.3,35
E00045094,63.7,6.4,29.9
E00045095,61.9,4.8,33.3
E00045096,37.6,9.9,52.5
E00045097,63.8,4.3,31.9
E00045098,55.8,3.4,40.8
E00045099,44.7,3.2,52.1
E00045100,46.5,8.4,45.1
E00045101,44.8,4.1,51.1
E00045102,44.9,7.5,47.5
E00045103,43.4,9,47.7
E00045104,42.4,9.1,48.6
E00045105,47.5,4,48.6
E00045106,42.7,6.3,51
E00045107,46.3,5.1,48.6
E00045108,41.7,7.5,50.9
E00045109,49.3,4.9,45.8
E00045110,53.6,4.7,41.6
E00045111,41.6,10.1,48.2
E00045112,56.4,7.3,36.3
E00045113,51.1,6.8,42.1
E00045114,43.5,5.1,51.4
E00045115,47.8,6.8,45.4
E00045116,49.4,6.8,43.8
E00045117,43.3,5.6,51.1
E00045118,53,6.3,40.8
E00045119,48.2,6.9,44.9
E00045120,45.7,6.6,47.7
E00045121,42.6,3.5,53.9
E00045122,38.6,7.7,53.6
E00045123,49,5.1,45.9
E00045124,45.1,6.9,48
E00045125,47.5,4.6,47.9
E00045126,52.9,6.8,40.3
E00045127,51.8,9.3,38.9
E00045128,52.2,7.3,40.6
E00045129,47.5,10,42.5
E00045130,54.5,7.3,38.2
E00045131,44,9.4,46.5
E00045132,47.9,7.4,44.8
E00045133,61,6.2,32.9
E00045134,37,7,56.1
E00045135,43.9,8.7,47.4
E00045136,44.3,6.7,49
E00045137,66.3,3.3,30.4
E00045138,57,4.8,38.1
E00045139,19.9,5.1,75
E00045140,47.5,5.7,46.7
E00045141,61.7,9,29.3
E00045142,53.6,8.6,37.8
E00045143,56.5,4.4,39.1
E00045144,65.4,4.9,29.7
E00045145,54.3,5.6,40.1
E00045146,58.2,2.9,38.9
E00045147,51.9,12.5,35.6
E00045148,53.2,7.9,38.9
E00045149,64.1,2.9,33
E00045150,62.1,4.3,33.6
E00045151,62,3.1,34.9
E00045152,54.3,6,39.7
E00045153,48,5,47
E00045154,60.8,4.6,34.6
E00045155,68.5,5,26.5
E00045156,60.7,6.7,32.6
E00045157,66.5,3.7,29.8
E00045158,59.4,4.3,36.3
E00045159,68.3,2,29.8
E00045160,45.5,5,49.5
E00045161,42.2,10.6,47.2
E00045162,50,6.7,43.3
E00045163,61.9,4.3,33.9
E00045164,37.2,3.5,59.3
E00045165,52.6,9,38.3
E00045746,54.1,6.2,39.7
E00045748,39.9,9.1,51
E00045749,59.2,6.3,34.5
E00045750,56.7,2.9,40.4
E00045751,54,6.3,39.7
E00045752,51.8,6.5,41.7
E00045753,51.2,10.5,38.4
E00045754,50.9,3.9,45.2
E00045756,14,1.2,84.8
E00045757,37.3,2.5,60.3
E00045758,49.5,6.6,43.9
E00045759,46.6,5.5,47.9
E00045760,50.2,4.4,45.4
E00045761,50.9,5.4,43.7
E00045762,50.5,8.1,41.4
E00045763,52.6,4.9,42.5
E00045764,57.4,6,36.6
E00045765,51.6,6.3,42.1
E00045766,56.7,5.8,37.5
E00045767,47.9,9.2,43
E00045768,61.9,6,32.1
E00045769,49.8,4.8,45.4
E00045770,46.9,6.3,46.9
E00045771,43,7.5,49.4
E00045772,58.9,4.6,36.4
E00045773,54,5.4,40.6
E00045774,45,11.8,43.2
E00045775,48.2,6.5,45.3
E00045776,51.8,4.9,43.4
E00045777,51.7,2.1,46.2
E00045778,59.6,3.5,36.8
E00045779,53.1,7.1,39.7
E00045780,51.1,6.6,42.3
E00045781,43.4,5.2,51.4
E00045782,52.2,6,41.9
E00045783,51.2,4.1,44.6
E00045784,50.8,4.6,44.6
E00045785,66.3,3.8,29.9
E00045786,58.8,4.6,36.6
E00045787,49.5,6.7,43.8
E00045788,60,2.7,37.3
E00045789,48.8,7,44.2
E00045790,56.5,4,39.5
E00045791,55.6,4.3,40.2
E00045793,46.3,11.6,42.1
E00045794,48.5,5.6,45.9
E00045795,47.5,4.8,47.7
E00045796,57.3,7.1,35.5
E00045797,49.4,9.4,41.3
E00045798,46.3,6.7,47
E00045799,51.5,6.7,41.8
E00045800,47,8.9,44.1
E00045801,52,5.5,42.5
E00045802,51.1,3.8,45.1
E00045804,44.3,8.6,47.1
E00045805,43.6,8.6,47.9
E00045806,43.2,5,51.8
E00045807,52.6,4.3,43.1
E00045809,47.9,6.6,45.5
E00045812,49.5,6.1,44.4
E00045813,45.6,6.8,47.6
E00045814,48.7,5.4,46
E00045815,54.8,6.3,38.9
E00045817,43.2,7.2,49.6
E00045819,43.3,7.6,49.1
E00045821,41.9,8.1,50
E00045848,39.5,4.3,56.2
E00045856,54.6,2.5,42.8
E00045858,54.2,4,41.9
E00045860,55.5,3.7,40.9
E00045862,57.5,3.4,39.1
E00045863,54.2,6.7,39.1
E00045865,48.2,5,46.8
E00045866,42,10.7,47.3
E00045867,56.7,7.3,36
E00045870,48.6,6.6,44.8
E00045871,56.3,3.7,40
E00046614,41,6.6,52.3
E00046644,39.8,7.8,52.4
E00046645,41.9,5.3,52.8
E00046647,43.5,6.3,50.2
E00046652,42.7,6.2,51.1
E00046657,41.9,9.5,48.6
E00047138,57.2,4,38.7
E00047140,55.6,7.6,36.9
E00047141,61.4,7,31.6
E00047142,41.2,8.8,50
E00047143,51.9,4.7,43.4
E00047156,42.9,3.8,53.4
E00047157,44.9,13.1,42.1
E00047158,45.6,4.2,50.2
E00047159,46,8.5,45.5
E00047160,51.1,4.9,43.9
E00047161,51.6,4.7,43.7
E00047162,50.5,5.1,44.4
E00047163,41.3,7.1,51.6
E00047164,54.5,9.3,36.2
E00047165,52.1,10.1,37.8
E00047166,63.4,5.1,31.4
E00047167,45.9,12.4,41.8
E00047168,48.3,9.1,42.6
E00047169,32.4,11.7,55.9
E00047170,49.1,6.5,44.3
E00047171,43.8,4.1,52.1
E00047172,35.4,2.7,62
E00047173,47.4,9.1,43.5
E00047174,52.5,2.5,44.9
E00047175,44,5.4,50.5
E00047176,48.4,4.1,47.6
E00047220,62.7,5,32.3
E00047221,53.5,2,44.6
E00047222,67.8,4.3,28
E00047223,62.9,3,34.1
E00047224,62.4,2.4,35.2
E00047225,64.5,4.4,31.1
E00047227,48.1,3,48.9
E00047228,58.4,3.6,38
E00047229,56.6,5,38.4
E00047230,46.7,9.7,43.6
E00047231,63,2.3,34.6
E00047232,67.3,4,28.7
E00047233,51.2,4.7,44.1
E00047234,61.4,3.6,35.1
E00047235,56.1,2.9,41
E00047236,56.3,6.3,37.4
E00047237,63.3,5.4,31.3
