areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00045077,91.2,5.3,0.9,2.6
E00045078,90.1,5.3,1.3,3.3
E00045079,86.7,5.1,2.5,5.7
E00045080,79.6,11.7,2.2,6.6
E00045081,88.2,4.9,2,4.9
E00045082,52.6,24.8,0,22.6
E00045083,94,4.7,0,1.3
E00045084,71.3,12.5,2.2,14
E00045085,78.5,10.7,0,10.7
E00045086,82.1,10.6,2,5.3
E00045087,82.2,7.4,3,7.4
E00045088,89.4,6.1,0.8,3.8
E00045090,77.6,10.5,1.3,10.5
E00045091,82.7,10,0,7.3
E00045092,82,7.3,2.2,8.4
E00045093,79.9,4.3,2.2,13.7
E00045094,88.9,3.7,2.5,4.9
E00045095,89.6,5.6,0,4.8
E00045096,83.9,7.6,2.5,5.9
E00045097,87,5.6,2.8,4.6
E00045098,92.2,1.7,1.7,4.3
E00045099,80,9,5,6
E00045100,74.6,13.8,3.1,8.5
E00045101,73.3,11.4,8.6,6.7
E00045102,71.9,20,4.4,3.7
E00045103,84.2,10,1.7,4.2
E00045104,58.4,21.2,8.8,11.5
E00045105,82.3,12.1,3.2,2.4
E00045106,71.2,22.1,2.9,3.8
E00045107,65.8,19.2,5,10
E00045108,78.7,7.1,2.4,11.8
E00045109,70,13.8,6.2,10
E00045110,87.2,8.3,0.9,3.7
E00045111,71.2,14.4,7.6,6.8
E00045112,67.6,17.1,3.6,11.7
E00045113,71.8,13.6,2.7,11.8
E00045114,71.6,16.4,4.3,7.8
E00045115,68.3,21.2,2.9,7.7
E00045116,63.6,24.8,3.1,8.5
E00045117,63.5,16.7,7.3,12.5
E00045118,76.6,12.1,1.6,9.7
E00045119,64.7,20.6,7.4,7.4
E00045120,58,21,6.3,14.7
E00045121,71.1,19.3,4.4,5.2
E00045122,70.9,15.5,5.5,8.2
E00045123,78.2,10,2.7,9.1
E00045124,72.9,12.9,4.3,10
E00045125,60.8,19.2,5.6,14.4
E00045126,66.9,14.5,8.3,10.3
E00045127,63.3,21.1,7.3,8.3
E00045128,65.2,19.1,2.1,13.5
E00045129,53.7,25.9,4.1,16.3
E00045130,84.6,7.7,1.7,6
E00045131,69.2,8.8,4.4,17.6
E00045132,79.8,9,2.2,9
E00045133,82.8,4.3,3.4,9.5
E00045134,56.6,15.9,7.6,20
E00045135,73.1,11.2,4.5,11.2
E00045136,77.6,11.2,6,5.2
E00045137,80.6,6.5,3.2,9.7
E00045138,72.1,17.1,3.1,7.8
E00045139,98.3,1.7,0,0
E00045140,75.4,9.8,5.7,9
E00045141,86.4,3.6,0.9,9.1
E00045142,73.1,10.8,6.9,9.2
E00045143,74.4,9.9,5.8,9.9
E00045144,90.9,4.2,0.7,4.2
E00045145,57.8,11.8,3.7,26.7
E00045146,95.8,1.4,0.7,2.1
E00045147,81.7,7.1,4,7.1
E00045148,81.8,8.4,1.3,8.4
E00045149,94.8,3.5,0,1.7
E00045150,89.5,3.2,2.4,4.8
E00045151,88.1,5.9,0.7,5.2
E00045152,82.7,7.3,3.6,6.4
E00045153,76.6,17.5,0,5.8
E00045154,82.9,8.5,3.1,5.4
E00045155,91.6,7,0.7,0.7
E00045156,95.4,2.8,0,1.8
E00045157,93.7,4,1.6,0.8
E00045158,85,5,1.4,8.6
E00045159,98.6,0,0,1.4
E00045160,71.1,15.7,1.7,11.6
E00045161,86.7,2.5,1.7,9.2
E00045162,80.6,15.8,0.7,2.9
E00045163,89.2,6.9,0,3.8
E00045164,97.2,0,1.1,1.7
E00045165,73.6,16,1.6,8.8
E00045746,83.9,8.7,4.7,2.7
E00045748,58,18.3,3.8,19.8
E00045749,75.8,9.8,0,14.4
E00045750,70.7,10.7,7.1,11.4
E00045751,83.1,9.2,0.8,6.9
E00045752,77.4,13.8,0,8.8
E00045753,89.8,6.3,2.3,1.6
E00045754,94.8,4.3,0.9,0
E00045756,89.3,0,0,10.7
E00045757,91.8,4.1,0,4.1
E00045758,79.5,12.9,3,4.5
E00045759,65.6,22.1,3.3,9
E00045760,67.5,19.5,4.9,8.1
E00045761,75,11.4,3.8,9.8
E00045762,84.7,9.7,1.4,4.2
E00045763,79.1,9,0.7,11.2
E00045764,81.3,7.3,2.4,8.9
E00045765,78.1,10.6,2.6,8.6
E00045766,91.1,5.6,0.8,2.4
E00045767,81.2,13.8,2.2,2.9
E00045768,73.3,3.6,1.2,21.8
E00045769,77.6,11.9,0.7,9.8
E00045770,87.1,4.3,5.2,3.4
E00045771,66.7,19.4,6.5,7.4
E00045772,80.3,14.5,0,5.1
E00045773,75.9,14.3,1.8,8
E00045774,73.8,7.4,9,9.8
E00045775,84.3,7.1,1.6,7.1
E00045776,84.7,7.2,1.8,6.3
E00045777,85.6,9,0,5.4
E00045778,72.5,14.7,6.9,5.9
E00045779,85,8.8,3.5,2.7
E00045780,81.7,12.8,1.8,3.7
E00045781,84.3,10.2,0,5.5
E00045782,78.7,16.4,4.1,0.8
E00045783,78.1,12.3,0.9,8.8
E00045784,73.2,13.4,4.7,8.7
E00045785,79.4,14,1.9,4.7
E00045786,78.2,7.3,4.8,9.7
E00045787,86.4,5.5,2.7,5.5
E00045788,75.2,13.9,4.4,6.6
E00045789,81.2,8.2,4.7,5.9
E00045790,68.2,20.9,0.9,10
E00045791,81.7,10,2.5,5.8
E00045793,67.5,17.9,3.4,11.1
E00045794,78.5,11.6,3.3,6.6
E00045795,73.6,13.7,3,9.6
E00045796,76.1,11.9,2.8,9.2
E00045797,68.1,19.3,3.7,8.9
E00045798,77,18.5,0.7,3.7
E00045799,76.3,14.2,4.1,5.3
E00045800,75.9,10.3,2.6,11.2
E00045801,72.5,15.8,5.8,5.8
E00045802,74,11.4,6.5,8.1
E00045804,73,12.7,6.3,7.9
E00045805,77.4,14.6,2.9,5.1
E00045806,75,13.3,0.6,11.1
E00045807,79.7,11.5,2,6.8
E00045809,71.7,13.2,5.7,9.4
E00045812,66.2,21.6,5.8,6.5
E00045813,87.5,0.7,0.7,11.1
E00045814,79.5,7.9,1.6,11
E00045815,71.2,8.1,2.1,18.6
E00045817,73,16.9,3.9,6.2
E00045819,72.5,14.1,1.4,12
E00045821,81.6,13.6,0,4.8
E00045848,56.1,16.9,2,25
E00045856,71.1,17.2,1.7,10
E00045858,79.3,14.7,4.3,1.7
E00045860,71.6,19.8,2.6,6
E00045862,68.8,18,2.3,10.9
E00045863,82.2,10.3,1.9,5.6
E00045865,79.8,15.8,2.6,1.8
E00045866,85.6,7.7,0,6.7
E00045867,73.8,18.5,0.8,6.9
E00045870,64.5,24.5,0.9,10
E00045871,75.4,17.5,3.2,4
E00046614,46.4,37.9,2.1,13.6
E00046644,46.5,33.7,5.9,13.9
E00046645,46.1,28.1,5.6,20.2
E00046647,57,24.6,4.4,14
E00046652,38.8,28.9,9.9,22.3
E00046657,41.6,34.4,4.8,19.2
E00047138,94.7,2.6,0,2.6
E00047140,89.9,2.9,2.2,5
E00047141,90.3,1.4,4.9,3.5
E00047142,91.7,4.6,1.8,1.8
E00047143,97.6,2.4,0,0
E00047156,84.5,12.1,0.9,2.6
E00047157,86.6,6.7,2.5,4.2
E00047158,91.7,2.3,1.5,4.5
E00047159,85.5,11.3,1.6,1.6
E00047160,88.2,4.4,2.9,4.4
E00047161,93,1.7,2.6,2.6
E00047162,84.2,8.3,2.5,5
E00047163,90.8,5.9,0.8,2.5
E00047164,88.1,5.2,3,3.7
E00047165,94.6,3.1,0,2.3
E00047166,93.4,0.8,0,5.8
E00047167,85.8,3.5,4.4,6.2
E00047168,91.5,2.3,2.3,3.8
E00047169,93,0.7,2.1,4.2
E00047170,98.3,0,0,1.7
E00047171,91.2,4.4,0,4.4
E00047172,94.9,3.4,0,1.7
E00047173,89,3.4,3.4,4.2
E00047174,96.7,0,1.7,1.7
E00047175,97.2,1.9,0,0.9
E00047176,96.9,2.3,0,0.8
E00047220,92.1,5.9,0,2
E00047221,90.8,4.2,2.5,2.5
E00047222,94.2,2.6,0,3.2
E00047223,83.8,6.9,0,9.2
E00047224,91.9,5.6,2.4,0
E00047225,96.9,2.3,0,0.8
E00047227,86.9,6.2,1.5,5.4
E00047228,90.8,4.3,0.7,4.3
E00047229,96.4,2.2,0,1.4
E00047230,87.7,3.3,4.1,4.9
E00047231,96,1.6,0,2.4
E00047232,97.7,1.6,0,0.8
E00047233,95.3,2.3,1.6,0.8
E00047234,87.2,5.2,0,7.6
E00047235,92.3,3.8,1,2.9
E00047236,95.7,2.6,0,1.7
E00047237,93,3.1,0.8,3.1
E00047238,95,3.3,0,1.7
E00047239,97.5,0,0,2.5
E00047240,94.4,2.4,0,3.2
E00047241,96.3,2.8,0,0.9
E00047242,86.9,4.8,1.2,7.1
E00047243,89.4,5.3,0,5.3
E00047244,89.1,2.5,0.8,7.6
E00047245,91.9,4.4,0.7,2.9
E00047246,86.8,6.3,0.7,6.3
E00047247,84.6,7.7,3.4,4.3
E00047248,90.1,7.2,0,2.7
E00047249,90.2,4.2,0.7,4.9
E00047250,87.1,4.5,2.3,6.1
E00047251,90.8,5.8,0,3.3
E00047252,91,4,1.5,3.5
E00047253,83.2,4.4,4.4,8
E00047254,91.3,5.2,2.6,0.9
E00047255,88.5,6.5,2.2,2.9
E00047256,92.9,3.2,0,4
E00047257,93.2,1.5,2.3,3
E00047258,96.8,0.8,0.8,1.6
E00047259,96.2,2.8,0,0.9
E00047260,95.7,4.3,0,0
E00047261,80.9,7.6,4.5,7
E00047262,96,1.3,0.7,2
E00047263,91.7,3,3.8,1.5
E00047264,93.9,2.3,1.5,2.3
E00047265,97.9,0,1.4,0.7
E00047266,94.5,4.5,0,0.9
E00047267,93.9,2.6,0,3.5
E00047269,86.1,6.1,4.3,3.5
E00047270,95,4.2,0,0.8
E00047271,94.1,4.2,1.7,0
E00047272,85.9,6.3,4.9,2.8
E00047273,92.8,4.6,0.7,2
E00047274,88.9,7.7,2.6,0.9
E00047275,86.3,10.5,0,3.2
E00047276,79.7,5.8,10.1,4.3
E00047277,91.9,1.6,3.2,3.2
E00047278,89.4,3.5,3,4
E00047279,89.1,4.7,0,6.3
E00047280,87.8,5.8,2.9,3.6
E00047281,94.8,1.7,2.6,0.9
E00047282,90.5,5.4,0,4.1
E00047283,91.1,6.3,0,2.7
E00047284,82.5,10.3,2.4,4.8
E00047285,94,0.7,0.7,4.5
E00047286,85,7.9,0.8,6.3
E00047287,84.4,7,3.1,5.5
E00047288,87.9,8.6,0.7,2.9
E00047293,34.4,48.9,4.4,12.2
E00047296,35.5,37.2,9.1,18.2
E00047298,51.7,34.7,4.8,8.8
E00047300,55.3,31.6,5.9,7.2
E00047305,52.8,30.1,6.5,10.6
E00047306,48.1,37.8,5.2,8.9
E00047307,32.5,50.8,1.7,15
E00047308,26.8,43.5,10.1,19.6
E00047309,55.1,27.6,5.5,11.8
E00047313,34.9,35.7,13.2,16.3
E00047314,46.9,27.7,6.2,19.2
E00047315,51.3,29.6,7.8,11.3
E00047319,54.9,28.5,6.9,9.7
E00047334,47.2,20.5,11.8,20.5
E00047335,54,30,4,12
E00047336,44,37.6,2.1,16.3
E00047337,43,30.5,4.7,21.9
E00047338,49.3,37.3,3.7,9.7
E00047339,47.1,29.8,9.1,14
E00047340,49.1,20.5,4.5,25.9
E00047341,43.4,22.6,8.5,25.5
E00047347,64.7,11.8,5,18.5
E00047348,42.6,33.8,4.1,19.6
E00047349,50.7,32.4,8.5,8.5
E00047356,46.3,33.9,3.3,16.5
E00047358,44.2,37.9,6.3,11.6
E00047359,53.5,28.7,3.1,14.7
E00047362,31.3,40.4,9.1,19.2
E00047363,39.6,38.7,5.4,16.2
E00047365,30,37.3,10.9,21.8
E00047366,47.1,27.3,8.3,17.4
