geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00076717,33.6,32.7,22.4,10.3,0.9
E00076719,45.1,40.2,9.8,3.7,1.2
E00076721,47.7,34.6,13.1,4.7,0
E00076722,36,37.4,20.1,6.5,0
E00076723,33.1,33.1,22.3,10.8,0.8
E00076724,43.8,32.2,19,4.1,0.8
E00076726,40.8,39.8,13.3,6.1,0
E00076729,44.5,37.8,17.6,0,0
E00076731,49.6,35.9,12,2.6,0
E00076732,54.9,37,6.9,1.2,0
E00076733,43.3,44.3,11.3,1,0
E00076734,47.9,44.4,4.9,2.8,0
E00076737,29.1,45.3,20.9,3.5,1.2
E00076738,50.5,31.3,14.1,4,0
E00076739,36,38,16.7,9.3,0
E00076742,49.1,32.8,17.2,0.9,0
E00076744,43.2,42.4,13.6,0.8,0
E00076747,46.6,38.1,14.4,0.8,0
E00076752,28.7,38.9,22.2,10.2,0
E00076999,35.2,40.2,22.1,0.8,1.6
E00077000,42.9,37.5,14.3,5.4,0
E00077001,37.1,41.9,14.5,6.5,0
E00077008,48.1,30.8,19.2,1.9,0
E00077010,35.9,31.6,23.9,7.7,0.9
E00077013,46.5,41.2,11.4,0.9,0
E00077014,51.3,33.6,15,0,0
E00077015,57.4,24.6,16.4,0.8,0.8
E00077032,37.7,35.2,21.3,5.7,0
E00077043,38.7,46,10.5,4.8,0
E00077047,29,35.5,26.1,8.7,0.7
E00077150,39,34.9,22.1,2.9,1.2
E00077151,60.5,24.2,12.1,2.4,0.8
E00077152,48.9,35.3,10.8,3.6,1.4
E00077153,46.5,37.5,13.9,2.1,0
E00077154,62.1,26.2,9.7,1.4,0.7
E00077155,39.5,45.2,11.3,4,0
E00077156,45.3,33.3,18,2.7,0.7
E00077158,53.8,39.5,5.9,0.8,0
E00077159,46.4,41.3,8.7,3.6,0
E00077161,46.8,31,17,4.1,1.2
E00077164,40.9,37.8,16.5,4.9,0
E00077166,46.3,26.9,23.1,2.5,1.3
E00077168,56,35.3,7.8,0.9,0
E00077169,50,38.8,10.2,1,0
E00077170,45.3,42,10,2.7,0
E00077173,49.4,35.4,14,1.2,0
E00077175,52.8,35.2,11.3,0.7,0
E00077176,41.8,38.1,16.4,3.7,0
E00077177,51.5,40.8,6.9,0.8,0
E00077178,41,42.7,13.7,2.6,0
E00100653,45.2,40.7,11.9,2.2,0
E00100654,49.1,40.9,8.2,1.8,0
E00100655,51.1,29,18.3,1.5,0
E00100656,51.4,32.7,15.9,0,0
E00100657,44.9,42.1,13.1,0,0
E00100658,53.6,37.6,8.8,0,0
E00100659,47.6,39,11.4,1.9,0
E00100670,56.8,30.2,9.4,2.9,0.7
E00100674,49.1,44.8,6,0,0
E00100676,59.6,30.9,8.1,1.5,0
E00100677,50.4,35,12.2,2.4,0
E00100678,43.7,40.5,12.7,3.2,0
E00100679,49.2,40.2,10.6,0,0
E00100680,58.9,32.6,7.8,0.8,0
E00100681,61.9,33.3,4.8,0,0
E00100682,46.8,39.7,12.7,0.8,0
E00100683,54.2,39.7,6.1,0,0
E00100684,53.4,39.8,5.3,1.5,0
E00100685,55,29.7,14.4,0.9,0
E00100686,30.3,41,20.5,8.2,0
E00100687,52.6,35.8,11.1,0.5,0
E00100688,43.4,40.6,14.7,1.4,0
E00100689,43.4,36.1,16.4,4.1,0
E00100690,51.7,39,7.6,1.7,0
E00100691,43.8,38.7,14.6,2.9,0
E00100692,57.9,30.8,10.5,0.8,0
E00100693,53.6,38.4,6.5,1.4,0
E00100694,48.9,38.8,10.6,1.6,0
E00100695,65,28.2,5.8,1,0
E00100696,55,34.2,9,1.8,0
E00100697,45.3,35.9,17.9,0.9,0
E00100698,67.2,28.1,3.1,1.6,0
E00100699,66.3,30.5,3.2,0,0
E00100700,60.5,27.8,8.6,3.1,0
E00100701,68.6,27.1,4.2,0,0
E00100702,52.1,34.3,11.4,2.1,0
E00100703,60.1,33.1,4.7,2,0
E00100704,25.6,51.9,20.5,1.9,0
E00100705,44.4,44.4,8.9,2.2,0
E00100706,63.7,27.9,6.9,1.5,0
E00100713,37.3,41.5,15.3,5.9,0
E00100714,54,36.5,8.8,0.7,0
E00100715,54.9,38.9,6.3,0,0
E00100716,46,43.5,9.7,0.8,0
E00100721,52.5,37.6,9.9,0,0
E00100737,45.8,40.1,9.9,4.2,0
E00100738,24.4,37.8,32.8,5,0
E00100739,57,36.3,5.9,0.7,0
E00100740,54.6,36.2,8.5,0.8,0
E00100741,54.8,33,11.3,0.9,0
E00100742,61.4,33.1,5.5,0,0
E00100743,60,28.8,7.2,4,0
E00100745,58.1,31.1,8.1,2.7,0
E00100746,49.6,40,9.6,0.7,0
E00100747,51.9,31.6,14.3,2.3,0
E00100748,32.2,44.8,20.3,2.8,0
E00100749,46.8,38.7,14.5,0,0
E00100750,46,41.3,12.7,0,0
E00100751,52.8,36.2,11,0,0
E00100752,43.3,38.3,16.7,1.7,0
E00100753,50.4,35.6,13.3,0.7,0
E00100754,46.9,32.8,18,2.3,0
E00100755,44.4,40.6,13.1,0.6,1.3
E00100756,39.6,38.8,15.7,5.2,0.7
E00100757,61.3,25,12.9,0.8,0
E00100758,59.4,30.8,9.8,0,0
E00100759,35.8,39.8,22.8,1.6,0
E00100760,53,36.4,7.6,2.3,0.8
E00100761,51.5,35.6,12.1,0.8,0
E00100762,50.3,38.8,9.8,1.1,0
E00100763,46,40.3,10.5,3.2,0
E00100764,46.2,41,12,0,0.9
E00100765,47.8,41.9,8.8,1.5,0
E00100766,53.8,38.6,6.1,1.5,0
E00100767,49.7,31.1,15.2,4,0
E00100768,48,42.4,9.6,0,0
E00100769,56.8,35.3,7.9,0,0
E00100770,58,29.6,11.7,0.6,0
E00100771,47.7,38.5,11.5,2.3,0
E00100772,48.4,33.5,13.2,4.4,0.5
E00100773,49.3,39.6,10.4,0.7,0
E00100774,50,30,17.7,2.3,0
E00100775,47.4,42.3,10.3,0,0
E00100776,49.6,37.4,10.6,2.4,0
E00100777,45.3,41,11.1,1.7,0.9
E00100778,54.9,29.5,12.3,3.3,0
E00100779,46.6,42.2,10.8,0.4,0
E00100780,50.7,34.1,13,1.4,0.7
E00100781,52.3,35.4,10.8,0.8,0.8
E00100782,36,33.5,22.4,6.2,1.9
E00100783,51.9,34,11.1,3.1,0
E00100784,52.6,40.1,5.9,1.3,0
E00100785,53.5,36.8,8.6,1.1,0
E00100786,49.1,37.3,13.7,0,0
E00100788,40.3,43.6,15.4,0.7,0
E00100789,47.9,44.3,6.4,1.4,0
E00100790,50.3,39.3,9,1.4,0
E00100791,28.3,30.4,26.8,13.8,0.7
E00100792,33.6,34.2,21.5,10.7,0
E00100793,34.9,34.2,21.9,8.9,0
E00100794,35.2,42.5,17,5.3,0
E00100795,19.4,35.5,35.5,8.9,0.8
E00100796,53.8,31.5,13.1,1.5,0
E00100797,43,43,12.6,1.5,0
E00100798,43.5,37.4,14.5,4.6,0
E00100799,57.7,34.7,7.7,0,0
E00100800,52.1,37.7,9.6,0.7,0
E00100801,48.9,40,9.6,1.5,0
E00100802,58.2,27,12.8,2.1,0
E00100803,46.8,38.1,9.5,5.6,0
