geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00076717,21.1,46,4.3,26.7,1.9
E00076719,18.6,34.3,9.3,34.3,3.6
E00076721,17.6,43.6,4.3,30.9,3.7
E00076722,20.3,46.3,10.6,19.5,3.3
E00076723,18.3,46,7.5,25.4,2.8
E00076724,21.6,36.9,8.2,32.1,1.1
E00076726,16.7,45.1,8,27.8,2.5
E00076729,13.6,43,6.1,33.2,4.2
E00076731,20.3,38,5.9,31.6,4.3
E00076732,15.1,43,7.1,32.5,2.4
E00076733,11.7,37,12.3,34.6,4.3
E00076734,17.7,42.4,5.9,31.7,2.2
E00076737,25.6,37.2,5.1,26.3,5.8
E00076738,13.5,41.3,9,32.3,3.9
E00076739,22,49.6,6.4,19.1,3
E00076742,14.6,44.2,8.8,27.7,4.6
E00076744,17.9,38.9,11.8,28.8,2.6
E00076747,15,38.2,6.3,36.2,4.3
E00076752,30.8,40.7,8.7,15.7,4.1
E00076999,26.6,36.2,6.8,27.7,2.8
E00077000,14,45,8.5,28,4.5
E00077001,25.3,50.5,4.5,16.2,3.5
E00077008,15.3,46.3,6.9,28.7,2.8
E00077010,21.8,49,5,20.3,4
E00077013,14.5,37.1,10,34.8,3.6
E00077014,14.1,47.9,11.7,23,3.3
E00077015,18.5,44.1,9.5,24.6,3.3
E00077032,21.6,53.2,6.8,16.4,2
E00077043,20.6,41.9,11.7,23,2.8
E00077047,27,47.4,8.7,15.2,1.7
E00077150,18.9,41.4,7,29.1,3.7
E00077151,16.4,36.6,5.5,39.1,2.5
E00077152,12.5,40.7,6.9,37.5,2.3
E00077153,19.3,35.8,6.2,37,1.6
E00077154,17,38.2,6.2,33.7,4.9
E00077155,19.3,28.5,2.9,45.9,3.4
E00077156,33.8,30.9,5.8,25.8,3.6
E00077158,10.1,35.9,3.8,46,4.2
E00077159,19.5,40.3,9.5,26.2,4.5
E00077161,17.2,42.3,9.1,28.5,2.9
E00077164,19.9,40.1,6.3,28.7,5.1
E00077166,20.6,39,9.9,27.4,3.1
E00077168,14.5,37.7,6.4,39.5,1.8
